datetime,datetime_nano,KQ.m@GFEX.si.open,KQ.m@GFEX.si.high,KQ.m@GFEX.si.low,KQ.m@GFEX.si.close,KQ.m@GFEX.si.volume,KQ.m@GFEX.si.open_oi,KQ.m@GFEX.si.close_oi
2023-02-13 09:50:00.000000000,1676253000000000000,17940.0,17950.0,17930.0,17945.0,78,51716,51766
2023-02-13 09:55:00.000000000,1676253300000000000,17945.0,17960.0,17935.0,17955.0,469,51766,51491
2023-02-13 10:00:00.000000000,1676253600000000000,17955.0,17960.0,17930.0,17935.0,69,51491,51492
2023-02-13 10:05:00.000000000,1676253900000000000,17935.0,17965.0,17930.0,17965.0,130,51492,51525
2023-02-13 10:10:00.000000000,1676254200000000000,17965.0,18000.0,17960.0,17990.0,330,51525,51678
2023-02-13 10:30:00.000000000,1676255400000000000,17985.0,18035.0,17985.0,18015.0,550,51678,51896
2023-02-13 10:35:00.000000000,1676255700000000000,18015.0,18020.0,17975.0,17990.0,224,51896,51959
2023-02-13 10:40:00.000000000,1676256000000000000,17990.0,18010.0,17985.0,18005.0,158,51959,52034
2023-02-13 10:45:00.000000000,1676256300000000000,18005.0,18025.0,17990.0,18005.0,329,52034,52194
2023-02-13 10:50:00.000000000,1676256600000000000,18005.0,18055.0,18005.0,18055.0,725,52194,52467
2023-02-13 10:55:00.000000000,1676256900000000000,18055.0,18080.0,18035.0,18060.0,370,52467,52601
2023-02-13 11:00:00.000000000,1676257200000000000,18060.0,18060.0,18025.0,18035.0,150,52601,52599
2023-02-13 11:05:00.000000000,1676257500000000000,18035.0,18035.0,18015.0,18030.0,225,52599,52707
2023-02-13 11:10:00.000000000,1676257800000000000,18030.0,18030.0,17985.0,18005.0,306,52707,52766
2023-02-13 11:15:00.000000000,1676258100000000000,18005.0,18025.0,17990.0,18020.0,172,52766,52804
2023-02-13 11:20:00.000000000,1676258400000000000,18020.0,18030.0,18015.0,18025.0,225,52804,52839
2023-02-13 11:25:00.000000000,1676258700000000000,18025.0,18035.0,18020.0,18035.0,136,52839,52846
2023-02-13 13:30:00.000000000,1676266200000000000,18035.0,18035.0,17995.0,18015.0,253,52846,52855
2023-02-13 13:35:00.000000000,1676266500000000000,18015.0,18025.0,18010.0,18025.0,302,52855,52891
2023-02-13 13:40:00.000000000,1676266800000000000,18025.0,18030.0,18010.0,18010.0,422,52891,53048
2023-02-13 13:45:00.000000000,1676267100000000000,18010.0,18020.0,18010.0,18015.0,389,53048,53148
2023-02-13 13:50:00.000000000,1676267400000000000,18015.0,18035.0,17965.0,17995.0,500,53148,53187
2023-02-13 13:55:00.000000000,1676267700000000000,17995.0,17995.0,17980.0,17985.0,388,53187,53290
2023-02-13 14:00:00.000000000,1676268000000000000,17985.0,17990.0,17980.0,17985.0,249,53290,53380
2023-02-13 14:05:00.000000000,1676268300000000000,17985.0,18015.0,17985.0,18005.0,268,53380,53457
2023-02-13 14:10:00.000000000,1676268600000000000,18005.0,18010.0,17990.0,17995.0,286,53457,53580
2023-02-13 14:15:00.000000000,1676268900000000000,17995.0,18035.0,17980.0,18025.0,400,53580,53642
2023-02-13 14:20:00.000000000,1676269200000000000,18025.0,18030.0,18005.0,18010.0,129,53642,53678
2023-02-13 14:25:00.000000000,1676269500000000000,18010.0,18025.0,18005.0,18025.0,49,53678,53698
2023-02-13 14:30:00.000000000,1676269800000000000,18025.0,18025.0,18005.0,18015.0,33,53698,53713
2023-02-13 14:35:00.000000000,1676270100000000000,18015.0,18020.0,18000.0,18015.0,168,53713,53710
2023-02-13 14:40:00.000000000,1676270400000000000,18015.0,18015.0,17985.0,17990.0,226,53710,53661
2023-02-13 14:45:00.000000000,1676270700000000000,17990.0,17995.0,17985.0,17985.0,130,53661,53611
2023-02-13 14:50:00.000000000,1676271000000000000,17985.0,17985.0,17905.0,17935.0,445,53611,53567
2023-02-13 14:55:00.000000000,1676271300000000000,17935.0,17945.0,17910.0,17920.0,671,53567,53361
2023-02-14 09:00:00.000000000,1676336400000000000,17940.0,18010.0,17930.0,18000.0,4028,53361,51991
2023-02-14 09:05:00.000000000,1676336700000000000,18000.0,18000.0,17955.0,17985.0,241,51991,52013
2023-02-14 09:10:00.000000000,1676337000000000000,17985.0,18015.0,17985.0,18010.0,271,52013,52042
2023-02-14 09:15:00.000000000,1676337300000000000,18010.0,18020.0,17980.0,17990.0,293,52042,52170
2023-02-14 09:20:00.000000000,1676337600000000000,17990.0,18000.0,17990.0,17995.0,235,52170,52180
2023-02-14 09:25:00.000000000,1676337900000000000,17995.0,17995.0,17960.0,17990.0,681,52180,52072
2023-02-14 09:30:00.000000000,1676338200000000000,17990.0,17995.0,17990.0,17995.0,657,52072,52455
2023-02-14 09:35:00.000000000,1676338500000000000,17995.0,18000.0,17990.0,17995.0,499,52455,52606
2023-02-14 09:40:00.000000000,1676338800000000000,17995.0,18005.0,17970.0,17985.0,443,52606,52643
2023-02-14 09:45:00.000000000,1676339100000000000,17985.0,17985.0,17915.0,17960.0,673,52643,52735
2023-02-14 09:50:00.000000000,1676339400000000000,17960.0,17965.0,17935.0,17950.0,258,52735,52747
2023-02-14 09:55:00.000000000,1676339700000000000,17950.0,17975.0,17945.0,17970.0,228,52747,52706
2023-02-14 10:00:00.000000000,1676340000000000000,17970.0,17980.0,17960.0,17970.0,133,52706,52675
2023-02-14 10:05:00.000000000,1676340300000000000,17970.0,17995.0,17970.0,17990.0,209,52675,52650
2023-02-14 10:10:00.000000000,1676340600000000000,17990.0,18000.0,17990.0,17990.0,249,52650,52626
2023-02-14 10:30:00.000000000,1676341800000000000,17990.0,17995.0,17970.0,17970.0,60,52626,52627
2023-02-14 10:35:00.000000000,1676342100000000000,17970.0,17970.0,17950.0,17955.0,76,52627,52607
2023-02-14 10:40:00.000000000,1676342400000000000,17955.0,17965.0,17945.0,17960.0,178,52607,52637
2023-02-14 10:45:00.000000000,1676342700000000000,17960.0,18000.0,17960.0,17990.0,154,52637,52660
2023-02-14 10:50:00.000000000,1676343000000000000,17990.0,18010.0,17990.0,18010.0,278,52660,52752
2023-02-14 10:55:00.000000000,1676343300000000000,18010.0,18025.0,18000.0,18015.0,331,52752,52894
2023-02-14 11:00:00.000000000,1676343600000000000,18015.0,18035.0,18005.0,18020.0,337,52894,53008
2023-02-14 11:05:00.000000000,1676343900000000000,18020.0,18020.0,18005.0,18015.0,139,53008,53018
2023-02-14 11:10:00.000000000,1676344200000000000,18015.0,18020.0,18010.0,18015.0,128,53018,53013
2023-02-14 11:15:00.000000000,1676344500000000000,18015.0,18015.0,17975.0,17980.0,146,53013,52992
2023-02-14 11:20:00.000000000,1676344800000000000,17980.0,17985.0,17975.0,17980.0,83,52992,53000
2023-02-14 11:25:00.000000000,1676345100000000000,17980.0,18005.0,17975.0,18005.0,125,53000,52986
2023-02-14 13:30:00.000000000,1676352600000000000,17990.0,17995.0,17970.0,17985.0,198,52986,52973
2023-02-14 13:35:00.000000000,1676352900000000000,17985.0,18000.0,17985.0,17995.0,102,52973,52999
2023-02-14 13:40:00.000000000,1676353200000000000,17995.0,18000.0,17980.0,18000.0,223,52999,52987
2023-02-14 13:45:00.000000000,1676353500000000000,18000.0,18010.0,17995.0,18005.0,596,52987,53046
2023-02-14 13:50:00.000000000,1676353800000000000,18005.0,18010.0,17980.0,17995.0,787,53046,52625
2023-02-14 13:55:00.000000000,1676354100000000000,17995.0,18010.0,17985.0,18005.0,418,52625,52613
2023-02-14 14:00:00.000000000,1676354400000000000,18005.0,18005.0,17975.0,17985.0,697,52613,52538
2023-02-14 14:05:00.000000000,1676354700000000000,17985.0,17995.0,17955.0,17995.0,562,52538,52542
2023-02-14 14:10:00.000000000,1676355000000000000,17995.0,18015.0,17985.0,18000.0,512,52542,52480
2023-02-14 14:15:00.000000000,1676355300000000000,18000.0,18000.0,17990.0,18000.0,399,52480,52399
2023-02-14 14:20:00.000000000,1676355600000000000,18000.0,18015.0,18000.0,18010.0,450,52399,52325
2023-02-14 14:25:00.000000000,1676355900000000000,18010.0,18010.0,18000.0,18010.0,133,52325,52318
2023-02-14 14:30:00.000000000,1676356200000000000,18010.0,18010.0,18005.0,18005.0,444,52318,52168
2023-02-14 14:35:00.000000000,1676356500000000000,18005.0,18005.0,17975.0,17990.0,472,52168,52069
2023-02-14 14:40:00.000000000,1676356800000000000,17990.0,18000.0,17985.0,17995.0,125,52069,52070
2023-02-14 14:45:00.000000000,1676357100000000000,17995.0,18000.0,17990.0,17995.0,381,52070,51989
2023-02-14 14:50:00.000000000,1676357400000000000,17995.0,18000.0,17900.0,17930.0,645,51989,51928
2023-02-14 14:55:00.000000000,1676357700000000000,17930.0,17970.0,17905.0,17945.0,582,51928,51783
2023-02-15 09:00:00.000000000,1676422800000000000,18000.0,18110.0,17920.0,17975.0,7253,51783,49210
2023-02-15 09:05:00.000000000,1676423100000000000,17975.0,18005.0,17975.0,17985.0,217,49210,49222
2023-02-15 09:10:00.000000000,1676423400000000000,17985.0,18010.0,17985.0,18005.0,242,49222,49361
2023-02-15 09:15:00.000000000,1676423700000000000,18005.0,18005.0,17980.0,17990.0,232,49361,49514
2023-02-15 09:20:00.000000000,1676424000000000000,17990.0,18010.0,17985.0,18005.0,261,49514,49622
2023-02-15 09:25:00.000000000,1676424300000000000,18005.0,18010.0,17985.0,17985.0,386,49622,49863
2023-02-15 09:30:00.000000000,1676424600000000000,17985.0,17990.0,17950.0,17960.0,512,49863,49721
2023-02-15 09:35:00.000000000,1676424900000000000,17960.0,17970.0,17880.0,17945.0,993,49721,49680
2023-02-15 09:40:00.000000000,1676425200000000000,17945.0,17950.0,17925.0,17930.0,343,49680,49711
2023-02-15 09:45:00.000000000,1676425500000000000,17930.0,17940.0,17925.0,17935.0,401,49711,49607
2023-02-15 09:50:00.000000000,1676425800000000000,17935.0,17950.0,17935.0,17945.0,819,49607,49677
2023-02-15 09:55:00.000000000,1676426100000000000,17945.0,17950.0,17940.0,17945.0,1000,49677,49940
2023-02-15 10:00:00.000000000,1676426400000000000,17945.0,17945.0,17940.0,17940.0,1596,49940,49611
2023-02-15 10:05:00.000000000,1676426700000000000,17940.0,17945.0,17940.0,17945.0,141,49611,49658
2023-02-15 10:10:00.000000000,1676427000000000000,17945.0,18010.0,17940.0,18010.0,662,49658,49700
2023-02-15 10:30:00.000000000,1676428200000000000,18010.0,18030.0,17990.0,18000.0,565,49700,49633
2023-02-15 10:35:00.000000000,1676428500000000000,18000.0,18000.0,17950.0,17975.0,371,49633,49459
2023-02-15 10:40:00.000000000,1676428800000000000,17975.0,17980.0,17960.0,17975.0,94,49459,49463
2023-02-15 10:45:00.000000000,1676429100000000000,17975.0,17985.0,17965.0,17965.0,55,49463,49455
2023-02-15 10:50:00.000000000,1676429400000000000,17965.0,17965.0,17950.0,17955.0,151,49455,49476
2023-02-15 10:55:00.000000000,1676429700000000000,17955.0,17960.0,17940.0,17945.0,123,49476,49502
2023-02-15 11:00:00.000000000,1676430000000000000,17945.0,17960.0,17940.0,17945.0,82,49502,49474
2023-02-15 11:05:00.000000000,1676430300000000000,17945.0,17955.0,17945.0,17950.0,68,49474,49494
2023-02-15 11:10:00.000000000,1676430600000000000,17950.0,17955.0,17920.0,17925.0,705,49494,49622
2023-02-15 11:15:00.000000000,1676430900000000000,17925.0,17940.0,17925.0,17940.0,278,49622,49703
2023-02-15 11:20:00.000000000,1676431200000000000,17940.0,17945.0,17935.0,17945.0,79,49703,49712
2023-02-15 11:25:00.000000000,1676431500000000000,17945.0,17955.0,17945.0,17950.0,138,49712,49729
2023-02-15 13:30:00.000000000,1676439000000000000,17950.0,17965.0,17935.0,17955.0,380,49729,49742
2023-02-15 13:35:00.000000000,1676439300000000000,17955.0,17995.0,17955.0,17980.0,297,49742,49757
2023-02-15 13:40:00.000000000,1676439600000000000,17980.0,17985.0,17970.0,17985.0,1050,49757,50002
2023-02-15 13:45:00.000000000,1676439900000000000,17985.0,17985.0,17920.0,17940.0,399,50002,50057
2023-02-15 13:50:00.000000000,1676440200000000000,17940.0,17945.0,17930.0,17940.0,294,50057,50127
2023-02-15 13:55:00.000000000,1676440500000000000,17940.0,17950.0,17940.0,17945.0,155,50127,50152
2023-02-15 14:00:00.000000000,1676440800000000000,17945.0,17950.0,17915.0,17930.0,79,50152,50143
2023-02-15 14:05:00.000000000,1676441100000000000,17930.0,17930.0,17885.0,17915.0,697,50143,50186
2023-02-15 14:10:00.000000000,1676441400000000000,17915.0,17925.0,17900.0,17905.0,501,50186,50268
2023-02-15 14:15:00.000000000,1676441700000000000,17905.0,17920.0,17905.0,17920.0,312,50268,50318
2023-02-15 14:20:00.000000000,1676442000000000000,17920.0,17930.0,17910.0,17915.0,444,50318,50420
2023-02-15 14:25:00.000000000,1676442300000000000,17915.0,17925.0,17910.0,17920.0,84,50420,50435
2023-02-15 14:30:00.000000000,1676442600000000000,17920.0,17920.0,17915.0,17915.0,231,50435,50393
2023-02-15 14:35:00.000000000,1676442900000000000,17915.0,17920.0,17895.0,17910.0,1013,50393,50385
2023-02-15 14:40:00.000000000,1676443200000000000,17910.0,17920.0,17870.0,17880.0,388,50385,50492
2023-02-15 14:45:00.000000000,1676443500000000000,17880.0,17900.0,17870.0,17875.0,169,50492,50486
2023-02-15 14:50:00.000000000,1676443800000000000,17875.0,17915.0,17865.0,17910.0,197,50486,50501
2023-02-15 14:55:00.000000000,1676444100000000000,17910.0,17925.0,17885.0,17885.0,1213,50501,50866
2023-02-16 09:00:00.000000000,1676509200000000000,17900.0,17950.0,17855.0,17880.0,8226,50866,45568
2023-02-16 09:05:00.000000000,1676509500000000000,17880.0,17885.0,17840.0,17880.0,1800,45568,46288
2023-02-16 09:10:00.000000000,1676509800000000000,17880.0,17910.0,17875.0,17900.0,678,46288,46214
2023-02-16 09:15:00.000000000,1676510100000000000,17900.0,17930.0,17885.0,17905.0,338,46214,46164
2023-02-16 09:20:00.000000000,1676510400000000000,17905.0,17905.0,17860.0,17875.0,398,46164,46198
2023-02-16 09:25:00.000000000,1676510700000000000,17875.0,17880.0,17865.0,17875.0,288,46198,46253
2023-02-16 09:30:00.000000000,1676511000000000000,17875.0,17890.0,17870.0,17890.0,243,46253,46308
2023-02-16 09:35:00.000000000,1676511300000000000,17890.0,17910.0,17885.0,17910.0,158,46308,46361
2023-02-16 09:40:00.000000000,1676511600000000000,17910.0,17915.0,17900.0,17905.0,478,46361,46598
2023-02-16 09:45:00.000000000,1676511900000000000,17905.0,17905.0,17865.0,17865.0,222,46598,46603
2023-02-16 09:50:00.000000000,1676512200000000000,17865.0,17885.0,17865.0,17885.0,113,46603,46633
2023-02-16 09:55:00.000000000,1676512500000000000,17885.0,17890.0,17875.0,17875.0,189,46633,46710
2023-02-16 10:00:00.000000000,1676512800000000000,17875.0,17875.0,17820.0,17835.0,793,46710,46580
2023-02-16 10:05:00.000000000,1676513100000000000,17835.0,17840.0,17780.0,17790.0,1475,46580,46531
2023-02-16 10:10:00.000000000,1676513400000000000,17790.0,17795.0,17660.0,17705.0,1944,46531,46509
2023-02-16 10:30:00.000000000,1676514600000000000,17705.0,17705.0,17600.0,17680.0,1577,46509,46940
2023-02-16 10:35:00.000000000,1676514900000000000,17680.0,17710.0,17670.0,17695.0,1158,46940,47074
2023-02-16 10:40:00.000000000,1676515200000000000,17695.0,17740.0,17690.0,17720.0,581,47074,47061
2023-02-16 10:45:00.000000000,1676515500000000000,17720.0,17760.0,17715.0,17750.0,1176,47061,47145
2023-02-16 10:50:00.000000000,1676515800000000000,17750.0,17755.0,17725.0,17740.0,380,47145,47166
2023-02-16 10:55:00.000000000,1676516100000000000,17740.0,17745.0,17725.0,17740.0,141,47166,47195
2023-02-16 11:00:00.000000000,1676516400000000000,17740.0,17740.0,17720.0,17720.0,181,47195,47271
2023-02-16 11:05:00.000000000,1676516700000000000,17720.0,17745.0,17710.0,17710.0,408,47271,47358
2023-02-16 11:10:00.000000000,1676517000000000000,17710.0,17720.0,17705.0,17710.0,1320,47358,47244
2023-02-16 11:15:00.000000000,1676517300000000000,17710.0,17740.0,17710.0,17725.0,262,47244,47255
2023-02-16 11:20:00.000000000,1676517600000000000,17725.0,17745.0,17720.0,17740.0,260,47255,47087
2023-02-16 11:25:00.000000000,1676517900000000000,17740.0,17750.0,17730.0,17740.0,208,47087,46988
2023-02-16 13:30:00.000000000,1676525400000000000,17740.0,17750.0,17735.0,17750.0,130,46988,46941
2023-02-16 13:35:00.000000000,1676525700000000000,17750.0,17750.0,17740.0,17750.0,176,46941,46956
2023-02-16 13:40:00.000000000,1676526000000000000,17750.0,17775.0,17745.0,17775.0,377,46956,47048
2023-02-16 13:45:00.000000000,1676526300000000000,17775.0,17780.0,17740.0,17745.0,300,47048,47076
2023-02-16 13:50:00.000000000,1676526600000000000,17745.0,17750.0,17725.0,17730.0,317,47076,47008
2023-02-16 13:55:00.000000000,1676526900000000000,17730.0,17770.0,17725.0,17750.0,1047,47008,46909
2023-02-16 14:00:00.000000000,1676527200000000000,17750.0,17750.0,17740.0,17745.0,416,46909,47110
2023-02-16 14:05:00.000000000,1676527500000000000,17745.0,17745.0,17730.0,17730.0,273,47110,47186
2023-02-16 14:10:00.000000000,1676527800000000000,17730.0,17760.0,17725.0,17755.0,511,47186,47110
2023-02-16 14:15:00.000000000,1676528100000000000,17755.0,17760.0,17755.0,17760.0,212,47110,47123
2023-02-16 14:20:00.000000000,1676528400000000000,17760.0,17770.0,17760.0,17760.0,265,47123,47136
2023-02-16 14:25:00.000000000,1676528700000000000,17760.0,17760.0,17745.0,17745.0,88,47136,47133
2023-02-16 14:30:00.000000000,1676529000000000000,17745.0,17745.0,17705.0,17705.0,262,47133,47183
2023-02-16 14:35:00.000000000,1676529300000000000,17705.0,17710.0,17665.0,17670.0,464,47183,47295
2023-02-16 14:40:00.000000000,1676529600000000000,17670.0,17680.0,17640.0,17680.0,292,47295,47301
2023-02-16 14:45:00.000000000,1676529900000000000,17680.0,17690.0,17655.0,17675.0,762,47301,46923
2023-02-16 14:50:00.000000000,1676530200000000000,17675.0,17710.0,17670.0,17700.0,358,46923,47015
2023-02-16 14:55:00.000000000,1676530500000000000,17700.0,17700.0,17585.0,17630.0,782,47015,47060
2023-02-17 09:00:00.000000000,1676595600000000000,17630.0,17695.0,17605.0,17680.0,10742,47060,44829
2023-02-17 09:05:00.000000000,1676595900000000000,17680.0,17705.0,17680.0,17695.0,188,44829,44859
2023-02-17 09:10:00.000000000,1676596200000000000,17695.0,17730.0,17695.0,17710.0,269,44859,44875
2023-02-17 09:15:00.000000000,1676596500000000000,17710.0,17720.0,17695.0,17710.0,159,44875,44908
2023-02-17 09:20:00.000000000,1676596800000000000,17710.0,17720.0,17705.0,17710.0,85,44908,44904
2023-02-17 09:25:00.000000000,1676597100000000000,17710.0,17735.0,17710.0,17735.0,210,44904,44930
2023-02-17 09:30:00.000000000,1676597400000000000,17735.0,17750.0,17720.0,17735.0,371,44930,44858
2023-02-17 09:35:00.000000000,1676597700000000000,17735.0,17735.0,17715.0,17730.0,91,44858,44887
2023-02-17 09:40:00.000000000,1676598000000000000,17730.0,17735.0,17670.0,17670.0,353,44887,44943
2023-02-17 09:45:00.000000000,1676598300000000000,17670.0,17675.0,17650.0,17665.0,452,44943,45020
2023-02-17 09:50:00.000000000,1676598600000000000,17665.0,17700.0,17665.0,17675.0,200,45020,45031
2023-02-17 09:55:00.000000000,1676598900000000000,17675.0,17710.0,17675.0,17710.0,118,45031,45034
2023-02-17 10:00:00.000000000,1676599200000000000,17710.0,17710.0,17670.0,17680.0,333,45034,45047
2023-02-17 10:05:00.000000000,1676599500000000000,17680.0,17680.0,17640.0,17655.0,465,45047,44919
2023-02-17 10:10:00.000000000,1676599800000000000,17655.0,17685.0,17640.0,17670.0,958,44919,45108
2023-02-17 10:30:00.000000000,1676601000000000000,17670.0,17690.0,17665.0,17680.0,62,45108,45134
2023-02-17 10:35:00.000000000,1676601300000000000,17680.0,17690.0,17675.0,17680.0,109,45134,45151
2023-02-17 10:40:00.000000000,1676601600000000000,17680.0,17690.0,17680.0,17685.0,123,45151,45183
2023-02-17 10:45:00.000000000,1676601900000000000,17685.0,17685.0,17670.0,17675.0,154,45183,45240
2023-02-17 10:50:00.000000000,1676602200000000000,17675.0,17680.0,17660.0,17665.0,225,45240,45355
2023-02-17 10:55:00.000000000,1676602500000000000,17665.0,17685.0,17665.0,17685.0,739,45355,45768
2023-02-17 11:00:00.000000000,1676602800000000000,17685.0,17690.0,17680.0,17685.0,827,45768,46270
2023-02-17 11:05:00.000000000,1676603100000000000,17685.0,17685.0,17660.0,17680.0,274,46270,46379
2023-02-17 11:10:00.000000000,1676603400000000000,17680.0,17680.0,17665.0,17665.0,176,46379,46390
2023-02-17 11:15:00.000000000,1676603700000000000,17665.0,17665.0,17645.0,17645.0,233,46390,46382
2023-02-17 11:20:00.000000000,1676604000000000000,17645.0,17670.0,17640.0,17665.0,273,46382,46421
2023-02-17 11:25:00.000000000,1676604300000000000,17665.0,17665.0,17620.0,17655.0,196,46421,46444
2023-02-17 13:30:00.000000000,1676611800000000000,17640.0,17665.0,17635.0,17665.0,97,46444,46430
2023-02-17 13:35:00.000000000,1676612100000000000,17665.0,17675.0,17660.0,17670.0,134,46430,46439
2023-02-17 13:40:00.000000000,1676612400000000000,17670.0,17680.0,17660.0,17675.0,218,46439,46455
2023-02-17 13:45:00.000000000,1676612700000000000,17675.0,17675.0,17670.0,17675.0,193,46455,46461
2023-02-17 13:50:00.000000000,1676613000000000000,17675.0,17675.0,17665.0,17665.0,179,46461,46464
2023-02-17 13:55:00.000000000,1676613300000000000,17665.0,17670.0,17660.0,17660.0,158,46464,46452
2023-02-17 14:00:00.000000000,1676613600000000000,17660.0,17660.0,17640.0,17645.0,243,46452,46478
2023-02-17 14:05:00.000000000,1676613900000000000,17645.0,17655.0,17580.0,17580.0,595,46478,46722
2023-02-17 14:10:00.000000000,1676614200000000000,17580.0,17610.0,17570.0,17605.0,944,46722,47111
2023-02-17 14:15:00.000000000,1676614500000000000,17605.0,17620.0,17570.0,17605.0,1020,47111,46846
2023-02-17 14:20:00.000000000,1676614800000000000,17605.0,17605.0,17585.0,17590.0,231,46846,46930
2023-02-17 14:25:00.000000000,1676615100000000000,17590.0,17615.0,17585.0,17600.0,145,46930,46930
2023-02-17 14:30:00.000000000,1676615400000000000,17600.0,17600.0,17555.0,17575.0,360,46930,47019
2023-02-17 14:35:00.000000000,1676615700000000000,17575.0,17590.0,17575.0,17585.0,233,47019,47010
2023-02-17 14:40:00.000000000,1676616000000000000,17585.0,17585.0,17480.0,17495.0,1267,47010,47420
2023-02-17 14:45:00.000000000,1676616300000000000,17495.0,17505.0,17450.0,17500.0,782,47420,47675
2023-02-17 14:50:00.000000000,1676616600000000000,17500.0,17500.0,17385.0,17385.0,1314,47675,47952
2023-02-17 14:55:00.000000000,1676616900000000000,17385.0,17425.0,17360.0,17375.0,1129,47952,47877
2023-02-20 09:00:00.000000000,1676854800000000000,17305.0,17400.0,17260.0,17395.0,10639,47877,46007
2023-02-20 09:05:00.000000000,1676855100000000000,17395.0,17425.0,17385.0,17420.0,710,46007,46057
2023-02-20 09:10:00.000000000,1676855400000000000,17420.0,17420.0,17370.0,17390.0,667,46057,46286
2023-02-20 09:15:00.000000000,1676855700000000000,17390.0,17410.0,17380.0,17395.0,363,46286,46465
2023-02-20 09:20:00.000000000,1676856000000000000,17395.0,17395.0,17340.0,17375.0,818,46465,46827
2023-02-20 09:25:00.000000000,1676856300000000000,17375.0,17375.0,17350.0,17375.0,210,46827,46969
2023-02-20 09:30:00.000000000,1676856600000000000,17375.0,17380.0,17310.0,17315.0,739,46969,47148
2023-02-20 09:35:00.000000000,1676856900000000000,17315.0,17330.0,17275.0,17325.0,1197,47148,47479
2023-02-20 09:40:00.000000000,1676857200000000000,17325.0,17395.0,17325.0,17380.0,1037,47479,47711
2023-02-20 09:45:00.000000000,1676857500000000000,17380.0,17405.0,17370.0,17400.0,916,47711,47729
2023-02-20 09:50:00.000000000,1676857800000000000,17400.0,17405.0,17365.0,17380.0,344,47729,47790
2023-02-20 09:55:00.000000000,1676858100000000000,17380.0,17420.0,17380.0,17400.0,334,47790,47779
2023-02-20 10:00:00.000000000,1676858400000000000,17400.0,17440.0,17395.0,17440.0,412,47779,47785
2023-02-20 10:05:00.000000000,1676858700000000000,17440.0,17450.0,17430.0,17445.0,1020,47785,47681
2023-02-20 10:10:00.000000000,1676859000000000000,17445.0,17460.0,17440.0,17440.0,1616,47681,48106
2023-02-20 10:30:00.000000000,1676860200000000000,17450.0,17480.0,17440.0,17450.0,1186,48106,48143
2023-02-20 10:35:00.000000000,1676860500000000000,17450.0,17465.0,17440.0,17445.0,1582,48143,48187
2023-02-20 10:40:00.000000000,1676860800000000000,17445.0,17450.0,17410.0,17415.0,1526,48187,48346
2023-02-20 10:45:00.000000000,1676861100000000000,17415.0,17445.0,17405.0,17445.0,291,48346,48462
2023-02-20 10:50:00.000000000,1676861400000000000,17445.0,17450.0,17430.0,17445.0,126,48462,48518
2023-02-20 10:55:00.000000000,1676861700000000000,17445.0,17490.0,17445.0,17460.0,758,48518,48376
2023-02-20 11:00:00.000000000,1676862000000000000,17460.0,17465.0,17440.0,17455.0,875,48376,48739
2023-02-20 11:05:00.000000000,1676862300000000000,17455.0,17465.0,17445.0,17455.0,336,48739,48548
2023-02-20 11:10:00.000000000,1676862600000000000,17455.0,17465.0,17440.0,17460.0,134,48548,48571
2023-02-20 11:15:00.000000000,1676862900000000000,17460.0,17480.0,17455.0,17470.0,86,48571,48572
2023-02-20 11:20:00.000000000,1676863200000000000,17470.0,17480.0,17460.0,17470.0,93,48572,48592
2023-02-20 11:25:00.000000000,1676863500000000000,17470.0,17490.0,17470.0,17480.0,159,48592,48610
2023-02-20 13:30:00.000000000,1676871000000000000,17480.0,17485.0,17465.0,17475.0,153,48610,48615
2023-02-20 13:35:00.000000000,1676871300000000000,17475.0,17480.0,17445.0,17450.0,474,48615,48597
2023-02-20 13:40:00.000000000,1676871600000000000,17450.0,17465.0,17430.0,17465.0,310,48597,48620
2023-02-20 13:45:00.000000000,1676871900000000000,17465.0,17480.0,17445.0,17480.0,678,48620,48803
2023-02-20 13:50:00.000000000,1676872200000000000,17480.0,17485.0,17470.0,17475.0,120,48803,48799
2023-02-20 13:55:00.000000000,1676872500000000000,17475.0,17475.0,17440.0,17450.0,94,48799,48812
2023-02-20 14:00:00.000000000,1676872800000000000,17450.0,17460.0,17435.0,17455.0,101,48812,48812
2023-02-20 14:05:00.000000000,1676873100000000000,17455.0,17480.0,17445.0,17450.0,324,48812,48582
2023-02-20 14:10:00.000000000,1676873400000000000,17450.0,17465.0,17430.0,17465.0,146,48582,48643
2023-02-20 14:15:00.000000000,1676873700000000000,17465.0,17475.0,17440.0,17465.0,159,48643,48659
2023-02-20 14:20:00.000000000,1676874000000000000,17465.0,17470.0,17455.0,17455.0,106,48659,48649
2023-02-20 14:25:00.000000000,1676874300000000000,17455.0,17455.0,17440.0,17450.0,78,48649,48655
2023-02-20 14:30:00.000000000,1676874600000000000,17450.0,17450.0,17430.0,17440.0,120,48655,48660
2023-02-20 14:35:00.000000000,1676874900000000000,17440.0,17445.0,17435.0,17440.0,67,48660,48672
2023-02-20 14:40:00.000000000,1676875200000000000,17440.0,17460.0,17430.0,17460.0,177,48672,48692
2023-02-20 14:45:00.000000000,1676875500000000000,17460.0,17470.0,17460.0,17465.0,79,48692,48685
2023-02-20 14:50:00.000000000,1676875800000000000,17465.0,17490.0,17460.0,17485.0,351,48685,48804
2023-02-20 14:55:00.000000000,1676876100000000000,17485.0,17495.0,17455.0,17470.0,337,48804,48666
2023-02-21 09:00:00.000000000,1676941200000000000,17555.0,17670.0,17550.0,17605.0,10615,48666,45161
