datetime,datetime_nano,KQ.m@INE.bc.open,KQ.m@INE.bc.high,KQ.m@INE.bc.low,KQ.m@INE.bc.close,KQ.m@INE.bc.volume,KQ.m@INE.bc.open_oi,KQ.m@INE.bc.close_oi
2022-12-26 00:00:00.000000000,1671984000000000000,58320.0,59070.0,58200.0,58900.0,6814,9286,7081
2022-12-27 00:00:00.000000000,1672070400000000000,59050.0,59510.0,58860.0,59360.0,4498,7081,6189
2022-12-28 00:00:00.000000000,1672156800000000000,59850.0,59960.0,59010.0,59240.0,3713,6189,5539
2022-12-29 00:00:00.000000000,1672243200000000000,59500.0,59560.0,59160.0,59360.0,5579,5539,15054
2022-12-30 00:00:00.000000000,1672329600000000000,59130.0,59250.0,58900.0,59210.0,6261,15054,14422
2023-01-03 00:00:00.000000000,1672675200000000000,59020.0,59250.0,58170.0,58630.0,6903,14422,13722
2023-01-04 00:00:00.000000000,1672761600000000000,58300.0,58660.0,57450.0,57500.0,10198,13722,14126
2023-01-05 00:00:00.000000000,1672848000000000000,56810.0,57390.0,56810.0,57050.0,11244,14126,14915
2023-01-06 00:00:00.000000000,1672934400000000000,57680.0,58300.0,57660.0,58180.0,12615,14915,13322
2023-01-09 00:00:00.000000000,1673193600000000000,57760.0,59500.0,57610.0,59060.0,14018,13322,12851
2023-01-10 00:00:00.000000000,1673280000000000000,59350.0,59780.0,59230.0,59550.0,10086,12851,13947
2023-01-11 00:00:00.000000000,1673366400000000000,59720.0,61090.0,59570.0,61010.0,13020,13947,16281
2023-01-12 00:00:00.000000000,1673452800000000000,61360.0,62010.0,61040.0,61620.0,11798,16281,16776
2023-01-13 00:00:00.000000000,1673539200000000000,61650.0,62310.0,61440.0,61580.0,11574,16776,17542
2023-01-16 00:00:00.000000000,1673798400000000000,61510.0,61850.0,61070.0,61650.0,7597,17542,17460
2023-01-17 00:00:00.000000000,1673884800000000000,61690.0,61820.0,61200.0,61200.0,8120,17460,16805
2023-01-18 00:00:00.000000000,1673971200000000000,61730.0,63190.0,61640.0,63070.0,12309,16805,16276
2023-01-19 00:00:00.000000000,1674057600000000000,63560.0,64070.0,62040.0,62360.0,14173,16276,13542
2023-01-20 00:00:00.000000000,1674144000000000000,62200.0,63300.0,62100.0,63040.0,11083,13542,11873
2023-01-30 00:00:00.000000000,1675008000000000000,62900.0,62900.0,61820.0,61910.0,8432,11873,9599
2023-01-31 00:00:00.000000000,1675094400000000000,62290.0,62350.0,61750.0,61830.0,7344,9599,7251
2023-02-01 00:00:00.000000000,1675180800000000000,61620.0,62580.0,61550.0,62250.0,5990,7251,6278
2023-02-02 00:00:00.000000000,1675267200000000000,62290.0,62290.0,61480.0,61710.0,11681,6278,12756
2023-02-03 00:00:00.000000000,1675353600000000000,61650.0,62090.0,61100.0,61560.0,12043,12756,13321
2023-02-06 00:00:00.000000000,1675612800000000000,61500.0,61660.0,60800.0,60990.0,12309,13321,13147
2023-02-07 00:00:00.000000000,1675699200000000000,60820.0,61010.0,60290.0,60980.0,9925,13147,12866
2023-02-08 00:00:00.000000000,1675785600000000000,60690.0,61420.0,60390.0,61320.0,7012,12866,12754
2023-02-09 00:00:00.000000000,1675872000000000000,61500.0,61600.0,60660.0,61400.0,8464,12754,12413
2023-02-10 00:00:00.000000000,1675958400000000000,61420.0,61650.0,60830.0,61150.0,10884,12413,12028
2023-02-13 00:00:00.000000000,1676217600000000000,61100.0,61210.0,60460.0,60770.0,8860,12028,11633
2023-02-14 00:00:00.000000000,1676304000000000000,61050.0,61430.0,60850.0,61340.0,7205,11633,11362
2023-02-15 00:00:00.000000000,1676390400000000000,61480.0,61880.0,60990.0,61290.0,12368,11362,11389
2023-02-16 00:00:00.000000000,1676476800000000000,60850.0,61300.0,60440.0,61150.0,9530,11389,11619
2023-02-17 00:00:00.000000000,1676563200000000000,61330.0,62030.0,61150.0,61550.0,10839,11619,11302
2023-02-20 00:00:00.000000000,1676822400000000000,61410.0,61980.0,61240.0,61950.0,8619,11302,11153
2023-02-21 00:00:00.000000000,1676908800000000000,62260.0,62680.0,62210.0,62660.0,7178,11153,10663
2023-02-22 00:00:00.000000000,1676995200000000000,62790.0,63240.0,62610.0,62680.0,10456,10663,10272
2023-02-23 00:00:00.000000000,1677081600000000000,62770.0,62910.0,62340.0,62440.0,9022,10272,9343
2023-02-24 00:00:00.000000000,1677168000000000000,62640.0,62690.0,61490.0,61980.0,13558,9343,7069
2023-02-27 00:00:00.000000000,1677427200000000000,61500.0,61710.0,60620.0,60680.0,12306,7069,4265
2023-02-28 00:00:00.000000000,1677513600000000000,61000.0,61470.0,60900.0,61450.0,5181,4265,3863
2023-03-01 00:00:00.000000000,1677600000000000000,61720.0,62570.0,61570.0,62540.0,5157,3863,3702
2023-03-02 00:00:00.000000000,1677686400000000000,62670.0,62800.0,62320.0,62360.0,8920,3702,13440
2023-03-03 00:00:00.000000000,1677772800000000000,61700.0,62400.0,61560.0,62400.0,10025,13440,13327
2023-03-06 00:00:00.000000000,1678032000000000000,62200.0,62380.0,61760.0,61860.0,8413,13327,12932
2023-03-07 00:00:00.000000000,1678118400000000000,61530.0,62950.0,61350.0,62150.0,8501,12932,13133
2023-03-08 00:00:00.000000000,1678204800000000000,61830.0,61840.0,61200.0,61340.0,12982,13133,13346
2023-03-09 00:00:00.000000000,1678291200000000000,61500.0,62200.0,61400.0,61720.0,12455,13346,12777
2023-03-10 00:00:00.000000000,1678377600000000000,61840.0,62110.0,61230.0,61250.0,6755,12777,12808
2023-03-13 00:00:00.000000000,1678636800000000000,61270.0,61780.0,60960.0,61630.0,14572,12808,12875
2023-03-14 00:00:00.000000000,1678723200000000000,60020.0,61400.0,59870.0,60940.0,12672,12875,12708
2023-03-15 00:00:00.000000000,1678809600000000000,61300.0,61450.0,60880.0,61040.0,6749,12708,12558
2023-03-16 00:00:00.000000000,1678896000000000000,59520.0,60070.0,58780.0,58870.0,16205,12558,12405
2023-03-17 00:00:00.000000000,1678982400000000000,59090.0,59660.0,58530.0,59490.0,10904,12405,11998
2023-03-20 00:00:00.000000000,1679241600000000000,59400.0,60000.0,59020.0,59120.0,8941,11998,11907
2023-03-21 00:00:00.000000000,1679328000000000000,60180.0,60180.0,59610.0,59920.0,7478,11907,11767
2023-03-22 00:00:00.000000000,1679414400000000000,60780.0,60850.0,60250.0,60460.0,8058,11767,11154
2023-03-23 00:00:00.000000000,1679500800000000000,60850.0,61180.0,60700.0,60830.0,9136,11154,10169
2023-03-24 00:00:00.000000000,1679587200000000000,60830.0,62100.0,60800.0,62000.0,12051,10169,7630
2023-03-27 00:00:00.000000000,1679846400000000000,61300.0,61640.0,61140.0,61500.0,9883,7630,4330
2023-03-28 00:00:00.000000000,1679932800000000000,61310.0,62030.0,61290.0,61650.0,4338,4330,3641
2023-03-29 00:00:00.000000000,1680019200000000000,61430.0,62040.0,61430.0,61730.0,7867,3641,14061
