datetime,datetime_nano,KQ.m@DCE.eb.open,KQ.m@DCE.eb.high,KQ.m@DCE.eb.low,KQ.m@DCE.eb.close,KQ.m@DCE.eb.volume,KQ.m@DCE.eb.open_oi,KQ.m@DCE.eb.close_oi
2021-11-08 00:00:00.000000000,1636300800000000000,9015.0,9299.0,8987.0,9279.0,194023,82747,82304
2021-11-09 00:00:00.000000000,1636387200000000000,9266.0,9279.0,8863.0,8955.0,300807,82304,91442
2021-11-10 00:00:00.000000000,1636473600000000000,8950.0,9066.0,8855.0,9042.0,198011,91442,79097
2021-11-11 00:00:00.000000000,1636560000000000000,9010.0,9031.0,8612.0,8762.0,302919,79097,92557
2021-11-12 00:00:00.000000000,1636646400000000000,8720.0,8878.0,8705.0,8790.0,174930,92557,79486
2021-11-15 00:00:00.000000000,1636905600000000000,8700.0,8800.0,8532.0,8542.0,211009,79486,78686
2021-11-16 00:00:00.000000000,1636992000000000000,8537.0,8694.0,8460.0,8622.0,166108,78686,65810
2021-11-17 00:00:00.000000000,1637078400000000000,8598.0,8640.0,8341.0,8381.0,169262,65810,61390
2021-11-18 00:00:00.000000000,1637164800000000000,8386.0,8440.0,8217.0,8235.0,141825,61390,53311
2021-11-19 00:00:00.000000000,1637251200000000000,8270.0,8535.0,8196.0,8436.0,130243,53311,37778
2021-11-22 00:00:00.000000000,1637510400000000000,8213.0,8498.0,8162.0,8293.0,269926,37778,115275
2021-11-23 00:00:00.000000000,1637596800000000000,8262.0,8336.0,8110.0,8118.0,242474,115275,122881
2021-11-24 00:00:00.000000000,1637683200000000000,8112.0,8217.0,7974.0,8180.0,294874,122881,131296
2021-11-25 00:00:00.000000000,1637769600000000000,8190.0,8210.0,8009.0,8026.0,242414,131296,148522
2021-11-26 00:00:00.000000000,1637856000000000000,8012.0,8020.0,7712.0,7728.0,271250,148522,179090
2021-11-29 00:00:00.000000000,1638115200000000000,7605.0,7696.0,7465.0,7569.0,303387,179090,166774
2021-11-30 00:00:00.000000000,1638201600000000000,7590.0,7745.0,7508.0,7524.0,293753,166774,149666
2021-12-01 00:00:00.000000000,1638288000000000000,7524.0,7798.0,7481.0,7777.0,282078,149666,127821
2021-12-02 00:00:00.000000000,1638374400000000000,7845.0,7899.0,7705.0,7721.0,268269,127821,114498
2021-12-03 00:00:00.000000000,1638460800000000000,7721.0,8005.0,7661.0,8004.0,309012,114498,104018
2021-12-06 00:00:00.000000000,1638720000000000000,8031.0,8090.0,7850.0,7872.0,244120,104018,97352
2021-12-07 00:00:00.000000000,1638806400000000000,7900.0,8094.0,7873.0,8057.0,220320,97352,88793
2021-12-08 00:00:00.000000000,1638892800000000000,8100.0,8120.0,7964.0,8051.0,188064,88793,80970
2021-12-09 00:00:00.000000000,1638979200000000000,8070.0,8080.0,7788.0,7863.0,229562,80970,77414
2021-12-10 00:00:00.000000000,1639065600000000000,7810.0,8155.0,7802.0,8079.0,252120,77414,78204
2021-12-13 00:00:00.000000000,1639324800000000000,8092.0,8215.0,8045.0,8154.0,207593,78204,67505
2021-12-14 00:00:00.000000000,1639411200000000000,8111.0,8244.0,8037.0,8242.0,170143,67505,63818
2021-12-15 00:00:00.000000000,1639497600000000000,8243.0,8260.0,8105.0,8152.0,125492,63818,54019
2021-12-16 00:00:00.000000000,1639584000000000000,8168.0,8236.0,8048.0,8162.0,146546,54019,101509
2021-12-17 00:00:00.000000000,1639670400000000000,8169.0,8242.0,7974.0,8027.0,274107,101509,119872
2021-12-20 00:00:00.000000000,1639929600000000000,7986.0,8000.0,7808.0,7897.0,257857,119872,116058
2021-12-21 00:00:00.000000000,1640016000000000000,7849.0,7884.0,7731.0,7795.0,220242,116058,122492
2021-12-22 00:00:00.000000000,1640102400000000000,7795.0,7831.0,7701.0,7730.0,216705,122492,135123
2021-12-23 00:00:00.000000000,1640188800000000000,7730.0,7986.0,7707.0,7979.0,236127,135123,115500
2021-12-24 00:00:00.000000000,1640275200000000000,8032.0,8364.0,8021.0,8283.0,393333,115500,134648
2021-12-27 00:00:00.000000000,1640534400000000000,8265.0,8340.0,8127.0,8136.0,213017,134648,127539
2021-12-28 00:00:00.000000000,1640620800000000000,8166.0,8350.0,8148.0,8304.0,226364,127539,130305
2021-12-29 00:00:00.000000000,1640707200000000000,8370.0,8385.0,8221.0,8350.0,191624,130305,126774
2021-12-30 00:00:00.000000000,1640793600000000000,8350.0,8543.0,8310.0,8491.0,247453,126774,133971
2021-12-31 00:00:00.000000000,1640880000000000000,8491.0,8616.0,8458.0,8552.0,227687,133971,137265
2022-01-04 00:00:00.000000000,1641225600000000000,8550.0,8884.0,8534.0,8606.0,153518,137265,134719
2022-01-05 00:00:00.000000000,1641312000000000000,8601.0,8652.0,8401.0,8434.0,212514,134719,123690
2022-01-06 00:00:00.000000000,1641398400000000000,8454.0,8516.0,8370.0,8429.0,168043,123690,116875
2022-01-07 00:00:00.000000000,1641484800000000000,8501.0,8740.0,8403.0,8645.0,224498,116875,119269
2022-01-10 00:00:00.000000000,1641744000000000000,8630.0,8636.0,8305.0,8343.0,220112,119269,99164
2022-01-11 00:00:00.000000000,1641830400000000000,8342.0,8502.0,8325.0,8475.0,148882,99164,96426
2022-01-12 00:00:00.000000000,1641916800000000000,8499.0,8745.0,8480.0,8635.0,227025,96426,105334
2022-01-13 00:00:00.000000000,1642003200000000000,8641.0,8685.0,8481.0,8494.0,205774,105334,95052
2022-01-14 00:00:00.000000000,1642089600000000000,8501.0,8762.0,8423.0,8733.0,216212,95052,102156
2022-01-17 00:00:00.000000000,1642348800000000000,8735.0,8796.0,8630.0,8734.0,155395,102156,98522
2022-01-18 00:00:00.000000000,1642435200000000000,8703.0,8707.0,8456.0,8590.0,231414,98522,76649
2022-01-19 00:00:00.000000000,1642521600000000000,8598.0,8884.0,8594.0,8658.0,219488,76649,74708
2022-01-20 00:00:00.000000000,1642608000000000000,8613.0,8673.0,8510.0,8590.0,179712,74708,57597
2022-01-21 00:00:00.000000000,1642694400000000000,8571.0,8585.0,8322.0,8325.0,171674,57597,47007
2022-01-24 00:00:00.000000000,1642953600000000000,8362.0,8525.0,8354.0,8442.0,115222,47007,26985
2022-01-25 00:00:00.000000000,1643040000000000000,8490.0,8710.0,8451.0,8596.0,267916,26985,115867
2022-01-26 00:00:00.000000000,1643126400000000000,8560.0,8970.0,8560.0,8925.0,308594,115867,161271
2022-01-27 00:00:00.000000000,1643212800000000000,8970.0,9123.0,8931.0,9069.0,250392,161271,154336
2022-01-28 00:00:00.000000000,1643299200000000000,9101.0,9282.0,9038.0,9093.0,246939,154336,128802
2022-02-07 00:00:00.000000000,1644163200000000000,9414.0,9600.0,9257.0,9289.0,184406,128802,129097
2022-02-08 00:00:00.000000000,1644249600000000000,9275.0,9347.0,9175.0,9292.0,183204,129097,115407
2022-02-09 00:00:00.000000000,1644336000000000000,9185.0,9200.0,8934.0,9023.0,174889,115407,105505
2022-02-10 00:00:00.000000000,1644422400000000000,9027.0,9085.0,8920.0,8978.0,144635,105505,104983
2022-02-11 00:00:00.000000000,1644508800000000000,9050.0,9136.0,8938.0,9000.0,259844,104983,110480
2022-02-14 00:00:00.000000000,1644768000000000000,9077.0,9345.0,9033.0,9081.0,259002,110480,105600
2022-02-15 00:00:00.000000000,1644854400000000000,9022.0,9175.0,8986.0,9126.0,180627,105600,102565
2022-02-16 00:00:00.000000000,1644940800000000000,9005.0,9013.0,8832.0,8921.0,186167,102565,95528
2022-02-17 00:00:00.000000000,1645027200000000000,8997.0,9000.0,8706.0,8770.0,163040,95528,88380
2022-02-18 00:00:00.000000000,1645113600000000000,8780.0,8925.0,8775.0,8900.0,127121,88380,75146
2022-02-21 00:00:00.000000000,1645372800000000000,8825.0,9014.0,8791.0,8991.0,130955,75146,69268
2022-02-22 00:00:00.000000000,1645459200000000000,8996.0,9182.0,8961.0,9119.0,142170,69268,51804
2022-02-23 00:00:00.000000000,1645545600000000000,9100.0,9212.0,9035.0,9158.0,104284,51804,33703
2022-02-24 00:00:00.000000000,1645632000000000000,9156.0,9510.0,9126.0,9346.0,93982,33703,18897
2022-02-25 00:00:00.000000000,1645718400000000000,9550.0,9570.0,9185.0,9264.0,189734,18897,120986
2022-02-28 00:00:00.000000000,1645977600000000000,9175.0,9408.0,9169.0,9270.0,165497,120986,114510
2022-03-01 00:00:00.000000000,1646064000000000000,9270.0,9307.0,9050.0,9200.0,191292,114510,99481
2022-03-02 00:00:00.000000000,1646150400000000000,9314.0,9550.0,9251.0,9540.0,182945,99481,109396
2022-03-03 00:00:00.000000000,1646236800000000000,9581.0,9936.0,9517.0,9871.0,203456,109396,113249
2022-03-04 00:00:00.000000000,1646323200000000000,9871.0,9909.0,9685.0,9796.0,182790,113249,106244
2022-03-07 00:00:00.000000000,1646582400000000000,9830.0,10442.0,9806.0,10290.0,256187,106244,113922
2022-03-08 00:00:00.000000000,1646668800000000000,10181.0,10520.0,10045.0,10483.0,225937,113922,117334
2022-03-09 00:00:00.000000000,1646755200000000000,10430.0,10608.0,10300.0,10510.0,205976,117334,111948
2022-03-10 00:00:00.000000000,1646841600000000000,10283.0,10299.0,9850.0,10071.0,230462,111948,93205
2022-03-11 00:00:00.000000000,1646928000000000000,10189.0,10238.0,9890.0,9966.0,152599,93205,87856
2022-03-14 00:00:00.000000000,1647187200000000000,9892.0,9960.0,9655.0,9673.0,121129,87856,82454
2022-03-15 00:00:00.000000000,1647273600000000000,9613.0,9793.0,9560.0,9564.0,154161,82454,81687
2022-03-16 00:00:00.000000000,1647360000000000000,9510.0,9555.0,9341.0,9513.0,162653,81687,66966
2022-03-17 00:00:00.000000000,1647446400000000000,9543.0,9656.0,9409.0,9526.0,133096,66966,54124
2022-03-18 00:00:00.000000000,1647532800000000000,9635.0,9732.0,9560.0,9699.0,118739,54124,40612
2022-03-21 00:00:00.000000000,1647792000000000000,9600.0,9675.0,9510.0,9585.0,62706,40612,24469
2022-03-22 00:00:00.000000000,1647878400000000000,9632.0,9766.0,9580.0,9649.0,152616,24469,129455
2022-03-23 00:00:00.000000000,1647964800000000000,9620.0,9827.0,9600.0,9768.0,182424,129455,143629
2022-03-24 00:00:00.000000000,1648051200000000000,9856.0,10045.0,9851.0,9881.0,165784,143629,148015
2022-03-25 00:00:00.000000000,1648137600000000000,9894.0,10017.0,9877.0,9977.0,143812,148015,146700
2022-03-28 00:00:00.000000000,1648396800000000000,9878.0,9983.0,9830.0,9884.0,179644,146700,140932
2022-03-29 00:00:00.000000000,1648483200000000000,9836.0,9912.0,9722.0,9868.0,156997,140932,138141
2022-03-30 00:00:00.000000000,1648569600000000000,9745.0,9910.0,9703.0,9876.0,173108,138141,135161
2022-03-31 00:00:00.000000000,1648656000000000000,9870.0,9920.0,9630.0,9674.0,179204,135161,123019
2022-04-01 00:00:00.000000000,1648742400000000000,9612.0,9845.0,9610.0,9726.0,160214,123019,120139
2022-04-06 00:00:00.000000000,1649174400000000000,9782.0,9998.0,9669.0,9958.0,160059,120139,131639
2022-04-07 00:00:00.000000000,1649260800000000000,9992.0,10132.0,9900.0,9958.0,192081,131639,137876
2022-04-08 00:00:00.000000000,1649347200000000000,9960.0,10038.0,9828.0,10038.0,178652,137876,138748
2022-04-11 00:00:00.000000000,1649606400000000000,10048.0,10088.0,9725.0,9760.0,193394,138748,120119
2022-04-12 00:00:00.000000000,1649692800000000000,9710.0,9870.0,9662.0,9870.0,139758,120119,115662
2022-04-13 00:00:00.000000000,1649779200000000000,9860.0,9870.0,9680.0,9684.0,147961,115662,110579
2022-04-14 00:00:00.000000000,1649865600000000000,9714.0,9856.0,9684.0,9726.0,149562,110579,104055
2022-04-15 00:00:00.000000000,1649952000000000000,9708.0,9726.0,9470.0,9520.0,206041,104055,102582
2022-04-18 00:00:00.000000000,1650211200000000000,9500.0,9691.0,9470.0,9656.0,135497,102582,90037
2022-04-19 00:00:00.000000000,1650297600000000000,9656.0,9656.0,9517.0,9532.0,144519,90037,89726
2022-04-20 00:00:00.000000000,1650384000000000000,9501.0,9764.0,9472.0,9732.0,157264,89726,67916
2022-04-21 00:00:00.000000000,1650470400000000000,9753.0,9948.0,9732.0,9768.0,198066,67916,47829
2022-04-22 00:00:00.000000000,1650556800000000000,9757.0,9890.0,9750.0,9790.0,84534,47829,31156
2022-04-25 00:00:00.000000000,1650816000000000000,9755.0,9800.0,9376.0,9413.0,238696,31156,147069
2022-04-26 00:00:00.000000000,1650902400000000000,9388.0,9583.0,9334.0,9471.0,177846,147069,146329
2022-04-27 00:00:00.000000000,1650988800000000000,9475.0,9748.0,9471.0,9728.0,223208,146329,143253
2022-04-28 00:00:00.000000000,1651075200000000000,9721.0,9722.0,9575.0,9631.0,172184,143253,142447
2022-04-29 00:00:00.000000000,1651161600000000000,9641.0,9920.0,9631.0,9904.0,204407,142447,136356
2022-05-05 00:00:00.000000000,1651680000000000000,9990.0,10020.0,9872.0,9987.0,120074,136356,143833
2022-05-06 00:00:00.000000000,1651766400000000000,10019.0,10195.0,9979.0,10107.0,219328,143833,152981
2022-05-09 00:00:00.000000000,1652025600000000000,10087.0,10129.0,9969.0,10005.0,208555,152981,150852
2022-05-10 00:00:00.000000000,1652112000000000000,9940.0,9943.0,9650.0,9666.0,256264,150852,124626
2022-05-11 00:00:00.000000000,1652198400000000000,9687.0,9885.0,9630.0,9867.0,181566,124626,113763
2022-05-12 00:00:00.000000000,1652284800000000000,9890.0,10047.0,9779.0,10033.0,223933,113763,126771
2022-05-13 00:00:00.000000000,1652371200000000000,10021.0,10178.0,9977.0,10150.0,200479,126771,138590
2022-05-16 00:00:00.000000000,1652630400000000000,10217.0,10248.0,10008.0,10040.0,152416,138590,131678
2022-05-17 00:00:00.000000000,1652716800000000000,10066.0,10178.0,10026.0,10126.0,135729,131678,131860
2022-05-18 00:00:00.000000000,1652803200000000000,10126.0,10227.0,10039.0,10103.0,178710,131860,127086
2022-05-19 00:00:00.000000000,1652889600000000000,10135.0,10145.0,9982.0,10111.0,162138,127086,109883
2022-05-20 00:00:00.000000000,1652976000000000000,10022.0,10164.0,9905.0,10037.0,194983,109883,92948
2022-05-23 00:00:00.000000000,1653235200000000000,10055.0,10154.0,9978.0,10003.0,154445,92948,71217
2022-05-24 00:00:00.000000000,1653321600000000000,10038.0,10080.0,9901.0,9915.0,128673,71217,45454
2022-05-25 00:00:00.000000000,1653408000000000000,9967.0,10130.0,9932.0,10030.0,73993,45454,26771
2022-05-26 00:00:00.000000000,1653494400000000000,10056.0,10298.0,10004.0,10296.0,256333,26771,202041
2022-05-27 00:00:00.000000000,1653580800000000000,10318.0,10450.0,10294.0,10372.0,215299,202041,220072
2022-05-30 00:00:00.000000000,1653840000000000000,10320.0,10488.0,10300.0,10355.0,203164,220072,208126
2022-05-31 00:00:00.000000000,1653926400000000000,10378.0,10574.0,10330.0,10543.0,224708,208126,223600
2022-06-01 00:00:00.000000000,1654012800000000000,10547.0,10610.0,10379.0,10494.0,232759,223600,214644
2022-06-02 00:00:00.000000000,1654099200000000000,10519.0,10572.0,10415.0,10564.0,192704,214644,214563
2022-06-06 00:00:00.000000000,1654444800000000000,10753.0,11036.0,10652.0,11016.0,202798,214563,247171
2022-06-07 00:00:00.000000000,1654531200000000000,11015.0,11031.0,10852.0,10927.0,189278,247171,232610
2022-06-08 00:00:00.000000000,1654617600000000000,10902.0,11289.0,10835.0,11262.0,284617,232610,240512
2022-06-09 00:00:00.000000000,1654704000000000000,11296.0,11515.0,11206.0,11231.0,330965,240512,234125
2022-06-10 00:00:00.000000000,1654790400000000000,11239.0,11463.0,11223.0,11396.0,328361,234125,241588
2022-06-13 00:00:00.000000000,1655049600000000000,11326.0,11386.0,10971.0,11014.0,324515,241588,212596
2022-06-14 00:00:00.000000000,1655136000000000000,10994.0,11065.0,10883.0,10968.0,264166,212596,192502
2022-06-15 00:00:00.000000000,1655222400000000000,11030.0,11091.0,10813.0,10840.0,247404,192502,168157
2022-06-16 00:00:00.000000000,1655308800000000000,10829.0,10919.0,10734.0,10736.0,217970,168157,155184
2022-06-17 00:00:00.000000000,1655395200000000000,10710.0,10731.0,10445.0,10536.0,301116,155184,112912
2022-06-20 00:00:00.000000000,1655654400000000000,10525.0,10593.0,10305.0,10324.0,273197,112912,90764
2022-06-21 00:00:00.000000000,1655740800000000000,10336.0,10532.0,10305.0,10411.0,174513,90764,75864
2022-06-22 00:00:00.000000000,1655827200000000000,10442.0,10476.0,10253.0,10272.0,157957,75864,58762
2022-06-23 00:00:00.000000000,1655913600000000000,10210.0,10428.0,10180.0,10241.0,107392,58762,42562
2022-06-24 00:00:00.000000000,1656000000000000000,10200.0,10259.0,9808.0,9840.0,311732,42562,150839
2022-06-27 00:00:00.000000000,1656259200000000000,9950.0,10178.0,9787.0,10056.0,300003,150839,150514
2022-06-28 00:00:00.000000000,1656345600000000000,10065.0,10222.0,10040.0,10169.0,188617,150514,143790
2022-06-29 00:00:00.000000000,1656432000000000000,10184.0,10212.0,9914.0,9962.0,236188,143790,144235
2022-06-30 00:00:00.000000000,1656518400000000000,10120.0,10128.0,9902.0,10055.0,202789,144235,144264
2022-07-01 00:00:00.000000000,1656604800000000000,10048.0,10145.0,9840.0,9840.0,233282,144264,149787
2022-07-04 00:00:00.000000000,1656864000000000000,9925.0,10150.0,9805.0,10099.0,211185,149787,144809
2022-07-05 00:00:00.000000000,1656950400000000000,10124.0,10196.0,9970.0,9984.0,198326,144809,142971
2022-07-06 00:00:00.000000000,1657036800000000000,9938.0,9941.0,9458.0,9703.0,357069,142971,133955
2022-07-07 00:00:00.000000000,1657123200000000000,9720.0,9760.0,9423.0,9456.0,237612,133955,135304
2022-07-08 00:00:00.000000000,1657209600000000000,9514.0,9687.0,9508.0,9600.0,223960,135304,128481
2022-07-11 00:00:00.000000000,1657468800000000000,9588.0,9655.0,9436.0,9579.0,237522,128481,122004
2022-07-12 00:00:00.000000000,1657555200000000000,9496.0,9544.0,9161.0,9203.0,291341,122004,122461
2022-07-13 00:00:00.000000000,1657641600000000000,9139.0,9243.0,9020.0,9192.0,232521,122461,116756
2022-07-14 00:00:00.000000000,1657728000000000000,9120.0,9125.0,8817.0,8831.0,297835,116756,116095
2022-07-15 00:00:00.000000000,1657814400000000000,8805.0,8977.0,8681.0,8778.0,263830,116095,104213
2022-07-18 00:00:00.000000000,1658073600000000000,8865.0,9266.0,8750.0,9247.0,272899,104213,87493
2022-07-19 00:00:00.000000000,1658160000000000000,9223.0,9265.0,9031.0,9085.0,208045,87493,70723
2022-07-20 00:00:00.000000000,1658246400000000000,9035.0,9198.0,8932.0,9066.0,178987,70723,56587
2022-07-21 00:00:00.000000000,1658332800000000000,9065.0,9150.0,8870.0,8874.0,147778,56587,47378
2022-07-22 00:00:00.000000000,1658419200000000000,8400.0,8595.0,8360.0,8508.0,196429,47378,142774
2022-07-25 00:00:00.000000000,1658678400000000000,8408.0,8640.0,8155.0,8156.0,346145,142774,172946
2022-07-26 00:00:00.000000000,1658764800000000000,8258.0,8748.0,8196.0,8706.0,335068,172946,161934
2022-07-27 00:00:00.000000000,1658851200000000000,8700.0,8732.0,8530.0,8642.0,239658,161934,158398
2022-07-28 00:00:00.000000000,1658937600000000000,8670.0,8997.0,8663.0,8991.0,296629,158398,160488
2022-07-29 00:00:00.000000000,1659024000000000000,8996.0,9026.0,8674.0,8728.0,277937,160488,152993
2022-08-01 00:00:00.000000000,1659283200000000000,8804.0,9050.0,8770.0,8859.0,320815,152993,143668
2022-08-02 00:00:00.000000000,1659369600000000000,8745.0,8756.0,8516.0,8642.0,293753,143668,141847
2022-08-03 00:00:00.000000000,1659456000000000000,8640.0,8823.0,8633.0,8678.0,258669,141847,135726
2022-08-04 00:00:00.000000000,1659542400000000000,8799.0,8830.0,8409.0,8440.0,263000,135726,144072
2022-08-05 00:00:00.000000000,1659628800000000000,8448.0,8485.0,8215.0,8275.0,260824,144072,144107
2022-08-08 00:00:00.000000000,1659888000000000000,8208.0,8397.0,8069.0,8386.0,300457,144107,140049
2022-08-09 00:00:00.000000000,1659974400000000000,8243.0,8557.0,8240.0,8509.0,235550,140049,127225
2022-08-10 00:00:00.000000000,1660060800000000000,8582.0,8611.0,8335.0,8381.0,230733,127225,126915
2022-08-11 00:00:00.000000000,1660147200000000000,8449.0,8552.0,8366.0,8492.0,197543,126915,122313
2022-08-12 00:00:00.000000000,1660233600000000000,8537.0,8586.0,8431.0,8502.0,203513,122313,121576
2022-08-15 00:00:00.000000000,1660492800000000000,8452.0,8533.0,8256.0,8291.0,294587,121576,127295
2022-08-16 00:00:00.000000000,1660579200000000000,8171.0,8200.0,7920.0,7960.0,283588,127295,134879
2022-08-17 00:00:00.000000000,1660665600000000000,8010.0,8042.0,7835.0,7839.0,224055,134879,133117
2022-08-18 00:00:00.000000000,1660752000000000000,7806.0,7887.0,7663.0,7680.0,240139,133117,117152
2022-08-19 00:00:00.000000000,1660838400000000000,7754.0,8087.0,7745.0,8075.0,334489,117152,75742
2022-08-22 00:00:00.000000000,1661097600000000000,8064.0,8373.0,8037.0,8308.0,223793,75742,60822
2022-08-23 00:00:00.000000000,1661184000000000000,8342.0,8368.0,8180.0,8313.0,136617,60822,42833
2022-08-24 00:00:00.000000000,1661270400000000000,8118.0,8315.0,8108.0,8270.0,335004,42833,151136
2022-08-25 00:00:00.000000000,1661356800000000000,8250.0,8260.0,8088.0,8204.0,341051,151136,161570
2022-08-26 00:00:00.000000000,1661443200000000000,8169.0,8365.0,8121.0,8193.0,346291,161570,162293
2022-08-29 00:00:00.000000000,1661702400000000000,8148.0,8320.0,8115.0,8311.0,300864,162293,163123
2022-08-30 00:00:00.000000000,1661788800000000000,8332.0,8572.0,8318.0,8525.0,392338,163123,188947
2022-08-31 00:00:00.000000000,1661875200000000000,8496.0,8637.0,8456.0,8566.0,338797,188947,194287
2022-09-01 00:00:00.000000000,1661961600000000000,8495.0,8675.0,8480.0,8666.0,337133,194287,208314
2022-09-02 00:00:00.000000000,1662048000000000000,8645.0,8725.0,8432.0,8556.0,492270,208314,202526
2022-09-05 00:00:00.000000000,1662307200000000000,8577.0,8791.0,8510.0,8768.0,401665,202526,218566
2022-09-06 00:00:00.000000000,1662393600000000000,8800.0,8836.0,8642.0,8779.0,308527,218566,212640
2022-09-07 00:00:00.000000000,1662480000000000000,8760.0,8908.0,8606.0,8638.0,498113,212640,220319
2022-09-08 00:00:00.000000000,1662566400000000000,8661.0,8809.0,8538.0,8765.0,387299,220319,214292
2022-09-09 00:00:00.000000000,1662652800000000000,8761.0,8968.0,8700.0,8967.0,333598,214292,220158
2022-09-13 00:00:00.000000000,1662998400000000000,9093.0,9278.0,9015.0,9079.0,268094,220158,210749
2022-09-14 00:00:00.000000000,1663084800000000000,9030.0,9137.0,8873.0,9005.0,329882,210749,197796
2022-09-15 00:00:00.000000000,1663171200000000000,9018.0,9029.0,8810.0,8820.0,295577,197796,184136
2022-09-16 00:00:00.000000000,1663257600000000000,8796.0,8953.0,8706.0,8915.0,333137,184136,174550
2022-09-19 00:00:00.000000000,1663516800000000000,8877.0,9075.0,8870.0,8970.0,316003,174550,177095
2022-09-20 00:00:00.000000000,1663603200000000000,8918.0,9400.0,8902.0,9143.0,390459,177095,173077
2022-09-21 00:00:00.000000000,1663689600000000000,9161.0,9172.0,8926.0,9155.0,319200,173077,138623
2022-09-22 00:00:00.000000000,1663776000000000000,9146.0,9211.0,9006.0,9061.0,287241,138623,123122
2022-09-23 00:00:00.000000000,1663862400000000000,9109.0,9180.0,9008.0,9066.0,277947,123122,90937
2022-09-26 00:00:00.000000000,1664121600000000000,9015.0,9033.0,8766.0,8772.0,231481,90937,55127
2022-09-27 00:00:00.000000000,1664208000000000000,8570.0,8648.0,8405.0,8508.0,316778,55127,168566
2022-09-28 00:00:00.000000000,1664294400000000000,8521.0,8583.0,8366.0,8430.0,292529,168566,172039
2022-09-29 00:00:00.000000000,1664380800000000000,8485.0,8645.0,8425.0,8572.0,276431,172039,166107
2022-09-30 00:00:00.000000000,1664467200000000000,8542.0,8565.0,8438.0,8560.0,237957,166107,146097
2022-10-10 00:00:00.000000000,1665331200000000000,8822.0,8948.0,8746.0,8845.0,224455,146097,162715
2022-10-11 00:00:00.000000000,1665417600000000000,8842.0,8857.0,8481.0,8503.0,302934,162715,153655
2022-10-12 00:00:00.000000000,1665504000000000000,8471.0,8575.0,8330.0,8403.0,292645,153655,148279
2022-10-13 00:00:00.000000000,1665590400000000000,8386.0,8444.0,8225.0,8275.0,335963,148279,145497
2022-10-14 00:00:00.000000000,1665676800000000000,8223.0,8410.0,8216.0,8375.0,248921,145497,136348
2022-10-17 00:00:00.000000000,1665936000000000000,8303.0,8490.0,8258.0,8409.0,323809,136348,138486
2022-10-18 00:00:00.000000000,1666022400000000000,8411.0,8480.0,8249.0,8347.0,310654,138486,125524
2022-10-19 00:00:00.000000000,1666108800000000000,8350.0,8364.0,8046.0,8133.0,323518,125524,135977
2022-10-20 00:00:00.000000000,1666195200000000000,8157.0,8470.0,8149.0,8451.0,380761,135977,124857
2022-10-21 00:00:00.000000000,1666281600000000000,8444.0,8520.0,8360.0,8433.0,274631,124857,117601
2022-10-24 00:00:00.000000000,1666540800000000000,8418.0,8562.0,8364.0,8408.0,277692,117601,100678
2022-10-25 00:00:00.000000000,1666627200000000000,8370.0,8442.0,8273.0,8359.0,263291,100678,78310
2022-10-26 00:00:00.000000000,1666713600000000000,8359.0,8396.0,8142.0,8153.0,220036,78310,53189
2022-10-27 00:00:00.000000000,1666800000000000000,8212.0,8234.0,8040.0,8059.0,161310,53189,33378
2022-10-28 00:00:00.000000000,1666886400000000000,7797.0,7888.0,7733.0,7855.0,290286,33378,179921
2022-10-31 00:00:00.000000000,1667145600000000000,7880.0,7880.0,7580.0,7643.0,323198,179921,186432
2022-11-01 00:00:00.000000000,1667232000000000000,7607.0,7912.0,7598.0,7833.0,351120,186432,169557
2022-11-02 00:00:00.000000000,1667318400000000000,7865.0,7869.0,7680.0,7768.0,350722,169557,165950
2022-11-03 00:00:00.000000000,1667404800000000000,7739.0,7796.0,7638.0,7685.0,296744,165950,179180
2022-11-04 00:00:00.000000000,1667491200000000000,7650.0,7922.0,7552.0,7907.0,402545,179180,165596
2022-11-07 00:00:00.000000000,1667750400000000000,7941.0,7994.0,7706.0,7818.0,277715,165596,154420
2022-11-08 00:00:00.000000000,1667836800000000000,7800.0,7887.0,7691.0,7766.0,243826,154420,154491
2022-11-09 00:00:00.000000000,1667923200000000000,7781.0,7875.0,7730.0,7788.0,262677,154491,142389
2022-11-10 00:00:00.000000000,1668009600000000000,7732.0,7843.0,7665.0,7783.0,298255,142389,145919
2022-11-11 00:00:00.000000000,1668096000000000000,7792.0,8188.0,7786.0,8156.0,459247,145919,148156
2022-11-14 00:00:00.000000000,1668355200000000000,8188.0,8235.0,8124.0,8194.0,251845,148156,139792
2022-11-15 00:00:00.000000000,1668441600000000000,8196.0,8320.0,8159.0,8181.0,312087,139792,137939
2022-11-16 00:00:00.000000000,1668528000000000000,8190.0,8230.0,8120.0,8193.0,204427,137939,123774
2022-11-17 00:00:00.000000000,1668614400000000000,8207.0,8348.0,8144.0,8269.0,368090,123774,124760
2022-11-18 00:00:00.000000000,1668700800000000000,8247.0,8380.0,8232.0,8281.0,286948,124760,122283
2022-11-21 00:00:00.000000000,1668960000000000000,8237.0,8350.0,8092.0,8184.0,302123,122283,94590
2022-11-22 00:00:00.000000000,1669046400000000000,8177.0,8203.0,8038.0,8050.0,211425,94590,71422
2022-11-23 00:00:00.000000000,1669132800000000000,8118.0,8120.0,8010.0,8036.0,121898,71422,54373
2022-11-24 00:00:00.000000000,1669219200000000000,7902.0,8006.0,7792.0,7951.0,325251,54373,147961
