datetime,datetime_nano,KQ.m@DCE.lh.open,KQ.m@DCE.lh.high,KQ.m@DCE.lh.low,KQ.m@DCE.lh.close,KQ.m@DCE.lh.volume,KQ.m@DCE.lh.open_oi,KQ.m@DCE.lh.close_oi
2023-02-20 00:00:00.000000000,1676822400000000000,17575.0,17605.0,17150.0,17275.0,23864,46152,45789
2023-02-21 00:00:00.000000000,1676908800000000000,17295.0,17525.0,17240.0,17510.0,16596,45789,46374
2023-02-22 00:00:00.000000000,1676995200000000000,17515.0,17840.0,17505.0,17680.0,20325,46374,47405
2023-02-23 00:00:00.000000000,1677081600000000000,17690.0,17740.0,17365.0,17465.0,17923,47405,46268
2023-02-24 00:00:00.000000000,1677168000000000000,17480.0,17595.0,17380.0,17540.0,16395,46268,46555
2023-02-27 00:00:00.000000000,1677427200000000000,17495.0,17560.0,17025.0,17105.0,28801,46555,48716
2023-02-28 00:00:00.000000000,1677513600000000000,17115.0,17330.0,16950.0,17255.0,22767,48716,47936
2023-03-01 00:00:00.000000000,1677600000000000000,17210.0,17350.0,17075.0,17160.0,20316,47936,49468
2023-03-02 00:00:00.000000000,1677686400000000000,17105.0,17345.0,17055.0,17250.0,14547,49468,49496
2023-03-03 00:00:00.000000000,1677772800000000000,17155.0,17225.0,16900.0,17030.0,24276,49496,50821
2023-03-06 00:00:00.000000000,1678032000000000000,17060.0,17135.0,16750.0,16755.0,26347,50821,51513
2023-03-07 00:00:00.000000000,1678118400000000000,16815.0,16895.0,16670.0,16825.0,18619,51513,50651
2023-03-08 00:00:00.000000000,1678204800000000000,16805.0,16860.0,16545.0,16625.0,17661,50651,51259
2023-03-09 00:00:00.000000000,1678291200000000000,16560.0,16570.0,16255.0,16280.0,21157,51259,52864
2023-03-10 00:00:00.000000000,1678377600000000000,16310.0,16420.0,15925.0,15925.0,29549,52864,53377
2023-03-13 00:00:00.000000000,1678636800000000000,15670.0,15840.0,15580.0,15735.0,27203,53377,53903
2023-03-14 00:00:00.000000000,1678723200000000000,15735.0,16255.0,15705.0,16245.0,29815,53903,52274
2023-03-15 00:00:00.000000000,1678809600000000000,16185.0,16300.0,15910.0,16010.0,29888,52274,53813
2023-03-16 00:00:00.000000000,1678896000000000000,15985.0,16170.0,15770.0,15980.0,26401,53813,52525
2023-03-17 00:00:00.000000000,1678982400000000000,15985.0,16150.0,15930.0,16040.0,17663,52525,51824
2023-03-20 00:00:00.000000000,1679241600000000000,16060.0,16125.0,15820.0,15845.0,20953,51824,51805
2023-03-21 00:00:00.000000000,1679328000000000000,15775.0,15930.0,15580.0,15895.0,21284,51805,50501
2023-03-22 00:00:00.000000000,1679414400000000000,15895.0,16060.0,15780.0,15870.0,19997,50501,49224
2023-03-23 00:00:00.000000000,1679500800000000000,15875.0,15975.0,15680.0,15715.0,17536,49224,49350
2023-03-24 00:00:00.000000000,1679587200000000000,15725.0,15820.0,15510.0,15720.0,21888,49350,50246
2023-03-27 00:00:00.000000000,1679846400000000000,15430.0,15550.0,15360.0,15445.0,21899,50246,50977
2023-03-28 00:00:00.000000000,1679932800000000000,15430.0,15590.0,15405.0,15475.0,16609,50977,50635
2023-03-29 00:00:00.000000000,1680019200000000000,15440.0,15515.0,15095.0,15180.0,30342,50635,51691
