datetime,datetime_nano,KQ.m@SHFE.ss.open,KQ.m@SHFE.ss.high,KQ.m@SHFE.ss.low,KQ.m@SHFE.ss.close,KQ.m@SHFE.ss.volume,KQ.m@SHFE.ss.open_oi,KQ.m@SHFE.ss.close_oi
2021-11-05 00:00:00.000000000,1636041600000000000,18155.0,18500.0,18055.0,18170.0,68659,51108,47567
2021-11-08 00:00:00.000000000,1636300800000000000,18170.0,18650.0,18145.0,18215.0,72115,47567,47030
2021-11-09 00:00:00.000000000,1636387200000000000,18265.0,18420.0,17860.0,18065.0,64275,47030,46138
2021-11-10 00:00:00.000000000,1636473600000000000,18055.0,18320.0,17785.0,18235.0,80761,46138,45965
2021-11-11 00:00:00.000000000,1636560000000000000,18205.0,18385.0,17900.0,18005.0,60238,45965,34731
2021-11-12 00:00:00.000000000,1636646400000000000,17260.0,17545.0,17060.0,17095.0,101358,34731,51939
2021-11-15 00:00:00.000000000,1636905600000000000,17155.0,17475.0,16980.0,17125.0,109191,51939,52705
2021-11-16 00:00:00.000000000,1636992000000000000,17250.0,17750.0,17240.0,17405.0,139708,52705,55150
2021-11-17 00:00:00.000000000,1637078400000000000,17400.0,17595.0,17250.0,17490.0,96489,55150,56728
2021-11-18 00:00:00.000000000,1637164800000000000,17495.0,17515.0,16950.0,16955.0,119145,56728,61894
2021-11-19 00:00:00.000000000,1637251200000000000,16920.0,17470.0,16785.0,17290.0,159868,61894,56989
2021-11-22 00:00:00.000000000,1637510400000000000,17170.0,17460.0,17160.0,17330.0,107465,56989,56562
2021-11-23 00:00:00.000000000,1637596800000000000,17330.0,17635.0,17310.0,17585.0,116660,56562,59763
2021-11-24 00:00:00.000000000,1637683200000000000,17610.0,18180.0,17605.0,18145.0,114903,59763,63116
2021-11-25 00:00:00.000000000,1637769600000000000,18210.0,18300.0,17860.0,17930.0,98170,63116,61241
2021-11-26 00:00:00.000000000,1637856000000000000,17930.0,17975.0,17300.0,17345.0,79397,61241,58428
2021-11-29 00:00:00.000000000,1638115200000000000,17110.0,17350.0,17060.0,17170.0,56928,58428,53392
2021-11-30 00:00:00.000000000,1638201600000000000,17165.0,17190.0,16845.0,16905.0,56522,53392,54814
2021-12-01 00:00:00.000000000,1638288000000000000,16960.0,17175.0,16825.0,17055.0,47658,54814,49831
2021-12-02 00:00:00.000000000,1638374400000000000,17070.0,17180.0,16735.0,16820.0,64455,49831,52794
2021-12-03 00:00:00.000000000,1638460800000000000,16840.0,16930.0,16660.0,16860.0,50518,52794,47922
2021-12-06 00:00:00.000000000,1638720000000000000,16820.0,17050.0,16500.0,16635.0,51874,47922,48887
2021-12-07 00:00:00.000000000,1638806400000000000,16675.0,16950.0,16605.0,16660.0,47347,48887,44941
2021-12-08 00:00:00.000000000,1638892800000000000,16675.0,16705.0,16080.0,16085.0,72365,44941,53518
2021-12-09 00:00:00.000000000,1638979200000000000,16085.0,16140.0,15605.0,15865.0,72514,53518,50609
2021-12-10 00:00:00.000000000,1639065600000000000,15800.0,16035.0,15740.0,15810.0,38960,50609,48287
2021-12-13 00:00:00.000000000,1639324800000000000,15805.0,16165.0,15480.0,16160.0,59702,48287,47438
2021-12-14 00:00:00.000000000,1639411200000000000,16010.0,16150.0,15850.0,16025.0,36221,47438,41243
2021-12-15 00:00:00.000000000,1639497600000000000,16000.0,16200.0,15960.0,16105.0,47683,41243,49097
2021-12-16 00:00:00.000000000,1639584000000000000,16080.0,16180.0,15895.0,16115.0,68507,49097,57274
2021-12-17 00:00:00.000000000,1639670400000000000,16215.0,16335.0,15885.0,15995.0,72259,57274,60477
2021-12-20 00:00:00.000000000,1639929600000000000,15995.0,16180.0,15900.0,15985.0,81709,60477,62371
2021-12-21 00:00:00.000000000,1640016000000000000,16020.0,16200.0,15960.0,16095.0,62260,62371,59547
2021-12-22 00:00:00.000000000,1640102400000000000,16140.0,16295.0,16015.0,16250.0,65689,59547,61918
2021-12-23 00:00:00.000000000,1640188800000000000,16350.0,16635.0,16315.0,16625.0,68446,61918,65128
2021-12-24 00:00:00.000000000,1640275200000000000,16680.0,16900.0,16585.0,16880.0,63843,65128,63837
2021-12-27 00:00:00.000000000,1640534400000000000,16895.0,17150.0,16610.0,16720.0,94914,63837,64601
2021-12-28 00:00:00.000000000,1640620800000000000,16760.0,16960.0,16655.0,16905.0,54057,64601,62278
2021-12-29 00:00:00.000000000,1640707200000000000,16925.0,16925.0,16630.0,16890.0,58180,62278,61671
2021-12-30 00:00:00.000000000,1640793600000000000,16895.0,17210.0,16890.0,17205.0,69436,61671,67119
2021-12-31 00:00:00.000000000,1640880000000000000,17205.0,17235.0,16970.0,17125.0,63029,67119,63234
2022-01-04 00:00:00.000000000,1641225600000000000,17140.0,17510.0,16930.0,17230.0,49876,63234,62159
2022-01-05 00:00:00.000000000,1641312000000000000,17225.0,17425.0,17080.0,17130.0,48747,62159,62758
2022-01-06 00:00:00.000000000,1641398400000000000,17095.0,17230.0,16840.0,16905.0,50514,62758,58190
2022-01-07 00:00:00.000000000,1641484800000000000,16905.0,16980.0,16680.0,16910.0,52629,58190,53485
2022-01-10 00:00:00.000000000,1641744000000000000,16910.0,17425.0,16640.0,17400.0,79436,53485,58360
2022-01-11 00:00:00.000000000,1641830400000000000,17400.0,17920.0,17265.0,17760.0,93137,58360,67620
2022-01-12 00:00:00.000000000,1641916800000000000,17830.0,18255.0,17745.0,18145.0,77067,67620,65569
2022-01-13 00:00:00.000000000,1642003200000000000,18235.0,18515.0,17500.0,17650.0,113123,65569,63201
2022-01-14 00:00:00.000000000,1642089600000000000,17650.0,17920.0,17420.0,17895.0,97991,63201,54911
2022-01-17 00:00:00.000000000,1642348800000000000,17860.0,17920.0,17450.0,17480.0,89138,54911,49995
2022-01-18 00:00:00.000000000,1642435200000000000,17420.0,18110.0,17305.0,17970.0,91804,49995,44216
2022-01-19 00:00:00.000000000,1642521600000000000,17860.0,17900.0,17520.0,17765.0,87506,44216,36229
2022-01-20 00:00:00.000000000,1642608000000000000,17810.0,19000.0,17750.0,18770.0,156778,36229,78008
2022-01-21 00:00:00.000000000,1642694400000000000,18650.0,18795.0,18230.0,18500.0,180311,78008,78557
2022-01-24 00:00:00.000000000,1642953600000000000,18435.0,18705.0,17635.0,17740.0,210740,78557,74336
2022-01-25 00:00:00.000000000,1643040000000000000,17570.0,17705.0,16920.0,17080.0,254684,74336,70669
2022-01-26 00:00:00.000000000,1643126400000000000,17170.0,17455.0,17140.0,17265.0,167258,70669,63537
2022-01-27 00:00:00.000000000,1643212800000000000,17375.0,17535.0,17150.0,17225.0,77778,63537,65721
2022-01-28 00:00:00.000000000,1643299200000000000,17390.0,17680.0,17165.0,17440.0,62219,65721,58908
2022-02-07 00:00:00.000000000,1644163200000000000,17685.0,18120.0,17440.0,17875.0,45476,58908,59676
2022-02-08 00:00:00.000000000,1644249600000000000,17875.0,18195.0,17750.0,18105.0,47773,59676,59522
2022-02-09 00:00:00.000000000,1644336000000000000,18110.0,18380.0,17795.0,18210.0,61563,59522,58304
2022-02-10 00:00:00.000000000,1644422400000000000,18295.0,18485.0,18135.0,18385.0,45377,58304,56712
2022-02-11 00:00:00.000000000,1644508800000000000,18475.0,18605.0,18150.0,18300.0,63664,56712,57542
2022-02-14 00:00:00.000000000,1644768000000000000,18350.0,18950.0,18150.0,18790.0,68664,57542,54404
2022-02-15 00:00:00.000000000,1644854400000000000,18795.0,18935.0,18470.0,18795.0,66505,54404,53848
2022-02-16 00:00:00.000000000,1644940800000000000,18820.0,19355.0,18800.0,19295.0,66816,53848,51335
2022-02-17 00:00:00.000000000,1645027200000000000,19305.0,19380.0,18720.0,18720.0,52193,51335,45567
2022-02-18 00:00:00.000000000,1645113600000000000,18725.0,18980.0,18640.0,18870.0,43440,45567,40180
2022-02-21 00:00:00.000000000,1645372800000000000,18845.0,19000.0,18430.0,18760.0,130487,40180,57062
2022-02-22 00:00:00.000000000,1645459200000000000,18760.0,18945.0,18525.0,18785.0,113055,57062,63682
2022-02-23 00:00:00.000000000,1645545600000000000,18785.0,18815.0,18065.0,18245.0,134614,63682,62011
2022-02-24 00:00:00.000000000,1645632000000000000,18310.0,18580.0,18175.0,18370.0,113995,62011,60598
2022-02-25 00:00:00.000000000,1645718400000000000,18595.0,18615.0,17635.0,17850.0,142405,60598,59123
2022-02-28 00:00:00.000000000,1645977600000000000,17755.0,17925.0,17470.0,17515.0,98744,59123,56892
2022-03-01 00:00:00.000000000,1646064000000000000,17495.0,17835.0,17455.0,17555.0,84519,56892,53872
2022-03-02 00:00:00.000000000,1646150400000000000,17595.0,17795.0,17495.0,17595.0,96960,53872,56102
2022-03-03 00:00:00.000000000,1646236800000000000,17785.0,18505.0,17625.0,18490.0,132938,56102,49614
2022-03-04 00:00:00.000000000,1646323200000000000,18685.0,18880.0,18490.0,18775.0,120578,49614,48918
2022-03-07 00:00:00.000000000,1646582400000000000,18935.0,20685.0,18765.0,20560.0,196169,48918,48114
2022-03-08 00:00:00.000000000,1646668800000000000,21350.0,22125.0,20650.0,22125.0,378854,48114,45363
2022-03-09 00:00:00.000000000,1646755200000000000,22075.0,24785.0,20520.0,21070.0,618628,45363,39661
2022-03-10 00:00:00.000000000,1646841600000000000,20030.0,20495.0,19700.0,19700.0,61828,39661,39360
2022-03-11 00:00:00.000000000,1646928000000000000,18990.0,19680.0,18605.0,19235.0,171638,39360,37280
2022-03-14 00:00:00.000000000,1647187200000000000,19335.0,20015.0,19100.0,19335.0,155599,37280,39306
2022-03-15 00:00:00.000000000,1647273600000000000,19235.0,20080.0,19205.0,19810.0,114026,39306,39544
2022-03-16 00:00:00.000000000,1647360000000000000,19810.0,20990.0,19635.0,20740.0,111573,39544,40937
2022-03-17 00:00:00.000000000,1647446400000000000,20470.0,20500.0,19600.0,19805.0,114577,40937,41424
2022-03-18 00:00:00.000000000,1647532800000000000,19610.0,20090.0,19500.0,20035.0,67279,41424,36396
2022-03-21 00:00:00.000000000,1647792000000000000,19935.0,20335.0,19680.0,19780.0,74534,36396,38840
2022-03-22 00:00:00.000000000,1647878400000000000,19655.0,20095.0,19530.0,19810.0,53276,38840,33656
2022-03-23 00:00:00.000000000,1647964800000000000,19870.0,20595.0,19865.0,20415.0,72936,33656,38198
2022-03-24 00:00:00.000000000,1648051200000000000,21260.0,22345.0,20955.0,21680.0,145947,38198,38917
2022-03-25 00:00:00.000000000,1648137600000000000,22500.0,23050.0,20360.0,21110.0,236801,38917,38868
2022-03-28 00:00:00.000000000,1648396800000000000,20510.0,21090.0,19830.0,20245.0,105654,38868,26762
2022-03-29 00:00:00.000000000,1648483200000000000,20300.0,20430.0,19975.0,20270.0,98523,26762,60692
2022-03-30 00:00:00.000000000,1648569600000000000,20095.0,20730.0,19885.0,20730.0,111937,60692,60661
2022-03-31 00:00:00.000000000,1648656000000000000,20705.0,20815.0,20060.0,20185.0,112932,60661,63076
2022-04-01 00:00:00.000000000,1648742400000000000,20315.0,20475.0,20030.0,20280.0,69020,63076,50905
2022-04-06 00:00:00.000000000,1649174400000000000,20400.0,20830.0,20210.0,20830.0,50597,50905,52071
2022-04-07 00:00:00.000000000,1649260800000000000,20855.0,20960.0,20310.0,20365.0,72779,52071,50341
2022-04-08 00:00:00.000000000,1649347200000000000,20365.0,20480.0,19930.0,20025.0,69056,50341,49176
2022-04-11 00:00:00.000000000,1649606400000000000,19960.0,19965.0,19120.0,19330.0,99057,49176,58626
2022-04-12 00:00:00.000000000,1649692800000000000,19155.0,19670.0,19110.0,19555.0,69632,58626,50193
2022-04-13 00:00:00.000000000,1649779200000000000,19555.0,20000.0,19410.0,19805.0,78892,50193,52467
2022-04-14 00:00:00.000000000,1649865600000000000,19805.0,19925.0,19590.0,19830.0,57188,52467,46361
2022-04-15 00:00:00.000000000,1649952000000000000,19865.0,19995.0,19650.0,19835.0,60885,46361,46305
2022-04-18 00:00:00.000000000,1650211200000000000,19845.0,19910.0,19420.0,19505.0,68301,46305,48487
2022-04-19 00:00:00.000000000,1650297600000000000,19530.0,20750.0,19505.0,20265.0,118363,48487,50778
2022-04-20 00:00:00.000000000,1650384000000000000,20250.0,20315.0,19860.0,19890.0,77816,50778,40232
2022-04-21 00:00:00.000000000,1650470400000000000,19840.0,20075.0,19745.0,19965.0,51934,40232,36921
2022-04-22 00:00:00.000000000,1650556800000000000,19990.0,20365.0,19900.0,20040.0,54229,36921,31281
2022-04-25 00:00:00.000000000,1650816000000000000,20130.0,20140.0,19020.0,19060.0,51943,31281,25502
2022-04-26 00:00:00.000000000,1650902400000000000,18920.0,19450.0,18720.0,19225.0,89271,25502,62729
2022-04-27 00:00:00.000000000,1650988800000000000,19160.0,19580.0,19120.0,19550.0,72964,62729,59035
2022-04-28 00:00:00.000000000,1651075200000000000,19530.0,19685.0,19320.0,19450.0,63574,59035,62320
2022-04-29 00:00:00.000000000,1651161600000000000,19400.0,19475.0,19000.0,19360.0,74980,62320,61555
2022-05-05 00:00:00.000000000,1651680000000000000,19200.0,19590.0,19155.0,19500.0,41436,61555,53236
2022-05-06 00:00:00.000000000,1651766400000000000,19470.0,19500.0,18750.0,18750.0,82194,53236,66429
2022-05-09 00:00:00.000000000,1652025600000000000,18755.0,19460.0,18750.0,19320.0,100535,66429,60565
2022-05-10 00:00:00.000000000,1652112000000000000,18875.0,19030.0,18500.0,18840.0,101283,60565,58262
2022-05-11 00:00:00.000000000,1652198400000000000,18795.0,19195.0,18640.0,19055.0,75653,58262,56714
2022-05-12 00:00:00.000000000,1652284800000000000,19100.0,19250.0,18770.0,18865.0,77565,56714,55617
2022-05-13 00:00:00.000000000,1652371200000000000,18800.0,19050.0,18600.0,18830.0,79860,55617,57096
2022-05-16 00:00:00.000000000,1652630400000000000,18790.0,19250.0,18620.0,19175.0,80578,57096,53584
2022-05-17 00:00:00.000000000,1652716800000000000,18995.0,19140.0,18650.0,18765.0,79309,53584,54736
2022-05-18 00:00:00.000000000,1652803200000000000,18785.0,18830.0,18325.0,18360.0,75689,54736,63392
2022-05-19 00:00:00.000000000,1652889600000000000,18360.0,18645.0,18275.0,18605.0,59281,63392,53768
2022-05-20 00:00:00.000000000,1652976000000000000,18630.0,19165.0,18600.0,19090.0,76355,53768,46174
2022-05-23 00:00:00.000000000,1653235200000000000,19100.0,19155.0,18450.0,18535.0,73860,46174,43290
2022-05-24 00:00:00.000000000,1653321600000000000,18535.0,18660.0,18360.0,18440.0,44056,43290,38758
2022-05-25 00:00:00.000000000,1653408000000000000,18450.0,18720.0,18430.0,18595.0,42143,38758,34795
2022-05-26 00:00:00.000000000,1653494400000000000,18690.0,18835.0,18440.0,18530.0,43725,34795,29592
2022-05-27 00:00:00.000000000,1653580800000000000,18645.0,18735.0,18485.0,18715.0,36016,29592,17333
2022-05-30 00:00:00.000000000,1653840000000000000,18345.0,18695.0,18260.0,18645.0,69385,17333,57813
2022-05-31 00:00:00.000000000,1653926400000000000,18680.0,18745.0,18220.0,18290.0,71768,57813,54896
2022-06-01 00:00:00.000000000,1654012800000000000,18300.0,18445.0,18200.0,18330.0,43911,54896,54223
2022-06-02 00:00:00.000000000,1654099200000000000,18335.0,18595.0,18100.0,18495.0,72250,54223,56623
2022-06-06 00:00:00.000000000,1654444800000000000,18565.0,18600.0,18220.0,18500.0,51939,56623,52693
2022-06-07 00:00:00.000000000,1654531200000000000,18555.0,18920.0,18400.0,18460.0,60464,52693,54690
2022-06-08 00:00:00.000000000,1654617600000000000,18460.0,18895.0,18445.0,18880.0,62888,54690,60079
2022-06-09 00:00:00.000000000,1654704000000000000,18875.0,18895.0,18550.0,18630.0,49549,60079,54025
2022-06-10 00:00:00.000000000,1654790400000000000,18550.0,18820.0,18450.0,18770.0,53478,54025,55119
2022-06-13 00:00:00.000000000,1655049600000000000,18745.0,18750.0,17885.0,17995.0,92970,55119,59037
2022-06-14 00:00:00.000000000,1655136000000000000,17930.0,18035.0,17665.0,17850.0,60872,59037,54424
2022-06-15 00:00:00.000000000,1655222400000000000,17850.0,17865.0,17580.0,17640.0,51376,54424,54685
2022-06-16 00:00:00.000000000,1655308800000000000,17640.0,17910.0,17625.0,17755.0,51861,54685,52309
2022-06-17 00:00:00.000000000,1655395200000000000,17700.0,17800.0,17480.0,17565.0,54758,52309,52830
2022-06-20 00:00:00.000000000,1655654400000000000,17600.0,17980.0,17535.0,17850.0,65496,52830,48158
2022-06-21 00:00:00.000000000,1655740800000000000,17825.0,18380.0,17780.0,18130.0,73555,48158,46210
2022-06-22 00:00:00.000000000,1655827200000000000,18135.0,18340.0,17815.0,17955.0,58004,46210,40182
2022-06-23 00:00:00.000000000,1655913600000000000,18000.0,18450.0,17890.0,18315.0,53899,40182,40031
2022-06-24 00:00:00.000000000,1656000000000000000,18315.0,18405.0,17505.0,17505.0,56123,40031,29145
2022-06-27 00:00:00.000000000,1656259200000000000,16685.0,17000.0,16595.0,16635.0,169797,29145,50409
2022-06-28 00:00:00.000000000,1656345600000000000,16720.0,16875.0,16520.0,16810.0,139474,50409,52813
2022-06-29 00:00:00.000000000,1656432000000000000,16800.0,16820.0,16490.0,16620.0,116830,52813,51582
2022-06-30 00:00:00.000000000,1656518400000000000,16735.0,16980.0,16620.0,16865.0,101628,51582,49186
2022-07-01 00:00:00.000000000,1656604800000000000,16750.0,16770.0,16330.0,16375.0,111982,49186,48835
2022-07-04 00:00:00.000000000,1656864000000000000,16410.0,16700.0,16290.0,16340.0,87727,48835,47396
2022-07-05 00:00:00.000000000,1656950400000000000,16435.0,16820.0,16410.0,16620.0,101520,47396,47165
2022-07-06 00:00:00.000000000,1657036800000000000,16535.0,16690.0,16370.0,16660.0,134806,47165,44287
2022-07-07 00:00:00.000000000,1657123200000000000,16655.0,16785.0,16410.0,16700.0,132234,44287,42159
2022-07-08 00:00:00.000000000,1657209600000000000,16810.0,17050.0,16735.0,16920.0,114506,42159,46320
2022-07-11 00:00:00.000000000,1657468800000000000,16915.0,16980.0,16620.0,16680.0,110579,46320,41634
2022-07-12 00:00:00.000000000,1657555200000000000,16770.0,16840.0,16600.0,16655.0,78736,41634,39462
2022-07-13 00:00:00.000000000,1657641600000000000,16650.0,16915.0,16625.0,16850.0,102289,39462,46862
2022-07-14 00:00:00.000000000,1657728000000000000,16780.0,16975.0,16480.0,16680.0,144311,46862,45136
2022-07-15 00:00:00.000000000,1657814400000000000,16650.0,16650.0,15925.0,16050.0,150957,45136,42982
2022-07-18 00:00:00.000000000,1658073600000000000,16145.0,16450.0,16060.0,16350.0,104693,42982,34944
2022-07-19 00:00:00.000000000,1658160000000000000,16400.0,16500.0,16155.0,16290.0,86692,34944,31852
2022-07-20 00:00:00.000000000,1658246400000000000,16405.0,16465.0,16195.0,16405.0,84691,31852,31427
2022-07-21 00:00:00.000000000,1658332800000000000,16410.0,16445.0,16080.0,16135.0,81618,31427,27639
2022-07-22 00:00:00.000000000,1658419200000000000,16135.0,16195.0,15865.0,16020.0,85011,27639,25257
2022-07-25 00:00:00.000000000,1658678400000000000,16000.0,16280.0,15980.0,16225.0,65651,25257,18390
2022-07-26 00:00:00.000000000,1658764800000000000,15765.0,15785.0,15560.0,15690.0,71106,18390,48731
2022-07-27 00:00:00.000000000,1658851200000000000,15610.0,15705.0,15440.0,15500.0,86857,48731,49994
2022-07-28 00:00:00.000000000,1658937600000000000,15520.0,15800.0,15280.0,15780.0,143393,49994,55147
2022-07-29 00:00:00.000000000,1659024000000000000,15765.0,15845.0,15620.0,15780.0,99324,55147,57144
2022-08-01 00:00:00.000000000,1659283200000000000,15730.0,16465.0,15700.0,16270.0,154603,57144,64461
2022-08-02 00:00:00.000000000,1659369600000000000,16195.0,16380.0,16050.0,16315.0,112080,64461,63987
2022-08-03 00:00:00.000000000,1659456000000000000,16200.0,16310.0,16100.0,16225.0,86869,63987,61760
2022-08-04 00:00:00.000000000,1659542400000000000,16195.0,16385.0,16145.0,16265.0,97054,61760,65992
2022-08-05 00:00:00.000000000,1659628800000000000,16220.0,16350.0,16070.0,16280.0,101357,65992,67426
2022-08-08 00:00:00.000000000,1659888000000000000,16150.0,16410.0,15710.0,15770.0,160166,67426,58545
2022-08-09 00:00:00.000000000,1659974400000000000,15750.0,15865.0,15525.0,15580.0,107702,58545,56796
2022-08-10 00:00:00.000000000,1660060800000000000,15610.0,15660.0,15385.0,15400.0,82888,56796,57686
2022-08-11 00:00:00.000000000,1660147200000000000,15460.0,15700.0,15460.0,15650.0,100653,57686,51724
2022-08-12 00:00:00.000000000,1660233600000000000,15710.0,15860.0,15570.0,15685.0,94342,51724,49485
2022-08-15 00:00:00.000000000,1660492800000000000,15705.0,15765.0,15500.0,15630.0,88610,49485,47797
2022-08-16 00:00:00.000000000,1660579200000000000,15520.0,15665.0,15455.0,15575.0,65812,47797,45753
2022-08-17 00:00:00.000000000,1660665600000000000,15635.0,15850.0,15550.0,15560.0,84898,45753,47422
2022-08-18 00:00:00.000000000,1660752000000000000,15550.0,15620.0,15120.0,15185.0,138375,47422,50264
2022-08-19 00:00:00.000000000,1660838400000000000,15275.0,15340.0,15105.0,15260.0,76862,50264,46713
2022-08-22 00:00:00.000000000,1661097600000000000,15210.0,15380.0,15180.0,15315.0,69905,46713,42604
2022-08-23 00:00:00.000000000,1661184000000000000,15315.0,15495.0,15225.0,15425.0,66426,42604,35903
2022-08-24 00:00:00.000000000,1661270400000000000,15520.0,15545.0,15290.0,15465.0,68239,35903,24506
2022-08-25 00:00:00.000000000,1661356800000000000,15045.0,15350.0,15020.0,15240.0,83633,24506,59458
2022-08-26 00:00:00.000000000,1661443200000000000,15245.0,15470.0,15165.0,15455.0,94477,59458,66126
2022-08-29 00:00:00.000000000,1661702400000000000,15480.0,15540.0,15220.0,15340.0,111756,66126,63139
2022-08-30 00:00:00.000000000,1661788800000000000,15340.0,15415.0,15160.0,15190.0,80114,63139,57004
2022-08-31 00:00:00.000000000,1661875200000000000,15195.0,15665.0,15170.0,15610.0,128373,57004,68350
2022-09-01 00:00:00.000000000,1661961600000000000,15550.0,15565.0,15280.0,15385.0,91792,68350,56269
2022-09-02 00:00:00.000000000,1662048000000000000,15370.0,15710.0,15285.0,15645.0,121861,56269,68165
2022-09-05 00:00:00.000000000,1662307200000000000,15635.0,15880.0,15545.0,15840.0,102239,68165,68292
2022-09-06 00:00:00.000000000,1662393600000000000,15875.0,16425.0,15840.0,16375.0,118907,68292,77372
2022-09-07 00:00:00.000000000,1662480000000000000,16345.0,16510.0,16080.0,16320.0,122494,77372,75226
2022-09-08 00:00:00.000000000,1662566400000000000,16360.0,16725.0,16320.0,16505.0,120537,75226,77327
2022-09-09 00:00:00.000000000,1662652800000000000,16440.0,17060.0,16420.0,17005.0,138510,77327,79034
2022-09-13 00:00:00.000000000,1662998400000000000,17305.0,17670.0,17120.0,17480.0,120192,79034,74468
2022-09-14 00:00:00.000000000,1663084800000000000,17300.0,17430.0,16870.0,17065.0,152297,74468,68363
2022-09-15 00:00:00.000000000,1663171200000000000,17025.0,17345.0,16980.0,17090.0,128231,68363,69028
2022-09-16 00:00:00.000000000,1663257600000000000,16955.0,16985.0,16745.0,16845.0,106943,69028,61542
2022-09-19 00:00:00.000000000,1663516800000000000,16915.0,17335.0,16805.0,16855.0,154389,61542,57805
2022-09-20 00:00:00.000000000,1663603200000000000,16885.0,17270.0,16880.0,17030.0,126980,57805,57355
2022-09-21 00:00:00.000000000,1663689600000000000,17075.0,17375.0,17050.0,17290.0,140373,57355,57369
2022-09-22 00:00:00.000000000,1663776000000000000,17200.0,17355.0,16970.0,17225.0,152017,57369,44278
2022-09-23 00:00:00.000000000,1663862400000000000,17215.0,17265.0,16845.0,16925.0,113181,44278,30503
2022-09-26 00:00:00.000000000,1664121600000000000,16765.0,16855.0,16580.0,16705.0,99293,30503,18989
2022-09-27 00:00:00.000000000,1664208000000000000,16410.0,16680.0,16395.0,16595.0,106437,18989,75816
2022-09-28 00:00:00.000000000,1664294400000000000,16520.0,16695.0,16325.0,16465.0,121687,75816,70631
2022-09-29 00:00:00.000000000,1664380800000000000,16480.0,16680.0,16470.0,16570.0,87563,70631,67545
2022-09-30 00:00:00.000000000,1664467200000000000,16700.0,16860.0,16540.0,16750.0,95593,67545,66182
2022-10-10 00:00:00.000000000,1665331200000000000,16815.0,16900.0,16270.0,16470.0,80599,66182,64717
2022-10-11 00:00:00.000000000,1665417600000000000,16440.0,16595.0,16255.0,16330.0,73865,64717,62008
2022-10-12 00:00:00.000000000,1665504000000000000,16340.0,16460.0,16215.0,16360.0,70686,62008,61319
2022-10-13 00:00:00.000000000,1665590400000000000,16320.0,16515.0,16260.0,16380.0,70195,61319,58503
2022-10-14 00:00:00.000000000,1665676800000000000,16300.0,17335.0,16300.0,17175.0,178956,58503,72908
2022-10-17 00:00:00.000000000,1665936000000000000,17005.0,17290.0,16970.0,17200.0,113652,72908,67141
2022-10-18 00:00:00.000000000,1666022400000000000,17200.0,17255.0,17065.0,17180.0,89652,67141,63137
2022-10-19 00:00:00.000000000,1666108800000000000,17195.0,17485.0,17160.0,17400.0,112215,63137,62892
2022-10-20 00:00:00.000000000,1666195200000000000,17395.0,17790.0,17395.0,17705.0,135804,62892,62382
2022-10-21 00:00:00.000000000,1666281600000000000,17735.0,17880.0,17420.0,17475.0,137988,62382,53916
2022-10-24 00:00:00.000000000,1666540800000000000,17510.0,17750.0,17370.0,17485.0,149335,53916,45046
2022-10-25 00:00:00.000000000,1666627200000000000,17485.0,17825.0,17460.0,17755.0,99879,45046,40547
2022-10-26 00:00:00.000000000,1666713600000000000,17685.0,17755.0,17470.0,17580.0,87546,40547,28424
2022-10-27 00:00:00.000000000,1666800000000000000,17420.0,17450.0,17110.0,17170.0,123639,28424,87370
2022-10-28 00:00:00.000000000,1666886400000000000,17240.0,17240.0,16640.0,16800.0,191498,87370,76435
2022-10-31 00:00:00.000000000,1667145600000000000,16880.0,16900.0,16495.0,16555.0,135075,76435,74553
2022-11-01 00:00:00.000000000,1667232000000000000,16545.0,16780.0,16410.0,16725.0,130840,74553,67187
2022-11-02 00:00:00.000000000,1667318400000000000,16765.0,16960.0,16575.0,16660.0,122655,67187,64064
2022-11-03 00:00:00.000000000,1667404800000000000,16660.0,16745.0,16520.0,16595.0,112256,64064,61440
2022-11-04 00:00:00.000000000,1667491200000000000,16525.0,16835.0,16455.0,16760.0,128029,61440,60728
2022-11-07 00:00:00.000000000,1667750400000000000,16855.0,16945.0,16420.0,16465.0,145850,60728,59940
2022-11-08 00:00:00.000000000,1667836800000000000,16380.0,16575.0,16265.0,16490.0,142093,59940,58512
2022-11-09 00:00:00.000000000,1667923200000000000,16505.0,16605.0,16350.0,16455.0,107892,58512,56013
2022-11-10 00:00:00.000000000,1668009600000000000,16485.0,16640.0,16380.0,16580.0,130927,56013,56917
2022-11-11 00:00:00.000000000,1668096000000000000,16550.0,17290.0,16520.0,17055.0,202047,56917,64371
2022-11-14 00:00:00.000000000,1668355200000000000,17035.0,17140.0,16450.0,16515.0,158617,64371,54005
2022-11-15 00:00:00.000000000,1668441600000000000,16625.0,16890.0,16510.0,16870.0,128998,54005,48955
2022-11-16 00:00:00.000000000,1668528000000000000,16870.0,17115.0,16820.0,17055.0,148224,48955,50032
2022-11-17 00:00:00.000000000,1668614400000000000,16905.0,16985.0,16330.0,16580.0,167669,50032,46951
2022-11-18 00:00:00.000000000,1668700800000000000,16580.0,16610.0,16320.0,16505.0,117900,46951,44661
2022-11-21 00:00:00.000000000,1668960000000000000,16485.0,16685.0,16340.0,16680.0,114400,44661,41290
2022-11-22 00:00:00.000000000,1669046400000000000,16625.0,16995.0,16585.0,16840.0,98558,41290,34817
2022-11-23 00:00:00.000000000,1669132800000000000,16900.0,16925.0,16645.0,16765.0,82966,34817,29204
