datetime,datetime_nano,KQ.m@SHFE.ni.open,KQ.m@SHFE.ni.high,KQ.m@SHFE.ni.low,KQ.m@SHFE.ni.close,KQ.m@SHFE.ni.volume,KQ.m@SHFE.ni.open_oi,KQ.m@SHFE.ni.close_oi
2019-08-22 00:00:00.000000000,1566403200000000000,123400.0,125210.0,121770.0,122930.0,449915,218333,212308
2019-08-23 00:00:00.000000000,1566489600000000000,123300.0,123990.0,122170.0,123930.0,391632,212308,215458
2019-08-26 00:00:00.000000000,1566748800000000000,123370.0,125450.0,122510.0,124110.0,481761,215458,201933
2019-08-27 00:00:00.000000000,1566835200000000000,124560.0,126300.0,124380.0,125580.0,364624,201933,192896
2019-08-28 00:00:00.000000000,1566921600000000000,126090.0,126360.0,123720.0,125740.0,323563,192896,176226
2019-08-29 00:00:00.000000000,1567008000000000000,126560.0,127770.0,125720.0,127340.0,487185,176226,187113
2019-08-30 00:00:00.000000000,1567094400000000000,127320.0,130890.0,126930.0,130750.0,739146,187113,233857
2019-09-02 00:00:00.000000000,1567353600000000000,136960.0,136960.0,136960.0,136960.0,14425,233857,227309
2019-09-03 00:00:00.000000000,1567440000000000000,141230.0,149190.0,139200.0,146720.0,1063234,227309,195734
2019-09-04 00:00:00.000000000,1567526400000000000,145390.0,147970.0,143740.0,146850.0,821068,195734,205167
2019-09-05 00:00:00.000000000,1567612800000000000,146580.0,147780.0,141510.0,142880.0,984917,205167,201237
2019-09-06 00:00:00.000000000,1567699200000000000,142230.0,142600.0,138080.0,138590.0,799314,201237,203791
2019-09-09 00:00:00.000000000,1567958400000000000,139450.0,142270.0,138140.0,141470.0,892792,203791,208828
2019-09-10 00:00:00.000000000,1568044800000000000,141680.0,145040.0,141430.0,144090.0,894594,208828,211401
2019-09-11 00:00:00.000000000,1568131200000000000,143540.0,144290.0,141850.0,144000.0,850514,211401,209001
2019-09-12 00:00:00.000000000,1568217600000000000,144330.0,144820.0,142020.0,144730.0,711140,209001,203182
2019-09-16 00:00:00.000000000,1568563200000000000,142900.0,143110.0,137000.0,137500.0,469364,203182,196424
2019-09-17 00:00:00.000000000,1568649600000000000,137020.0,139000.0,134300.0,135110.0,872740,196424,194835
2019-09-18 00:00:00.000000000,1568736000000000000,134480.0,137350.0,133910.0,136520.0,847560,194835,193921
2019-09-19 00:00:00.000000000,1568822400000000000,135720.0,137300.0,135440.0,136420.0,774908,193921,194085
2019-09-20 00:00:00.000000000,1568908800000000000,136910.0,138970.0,134850.0,138370.0,946065,194085,200899
2019-09-23 00:00:00.000000000,1569168000000000000,139200.0,139960.0,137450.0,138810.0,866499,200899,199242
2019-09-24 00:00:00.000000000,1569254400000000000,138850.0,139450.0,136140.0,138590.0,853095,199242,183908
2019-09-25 00:00:00.000000000,1569340800000000000,137430.0,137580.0,135140.0,136080.0,808033,183908,157795
2019-09-26 00:00:00.000000000,1569427200000000000,136130.0,138240.0,136030.0,136580.0,685603,157795,140831
2019-09-27 00:00:00.000000000,1569513600000000000,136810.0,138050.0,135940.0,137970.0,583731,140831,124865
2019-09-30 00:00:00.000000000,1569772800000000000,137810.0,137890.0,136310.0,137480.0,499572,124865,106503
2019-10-08 00:00:00.000000000,1570464000000000000,138560.0,138980.0,134310.0,136970.0,285036,106503,106055
2019-10-09 00:00:00.000000000,1570550400000000000,137220.0,137330.0,136230.0,136820.0,349798,106055,103566
2019-10-10 00:00:00.000000000,1570636800000000000,137220.0,137890.0,134650.0,137510.0,614766,103566,104243
2019-10-11 00:00:00.000000000,1570723200000000000,137490.0,137850.0,135620.0,137640.0,441040,104243,102039
2019-10-14 00:00:00.000000000,1570982400000000000,137200.0,138890.0,135050.0,135770.0,451622,102039,159341
2019-10-15 00:00:00.000000000,1571068800000000000,135120.0,136860.0,131380.0,131920.0,771820,159341,178299
2019-10-16 00:00:00.000000000,1571155200000000000,132450.0,133310.0,131750.0,132500.0,554720,178299,178971
2019-10-17 00:00:00.000000000,1571241600000000000,132860.0,133680.0,127340.0,128750.0,913985,178971,185435
2019-10-18 00:00:00.000000000,1571328000000000000,128840.0,130700.0,128160.0,129300.0,624118,185435,181040
2019-10-21 00:00:00.000000000,1571587200000000000,129940.0,130150.0,125330.0,126390.0,530368,181040,187659
2019-10-22 00:00:00.000000000,1571673600000000000,126550.0,127140.0,125330.0,125690.0,367738,187659,187838
2019-10-23 00:00:00.000000000,1571760000000000000,125700.0,132210.0,125150.0,129970.0,588950,187838,171935
2019-10-24 00:00:00.000000000,1571846400000000000,129750.0,134120.0,129210.0,133080.0,638430,171935,161201
2019-10-25 00:00:00.000000000,1571932800000000000,133590.0,134700.0,132150.0,133340.0,418548,161201,147031
2019-10-28 00:00:00.000000000,1572192000000000000,133320.0,134390.0,131230.0,132080.0,478673,147031,140048
2019-10-29 00:00:00.000000000,1572278400000000000,133370.0,136630.0,131870.0,132640.0,620436,140048,128079
2019-10-30 00:00:00.000000000,1572364800000000000,132700.0,134450.0,132260.0,134160.0,368498,128079,120266
2019-10-31 00:00:00.000000000,1572451200000000000,133900.0,134970.0,133110.0,133700.0,335945,120266,116191
2019-11-01 00:00:00.000000000,1572537600000000000,133630.0,134580.0,132150.0,134560.0,328587,116191,113621
2019-11-04 00:00:00.000000000,1572796800000000000,134110.0,134440.0,133260.0,134230.0,230547,113621,111138
2019-11-05 00:00:00.000000000,1572883200000000000,133860.0,134070.0,130590.0,131170.0,348563,111138,104712
2019-11-06 00:00:00.000000000,1572969600000000000,131100.0,131570.0,130220.0,130320.0,234822,104712,101241
2019-11-07 00:00:00.000000000,1573056000000000000,130630.0,133990.0,129470.0,131580.0,334106,101241,94460
2019-11-08 00:00:00.000000000,1573142400000000000,131630.0,131970.0,130260.0,130570.0,212555,94460,90207
2019-11-11 00:00:00.000000000,1573401600000000000,130620.0,132340.0,128700.0,130400.0,283782,90207,86764
2019-11-12 00:00:00.000000000,1573488000000000000,123870.0,124100.0,120500.0,121750.0,454782,86764,89762
2019-11-13 00:00:00.000000000,1573574400000000000,121360.0,123220.0,120300.0,121080.0,497435,89762,107074
2019-11-14 00:00:00.000000000,1573660800000000000,121090.0,122450.0,120310.0,121560.0,486521,107074,112725
2019-11-15 00:00:00.000000000,1573747200000000000,121400.0,121660.0,117760.0,118470.0,632570,112725,130988
2019-11-18 00:00:00.000000000,1574006400000000000,118210.0,119250.0,115020.0,117560.0,694171,130988,137228
2019-11-19 00:00:00.000000000,1574092800000000000,117220.0,117360.0,115010.0,115360.0,640839,137228,154056
2019-11-20 00:00:00.000000000,1574179200000000000,114680.0,116080.0,113350.0,113500.0,725489,154056,154997
2019-11-21 00:00:00.000000000,1574265600000000000,113360.0,114800.0,112300.0,114010.0,711626,154997,151576
2019-11-22 00:00:00.000000000,1574352000000000000,114070.0,115160.0,112850.0,113200.0,668130,151576,154120
2019-11-25 00:00:00.000000000,1574611200000000000,113320.0,115800.0,112800.0,114060.0,785107,154120,148654
2019-11-26 00:00:00.000000000,1574697600000000000,114730.0,114910.0,113100.0,114170.0,663232,148654,142484
2019-11-27 00:00:00.000000000,1574784000000000000,113920.0,114480.0,112550.0,114000.0,683362,142484,151108
2019-11-28 00:00:00.000000000,1574870400000000000,114010.0,114100.0,111390.0,111530.0,798933,151108,165876
2019-11-29 00:00:00.000000000,1574956800000000000,111100.0,111520.0,109250.0,109330.0,771169,165876,184795
2019-12-02 00:00:00.000000000,1575216000000000000,109570.0,110230.0,107580.0,108080.0,926126,184795,182723
2019-12-03 00:00:00.000000000,1575302400000000000,108340.0,108790.0,107840.0,108240.0,613572,182723,181311
2019-12-04 00:00:00.000000000,1575388800000000000,107830.0,108020.0,103360.0,104020.0,1080734,181311,200635
2019-12-05 00:00:00.000000000,1575475200000000000,104290.0,104660.0,103750.0,103940.0,640938,200635,205416
2019-12-06 00:00:00.000000000,1575561600000000000,104130.0,106940.0,104010.0,106240.0,1075655,205416,191468
2019-12-09 00:00:00.000000000,1575820800000000000,106440.0,107680.0,104230.0,104710.0,1064880,191468,194798
2019-12-10 00:00:00.000000000,1575907200000000000,104790.0,106470.0,104480.0,105160.0,913043,194798,191119
2019-12-11 00:00:00.000000000,1575993600000000000,104560.0,108180.0,104530.0,107990.0,1112709,191119,194824
2019-12-12 00:00:00.000000000,1576080000000000000,108430.0,110570.0,108380.0,110190.0,1097666,194824,175333
2019-12-13 00:00:00.000000000,1576166400000000000,109930.0,111080.0,108840.0,110970.0,614487,175333,169412
2019-12-16 00:00:00.000000000,1576425600000000000,111270.0,112090.0,109600.0,110720.0,624469,169412,162236
2019-12-17 00:00:00.000000000,1576512000000000000,110910.0,112300.0,110630.0,111280.0,394368,162236,160201
2019-12-18 00:00:00.000000000,1576598400000000000,111110.0,111350.0,108510.0,108760.0,491786,160201,158306
2019-12-19 00:00:00.000000000,1576684800000000000,108910.0,111010.0,108300.0,110880.0,432475,158306,154429
2019-12-20 00:00:00.000000000,1576771200000000000,110900.0,112560.0,110880.0,111740.0,381048,154429,148186
2019-12-23 00:00:00.000000000,1577030400000000000,111960.0,114000.0,111890.0,113690.0,391491,148186,142121
2019-12-24 00:00:00.000000000,1577116800000000000,113950.0,114200.0,111740.0,112820.0,566434,142121,96709
2019-12-25 00:00:00.000000000,1577203200000000000,112820.0,113200.0,111320.0,112090.0,545152,96709,95995
2019-12-26 00:00:00.000000000,1577289600000000000,112310.0,112980.0,111720.0,112370.0,347201,95995,101337
2019-12-27 00:00:00.000000000,1577376000000000000,112530.0,112670.0,109960.0,109990.0,583843,101337,119597
2019-12-30 00:00:00.000000000,1577635200000000000,110220.0,112230.0,110000.0,111720.0,628279,119597,125234
2019-12-31 00:00:00.000000000,1577721600000000000,111850.0,112980.0,110610.0,112130.0,671456,125234,136485
2020-01-02 00:00:00.000000000,1577894400000000000,111370.0,112050.0,109820.0,111310.0,451446,136485,141670
2020-01-03 00:00:00.000000000,1577980800000000000,111610.0,111900.0,107680.0,107800.0,832788,141670,157883
2020-01-06 00:00:00.000000000,1578240000000000000,107970.0,108650.0,106810.0,108190.0,692853,157883,150206
2020-01-07 00:00:00.000000000,1578326400000000000,108080.0,109480.0,107010.0,109390.0,744591,150206,153721
2020-01-08 00:00:00.000000000,1578412800000000000,109230.0,109750.0,107810.0,109230.0,761302,153721,156780
2020-01-09 00:00:00.000000000,1578499200000000000,108880.0,111890.0,108850.0,111540.0,827330,156780,166877
2020-01-10 00:00:00.000000000,1578585600000000000,111770.0,112290.0,111090.0,111930.0,688236,166877,169396
2020-01-13 00:00:00.000000000,1578844800000000000,111870.0,113390.0,111410.0,113210.0,686504,169396,181716
2020-01-14 00:00:00.000000000,1578931200000000000,113120.0,113260.0,108870.0,108900.0,834688,181716,169022
2020-01-15 00:00:00.000000000,1579017600000000000,108740.0,109930.0,108510.0,109140.0,371137,169022,159262
2020-01-16 00:00:00.000000000,1579104000000000000,110010.0,112180.0,109750.0,111210.0,396389,159262,148561
2020-01-17 00:00:00.000000000,1579190400000000000,111720.0,111890.0,107730.0,108440.0,402676,148561,141080
2020-01-20 00:00:00.000000000,1579449600000000000,108430.0,108800.0,107710.0,108100.0,300674,141080,138815
2020-01-21 00:00:00.000000000,1579536000000000000,108230.0,110300.0,107000.0,107480.0,382228,138815,124003
2020-01-22 00:00:00.000000000,1579622400000000000,107740.0,109170.0,106310.0,108380.0,289545,124003,98885
2020-01-23 00:00:00.000000000,1579708800000000000,108250.0,108330.0,105610.0,105850.0,236281,98885,88279
2020-02-03 00:00:00.000000000,1580659200000000000,100910.0,102450.0,100670.0,102190.0,243482,88279,94276
2020-02-04 00:00:00.000000000,1580745600000000000,101980.0,104780.0,101710.0,104420.0,383776,94276,107944
2020-02-05 00:00:00.000000000,1580832000000000000,104020.0,106000.0,103810.0,105130.0,440237,107944,110915
2020-02-06 00:00:00.000000000,1580918400000000000,105510.0,106200.0,104760.0,105070.0,490301,110915,115835
2020-02-07 00:00:00.000000000,1581004800000000000,104820.0,105730.0,104180.0,105260.0,394455,115835,118115
2020-02-10 00:00:00.000000000,1581264000000000000,103700.0,105220.0,103470.0,104450.0,353753,118115,120805
2020-02-11 00:00:00.000000000,1581350400000000000,104450.0,106680.0,104300.0,106190.0,442115,120805,131186
2020-02-12 00:00:00.000000000,1581436800000000000,106020.0,106460.0,103660.0,105130.0,513389,131186,127368
2020-02-13 00:00:00.000000000,1581523200000000000,105380.0,106300.0,104790.0,105630.0,492607,127368,128792
2020-02-14 00:00:00.000000000,1581609600000000000,106320.0,107050.0,104570.0,104650.0,328798,128792,130210
2020-02-17 00:00:00.000000000,1581868800000000000,104750.0,105620.0,104300.0,105210.0,198346,130210,128719
2020-02-18 00:00:00.000000000,1581955200000000000,105540.0,105590.0,103420.0,105090.0,276967,128719,124178
2020-02-19 00:00:00.000000000,1582041600000000000,104310.0,104920.0,103650.0,103810.0,195076,124178,126926
2020-02-20 00:00:00.000000000,1582128000000000000,104040.0,104550.0,103330.0,104080.0,222224,126926,123984
2020-02-21 00:00:00.000000000,1582214400000000000,103610.0,103930.0,102330.0,102350.0,211444,123984,130630
2020-02-24 00:00:00.000000000,1582473600000000000,102030.0,102970.0,101020.0,102720.0,218028,130630,114549
2020-02-25 00:00:00.000000000,1582560000000000000,101900.0,102930.0,101330.0,102670.0,190771,114549,104724
2020-02-26 00:00:00.000000000,1582646400000000000,102140.0,102580.0,100670.0,100680.0,174535,104724,102659
2020-02-27 00:00:00.000000000,1582732800000000000,101130.0,101600.0,100380.0,100780.0,121949,102659,88118
2020-02-28 00:00:00.000000000,1582819200000000000,100300.0,100500.0,98200.0,98250.0,162454,88118,82581
2020-03-02 00:00:00.000000000,1583078400000000000,98680.0,102200.0,98500.0,102000.0,142936,82581,63616
2020-03-03 00:00:00.000000000,1583164800000000000,104300.0,104440.0,102540.0,102870.0,300024,63616,68414
2020-03-04 00:00:00.000000000,1583251200000000000,102910.0,103260.0,102350.0,102810.0,284101,68414,75566
2020-03-05 00:00:00.000000000,1583337600000000000,102900.0,104160.0,102250.0,103400.0,388040,75566,90414
2020-03-06 00:00:00.000000000,1583424000000000000,103540.0,103800.0,102920.0,103020.0,366713,90414,85603
2020-03-09 00:00:00.000000000,1583683200000000000,101050.0,102220.0,99320.0,99610.0,447873,85603,78954
2020-03-10 00:00:00.000000000,1583769600000000000,100880.0,104600.0,100620.0,104210.0,498604,78954,87990
2020-03-11 00:00:00.000000000,1583856000000000000,103610.0,104420.0,102160.0,102350.0,419406,87990,84670
2020-03-12 00:00:00.000000000,1583942400000000000,100800.0,101300.0,99860.0,100560.0,434247,84670,91840
2020-03-13 00:00:00.000000000,1584028800000000000,96760.0,100350.0,96200.0,99300.0,558108,91840,90913
2020-03-16 00:00:00.000000000,1584288000000000000,99930.0,101510.0,98820.0,99400.0,409185,90913,83807
2020-03-17 00:00:00.000000000,1584374400000000000,99430.0,100250.0,99040.0,99550.0,381909,83807,83079
2020-03-18 00:00:00.000000000,1584460800000000000,98450.0,99800.0,94950.0,95050.0,635183,83079,98848
2020-03-19 00:00:00.000000000,1584547200000000000,95590.0,95790.0,90600.0,95250.0,697051,98848,93287
2020-03-20 00:00:00.000000000,1584633600000000000,95820.0,96660.0,94420.0,95850.0,476788,93287,87690
2020-03-23 00:00:00.000000000,1584892800000000000,93390.0,94360.0,91230.0,91920.0,482710,87690,93798
2020-03-24 00:00:00.000000000,1584979200000000000,93010.0,93800.0,91030.0,91690.0,549758,93798,94597
2020-03-25 00:00:00.000000000,1585065600000000000,93500.0,93920.0,91190.0,91890.0,480472,94597,104986
2020-03-26 00:00:00.000000000,1585152000000000000,92430.0,93340.0,91550.0,91580.0,505998,104986,95438
2020-03-27 00:00:00.000000000,1585238400000000000,92010.0,93460.0,91840.0,93440.0,529045,95438,87401
2020-03-30 00:00:00.000000000,1585497600000000000,92610.0,94100.0,91520.0,93210.0,518543,87401,83132
2020-03-31 00:00:00.000000000,1585584000000000000,93690.0,93980.0,91800.0,91830.0,401139,83132,92556
2020-04-01 00:00:00.000000000,1585670400000000000,92520.0,93290.0,92220.0,92680.0,441868,92556,83435
2020-04-02 00:00:00.000000000,1585756800000000000,92300.0,93250.0,89550.0,92900.0,659703,83435,84229
2020-04-03 00:00:00.000000000,1585843200000000000,92850.0,93260.0,91950.0,92640.0,382922,84229,79216
2020-04-07 00:00:00.000000000,1586188800000000000,93560.0,94420.0,92850.0,93330.0,386549,79216,82014
2020-04-08 00:00:00.000000000,1586275200000000000,92730.0,95410.0,92440.0,95310.0,487833,82014,107888
2020-04-09 00:00:00.000000000,1586361600000000000,95700.0,95860.0,94650.0,94970.0,371612,107888,99192
2020-04-10 00:00:00.000000000,1586448000000000000,95340.0,97840.0,95220.0,97310.0,482986,99192,107151
2020-04-13 00:00:00.000000000,1586707200000000000,97300.0,97570.0,96020.0,96430.0,346151,107151,100998
2020-04-14 00:00:00.000000000,1586793600000000000,97010.0,97420.0,96060.0,97160.0,389144,100998,104470
2020-04-15 00:00:00.000000000,1586880000000000000,97180.0,98700.0,96630.0,97240.0,337287,104470,109235
2020-04-16 00:00:00.000000000,1586966400000000000,96720.0,97180.0,95700.0,95760.0,190089,109235,104866
2020-04-17 00:00:00.000000000,1587052800000000000,96820.0,99140.0,96500.0,98970.0,234072,104866,111097
2020-04-20 00:00:00.000000000,1587312000000000000,98650.0,102300.0,97990.0,102030.0,333322,111097,123165
2020-04-21 00:00:00.000000000,1587398400000000000,101730.0,102500.0,100020.0,100920.0,289336,123165,99334
2020-04-22 00:00:00.000000000,1587484800000000000,100370.0,100580.0,96560.0,98050.0,247032,99334,89370
2020-04-23 00:00:00.000000000,1587571200000000000,98580.0,99670.0,98150.0,99500.0,179550,89370,83940
2020-04-24 00:00:00.000000000,1587657600000000000,99320.0,101260.0,98760.0,99780.0,151288,83940,76287
2020-04-27 00:00:00.000000000,1587916800000000000,101450.0,103780.0,100440.0,101520.0,178175,76287,74117
2020-04-28 00:00:00.000000000,1588003200000000000,100320.0,101440.0,99290.0,100480.0,107883,74117,66578
2020-04-29 00:00:00.000000000,1588089600000000000,101210.0,101720.0,99980.0,100150.0,255817,66578,60384
2020-04-30 00:00:00.000000000,1588176000000000000,101150.0,101310.0,99900.0,99950.0,226263,60384,58834
2020-05-06 00:00:00.000000000,1588694400000000000,98860.0,101660.0,97800.0,101350.0,356750,58834,79814
2020-05-07 00:00:00.000000000,1588780800000000000,101130.0,102780.0,100720.0,101890.0,658157,79814,91537
2020-05-08 00:00:00.000000000,1588867200000000000,102270.0,102750.0,100390.0,101720.0,701460,91537,87520
2020-05-11 00:00:00.000000000,1589126400000000000,101800.0,103450.0,101300.0,101610.0,760702,87520,90459
2020-05-12 00:00:00.000000000,1589212800000000000,101370.0,103050.0,100680.0,101040.0,726784,90459,89308
2020-05-13 00:00:00.000000000,1589299200000000000,101390.0,101680.0,99720.0,101140.0,720032,89308,88529
2020-05-14 00:00:00.000000000,1589385600000000000,101290.0,101570.0,100210.0,101170.0,560075,88529,86828
2020-05-15 00:00:00.000000000,1589472000000000000,100730.0,100800.0,99060.0,99400.0,673044,86828,100415
2020-05-18 00:00:00.000000000,1589731200000000000,98890.0,100360.0,98150.0,99860.0,665198,100415,99467
2020-05-19 00:00:00.000000000,1589817600000000000,100050.0,102210.0,100000.0,102080.0,448080,99467,103977
2020-05-20 00:00:00.000000000,1589904000000000000,102750.0,103120.0,102010.0,102580.0,305395,103977,100050
2020-05-21 00:00:00.000000000,1589990400000000000,102610.0,105810.0,102290.0,105110.0,435297,100050,116870
2020-05-22 00:00:00.000000000,1590076800000000000,105680.0,106160.0,96070.0,99760.0,635601,116870,79672
2020-05-25 00:00:00.000000000,1590336000000000000,100240.0,101490.0,100000.0,100650.0,259251,79672,69967
2020-05-26 00:00:00.000000000,1590422400000000000,100880.0,101900.0,100710.0,101020.0,276345,69967,72343
2020-05-27 00:00:00.000000000,1590508800000000000,101350.0,101550.0,99700.0,100000.0,545383,72343,82239
2020-05-28 00:00:00.000000000,1590595200000000000,99890.0,101100.0,99390.0,100730.0,529610,82239,86660
2020-05-29 00:00:00.000000000,1590681600000000000,100550.0,101300.0,99850.0,100080.0,542120,86660,90639
2020-06-01 00:00:00.000000000,1590940800000000000,100300.0,104020.0,99960.0,103250.0,615993,90639,111438
2020-06-02 00:00:00.000000000,1591027200000000000,102750.0,103280.0,102090.0,103210.0,449544,111438,112963
2020-06-03 00:00:00.000000000,1591113600000000000,103750.0,104540.0,102920.0,103470.0,612178,112963,114991
2020-06-04 00:00:00.000000000,1591200000000000000,103790.0,103920.0,101770.0,102190.0,640539,114991,113901
2020-06-05 00:00:00.000000000,1591286400000000000,102380.0,104070.0,102310.0,103790.0,590141,113901,118718
2020-06-08 00:00:00.000000000,1591545600000000000,104160.0,104500.0,103230.0,103770.0,611001,118718,118933
2020-06-09 00:00:00.000000000,1591632000000000000,104260.0,105490.0,104160.0,104700.0,644262,118933,124235
2020-06-10 00:00:00.000000000,1591718400000000000,104080.0,104390.0,102550.0,103180.0,641156,124235,119044
2020-06-11 00:00:00.000000000,1591804800000000000,104060.0,104410.0,101400.0,101830.0,741801,119044,124343
2020-06-12 00:00:00.000000000,1591891200000000000,101140.0,102180.0,100700.0,101740.0,303084,124343,116244
2020-06-15 00:00:00.000000000,1592150400000000000,102050.0,102350.0,100220.0,100290.0,326602,116244,120827
2020-06-16 00:00:00.000000000,1592236800000000000,100590.0,103640.0,100500.0,103630.0,317714,120827,113868
2020-06-17 00:00:00.000000000,1592323200000000000,103670.0,103880.0,102510.0,103480.0,256724,113868,114339
2020-06-18 00:00:00.000000000,1592409600000000000,103280.0,104130.0,102600.0,103250.0,257058,114339,110142
2020-06-19 00:00:00.000000000,1592496000000000000,102980.0,104560.0,102560.0,104200.0,291508,110142,114557
2020-06-22 00:00:00.000000000,1592755200000000000,104110.0,104250.0,101660.0,101860.0,304679,114557,114890
2020-06-23 00:00:00.000000000,1592841600000000000,102120.0,102740.0,101240.0,101550.0,240220,114890,110885
2020-06-24 00:00:00.000000000,1592928000000000000,101690.0,102110.0,101330.0,101640.0,161646,110885,99485
2020-06-29 00:00:00.000000000,1593360000000000000,101850.0,102940.0,100530.0,102580.0,177704,99485,86606
2020-06-30 00:00:00.000000000,1593446400000000000,102290.0,103100.0,101900.0,102780.0,147664,86606,78620
2020-07-01 00:00:00.000000000,1593532800000000000,103010.0,103190.0,101350.0,101850.0,152107,78620,79744
2020-07-02 00:00:00.000000000,1593619200000000000,101200.0,102850.0,101060.0,102750.0,156497,79744,71962
2020-07-03 00:00:00.000000000,1593705600000000000,103130.0,105970.0,102930.0,105840.0,529804,71962,94053
2020-07-06 00:00:00.000000000,1593964800000000000,105980.0,107500.0,104560.0,107110.0,712363,94053,127788
2020-07-07 00:00:00.000000000,1594051200000000000,107110.0,108100.0,106520.0,107070.0,652267,127788,131401
2020-07-08 00:00:00.000000000,1594137600000000000,107120.0,108430.0,106710.0,107530.0,670778,131401,137617
2020-07-09 00:00:00.000000000,1594224000000000000,107680.0,107830.0,106000.0,107630.0,720179,137617,145081
2020-07-10 00:00:00.000000000,1594310400000000000,107730.0,108800.0,105060.0,105450.0,912928,145081,134331
2020-07-13 00:00:00.000000000,1594569600000000000,105780.0,109250.0,105650.0,108510.0,945364,134331,146138
2020-07-14 00:00:00.000000000,1594656000000000000,108310.0,110190.0,107650.0,109050.0,839095,146138,149953
2020-07-15 00:00:00.000000000,1594742400000000000,109050.0,109470.0,107700.0,108570.0,691219,149953,145344
2020-07-16 00:00:00.000000000,1594828800000000000,108700.0,108830.0,105200.0,106170.0,938051,145344,142424
2020-07-17 00:00:00.000000000,1594915200000000000,106520.0,107350.0,106130.0,106320.0,682312,142424,133487
2020-07-20 00:00:00.000000000,1595174400000000000,106450.0,106610.0,104320.0,105610.0,756025,133487,130313
2020-07-21 00:00:00.000000000,1595260800000000000,105680.0,106720.0,105300.0,105970.0,634502,130313,131630
2020-07-22 00:00:00.000000000,1595347200000000000,106410.0,108450.0,106250.0,106640.0,797671,131630,124724
2020-07-23 00:00:00.000000000,1595433600000000000,105520.0,106120.0,104640.0,106040.0,689170,124724,133767
2020-07-24 00:00:00.000000000,1595520000000000000,106820.0,109190.0,106250.0,107620.0,1066009,133767,118735
2020-07-27 00:00:00.000000000,1595779200000000000,107850.0,110810.0,107520.0,110140.0,1045277,118735,147737
2020-07-28 00:00:00.000000000,1595865600000000000,110000.0,112150.0,108400.0,108740.0,851351,147737,138200
2020-07-29 00:00:00.000000000,1595952000000000000,108520.0,110520.0,108300.0,109500.0,652825,138200,135088
2020-07-30 00:00:00.000000000,1596038400000000000,109680.0,111960.0,109380.0,111340.0,933359,135088,155487
2020-07-31 00:00:00.000000000,1596124800000000000,110580.0,111320.0,108930.0,110440.0,980776,155487,140972
2020-08-03 00:00:00.000000000,1596384000000000000,110450.0,110700.0,108220.0,109040.0,863839,140972,152342
2020-08-04 00:00:00.000000000,1596470400000000000,109820.0,111580.0,109560.0,110860.0,796599,152342,149607
2020-08-05 00:00:00.000000000,1596556800000000000,110680.0,113050.0,110370.0,112990.0,1005710,149607,183336
2020-08-06 00:00:00.000000000,1596643200000000000,113030.0,117220.0,112630.0,114540.0,1677592,183336,182174
2020-08-07 00:00:00.000000000,1596729600000000000,114920.0,116500.0,113630.0,115080.0,1073065,182174,174890
2020-08-10 00:00:00.000000000,1596988800000000000,115340.0,115680.0,112060.0,113180.0,1017273,174890,159713
2020-08-11 00:00:00.000000000,1597075200000000000,113770.0,114550.0,111880.0,112130.0,807216,159713,155912
2020-08-12 00:00:00.000000000,1597161600000000000,112590.0,113550.0,110520.0,112300.0,969864,155912,136013
2020-08-13 00:00:00.000000000,1597248000000000000,112490.0,113200.0,111820.0,112560.0,762589,136013,135250
2020-08-14 00:00:00.000000000,1597334400000000000,112380.0,114800.0,111750.0,114100.0,526188,135250,133275
2020-08-17 00:00:00.000000000,1597593600000000000,114610.0,116090.0,113860.0,115950.0,395347,133275,135784
2020-08-18 00:00:00.000000000,1597680000000000000,116420.0,116870.0,115360.0,116150.0,292957,135784,127670
2020-08-19 00:00:00.000000000,1597766400000000000,116650.0,117440.0,115570.0,116210.0,304929,127670,121089
2020-08-20 00:00:00.000000000,1597852800000000000,116810.0,117300.0,114440.0,115950.0,289891,121089,110553
2020-08-21 00:00:00.000000000,1597939200000000000,116830.0,116920.0,114720.0,115350.0,224568,110553,103135
2020-08-24 00:00:00.000000000,1598198400000000000,114860.0,117350.0,114500.0,117160.0,229323,103135,106092
2020-08-25 00:00:00.000000000,1598284800000000000,117670.0,118210.0,116530.0,117420.0,557851,106092,97809
2020-08-26 00:00:00.000000000,1598371200000000000,117490.0,119940.0,116950.0,119680.0,721599,97809,150151
2020-08-27 00:00:00.000000000,1598457600000000000,119450.0,120750.0,119000.0,119430.0,705081,150151,145962
2020-08-28 00:00:00.000000000,1598544000000000000,119460.0,120400.0,118550.0,120350.0,743986,145962,153258
2020-08-31 00:00:00.000000000,1598803200000000000,121100.0,121550.0,120010.0,121240.0,695976,153258,157330
2020-09-01 00:00:00.000000000,1598889600000000000,121220.0,123370.0,120290.0,123080.0,697304,157330,181495
2020-09-02 00:00:00.000000000,1598976000000000000,122800.0,123050.0,121020.0,122180.0,689625,181495,164599
2020-09-03 00:00:00.000000000,1599062400000000000,122400.0,123930.0,119650.0,120010.0,989913,164599,166434
2020-09-04 00:00:00.000000000,1599148800000000000,119220.0,120250.0,117820.0,119250.0,866758,166434,148092
2020-09-07 00:00:00.000000000,1599408000000000000,119600.0,120500.0,118680.0,119080.0,741569,148092,146827
2020-09-08 00:00:00.000000000,1599494400000000000,119330.0,120050.0,118600.0,119610.0,636315,146827,140302
2020-09-09 00:00:00.000000000,1599580800000000000,118080.0,118490.0,115630.0,115850.0,817972,140302,128863
