datetime,datetime_nano,KQ.m@DCE.i.open,KQ.m@DCE.i.high,KQ.m@DCE.i.low,KQ.m@DCE.i.close,KQ.m@DCE.i.volume,KQ.m@DCE.i.open_oi,KQ.m@DCE.i.close_oi
2018-03-30 00:00:00.000000000,1522339200000000000,442.5,444.0,431.0,443.5,1076166,657942,624705
2018-04-02 00:00:00.000000000,1522598400000000000,443.5,463.0,441.0,446.5,1258073,624705,571485
2018-04-03 00:00:00.000000000,1522684800000000000,447.5,454.5,436.0,441.0,789190,571485,466029
2018-04-04 00:00:00.000000000,1522771200000000000,455.0,456.5,435.0,438.5,1369873,466029,819550
2018-04-09 00:00:00.000000000,1523203200000000000,436.0,446.0,433.0,444.0,1100272,819550,887879
2018-04-10 00:00:00.000000000,1523289600000000000,445.0,456.5,444.0,451.0,1545466,887879,936995
2018-04-11 00:00:00.000000000,1523376000000000000,453.0,461.0,446.0,447.5,1537277,936995,912476
2018-04-12 00:00:00.000000000,1523462400000000000,448.5,456.5,442.0,450.0,1780390,912476,961024
2018-04-13 00:00:00.000000000,1523548800000000000,447.5,457.0,444.0,453.5,1579883,961024,968880
2018-04-16 00:00:00.000000000,1523808000000000000,454.5,457.5,435.5,438.5,1862620,968880,1061591
2018-04-17 00:00:00.000000000,1523894400000000000,439.0,445.5,434.0,439.0,1725587,1061591,1046541
2018-04-18 00:00:00.000000000,1523980800000000000,442.0,451.5,440.5,449.0,2012227,1046541,1069390
2018-04-19 00:00:00.000000000,1524067200000000000,456.5,476.0,454.0,475.0,2359590,1069390,1047865
2018-04-20 00:00:00.000000000,1524153600000000000,473.0,476.0,459.0,461.0,1931802,1047865,1005571
2018-04-23 00:00:00.000000000,1524412800000000000,462.0,482.5,459.5,477.0,2142527,1005571,977618
2018-04-24 00:00:00.000000000,1524499200000000000,472.0,479.0,469.0,470.0,1389720,977618,959920
2018-04-25 00:00:00.000000000,1524585600000000000,470.5,477.0,465.5,467.5,1595872,959920,950980
2018-04-26 00:00:00.000000000,1524672000000000000,467.5,472.5,463.0,465.5,1156429,950980,934225
2018-04-27 00:00:00.000000000,1524758400000000000,465.0,471.0,455.0,460.5,1495812,934225,935609
2018-05-02 00:00:00.000000000,1525190400000000000,466.5,476.0,461.5,474.0,1171339,935609,911040
2018-05-03 00:00:00.000000000,1525276800000000000,475.5,482.0,471.5,474.0,1295220,911040,917822
2018-05-04 00:00:00.000000000,1525363200000000000,473.0,474.0,463.5,471.5,1429051,917822,931489
2018-05-07 00:00:00.000000000,1525622400000000000,469.5,475.5,460.0,470.0,1615944,931489,988088
2018-05-08 00:00:00.000000000,1525708800000000000,470.5,477.5,468.0,476.0,1379410,988088,974329
2018-05-09 00:00:00.000000000,1525795200000000000,473.5,475.5,468.0,470.0,1327963,974329,985847
2018-05-10 00:00:00.000000000,1525881600000000000,468.5,475.0,465.0,470.0,1204808,985847,979848
2018-05-11 00:00:00.000000000,1525968000000000000,473.0,487.0,469.0,482.5,1663637,979848,1052197
2018-05-14 00:00:00.000000000,1526227200000000000,483.5,490.0,481.0,488.0,1337572,1052197,1054334
2018-05-15 00:00:00.000000000,1526313600000000000,487.5,494.0,479.5,485.5,1612868,1054334,1008652
2018-05-16 00:00:00.000000000,1526400000000000000,484.5,491.5,478.5,482.5,1433355,1008652,994063
2018-05-17 00:00:00.000000000,1526486400000000000,481.5,485.0,477.5,483.0,954215,994063,931447
2018-05-18 00:00:00.000000000,1526572800000000000,483.5,487.0,475.5,478.0,1277608,931447,934311
2018-05-21 00:00:00.000000000,1526832000000000000,476.5,477.5,462.0,465.0,1368116,934311,937073
2018-05-22 00:00:00.000000000,1526918400000000000,464.5,467.5,453.0,456.0,1017889,937073,914969
2018-05-23 00:00:00.000000000,1527004800000000000,457.5,459.0,449.5,456.5,1121407,914969,914737
2018-05-24 00:00:00.000000000,1527091200000000000,456.0,461.0,454.5,459.5,784309,914737,833347
2018-05-25 00:00:00.000000000,1527177600000000000,460.0,464.0,450.0,454.5,1074184,833347,933602
2018-05-28 00:00:00.000000000,1527436800000000000,453.0,461.0,448.5,453.5,1059904,933602,922545
2018-05-29 00:00:00.000000000,1527523200000000000,453.0,468.0,451.0,464.5,1221781,922545,889539
2018-05-30 00:00:00.000000000,1527609600000000000,464.5,469.0,454.5,455.5,1186506,889539,880234
2018-05-31 00:00:00.000000000,1527696000000000000,456.0,466.5,455.5,462.5,943512,880234,824741
2018-06-01 00:00:00.000000000,1527782400000000000,464.0,471.5,457.5,460.0,1128507,824741,872045
2018-06-04 00:00:00.000000000,1528041600000000000,460.5,463.5,455.0,457.0,856857,872045,828925
2018-06-05 00:00:00.000000000,1528128000000000000,456.5,467.5,456.0,467.0,976096,828925,874416
2018-06-06 00:00:00.000000000,1528214400000000000,469.5,476.0,466.5,470.5,1070785,874416,903515
2018-06-07 00:00:00.000000000,1528300800000000000,471.0,478.5,468.0,469.0,1010495,903515,881272
2018-06-08 00:00:00.000000000,1528387200000000000,470.0,471.0,463.0,467.0,870150,881272,825603
2018-06-11 00:00:00.000000000,1528646400000000000,467.0,473.5,465.0,470.0,700192,825603,802986
2018-06-12 00:00:00.000000000,1528732800000000000,471.5,474.5,464.0,473.5,965242,802986,849294
2018-06-13 00:00:00.000000000,1528819200000000000,474.0,474.5,466.0,471.5,904607,849294,790738
2018-06-14 00:00:00.000000000,1528905600000000000,472.0,476.0,470.0,473.5,764514,790738,807291
2018-06-15 00:00:00.000000000,1528992000000000000,472.5,477.5,468.0,474.0,763133,807291,751611
2018-06-19 00:00:00.000000000,1529337600000000000,467.5,471.0,443.5,450.5,1155460,751611,839320
2018-06-20 00:00:00.000000000,1529424000000000000,449.5,456.0,449.0,453.0,616211,839320,759591
2018-06-21 00:00:00.000000000,1529510400000000000,453.0,460.5,452.0,453.0,762969,759591,749220
2018-06-22 00:00:00.000000000,1529596800000000000,453.5,459.0,451.0,457.5,671570,749220,704433
2018-06-25 00:00:00.000000000,1529856000000000000,458.0,470.5,457.5,464.0,1062566,704433,755761
2018-06-26 00:00:00.000000000,1529942400000000000,462.0,467.0,458.5,462.5,873775,755761,721062
2018-06-27 00:00:00.000000000,1530028800000000000,462.0,467.5,461.0,461.0,625930,721062,676903
2018-06-28 00:00:00.000000000,1530115200000000000,463.0,470.0,462.0,467.5,720660,676903,703202
2018-06-29 00:00:00.000000000,1530201600000000000,467.5,476.0,467.0,474.0,890043,703202,690896
2018-07-02 00:00:00.000000000,1530460800000000000,474.0,474.5,459.0,463.0,891614,690896,663729
2018-07-03 00:00:00.000000000,1530547200000000000,463.5,467.0,461.5,463.0,516203,663729,595651
2018-07-04 00:00:00.000000000,1530633600000000000,463.0,466.5,459.5,462.0,590237,595651,592572
2018-07-05 00:00:00.000000000,1530720000000000000,460.5,461.5,452.0,456.5,1004835,592572,623828
2018-07-06 00:00:00.000000000,1530806400000000000,457.0,461.5,454.5,459.0,690159,623828,566720
2018-07-09 00:00:00.000000000,1531065600000000000,458.0,463.0,452.0,461.5,695076,566720,590964
2018-07-10 00:00:00.000000000,1531152000000000000,462.5,463.5,458.0,459.0,537680,590964,549581
2018-07-11 00:00:00.000000000,1531238400000000000,459.0,466.0,449.5,463.5,757982,549581,548770
2018-07-12 00:00:00.000000000,1531324800000000000,463.5,468.0,460.5,466.0,644085,548770,520126
2018-07-13 00:00:00.000000000,1531411200000000000,466.0,467.0,461.5,463.0,396907,520126,453201
2018-07-16 00:00:00.000000000,1531670400000000000,461.0,468.0,460.0,466.0,414022,453201,473313
2018-07-17 00:00:00.000000000,1531756800000000000,466.0,466.5,462.0,465.0,404857,473313,435826
2018-07-18 00:00:00.000000000,1531843200000000000,465.5,469.0,463.5,465.5,424732,435826,450223
2018-07-19 00:00:00.000000000,1531929600000000000,466.5,474.0,465.5,467.5,570704,450223,444023
2018-07-20 00:00:00.000000000,1532016000000000000,467.0,473.0,466.5,472.5,281119,444023,384252
2018-07-23 00:00:00.000000000,1532275200000000000,472.5,477.0,470.0,475.0,425222,384252,421678
2018-07-24 00:00:00.000000000,1532361600000000000,476.5,477.5,472.5,474.5,371820,421678,379060
2018-07-25 00:00:00.000000000,1532448000000000000,475.5,479.5,474.0,476.5,324416,379060,381097
2018-07-26 00:00:00.000000000,1532534400000000000,476.5,477.5,473.0,475.5,296234,381097,364688
2018-07-27 00:00:00.000000000,1532620800000000000,476.0,492.5,475.0,491.5,711948,364688,466587
2018-07-30 00:00:00.000000000,1532880000000000000,491.5,493.5,483.0,488.5,699680,466587,394732
2018-07-31 00:00:00.000000000,1532966400000000000,488.0,490.0,485.5,488.0,356884,394732,358333
2018-08-01 00:00:00.000000000,1533052800000000000,488.5,489.0,471.5,475.0,520224,358333,362713
2018-08-02 00:00:00.000000000,1533139200000000000,473.5,477.0,470.0,476.0,428900,362713,312860
2018-08-03 00:00:00.000000000,1533225600000000000,476.5,488.0,476.0,484.5,503936,312860,322767
2018-08-06 00:00:00.000000000,1533484800000000000,486.0,512.5,483.0,502.5,713968,322767,308380
2018-08-07 00:00:00.000000000,1533571200000000000,503.5,510.5,500.0,503.5,355246,308380,224842
2018-08-08 00:00:00.000000000,1533657600000000000,515.5,517.0,505.0,509.0,548832,224842,411560
2018-08-09 00:00:00.000000000,1533744000000000000,507.0,514.0,506.0,514.0,417225,411560,396147
2018-08-10 00:00:00.000000000,1533830400000000000,515.0,518.0,505.0,506.5,497857,396147,396415
2018-08-13 00:00:00.000000000,1534089600000000000,506.0,517.5,505.5,517.0,576403,396415,427382
2018-08-14 00:00:00.000000000,1534176000000000000,517.0,520.0,501.0,506.5,627192,427382,418781
2018-08-15 00:00:00.000000000,1534262400000000000,506.5,508.0,498.0,502.5,582044,418781,400627
2018-08-16 00:00:00.000000000,1534348800000000000,501.5,510.5,482.5,493.5,894136,400627,444969
2018-08-17 00:00:00.000000000,1534435200000000000,494.0,506.5,488.5,504.5,769789,444969,410071
2018-08-20 00:00:00.000000000,1534694400000000000,506.5,513.0,497.5,506.5,830842,410071,441644
2018-08-21 00:00:00.000000000,1534780800000000000,506.5,509.0,489.5,494.0,804048,441644,428308
2018-08-22 00:00:00.000000000,1534867200000000000,494.0,499.0,484.5,485.0,557325,428308,393081
2018-08-23 00:00:00.000000000,1534953600000000000,485.0,494.0,484.5,487.0,511802,393081,376013
2018-08-24 00:00:00.000000000,1535040000000000000,487.0,493.5,485.5,490.5,312669,376013,361538
2018-08-27 00:00:00.000000000,1535299200000000000,491.0,495.0,476.5,479.0,498071,361538,383878
2018-08-28 00:00:00.000000000,1535385600000000000,479.5,485.0,479.0,482.0,242815,383878,350831
2018-08-29 00:00:00.000000000,1535472000000000000,483.5,487.5,478.0,480.0,307253,350831,354823
2018-08-30 00:00:00.000000000,1535558400000000000,479.5,486.5,476.0,484.5,558663,354823,408599
2018-08-31 00:00:00.000000000,1535644800000000000,486.0,491.0,484.5,485.0,571795,408599,350905
2018-09-03 00:00:00.000000000,1535904000000000000,483.5,487.5,478.0,484.5,463131,350905,334975
2018-09-04 00:00:00.000000000,1535990400000000000,484.5,488.5,481.5,488.5,335465,334975,336532
2018-09-05 00:00:00.000000000,1536076800000000000,488.5,490.0,484.0,487.0,419162,336532,336526
2018-09-06 00:00:00.000000000,1536163200000000000,488.5,502.5,487.0,502.5,792178,336526,398103
2018-09-07 00:00:00.000000000,1536249600000000000,504.0,506.0,493.5,498.0,788644,398103,388886
2018-09-10 00:00:00.000000000,1536508800000000000,499.0,504.5,494.5,497.5,555779,388886,370566
2018-09-11 00:00:00.000000000,1536595200000000000,497.5,501.0,491.0,492.5,588278,370566,345548
2018-09-12 00:00:00.000000000,1536681600000000000,492.5,495.0,483.5,492.0,556576,345548,329682
2018-09-13 00:00:00.000000000,1536768000000000000,494.0,505.0,492.5,503.5,655237,329682,370179
2018-09-14 00:00:00.000000000,1536854400000000000,503.0,506.5,499.0,501.5,513057,370179,386860
2018-09-17 00:00:00.000000000,1537113600000000000,501.5,507.0,497.0,500.0,634478,386860,355752
2018-09-18 00:00:00.000000000,1537200000000000000,499.5,508.0,498.5,506.5,432692,355752,373562
2018-09-19 00:00:00.000000000,1537286400000000000,508.5,514.0,504.0,504.5,420784,373562,380789
2018-09-20 00:00:00.000000000,1537372800000000000,505.5,507.5,499.5,502.0,276240,380789,360966
2018-09-21 00:00:00.000000000,1537459200000000000,503.0,504.5,500.0,501.0,229690,360966,334646
2018-09-25 00:00:00.000000000,1537804800000000000,501.5,502.0,494.0,497.0,236296,334646,313353
2018-09-26 00:00:00.000000000,1537891200000000000,499.5,505.5,497.0,500.0,359566,313353,327587
2018-09-27 00:00:00.000000000,1537977600000000000,501.0,506.0,495.5,497.5,355564,327587,298484
2018-09-28 00:00:00.000000000,1538064000000000000,497.0,498.5,486.5,495.5,612642,298484,255866
2018-10-08 00:00:00.000000000,1538928000000000000,496.5,499.5,490.5,498.0,232249,255866,269801
2018-10-09 00:00:00.000000000,1539014400000000000,499.0,512.0,498.0,509.0,501084,269801,299287
2018-10-10 00:00:00.000000000,1539100800000000000,510.5,518.0,508.5,515.0,405509,299287,320338
2018-10-11 00:00:00.000000000,1539187200000000000,515.5,519.0,506.0,511.5,431693,320338,312768
2018-10-12 00:00:00.000000000,1539273600000000000,512.5,517.5,508.0,515.0,331428,312768,335459
2018-10-15 00:00:00.000000000,1539532800000000000,517.5,518.5,509.0,509.0,300302,335459,317920
2018-10-16 00:00:00.000000000,1539619200000000000,510.0,515.0,506.5,507.5,336651,317920,314404
2018-10-17 00:00:00.000000000,1539705600000000000,508.5,524.0,504.0,523.5,415297,314404,353315
2018-10-18 00:00:00.000000000,1539792000000000000,526.0,532.0,513.5,517.5,836166,353315,348434
2018-10-19 00:00:00.000000000,1539878400000000000,517.0,520.5,511.5,515.0,427147,348434,313462
2018-10-22 00:00:00.000000000,1540137600000000000,516.0,527.0,515.0,524.5,456897,313462,340300
2018-10-23 00:00:00.000000000,1540224000000000000,525.0,527.0,517.5,519.5,336911,340300,343326
2018-10-24 00:00:00.000000000,1540310400000000000,518.0,537.5,517.5,536.5,515739,343326,420679
2018-10-25 00:00:00.000000000,1540396800000000000,537.5,537.5,526.5,533.0,557744,420679,414773
2018-10-26 00:00:00.000000000,1540483200000000000,533.5,541.0,530.0,538.5,494224,414773,423361
2018-10-29 00:00:00.000000000,1540742400000000000,539.0,546.5,536.5,538.0,768273,423361,418842
2018-10-30 00:00:00.000000000,1540828800000000000,539.0,542.5,533.5,539.0,410293,418842,403392
2018-10-31 00:00:00.000000000,1540915200000000000,539.0,539.5,528.5,533.5,508687,403392,396754
2018-11-01 00:00:00.000000000,1541001600000000000,534.0,535.5,518.5,519.5,561080,396754,386384
2018-11-02 00:00:00.000000000,1541088000000000000,518.5,522.5,501.5,508.5,684378,386384,361010
2018-11-05 00:00:00.000000000,1541347200000000000,507.5,515.5,505.5,515.5,373671,361010,345432
2018-11-06 00:00:00.000000000,1541433600000000000,517.0,519.0,508.5,510.0,529259,345432,364059
2018-11-07 00:00:00.000000000,1541520000000000000,510.0,513.0,505.0,511.0,399688,364059,360747
2018-11-08 00:00:00.000000000,1541606400000000000,513.5,522.0,509.5,520.0,667381,360747,371321
2018-11-09 00:00:00.000000000,1541692800000000000,521.5,530.5,518.5,525.0,657454,371321,373313
2018-11-12 00:00:00.000000000,1541952000000000000,524.0,526.5,512.5,520.0,625634,373313,353481
2018-11-13 00:00:00.000000000,1542038400000000000,520.0,521.5,509.0,511.0,527355,353481,340519
2018-11-14 00:00:00.000000000,1542124800000000000,509.5,513.5,505.5,512.0,530909,340519,325452
2018-11-15 00:00:00.000000000,1542211200000000000,512.0,514.5,508.0,513.5,315966,325452,308384
2018-11-16 00:00:00.000000000,1542297600000000000,514.0,524.5,512.0,521.0,596042,308384,317859
2018-11-19 00:00:00.000000000,1542556800000000000,519.5,529.5,514.5,527.5,651971,317859,350729
2018-11-20 00:00:00.000000000,1542643200000000000,526.5,528.0,512.5,516.5,484508,350729,326931
2018-11-21 00:00:00.000000000,1542729600000000000,513.0,527.0,498.5,526.5,780012,326931,307082
2018-11-22 00:00:00.000000000,1542816000000000000,524.0,527.5,516.5,518.5,580503,307082,269838
2018-11-23 00:00:00.000000000,1542902400000000000,516.0,516.5,496.0,497.0,806830,269838,293084
2018-11-26 00:00:00.000000000,1543161600000000000,491.0,494.0,477.5,477.5,496597,293084,284277
2018-11-27 00:00:00.000000000,1543248000000000000,465.5,475.5,459.0,465.5,546838,284277,233439
2018-11-28 00:00:00.000000000,1543334400000000000,464.5,477.0,463.0,471.5,426971,233439,220928
2018-11-29 00:00:00.000000000,1543420800000000000,472.5,477.5,471.5,476.0,286531,220928,201327
2018-11-30 00:00:00.000000000,1543507200000000000,476.0,483.0,473.5,482.0,295853,201327,174516
2018-12-03 00:00:00.000000000,1543766400000000000,481.5,507.5,477.0,495.5,294216,174516,152833
2018-12-04 00:00:00.000000000,1543852800000000000,462.0,472.0,462.0,472.0,427052,152833,258197
2018-12-05 00:00:00.000000000,1543939200000000000,474.5,479.5,467.5,477.5,489084,258197,259712
2018-12-06 00:00:00.000000000,1544025600000000000,479.5,481.0,467.0,469.0,351168,259712,258411
2018-12-07 00:00:00.000000000,1544112000000000000,464.5,476.5,463.5,475.0,422070,258411,267175
2018-12-10 00:00:00.000000000,1544371200000000000,474.0,476.5,466.5,473.5,486189,267175,284599
2018-12-11 00:00:00.000000000,1544457600000000000,473.5,476.0,468.0,474.5,381374,284599,280863
2018-12-12 00:00:00.000000000,1544544000000000000,476.0,483.0,471.5,474.0,501347,280863,289542
2018-12-13 00:00:00.000000000,1544630400000000000,474.0,480.0,472.5,478.5,407872,289542,290269
2018-12-14 00:00:00.000000000,1544716800000000000,478.5,485.0,477.5,482.0,426337,290269,300733
2018-12-17 00:00:00.000000000,1544976000000000000,483.5,492.0,482.5,488.5,523255,300733,294098
2018-12-18 00:00:00.000000000,1545062400000000000,488.0,489.5,483.0,486.0,359110,294098,289756
2018-12-19 00:00:00.000000000,1545148800000000000,485.5,491.5,484.0,487.0,501830,289756,315490
2018-12-20 00:00:00.000000000,1545235200000000000,487.5,497.0,485.0,496.5,622929,315490,359604
2018-12-21 00:00:00.000000000,1545321600000000000,497.0,499.5,493.0,497.0,397044,359604,354229
2018-12-24 00:00:00.000000000,1545580800000000000,497.0,498.0,485.0,491.0,536487,354229,358600
2018-12-25 00:00:00.000000000,1545667200000000000,490.0,492.0,480.5,486.0,468535,358600,351939
2018-12-26 00:00:00.000000000,1545753600000000000,485.5,494.0,484.5,492.5,465726,351939,381573
2018-12-27 00:00:00.000000000,1545840000000000000,493.5,498.0,486.5,491.5,592763,381573,379563
2018-12-28 00:00:00.000000000,1545926400000000000,490.0,495.0,489.0,494.5,373421,379563,371164
2019-01-02 00:00:00.000000000,1546358400000000000,493.5,497.0,488.0,489.5,221380,371164,364228
2019-01-03 00:00:00.000000000,1546444800000000000,489.0,498.5,488.0,497.0,413237,364228,400435
2019-01-04 00:00:00.000000000,1546531200000000000,497.5,512.0,497.5,511.0,640405,400435,442809
2019-01-07 00:00:00.000000000,1546790400000000000,512.5,515.0,506.5,514.5,447873,442809,427959
2019-01-08 00:00:00.000000000,1546876800000000000,514.5,516.0,509.0,514.0,418098,427959,450067
2019-01-09 00:00:00.000000000,1546963200000000000,514.0,517.0,508.0,509.5,420094,450067,430795
2019-01-10 00:00:00.000000000,1547049600000000000,509.0,510.5,505.0,506.5,365420,430795,406960
2019-01-11 00:00:00.000000000,1547136000000000000,506.5,510.0,505.0,509.0,339265,406960,416599
2019-01-14 00:00:00.000000000,1547395200000000000,509.0,514.0,504.0,513.0,452164,416599,418572
2019-01-15 00:00:00.000000000,1547481600000000000,513.0,514.0,504.5,512.0,459791,418572,434096
2019-01-16 00:00:00.000000000,1547568000000000000,511.0,516.0,510.0,511.5,372226,434096,434728
2019-01-17 00:00:00.000000000,1547654400000000000,511.5,515.0,507.5,513.5,418654,434728,448319
2019-01-18 00:00:00.000000000,1547740800000000000,512.5,530.0,511.0,528.0,844862,448319,496146
2019-01-21 00:00:00.000000000,1548000000000000000,529.5,538.0,527.5,533.0,782495,496146,498556
2019-01-22 00:00:00.000000000,1548086400000000000,532.5,538.0,525.5,526.0,580087,498556,457886
2019-01-23 00:00:00.000000000,1548172800000000000,525.0,529.5,524.5,527.0,299778,457886,445560
2019-01-24 00:00:00.000000000,1548259200000000000,528.5,536.0,527.5,535.5,625769,445560,477482
2019-01-25 00:00:00.000000000,1548345600000000000,536.5,539.5,532.5,534.0,454003,477482,485067
2019-01-28 00:00:00.000000000,1548604800000000000,534.5,567.5,533.0,550.5,971545,485067,468980
2019-01-29 00:00:00.000000000,1548691200000000000,549.5,562.5,549.0,560.5,662801,468980,508012
2019-01-30 00:00:00.000000000,1548777600000000000,564.0,589.0,562.0,587.0,973574,508012,551837
2019-01-31 00:00:00.000000000,1548864000000000000,591.0,594.0,576.0,588.5,917275,551837,533323
2019-02-01 00:00:00.000000000,1548950400000000000,587.5,623.0,586.0,621.5,956234,533323,506605
2019-02-11 00:00:00.000000000,1549814400000000000,652.0,652.0,651.0,652.0,141231,506605,512198
2019-02-12 00:00:00.000000000,1549900800000000000,646.0,657.5,632.5,634.0,1146816,512198,554418
2019-02-13 00:00:00.000000000,1549987200000000000,633.5,637.0,615.0,624.0,1190291,554418,541272
2019-02-14 00:00:00.000000000,1550073600000000000,624.0,629.5,610.5,628.5,928280,541272,569078
2019-02-15 00:00:00.000000000,1550160000000000000,630.5,636.0,617.5,624.0,1098210,569078,593707
2019-02-18 00:00:00.000000000,1550419200000000000,629.5,641.5,623.0,628.0,1185226,593707,605685
2019-02-19 00:00:00.000000000,1550505600000000000,629.5,637.0,628.0,631.0,685047,605685,601352
2019-02-20 00:00:00.000000000,1550592000000000000,631.0,636.0,613.0,619.5,1187532,601352,578036
2019-02-21 00:00:00.000000000,1550678400000000000,620.0,625.0,611.5,615.0,890502,578036,557032
2019-02-22 00:00:00.000000000,1550764800000000000,607.5,619.0,598.5,618.5,1222511,557032,527408
2019-02-25 00:00:00.000000000,1551024000000000000,620.0,624.5,598.5,598.5,1101515,527408,523008
2019-02-26 00:00:00.000000000,1551110400000000000,595.0,599.5,586.0,593.5,992764,523008,505174
2019-02-27 00:00:00.000000000,1551196800000000000,593.0,604.0,590.0,593.0,776353,505174,508284
2019-02-28 00:00:00.000000000,1551283200000000000,596.0,611.0,596.0,609.5,891180,508284,537645
2019-03-01 00:00:00.000000000,1551369600000000000,613.5,627.5,608.0,625.5,751098,537645,547482
2019-03-04 00:00:00.000000000,1551628800000000000,628.0,646.5,619.0,620.5,1424481,547482,526643
2019-03-05 00:00:00.000000000,1551715200000000000,616.5,624.5,612.0,623.0,828938,526643,506340
2019-03-06 00:00:00.000000000,1551801600000000000,624.0,627.0,610.0,610.5,999463,506340,515686
2019-03-07 00:00:00.000000000,1551888000000000000,611.5,625.0,610.5,623.5,781527,515686,498376
2019-03-08 00:00:00.000000000,1551974400000000000,623.5,624.5,612.5,613.0,865220,498376,490499
2019-03-11 00:00:00.000000000,1552233600000000000,602.0,608.5,594.5,598.0,876196,490499,500874
2019-03-12 00:00:00.000000000,1552320000000000000,600.0,613.5,598.5,612.5,746754,500874,493767
2019-03-13 00:00:00.000000000,1552406400000000000,615.0,616.0,603.0,603.5,706748,493767,495026
2019-03-14 00:00:00.000000000,1552492800000000000,605.5,628.0,602.5,626.5,1109431,495026,549282
2019-03-15 00:00:00.000000000,1552579200000000000,626.0,630.5,616.0,627.0,1049191,549282,547732
2019-03-18 00:00:00.000000000,1552838400000000000,626.5,645.0,624.0,632.5,1236766,547732,585954
2019-03-19 00:00:00.000000000,1552924800000000000,634.0,644.5,630.0,636.0,838552,585954,584312
2019-03-20 00:00:00.000000000,1553011200000000000,637.0,639.0,601.0,604.5,1173348,584312,490023
2019-03-21 00:00:00.000000000,1553097600000000000,610.0,622.0,607.0,612.0,767647,490023,484808
2019-03-22 00:00:00.000000000,1553184000000000000,612.0,617.0,608.5,615.5,521143,484808,479797
2019-03-25 00:00:00.000000000,1553443200000000000,618.5,620.0,610.0,611.0,506963,479797,482778
2019-03-26 00:00:00.000000000,1553529600000000000,614.5,617.5,608.5,609.0,385669,482778,481454
2019-03-27 00:00:00.000000000,1553616000000000000,610.5,617.0,609.5,613.5,467864,481454,464331
2019-03-28 00:00:00.000000000,1553702400000000000,611.5,614.5,605.0,607.0,600301,464331,451850
2019-03-29 00:00:00.000000000,1553788800000000000,604.5,638.5,602.5,631.5,896600,451850,436974
2019-04-01 00:00:00.000000000,1554048000000000000,631.5,653.5,628.5,650.0,594520,436974,456427
2019-04-02 00:00:00.000000000,1554134400000000000,649.0,665.5,643.5,662.5,897081,456427,453369
2019-04-03 00:00:00.000000000,1554220800000000000,660.5,694.5,660.0,690.5,1403371,453369,420878
2019-04-04 00:00:00.000000000,1554307200000000000,687.5,689.5,675.0,687.5,826932,420878,389294
2019-04-08 00:00:00.000000000,1554652800000000000,636.5,658.5,629.0,653.5,812542,389294,480297
2019-04-09 00:00:00.000000000,1554739200000000000,655.5,663.5,641.5,648.0,1003415,480297,511531
2019-04-10 00:00:00.000000000,1554825600000000000,648.0,653.5,642.0,651.0,839204,511531,566677
2019-04-11 00:00:00.000000000,1554912000000000000,651.0,656.5,640.0,654.5,921616,566677,605447
2019-04-12 00:00:00.000000000,1554998400000000000,660.0,663.0,643.5,653.5,1482460,605447,600892
2019-04-15 00:00:00.000000000,1555257600000000000,660.5,665.0,646.0,653.0,1210621,600892,636976
2019-04-16 00:00:00.000000000,1555344000000000000,651.5,657.5,632.0,632.5,1174684,636976,618761
2019-04-17 00:00:00.000000000,1555430400000000000,633.5,636.5,615.5,621.0,1200193,618761,637080
2019-04-18 00:00:00.000000000,1555516800000000000,622.0,625.5,615.0,620.0,878572,637080,626971
2019-04-19 00:00:00.000000000,1555603200000000000,617.5,622.5,613.0,621.5,933321,626971,626070
2019-04-22 00:00:00.000000000,1555862400000000000,624.5,642.0,622.0,627.0,1682657,626070,616423
2019-04-23 00:00:00.000000000,1555948800000000000,628.0,634.5,626.0,629.0,725820,616423,627843
2019-04-24 00:00:00.000000000,1556035200000000000,627.5,629.0,616.5,619.0,825305,627843,606900
2019-04-25 00:00:00.000000000,1556121600000000000,619.0,627.5,616.0,616.0,813103,606900,595558
2019-04-26 00:00:00.000000000,1556208000000000000,617.0,626.0,613.5,618.5,1125915,595558,615675
2019-04-29 00:00:00.000000000,1556467200000000000,620.5,634.0,619.0,634.0,880456,615675,619540
2019-04-30 00:00:00.000000000,1556553600000000000,633.5,642.0,627.5,639.0,885965,619540,612414
2019-05-06 00:00:00.000000000,1557072000000000000,625.5,639.5,622.5,638.0,686663,612414,621747
2019-05-07 00:00:00.000000000,1557158400000000000,639.5,661.5,633.5,652.0,1204131,621747,674195
2019-05-08 00:00:00.000000000,1557244800000000000,647.5,650.5,636.5,643.0,883479,674195,628622
2019-05-09 00:00:00.000000000,1557331200000000000,640.5,646.5,635.0,644.5,863343,628622,644567
2019-05-10 00:00:00.000000000,1557417600000000000,640.0,657.5,637.0,655.5,1056866,644567,710380
2019-05-13 00:00:00.000000000,1557676800000000000,655.5,660.0,650.0,653.5,996371,710380,725901
2019-05-14 00:00:00.000000000,1557763200000000000,651.5,665.5,642.0,644.5,1467936,725901,736276
2019-05-15 00:00:00.000000000,1557849600000000000,645.5,660.0,641.0,660.0,859038,736276,762717
2019-05-16 00:00:00.000000000,1557936000000000000,661.0,685.0,656.5,680.5,1587563,762717,779325
2019-05-17 00:00:00.000000000,1558022400000000000,680.5,710.0,679.5,707.0,1598655,779325,827200
2019-05-20 00:00:00.000000000,1558281600000000000,705.5,715.5,701.5,711.5,996780,827200,817941
