datetime,datetime_nano,KQ.m@SHFE.sn.open,KQ.m@SHFE.sn.high,KQ.m@SHFE.sn.low,KQ.m@SHFE.sn.close,KQ.m@SHFE.sn.volume,KQ.m@SHFE.sn.open_oi,KQ.m@SHFE.sn.close_oi
2019-08-20 00:00:00.000000000,1566230400000000000,130560.0,131490.0,130100.0,131260.0,13266,14801,16271
2019-08-21 00:00:00.000000000,1566316800000000000,131360.0,133500.0,130800.0,131660.0,12118,16271,16156
2019-08-22 00:00:00.000000000,1566403200000000000,130990.0,131500.0,130150.0,131340.0,11628,16156,16658
2019-08-23 00:00:00.000000000,1566489600000000000,130510.0,131000.0,128920.0,129730.0,18548,16658,18767
2019-08-26 00:00:00.000000000,1566748800000000000,129520.0,130400.0,127700.0,128800.0,15497,18767,19401
2019-08-27 00:00:00.000000000,1566835200000000000,129020.0,129500.0,128020.0,128020.0,8709,19401,19904
2019-08-28 00:00:00.000000000,1566921600000000000,128080.0,129190.0,127910.0,129000.0,9916,19904,19675
2019-08-29 00:00:00.000000000,1567008000000000000,128900.0,129980.0,128530.0,128700.0,10365,19675,19467
2019-08-30 00:00:00.000000000,1567094400000000000,128700.0,129640.0,128500.0,129480.0,8407,19467,19580
2019-09-02 00:00:00.000000000,1567353600000000000,130340.0,135760.0,129960.0,135540.0,82186,19580,20474
2019-09-03 00:00:00.000000000,1567440000000000000,137050.0,138800.0,133540.0,135290.0,57702,20474,18958
2019-09-04 00:00:00.000000000,1567526400000000000,135250.0,141610.0,134280.0,140110.0,63801,18958,20648
2019-09-05 00:00:00.000000000,1567612800000000000,140300.0,145090.0,138210.0,142890.0,102014,20648,22149
2019-09-06 00:00:00.000000000,1567699200000000000,141700.0,143610.0,140140.0,140520.0,74557,22149,21305
2019-09-09 00:00:00.000000000,1567958400000000000,140680.0,142150.0,138210.0,139280.0,43282,21305,20278
2019-09-10 00:00:00.000000000,1568044800000000000,139200.0,141300.0,139140.0,140770.0,31243,20278,20143
2019-09-11 00:00:00.000000000,1568131200000000000,140430.0,140720.0,139310.0,139850.0,19980,20143,19863
2019-09-12 00:00:00.000000000,1568217600000000000,140090.0,142360.0,139500.0,141650.0,39133,19863,20015
2019-09-16 00:00:00.000000000,1568563200000000000,137350.0,139250.0,135350.0,137210.0,23074,20015,18497
2019-09-17 00:00:00.000000000,1568649600000000000,137460.0,138880.0,136600.0,137040.0,21376,18497,18560
2019-09-18 00:00:00.000000000,1568736000000000000,136730.0,137900.0,136300.0,137280.0,15569,18560,18191
2019-09-19 00:00:00.000000000,1568822400000000000,137230.0,137600.0,136810.0,137360.0,13812,18191,18603
2019-09-20 00:00:00.000000000,1568908800000000000,136220.0,137270.0,135900.0,136890.0,17410,18603,19047
2019-09-23 00:00:00.000000000,1569168000000000000,136470.0,138450.0,136160.0,137320.0,25298,19047,19335
2019-09-24 00:00:00.000000000,1569254400000000000,137440.0,137620.0,136240.0,136550.0,13666,19335,19423
2019-09-25 00:00:00.000000000,1569340800000000000,136460.0,136800.0,136050.0,136280.0,10524,19423,19369
2019-09-26 00:00:00.000000000,1569427200000000000,136410.0,137560.0,135500.0,136110.0,14477,19369,19083
2019-09-27 00:00:00.000000000,1569513600000000000,136610.0,137250.0,135050.0,135590.0,13679,19083,18512
2019-09-30 00:00:00.000000000,1569772800000000000,135430.0,135590.0,133260.0,134800.0,17351,18512,18795
2019-10-08 00:00:00.000000000,1570464000000000000,135260.0,135640.0,133720.0,135260.0,8143,18795,18876
2019-10-09 00:00:00.000000000,1570550400000000000,135300.0,137000.0,135200.0,136930.0,16582,18876,19646
2019-10-10 00:00:00.000000000,1570636800000000000,136760.0,137280.0,135350.0,136670.0,13992,19646,19624
2019-10-11 00:00:00.000000000,1570723200000000000,136380.0,137050.0,135590.0,136150.0,13636,19624,19434
2019-10-14 00:00:00.000000000,1570982400000000000,136480.0,138050.0,136050.0,137220.0,18414,19434,20096
2019-10-15 00:00:00.000000000,1571068800000000000,137360.0,137700.0,136180.0,136850.0,13588,20096,19972
2019-10-16 00:00:00.000000000,1571155200000000000,136970.0,139100.0,136900.0,138790.0,19157,19972,20852
2019-10-17 00:00:00.000000000,1571241600000000000,138430.0,139900.0,138360.0,139620.0,21224,20852,21704
2019-10-18 00:00:00.000000000,1571328000000000000,140800.0,141790.0,139880.0,140530.0,26779,21704,21483
2019-10-21 00:00:00.000000000,1571587200000000000,139070.0,139790.0,137030.0,137980.0,22767,21483,20106
2019-10-22 00:00:00.000000000,1571673600000000000,137960.0,138090.0,137210.0,137800.0,10243,20106,20112
2019-10-23 00:00:00.000000000,1571760000000000000,137830.0,139310.0,137630.0,138380.0,11781,20112,20052
2019-10-24 00:00:00.000000000,1571846400000000000,138450.0,138600.0,137360.0,138110.0,12304,20052,20286
2019-10-25 00:00:00.000000000,1571932800000000000,138140.0,139380.0,137560.0,138200.0,10999,20286,20150
2019-10-28 00:00:00.000000000,1572192000000000000,138070.0,139680.0,138000.0,139020.0,12545,20150,20587
2019-10-29 00:00:00.000000000,1572278400000000000,139320.0,139400.0,138230.0,138540.0,11161,20587,20244
2019-10-30 00:00:00.000000000,1572364800000000000,138400.0,138930.0,138320.0,138750.0,7166,20244,20212
2019-10-31 00:00:00.000000000,1572451200000000000,138510.0,138690.0,137820.0,138340.0,10090,20212,19615
2019-11-01 00:00:00.000000000,1572537600000000000,138590.0,138870.0,136620.0,137220.0,12545,19615,19900
2019-11-04 00:00:00.000000000,1572796800000000000,137380.0,137660.0,136250.0,136640.0,11222,19900,20184
2019-11-05 00:00:00.000000000,1572883200000000000,136420.0,137400.0,136100.0,136970.0,10992,20184,19737
2019-11-06 00:00:00.000000000,1572969600000000000,136910.0,137120.0,136020.0,136600.0,7671,19737,20064
2019-11-07 00:00:00.000000000,1573056000000000000,136540.0,137480.0,136410.0,136940.0,8089,20064,19692
2019-11-08 00:00:00.000000000,1573142400000000000,137160.0,137500.0,136910.0,137180.0,7570,19692,19090
2019-11-11 00:00:00.000000000,1573401600000000000,137090.0,138130.0,136620.0,137450.0,11222,19090,18517
2019-11-12 00:00:00.000000000,1573488000000000000,137200.0,137450.0,136100.0,136330.0,10393,18517,18448
2019-11-13 00:00:00.000000000,1573574400000000000,136370.0,136520.0,134240.0,134600.0,18191,18448,20032
2019-11-14 00:00:00.000000000,1573660800000000000,134920.0,135070.0,133450.0,134700.0,12139,20032,20084
2019-11-15 00:00:00.000000000,1573747200000000000,134640.0,135280.0,134200.0,134490.0,8523,20084,20002
2019-11-18 00:00:00.000000000,1574006400000000000,134470.0,135760.0,133870.0,135550.0,13824,20002,19190
2019-11-19 00:00:00.000000000,1574092800000000000,135320.0,135530.0,133700.0,134850.0,16286,19190,17420
2019-11-20 00:00:00.000000000,1574179200000000000,134750.0,135170.0,134200.0,135000.0,8125,17420,16854
2019-11-21 00:00:00.000000000,1574265600000000000,135150.0,137980.0,134860.0,137740.0,18548,16854,15236
2019-11-22 00:00:00.000000000,1574352000000000000,137640.0,139430.0,137360.0,139050.0,22172,15236,14255
2019-11-25 00:00:00.000000000,1574611200000000000,138760.0,139250.0,138240.0,138880.0,9919,14255,13664
2019-11-26 00:00:00.000000000,1574697600000000000,138720.0,139090.0,138100.0,138640.0,10152,13664,13754
2019-11-27 00:00:00.000000000,1574784000000000000,138460.0,138890.0,138030.0,138180.0,6660,13754,13673
2019-11-28 00:00:00.000000000,1574870400000000000,138430.0,139170.0,138040.0,138530.0,9658,13673,13591
2019-11-29 00:00:00.000000000,1574956800000000000,138710.0,139040.0,137730.0,138410.0,9148,13591,13393
2019-12-02 00:00:00.000000000,1575216000000000000,138520.0,139360.0,138150.0,139360.0,9032,13393,13216
2019-12-03 00:00:00.000000000,1575302400000000000,139040.0,139300.0,137900.0,138600.0,7817,13216,12357
2019-12-04 00:00:00.000000000,1575388800000000000,139420.0,139600.0,138430.0,138940.0,8664,12357,11784
2019-12-05 00:00:00.000000000,1575475200000000000,139130.0,139350.0,138150.0,139080.0,6206,11784,11287
2019-12-06 00:00:00.000000000,1575561600000000000,139270.0,139590.0,138800.0,139210.0,5106,11287,11138
2019-12-09 00:00:00.000000000,1575820800000000000,139220.0,140470.0,139030.0,140230.0,7688,11138,11176
2019-12-10 00:00:00.000000000,1575907200000000000,140150.0,141750.0,140150.0,141350.0,6156,11176,11148
2019-12-11 00:00:00.000000000,1575993600000000000,141320.0,141950.0,140900.0,141610.0,5036,11148,11121
2019-12-12 00:00:00.000000000,1576080000000000000,141600.0,141810.0,140300.0,140710.0,6966,11121,10689
2019-12-13 00:00:00.000000000,1576166400000000000,140540.0,140740.0,139750.0,139800.0,5103,10689,10375
2019-12-16 00:00:00.000000000,1576425600000000000,137970.0,139170.0,137660.0,139170.0,4410,10375,15761
2019-12-17 00:00:00.000000000,1576512000000000000,139190.0,139630.0,138100.0,138850.0,4961,15761,15975
2019-12-18 00:00:00.000000000,1576598400000000000,139070.0,139860.0,138850.0,139710.0,6909,15975,16876
2019-12-19 00:00:00.000000000,1576684800000000000,139210.0,140530.0,139000.0,140100.0,6513,16876,17100
2019-12-20 00:00:00.000000000,1576771200000000000,140050.0,140280.0,139430.0,139520.0,6451,17100,17463
2019-12-23 00:00:00.000000000,1577030400000000000,139280.0,140700.0,138880.0,139920.0,7263,17463,17319
2019-12-24 00:00:00.000000000,1577116800000000000,139780.0,140500.0,138600.0,138700.0,9564,17319,17616
2019-12-25 00:00:00.000000000,1577203200000000000,138710.0,138990.0,137700.0,138000.0,6522,17616,17700
2019-12-26 00:00:00.000000000,1577289600000000000,138110.0,139000.0,137810.0,138490.0,4463,17700,17834
2019-12-27 00:00:00.000000000,1577376000000000000,138540.0,138850.0,137820.0,137840.0,5190,17834,17845
2019-12-30 00:00:00.000000000,1577635200000000000,137400.0,137820.0,133000.0,136360.0,15462,17845,17867
2019-12-31 00:00:00.000000000,1577721600000000000,135330.0,136030.0,134270.0,134810.0,41701,17867,19523
2020-01-02 00:00:00.000000000,1577894400000000000,135410.0,135570.0,133820.0,135200.0,23386,19523,22744
2020-01-03 00:00:00.000000000,1577980800000000000,135160.0,136510.0,134820.0,135020.0,51264,22744,25572
2020-01-06 00:00:00.000000000,1578240000000000000,133800.0,135190.0,133010.0,134570.0,76255,25572,28426
2020-01-07 00:00:00.000000000,1578326400000000000,134530.0,135120.0,134310.0,135120.0,51757,28426,32060
2020-01-08 00:00:00.000000000,1578412800000000000,135200.0,136410.0,134910.0,135560.0,52302,32060,33115
2020-01-09 00:00:00.000000000,1578499200000000000,135720.0,137770.0,135570.0,137720.0,43018,33115,34458
2020-01-10 00:00:00.000000000,1578585600000000000,137640.0,138090.0,137150.0,137550.0,31559,34458,35677
2020-01-13 00:00:00.000000000,1578844800000000000,137710.0,138100.0,137050.0,138090.0,28577,35677,36550
2020-01-14 00:00:00.000000000,1578931200000000000,137960.0,138950.0,137550.0,138240.0,30749,36550,37813
2020-01-15 00:00:00.000000000,1579017600000000000,138450.0,139900.0,138130.0,139660.0,34525,37813,39277
2020-01-16 00:00:00.000000000,1579104000000000000,139560.0,141250.0,139210.0,139730.0,38425,39277,40377
2020-01-17 00:00:00.000000000,1579190400000000000,140630.0,140910.0,139850.0,140690.0,39181,40377,41783
2020-01-20 00:00:00.000000000,1579449600000000000,140710.0,140850.0,138510.0,139920.0,44364,41783,41272
2020-01-21 00:00:00.000000000,1579536000000000000,139800.0,141150.0,138880.0,139000.0,56336,41272,40670
2020-01-22 00:00:00.000000000,1579622400000000000,138950.0,140590.0,138410.0,140050.0,32582,40670,36603
2020-01-23 00:00:00.000000000,1579708800000000000,140270.0,140500.0,137050.0,137340.0,33047,36603,28393
2020-02-03 00:00:00.000000000,1580659200000000000,132000.0,133350.0,130280.0,130790.0,12617,28393,29341
2020-02-04 00:00:00.000000000,1580745600000000000,130460.0,132760.0,129620.0,131750.0,14449,29341,31045
2020-02-05 00:00:00.000000000,1580832000000000000,131260.0,132340.0,130560.0,131690.0,11250,31045,32111
2020-02-06 00:00:00.000000000,1580918400000000000,132980.0,133860.0,132000.0,133380.0,9084,32111,34800
2020-02-07 00:00:00.000000000,1581004800000000000,133710.0,135290.0,133210.0,133980.0,18193,34800,36470
2020-02-10 00:00:00.000000000,1581264000000000000,132790.0,134500.0,132700.0,133910.0,10700,36470,37280
2020-02-11 00:00:00.000000000,1581350400000000000,133710.0,135200.0,133610.0,134800.0,8152,37280,37644
2020-02-12 00:00:00.000000000,1581436800000000000,134610.0,135180.0,133900.0,134100.0,6923,37644,38033
2020-02-13 00:00:00.000000000,1581523200000000000,134010.0,134980.0,133980.0,134550.0,5477,38033,38428
2020-02-14 00:00:00.000000000,1581609600000000000,134710.0,134870.0,134300.0,134600.0,5588,38428,38782
2020-02-17 00:00:00.000000000,1581868800000000000,134790.0,135600.0,134010.0,135530.0,9082,38782,39785
2020-02-18 00:00:00.000000000,1581955200000000000,135430.0,136660.0,134800.0,135470.0,13928,39785,40735
2020-02-19 00:00:00.000000000,1582041600000000000,135080.0,135950.0,134860.0,135700.0,5617,40735,40591
2020-02-20 00:00:00.000000000,1582128000000000000,135430.0,136280.0,135150.0,135860.0,7044,40591,40435
2020-02-21 00:00:00.000000000,1582214400000000000,135310.0,136100.0,135010.0,136100.0,10062,40435,40833
2020-02-24 00:00:00.000000000,1582473600000000000,135740.0,137430.0,135660.0,137080.0,12734,40833,40698
2020-02-25 00:00:00.000000000,1582560000000000000,136070.0,136980.0,135830.0,136670.0,13647,40698,39233
2020-02-26 00:00:00.000000000,1582646400000000000,136890.0,137440.0,135760.0,135900.0,11862,39233,40647
2020-02-27 00:00:00.000000000,1582732800000000000,136100.0,136800.0,135340.0,136230.0,14079,40647,41472
2020-02-28 00:00:00.000000000,1582819200000000000,134980.0,135170.0,131560.0,131770.0,20157,41472,41558
2020-03-02 00:00:00.000000000,1583078400000000000,131550.0,134650.0,131380.0,134500.0,21954,41558,41654
2020-03-03 00:00:00.000000000,1583164800000000000,136100.0,136300.0,134800.0,135640.0,18807,41654,42038
2020-03-04 00:00:00.000000000,1583251200000000000,135130.0,136420.0,135100.0,136420.0,20565,42038,42102
2020-03-05 00:00:00.000000000,1583337600000000000,136920.0,137560.0,136300.0,136760.0,17026,42102,41501
2020-03-06 00:00:00.000000000,1583424000000000000,136720.0,137180.0,135400.0,135620.0,14635,41501,40872
2020-03-09 00:00:00.000000000,1583683200000000000,134080.0,134560.0,132870.0,133240.0,26201,40872,39806
2020-03-10 00:00:00.000000000,1583769600000000000,135050.0,136500.0,134370.0,135400.0,18489,39806,38744
2020-03-11 00:00:00.000000000,1583856000000000000,134840.0,135950.0,134820.0,135660.0,14664,38744,39559
2020-03-12 00:00:00.000000000,1583942400000000000,134780.0,135480.0,133320.0,133990.0,19203,39559,40325
2020-03-13 00:00:00.000000000,1584028800000000000,131520.0,132010.0,126830.0,129800.0,29373,40325,41327
2020-03-16 00:00:00.000000000,1584288000000000000,129610.0,129650.0,126000.0,127140.0,30446,41327,42488
2020-03-17 00:00:00.000000000,1584374400000000000,126220.0,126650.0,123010.0,123510.0,29727,42488,42224
2020-03-18 00:00:00.000000000,1584460800000000000,118280.0,120300.0,117390.0,117390.0,35662,42224,42755
2020-03-19 00:00:00.000000000,1584547200000000000,114160.0,116000.0,108190.0,108190.0,7390,42755,41482
2020-03-20 00:00:00.000000000,1584633600000000000,112840.0,115200.0,104450.0,114450.0,60587,41482,41429
2020-03-23 00:00:00.000000000,1584892800000000000,109040.0,110500.0,103200.0,107360.0,59461,41429,42254
2020-03-24 00:00:00.000000000,1584979200000000000,111080.0,114800.0,110510.0,113990.0,68552,42254,41676
2020-03-25 00:00:00.000000000,1585065600000000000,114810.0,117000.0,113270.0,116760.0,52455,41676,41375
2020-03-26 00:00:00.000000000,1585152000000000000,117160.0,118040.0,115130.0,115440.0,60793,41375,41957
2020-03-27 00:00:00.000000000,1585238400000000000,116270.0,119410.0,115860.0,119400.0,51260,41957,41210
2020-03-30 00:00:00.000000000,1585497600000000000,117960.0,119900.0,115780.0,118800.0,35886,41210,40736
2020-03-31 00:00:00.000000000,1585584000000000000,119750.0,121350.0,118020.0,120650.0,40913,40736,39690
2020-04-01 00:00:00.000000000,1585670400000000000,120880.0,122780.0,120350.0,121290.0,44713,39690,38120
2020-04-02 00:00:00.000000000,1585756800000000000,120790.0,122210.0,118500.0,119970.0,59205,38120,35863
2020-04-03 00:00:00.000000000,1585843200000000000,119980.0,121280.0,118550.0,120580.0,44281,35863,34316
2020-04-07 00:00:00.000000000,1586188800000000000,121440.0,123680.0,120600.0,121240.0,32632,34316,34209
2020-04-08 00:00:00.000000000,1586275200000000000,120790.0,122120.0,119540.0,122100.0,30861,34209,34780
2020-04-09 00:00:00.000000000,1586361600000000000,122310.0,123550.0,121430.0,122700.0,27975,34780,35376
2020-04-10 00:00:00.000000000,1586448000000000000,123310.0,126750.0,122630.0,126410.0,37777,35376,36438
2020-04-13 00:00:00.000000000,1586707200000000000,126940.0,128730.0,126290.0,126990.0,34521,36438,35201
2020-04-14 00:00:00.000000000,1586793600000000000,127620.0,128880.0,125600.0,126370.0,41967,35201,35293
2020-04-15 00:00:00.000000000,1586880000000000000,126410.0,127590.0,125740.0,126920.0,31476,35293,34154
2020-04-16 00:00:00.000000000,1586966400000000000,126030.0,126380.0,124850.0,126180.0,28277,34154,34401
2020-04-17 00:00:00.000000000,1587052800000000000,127250.0,128870.0,126640.0,128140.0,34104,34401,34750
2020-04-20 00:00:00.000000000,1587312000000000000,127400.0,129490.0,126750.0,128270.0,38648,34750,33744
2020-04-21 00:00:00.000000000,1587398400000000000,127400.0,128000.0,125520.0,125530.0,43706,33744,32360
2020-04-22 00:00:00.000000000,1587484800000000000,124430.0,124840.0,122200.0,123250.0,31711,32360,32628
2020-04-23 00:00:00.000000000,1587571200000000000,125850.0,130140.0,124670.0,129050.0,43782,32628,36290
2020-04-24 00:00:00.000000000,1587657600000000000,128350.0,129320.0,127100.0,128870.0,40777,36290,34549
2020-04-27 00:00:00.000000000,1587916800000000000,130850.0,134780.0,129100.0,132710.0,48470,34549,23936
2020-04-28 00:00:00.000000000,1588003200000000000,128900.0,131980.0,127980.0,128090.0,30203,23936,28028
2020-04-29 00:00:00.000000000,1588089600000000000,128470.0,129120.0,126890.0,128070.0,27245,28028,27817
2020-04-30 00:00:00.000000000,1588176000000000000,128340.0,129040.0,126330.0,127390.0,25169,27817,28413
2020-05-06 00:00:00.000000000,1588694400000000000,127650.0,129700.0,127390.0,128680.0,35848,28413,29402
2020-05-07 00:00:00.000000000,1588780800000000000,128130.0,129890.0,127200.0,128850.0,39455,29402,31070
2020-05-08 00:00:00.000000000,1588867200000000000,129520.0,131000.0,129020.0,130180.0,39863,31070,32117
2020-05-11 00:00:00.000000000,1589126400000000000,130620.0,131640.0,129400.0,131130.0,45796,32117,31628
2020-05-12 00:00:00.000000000,1589212800000000000,130590.0,131580.0,129660.0,130290.0,37296,31628,31048
2020-05-13 00:00:00.000000000,1589299200000000000,130920.0,131590.0,129110.0,130250.0,43078,31048,31496
2020-05-14 00:00:00.000000000,1589385600000000000,130420.0,130560.0,129150.0,129600.0,39972,31496,31355
2020-05-15 00:00:00.000000000,1589472000000000000,129650.0,129710.0,127810.0,129240.0,39584,31355,31011
2020-05-18 00:00:00.000000000,1589731200000000000,128640.0,130840.0,127510.0,130750.0,37700,31011,30286
2020-05-19 00:00:00.000000000,1589817600000000000,130750.0,131800.0,130070.0,130610.0,33380,30286,29348
2020-05-20 00:00:00.000000000,1589904000000000000,131100.0,135390.0,130920.0,134920.0,52459,29348,30600
2020-05-21 00:00:00.000000000,1589990400000000000,134330.0,136180.0,133820.0,134770.0,47665,30600,29442
2020-05-22 00:00:00.000000000,1590076800000000000,134960.0,135030.0,131620.0,131710.0,53516,29442,28187
2020-05-25 00:00:00.000000000,1590336000000000000,132460.0,135180.0,132220.0,133360.0,46192,28187,26195
2020-05-26 00:00:00.000000000,1590422400000000000,133570.0,134230.0,132380.0,134080.0,41176,26195,14434
2020-05-27 00:00:00.000000000,1590508800000000000,133910.0,134930.0,133440.0,134100.0,41120,14434,11680
2020-05-28 00:00:00.000000000,1590595200000000000,133060.0,133820.0,131900.0,133670.0,33308,11680,30555
2020-05-29 00:00:00.000000000,1590681600000000000,133210.0,134740.0,133060.0,134420.0,40325,30555,32601
2020-06-01 00:00:00.000000000,1590940800000000000,134310.0,135410.0,133320.0,135140.0,47558,32601,34068
2020-06-02 00:00:00.000000000,1591027200000000000,135260.0,135570.0,133720.0,134500.0,39634,34068,35865
2020-06-03 00:00:00.000000000,1591113600000000000,135080.0,136850.0,134970.0,136630.0,43770,35865,36931
2020-06-04 00:00:00.000000000,1591200000000000000,136040.0,136500.0,133330.0,133650.0,47475,36931,35720
2020-06-05 00:00:00.000000000,1591286400000000000,134020.0,135100.0,133800.0,134700.0,44181,35720,35192
2020-06-08 00:00:00.000000000,1591545600000000000,136040.0,137410.0,135860.0,136980.0,50651,35192,35009
2020-06-09 00:00:00.000000000,1591632000000000000,137210.0,138390.0,136360.0,138240.0,44394,35009,36144
2020-06-10 00:00:00.000000000,1591718400000000000,138090.0,138590.0,136930.0,138260.0,44191,36144,35424
2020-06-11 00:00:00.000000000,1591804800000000000,138780.0,139480.0,136510.0,137220.0,48133,35424,34276
2020-06-12 00:00:00.000000000,1591891200000000000,136340.0,137440.0,135400.0,137040.0,45409,34276,33066
2020-06-15 00:00:00.000000000,1592150400000000000,137280.0,137610.0,134460.0,134730.0,47784,33066,32744
2020-06-16 00:00:00.000000000,1592236800000000000,135310.0,138160.0,134640.0,137970.0,51118,32744,33415
2020-06-17 00:00:00.000000000,1592323200000000000,137870.0,138570.0,137410.0,138420.0,42226,33415,33578
2020-06-18 00:00:00.000000000,1592409600000000000,138080.0,138820.0,137600.0,138490.0,34657,33578,33497
2020-06-19 00:00:00.000000000,1592496000000000000,138320.0,139080.0,136580.0,137410.0,38811,33497,31313
2020-06-22 00:00:00.000000000,1592755200000000000,137530.0,138880.0,136420.0,137010.0,41080,31313,29560
2020-06-23 00:00:00.000000000,1592841600000000000,137680.0,138500.0,136740.0,138260.0,42217,29560,26269
2020-06-24 00:00:00.000000000,1592928000000000000,137660.0,138480.0,137550.0,138220.0,28656,26269,23563
2020-06-29 00:00:00.000000000,1593360000000000000,138250.0,138380.0,136820.0,137420.0,22540,23563,16065
2020-06-30 00:00:00.000000000,1593446400000000000,137220.0,138990.0,136860.0,138830.0,24316,16065,12603
2020-07-01 00:00:00.000000000,1593532800000000000,138670.0,138990.0,137460.0,138430.0,25086,12603,21949
2020-07-02 00:00:00.000000000,1593619200000000000,138230.0,138610.0,137440.0,138350.0,23074,21949,24927
2020-07-03 00:00:00.000000000,1593705600000000000,138330.0,140240.0,138080.0,139790.0,33775,24927,29161
2020-07-06 00:00:00.000000000,1593964800000000000,139790.0,142650.0,139200.0,142380.0,31641,29161,32211
2020-07-07 00:00:00.000000000,1594051200000000000,142240.0,142800.0,140400.0,141130.0,29210,32211,31340
2020-07-08 00:00:00.000000000,1594137600000000000,140940.0,141680.0,140330.0,141150.0,27777,31340,30599
2020-07-09 00:00:00.000000000,1594224000000000000,140970.0,141490.0,139700.0,140880.0,33043,30599,30074
2020-07-10 00:00:00.000000000,1594310400000000000,142050.0,142590.0,138610.0,138900.0,45140,30074,29567
2020-07-13 00:00:00.000000000,1594569600000000000,139130.0,144570.0,138710.0,143900.0,55839,29567,30470
2020-07-14 00:00:00.000000000,1594656000000000000,143380.0,144000.0,141670.0,142740.0,42652,30470,29783
2020-07-15 00:00:00.000000000,1594742400000000000,142570.0,143110.0,141700.0,142140.0,35916,29783,29767
2020-07-16 00:00:00.000000000,1594828800000000000,142090.0,142480.0,139070.0,139920.0,45251,29767,29725
2020-07-17 00:00:00.000000000,1594915200000000000,140750.0,142150.0,140390.0,141200.0,45045,29725,28635
2020-07-20 00:00:00.000000000,1595174400000000000,140970.0,141360.0,139690.0,140280.0,38919,28635,27289
2020-07-21 00:00:00.000000000,1595260800000000000,140510.0,142500.0,140110.0,141460.0,38475,27289,27569
2020-07-22 00:00:00.000000000,1595347200000000000,142480.0,143770.0,141630.0,142790.0,40806,27569,26738
2020-07-23 00:00:00.000000000,1595433600000000000,142530.0,142920.0,140450.0,141240.0,37693,26738,23622
2020-07-24 00:00:00.000000000,1595520000000000000,141890.0,143500.0,141450.0,141840.0,42232,23622,15622
2020-07-27 00:00:00.000000000,1595779200000000000,142470.0,147090.0,141530.0,146790.0,40689,15622,18141
2020-07-28 00:00:00.000000000,1595865600000000000,145950.0,154400.0,145940.0,148170.0,70852,18141,22786
2020-07-29 00:00:00.000000000,1595952000000000000,148380.0,150840.0,145650.0,147570.0,48747,22786,25836
2020-07-30 00:00:00.000000000,1596038400000000000,147920.0,148210.0,146550.0,147280.0,58862,25836,26444
2020-07-31 00:00:00.000000000,1596124800000000000,146440.0,147210.0,145220.0,146620.0,49625,26444,25542
2020-08-03 00:00:00.000000000,1596384000000000000,145520.0,147500.0,143530.0,146600.0,46499,25542,25879
2020-08-04 00:00:00.000000000,1596470400000000000,146600.0,148300.0,145050.0,146070.0,51449,25879,25425
2020-08-05 00:00:00.000000000,1596556800000000000,146300.0,147250.0,145240.0,145900.0,47370,25425,25277
2020-08-06 00:00:00.000000000,1596643200000000000,146190.0,147560.0,145100.0,145980.0,61937,25277,25128
2020-08-07 00:00:00.000000000,1596729600000000000,146240.0,148640.0,145770.0,146530.0,58635,25128,24504
2020-08-10 00:00:00.000000000,1596988800000000000,146700.0,147360.0,144420.0,144860.0,57900,24504,24430
2020-08-11 00:00:00.000000000,1597075200000000000,145320.0,146550.0,142600.0,142860.0,51824,24430,24684
2020-08-12 00:00:00.000000000,1597161600000000000,143550.0,144250.0,141520.0,143540.0,49113,24684,24827
2020-08-13 00:00:00.000000000,1597248000000000000,143810.0,144300.0,141050.0,141660.0,42154,24827,24545
2020-08-14 00:00:00.000000000,1597334400000000000,141480.0,143410.0,141310.0,141820.0,41132,24545,25011
2020-08-17 00:00:00.000000000,1597593600000000000,142600.0,144140.0,141480.0,142860.0,42233,25011,24234
2020-08-18 00:00:00.000000000,1597680000000000000,142410.0,143320.0,141720.0,142860.0,37867,24234,24175
2020-08-19 00:00:00.000000000,1597766400000000000,142810.0,143400.0,141840.0,142460.0,39335,24175,24085
2020-08-20 00:00:00.000000000,1597852800000000000,143280.0,144540.0,141600.0,141820.0,57832,24085,23297
2020-08-21 00:00:00.000000000,1597939200000000000,142080.0,144360.0,141820.0,143870.0,48313,23297,20554
2020-08-24 00:00:00.000000000,1598198400000000000,143490.0,143790.0,140560.0,141190.0,49078,20554,19702
2020-08-25 00:00:00.000000000,1598284800000000000,140860.0,141960.0,140590.0,141050.0,32682,19702,15072
2020-08-26 00:00:00.000000000,1598371200000000000,141250.0,142090.0,140720.0,141580.0,25508,15072,21070
2020-08-27 00:00:00.000000000,1598457600000000000,142140.0,143950.0,141800.0,143830.0,35101,21070,22232
2020-08-28 00:00:00.000000000,1598544000000000000,143700.0,144650.0,143180.0,144450.0,36975,22232,22590
2020-08-31 00:00:00.000000000,1598803200000000000,144100.0,145980.0,143530.0,145250.0,31520,22590,22331
2020-09-01 00:00:00.000000000,1598889600000000000,145300.0,146140.0,144620.0,145800.0,30516,22331,23307
2020-09-02 00:00:00.000000000,1598976000000000000,145920.0,147000.0,145370.0,146530.0,32259,23307,24163
2020-09-03 00:00:00.000000000,1599062400000000000,146770.0,148690.0,146340.0,147290.0,43911,24163,23772
2020-09-04 00:00:00.000000000,1599148800000000000,146940.0,147210.0,144770.0,146070.0,38932,23772,22322
2020-09-07 00:00:00.000000000,1599408000000000000,145940.0,147420.0,145500.0,145630.0,35703,22322,22072
