datetime,datetime_nano,KQ.m@CZCE.AP.open,KQ.m@CZCE.AP.high,KQ.m@CZCE.AP.low,KQ.m@CZCE.AP.close,KQ.m@CZCE.AP.volume,KQ.m@CZCE.AP.open_oi,KQ.m@CZCE.AP.close_oi
2020-02-05 00:00:00.000000000,1580832000000000000,7021.0,7095.0,6981.0,7011.0,144869,83800,93779
2020-02-06 00:00:00.000000000,1580918400000000000,7011.0,7046.0,6988.0,7010.0,97118,93779,99591
2020-02-07 00:00:00.000000000,1581004800000000000,7008.0,7076.0,6916.0,7026.0,120079,99591,99434
2020-02-10 00:00:00.000000000,1581264000000000000,6998.0,7064.0,6981.0,7008.0,114979,99434,107467
2020-02-11 00:00:00.000000000,1581350400000000000,7016.0,7032.0,6971.0,7004.0,110375,107467,111783
2020-02-12 00:00:00.000000000,1581436800000000000,7017.0,7050.0,6917.0,6990.0,164659,111783,117282
2020-02-13 00:00:00.000000000,1581523200000000000,6991.0,7020.0,6910.0,6933.0,164111,117282,124829
2020-02-14 00:00:00.000000000,1581609600000000000,6946.0,6950.0,6852.0,6866.0,174008,124829,135618
2020-02-17 00:00:00.000000000,1581868800000000000,6838.0,7002.0,6817.0,6993.0,199200,135618,122991
2020-02-18 00:00:00.000000000,1581955200000000000,6992.0,7037.0,6960.0,6982.0,171271,122991,124302
2020-02-19 00:00:00.000000000,1582041600000000000,6988.0,7045.0,6972.0,6997.0,132739,124302,128259
2020-02-20 00:00:00.000000000,1582128000000000000,7009.0,7267.0,6984.0,7252.0,398197,128259,117806
2020-02-21 00:00:00.000000000,1582214400000000000,7251.0,7309.0,7211.0,7277.0,233644,117806,116196
2020-02-24 00:00:00.000000000,1582473600000000000,7280.0,7358.0,7161.0,7277.0,235077,116196,114896
2020-02-25 00:00:00.000000000,1582560000000000000,7224.0,7315.0,7191.0,7283.0,183889,114896,117371
2020-02-26 00:00:00.000000000,1582646400000000000,7298.0,7355.0,7120.0,7126.0,269713,117371,122541
2020-02-27 00:00:00.000000000,1582732800000000000,7116.0,7133.0,6840.0,6872.0,388897,122541,142736
2020-02-28 00:00:00.000000000,1582819200000000000,6772.0,6896.0,6701.0,6763.0,370099,142736,127207
2020-03-02 00:00:00.000000000,1583078400000000000,6816.0,6907.0,6778.0,6837.0,245566,127207,126572
2020-03-03 00:00:00.000000000,1583164800000000000,6956.0,7005.0,6754.0,6823.0,311678,126572,136425
2020-03-04 00:00:00.000000000,1583251200000000000,6817.0,6863.0,6780.0,6843.0,195563,136425,132458
2020-03-05 00:00:00.000000000,1583337600000000000,6852.0,6885.0,6811.0,6824.0,183161,132458,136455
2020-03-06 00:00:00.000000000,1583424000000000000,6771.0,6823.0,6751.0,6783.0,194848,136455,139712
2020-03-09 00:00:00.000000000,1583683200000000000,6674.0,6841.0,6611.0,6838.0,270554,139712,121857
2020-03-10 00:00:00.000000000,1583769600000000000,6856.0,6878.0,6786.0,6798.0,199003,121857,123062
2020-03-11 00:00:00.000000000,1583856000000000000,6809.0,6827.0,6768.0,6783.0,163010,123062,122834
2020-03-12 00:00:00.000000000,1583942400000000000,6762.0,6808.0,6568.0,6635.0,259069,122834,121006
2020-03-13 00:00:00.000000000,1584028800000000000,6617.0,6627.0,6410.0,6501.0,273062,121006,110297
2020-03-16 00:00:00.000000000,1584288000000000000,6563.0,6796.0,6522.0,6740.0,299416,110297,92431
2020-03-17 00:00:00.000000000,1584374400000000000,6730.0,6772.0,6680.0,6731.0,164006,92431,92436
2020-03-18 00:00:00.000000000,1584460800000000000,6705.0,6748.0,6501.0,6534.0,257501,92436,95320
2020-03-19 00:00:00.000000000,1584547200000000000,6549.0,6582.0,6277.0,6477.0,266029,95320,83217
2020-03-20 00:00:00.000000000,1584633600000000000,6572.0,6595.0,6440.0,6570.0,190175,83217,76530
2020-03-23 00:00:00.000000000,1584892800000000000,6561.0,6630.0,6464.0,6553.0,172199,76530,73937
2020-03-24 00:00:00.000000000,1584979200000000000,6564.0,6660.0,6478.0,6540.0,199020,73937,76341
2020-03-25 00:00:00.000000000,1585065600000000000,6585.0,6603.0,6445.0,6488.0,162443,76341,81171
2020-03-26 00:00:00.000000000,1585152000000000000,6497.0,6640.0,6469.0,6630.0,187066,81171,77154
2020-03-27 00:00:00.000000000,1585238400000000000,6656.0,6754.0,6605.0,6664.0,214544,77154,74397
2020-03-30 00:00:00.000000000,1585497600000000000,6660.0,6673.0,6462.0,6486.0,157022,74397,73004
2020-03-31 00:00:00.000000000,1585584000000000000,6526.0,6710.0,6506.0,6700.0,185680,73004,69305
2020-04-01 00:00:00.000000000,1585670400000000000,6699.0,6736.0,6550.0,6573.0,153013,69305,66308
2020-04-02 00:00:00.000000000,1585756800000000000,6586.0,6721.0,6573.0,6684.0,172339,66308,63372
2020-04-03 00:00:00.000000000,1585843200000000000,6674.0,6694.0,6520.0,6601.0,169285,63372,60976
2020-04-07 00:00:00.000000000,1586188800000000000,6637.0,6750.0,6615.0,6684.0,149443,60976,63764
2020-04-08 00:00:00.000000000,1586275200000000000,6666.0,6790.0,6620.0,6744.0,188898,63764,64552
2020-04-09 00:00:00.000000000,1586361600000000000,6735.0,6798.0,6693.0,6740.0,131131,64552,63460
2020-04-10 00:00:00.000000000,1586448000000000000,6760.0,6814.0,6700.0,6720.0,140808,63460,58585
2020-04-13 00:00:00.000000000,1586707200000000000,6712.0,6746.0,6635.0,6677.0,84170,58585,53820
2020-04-14 00:00:00.000000000,1586793600000000000,6680.0,6733.0,6567.0,6620.0,76204,53820,51412
2020-04-15 00:00:00.000000000,1586880000000000000,6594.0,6618.0,6500.0,6530.0,91511,51412,48050
2020-04-16 00:00:00.000000000,1586966400000000000,6543.0,6550.0,6340.0,6390.0,83200,48050,45506
2020-04-17 00:00:00.000000000,1587052800000000000,7983.0,8038.0,7883.0,7963.0,147906,45506,44044
2020-04-20 00:00:00.000000000,1587312000000000000,8034.0,8125.0,7960.0,7980.0,142539,44044,47201
2020-04-21 00:00:00.000000000,1587398400000000000,7996.0,8058.0,7760.0,7789.0,195793,47201,52481
2020-04-22 00:00:00.000000000,1587484800000000000,7791.0,8244.0,7720.0,8226.0,402070,52481,54879
2020-04-23 00:00:00.000000000,1587571200000000000,8254.0,8277.0,8091.0,8167.0,248138,54879,53341
2020-04-24 00:00:00.000000000,1587657600000000000,8294.0,8663.0,8256.0,8663.0,351832,53341,81549
2020-04-27 00:00:00.000000000,1587916800000000000,9034.0,9276.0,8965.0,9161.0,535599,81549,69193
2020-04-28 00:00:00.000000000,1588003200000000000,9092.0,9148.0,8800.0,9035.0,438084,69193,78323
2020-04-29 00:00:00.000000000,1588089600000000000,9037.0,9075.0,8935.0,9026.0,198342,78323,72238
2020-04-30 00:00:00.000000000,1588176000000000000,9051.0,9092.0,8794.0,8994.0,245590,72238,62492
2020-05-06 00:00:00.000000000,1588694400000000000,9142.0,9409.0,8980.0,9071.0,216044,62492,67092
2020-05-07 00:00:00.000000000,1588780800000000000,9050.0,9180.0,8970.0,9090.0,192478,67092,67755
2020-05-08 00:00:00.000000000,1588867200000000000,9086.0,9110.0,8923.0,9070.0,206435,67755,68916
2020-05-11 00:00:00.000000000,1589126400000000000,9109.0,9340.0,9032.0,9338.0,322220,68916,90953
2020-05-12 00:00:00.000000000,1589212800000000000,9338.0,9363.0,9240.0,9282.0,209904,90953,82918
2020-05-13 00:00:00.000000000,1589299200000000000,9232.0,9256.0,9054.0,9146.0,210932,82918,72459
2020-05-14 00:00:00.000000000,1589385600000000000,9121.0,9134.0,8944.0,9034.0,215179,72459,69834
2020-05-15 00:00:00.000000000,1589472000000000000,9071.0,9137.0,9018.0,9065.0,148243,69834,68069
2020-05-18 00:00:00.000000000,1589731200000000000,9225.0,9373.0,9040.0,9046.0,213187,68069,76782
2020-05-19 00:00:00.000000000,1589817600000000000,9060.0,9155.0,9023.0,9137.0,176121,76782,69042
2020-05-20 00:00:00.000000000,1589904000000000000,9136.0,9161.0,8983.0,9026.0,191765,69042,72515
2020-05-21 00:00:00.000000000,1589990400000000000,9018.0,9044.0,8859.0,8898.0,244936,72515,81836
2020-05-22 00:00:00.000000000,1590076800000000000,8887.0,9009.0,8845.0,8985.0,178194,81836,71047
2020-05-25 00:00:00.000000000,1590336000000000000,9000.0,9120.0,8940.0,8963.0,191930,71047,71977
2020-05-26 00:00:00.000000000,1590422400000000000,8948.0,8965.0,8830.0,8883.0,171545,71977,71494
2020-05-27 00:00:00.000000000,1590508800000000000,8863.0,8938.0,8850.0,8890.0,101242,71494,68354
2020-05-28 00:00:00.000000000,1590595200000000000,8881.0,8892.0,8712.0,8734.0,198095,68354,84068
2020-05-29 00:00:00.000000000,1590681600000000000,8731.0,8799.0,8721.0,8773.0,99383,84068,73244
2020-06-01 00:00:00.000000000,1590940800000000000,8772.0,8956.0,8680.0,8702.0,209344,73244,83362
2020-06-02 00:00:00.000000000,1591027200000000000,8721.0,8868.0,8666.0,8816.0,163140,83362,73483
2020-06-03 00:00:00.000000000,1591113600000000000,8840.0,8854.0,8665.0,8712.0,163882,73483,77452
2020-06-04 00:00:00.000000000,1591200000000000000,8700.0,8745.0,8620.0,8653.0,158071,77452,79301
2020-06-05 00:00:00.000000000,1591286400000000000,8664.0,8697.0,8582.0,8624.0,134195,79301,79398
2020-06-08 00:00:00.000000000,1591545600000000000,8605.0,8698.0,8502.0,8546.0,143133,79398,83665
2020-06-09 00:00:00.000000000,1591632000000000000,8536.0,8598.0,8471.0,8472.0,143033,83665,83610
2020-06-10 00:00:00.000000000,1591718400000000000,8474.0,8507.0,8220.0,8262.0,239947,83610,99275
2020-06-11 00:00:00.000000000,1591804800000000000,8270.0,8320.0,8231.0,8293.0,143966,99275,89476
2020-06-12 00:00:00.000000000,1591891200000000000,8276.0,8420.0,8158.0,8363.0,242933,89476,88628
2020-06-15 00:00:00.000000000,1592150400000000000,8310.0,8396.0,8189.0,8240.0,167207,88628,88240
2020-06-16 00:00:00.000000000,1592236800000000000,8265.0,8348.0,8235.0,8259.0,150646,88240,84624
2020-06-17 00:00:00.000000000,1592323200000000000,8240.0,8336.0,8210.0,8288.0,159464,84624,87218
2020-06-18 00:00:00.000000000,1592409600000000000,8302.0,8313.0,8217.0,8264.0,142161,87218,85318
2020-06-19 00:00:00.000000000,1592496000000000000,8263.0,8300.0,8045.0,8062.0,245523,85318,111962
2020-06-22 00:00:00.000000000,1592755200000000000,8022.0,8057.0,7940.0,7968.0,185177,111962,112520
2020-06-23 00:00:00.000000000,1592841600000000000,7956.0,8039.0,7904.0,7982.0,176037,112520,109049
2020-06-24 00:00:00.000000000,1592928000000000000,7978.0,8012.0,7883.0,7895.0,153793,109049,108296
2020-06-29 00:00:00.000000000,1593360000000000000,7938.0,7970.0,7814.0,7932.0,191122,108296,108989
2020-06-30 00:00:00.000000000,1593446400000000000,7940.0,8045.0,7940.0,7968.0,169082,108989,107010
2020-07-01 00:00:00.000000000,1593532800000000000,7943.0,8025.0,7941.0,7975.0,117409,107010,104321
2020-07-02 00:00:00.000000000,1593619200000000000,7980.0,8146.0,7957.0,8113.0,232950,104321,106862
2020-07-03 00:00:00.000000000,1593705600000000000,8112.0,8180.0,8087.0,8111.0,141415,106862,101209
2020-07-06 00:00:00.000000000,1593964800000000000,8095.0,8153.0,8031.0,8114.0,156348,101209,102357
2020-07-07 00:00:00.000000000,1594051200000000000,8120.0,8165.0,8044.0,8063.0,144336,102357,102828
2020-07-08 00:00:00.000000000,1594137600000000000,8086.0,8128.0,8065.0,8107.0,103402,102828,99857
2020-07-09 00:00:00.000000000,1594224000000000000,8117.0,8231.0,8115.0,8170.0,168137,99857,99746
2020-07-10 00:00:00.000000000,1594310400000000000,8150.0,8172.0,7860.0,7870.0,225139,99746,106604
2020-07-13 00:00:00.000000000,1594569600000000000,7879.0,7930.0,7744.0,7779.0,176547,106604,115873
2020-07-14 00:00:00.000000000,1594656000000000000,7766.0,7838.0,7720.0,7784.0,145505,115873,110646
2020-07-15 00:00:00.000000000,1594742400000000000,7782.0,7835.0,7739.0,7760.0,145169,110646,116548
2020-07-16 00:00:00.000000000,1594828800000000000,7746.0,7799.0,7566.0,7581.0,206823,116548,129550
2020-07-17 00:00:00.000000000,1594915200000000000,7584.0,7618.0,7522.0,7580.0,163046,129550,123051
2020-07-20 00:00:00.000000000,1595174400000000000,7602.0,7750.0,7537.0,7705.0,180545,123051,112222
2020-07-21 00:00:00.000000000,1595260800000000000,7706.0,7765.0,7580.0,7595.0,164551,112222,119058
2020-07-22 00:00:00.000000000,1595347200000000000,7581.0,7722.0,7568.0,7644.0,168686,119058,118993
2020-07-23 00:00:00.000000000,1595433600000000000,7668.0,7696.0,7410.0,7465.0,267227,118993,136113
2020-07-24 00:00:00.000000000,1595520000000000000,7465.0,7572.0,7320.0,7539.0,300476,136113,123311
2020-07-27 00:00:00.000000000,1595779200000000000,7538.0,7555.0,7416.0,7474.0,148872,123311,120916
2020-07-28 00:00:00.000000000,1595865600000000000,7544.0,7560.0,7423.0,7471.0,148073,120916,123584
2020-07-29 00:00:00.000000000,1595952000000000000,7438.0,7464.0,7321.0,7352.0,215823,123584,139669
2020-07-30 00:00:00.000000000,1596038400000000000,7349.0,7420.0,7280.0,7288.0,204444,139669,141792
2020-07-31 00:00:00.000000000,1596124800000000000,7280.0,7300.0,7179.0,7185.0,198550,141792,148408
2020-08-03 00:00:00.000000000,1596384000000000000,7165.0,7184.0,7035.0,7144.0,220577,148408,148136
2020-08-04 00:00:00.000000000,1596470400000000000,7164.0,7210.0,7106.0,7174.0,143994,148136,140483
2020-08-05 00:00:00.000000000,1596556800000000000,7156.0,7248.0,7080.0,7095.0,220486,140483,149174
2020-08-06 00:00:00.000000000,1596643200000000000,7090.0,7146.0,7000.0,7009.0,173493,149174,141350
2020-08-07 00:00:00.000000000,1596729600000000000,7009.0,7031.0,6805.0,6835.0,297748,141350,142939
2020-08-10 00:00:00.000000000,1596988800000000000,6842.0,7220.0,6821.0,7186.0,341542,142939,128541
2020-08-11 00:00:00.000000000,1597075200000000000,7170.0,7272.0,7063.0,7110.0,294832,128541,131481
2020-08-12 00:00:00.000000000,1597161600000000000,7095.0,7188.0,7030.0,7114.0,276357,131481,129529
2020-08-13 00:00:00.000000000,1597248000000000000,7127.0,7300.0,7120.0,7222.0,259909,129529,124680
2020-08-14 00:00:00.000000000,1597334400000000000,7207.0,7240.0,7011.0,7015.0,288020,124680,137604
2020-08-17 00:00:00.000000000,1597593600000000000,7012.0,7035.0,6915.0,6945.0,197762,137604,144784
2020-08-18 00:00:00.000000000,1597680000000000000,6958.0,7113.0,6955.0,7032.0,260193,144784,134256
2020-08-19 00:00:00.000000000,1597766400000000000,7010.0,7093.0,6970.0,6997.0,174254,134256,135909
2020-08-20 00:00:00.000000000,1597852800000000000,6999.0,7034.0,6852.0,6879.0,228984,135909,152585
2020-08-21 00:00:00.000000000,1597939200000000000,6889.0,6926.0,6826.0,6891.0,203494,152585,144862
2020-08-24 00:00:00.000000000,1598198400000000000,6921.0,7060.0,6920.0,6992.0,214742,144862,141696
2020-08-25 00:00:00.000000000,1598284800000000000,7020.0,7047.0,6960.0,6984.0,142308,141696,137213
2020-08-26 00:00:00.000000000,1598371200000000000,6980.0,6980.0,6876.0,6917.0,187002,137213,147382
2020-08-27 00:00:00.000000000,1598457600000000000,6917.0,6986.0,6858.0,6886.0,179297,147382,150417
2020-08-28 00:00:00.000000000,1598544000000000000,6863.0,6928.0,6741.0,6859.0,321199,150417,155894
2020-08-31 00:00:00.000000000,1598803200000000000,6906.0,6938.0,6830.0,6842.0,152043,155894,151039
2020-09-01 00:00:00.000000000,1598889600000000000,6840.0,6896.0,6782.0,6856.0,180620,151039,151578
2020-09-02 00:00:00.000000000,1598976000000000000,6877.0,6917.0,6750.0,6768.0,178576,151578,159149
2020-09-03 00:00:00.000000000,1599062400000000000,6745.0,6815.0,6662.0,6692.0,237523,159149,163633
2020-09-04 00:00:00.000000000,1599148800000000000,6720.0,6869.0,6720.0,6766.0,272756,163633,149385
2020-09-07 00:00:00.000000000,1599408000000000000,6763.0,6900.0,6753.0,6880.0,188275,149385,136372
2020-09-08 00:00:00.000000000,1599494400000000000,6898.0,7233.0,6890.0,7233.0,423595,136372,145366
2020-09-09 00:00:00.000000000,1599580800000000000,7230.0,7358.0,7061.0,7092.0,406174,145366,117432
2020-09-10 00:00:00.000000000,1599667200000000000,7120.0,7196.0,7084.0,7121.0,179077,117432,110133
2020-09-11 00:00:00.000000000,1599753600000000000,7130.0,7220.0,6989.0,7048.0,235895,110133,113039
2020-09-14 00:00:00.000000000,1600012800000000000,7059.0,7146.0,7022.0,7048.0,168937,113039,100584
2020-09-15 00:00:00.000000000,1600099200000000000,7060.0,7090.0,6853.0,6884.0,236590,100584,86858
2020-09-16 00:00:00.000000000,1600185600000000000,6886.0,6918.0,6760.0,6760.0,122843,86858,79714
2020-09-17 00:00:00.000000000,1600272000000000000,7625.0,7626.0,7364.0,7372.0,209958,79714,134878
2020-09-18 00:00:00.000000000,1600358400000000000,7401.0,7486.0,7383.0,7436.0,177984,134878,128278
2020-09-21 00:00:00.000000000,1600617600000000000,7480.0,7550.0,7396.0,7427.0,184219,128278,131364
2020-09-22 00:00:00.000000000,1600704000000000000,7436.0,7510.0,7272.0,7468.0,291546,131364,139075
2020-09-23 00:00:00.000000000,1600790400000000000,7485.0,7505.0,7317.0,7355.0,190942,139075,136730
2020-09-24 00:00:00.000000000,1600876800000000000,7338.0,7556.0,7306.0,7539.0,235910,136730,141944
2020-09-25 00:00:00.000000000,1600963200000000000,7542.0,7603.0,7450.0,7453.0,274847,141944,142422
2020-09-28 00:00:00.000000000,1601222400000000000,7437.0,7468.0,7288.0,7306.0,286063,142422,159245
2020-09-29 00:00:00.000000000,1601308800000000000,7286.0,7422.0,7220.0,7368.0,221201,159245,139352
2020-09-30 00:00:00.000000000,1601395200000000000,7344.0,7509.0,7340.0,7497.0,220132,139352,127872
2020-10-09 00:00:00.000000000,1602172800000000000,7939.0,8028.0,7683.0,8028.0,357120,127872,127028
2020-10-12 00:00:00.000000000,1602432000000000000,8101.0,8412.0,8085.0,8143.0,486471,127028,116452
2020-10-13 00:00:00.000000000,1602518400000000000,8137.0,8256.0,8036.0,8229.0,326971,116452,122527
2020-10-14 00:00:00.000000000,1602604800000000000,8210.0,8229.0,8114.0,8172.0,200835,122527,114816
2020-10-15 00:00:00.000000000,1602691200000000000,8157.0,8270.0,8064.0,8264.0,251530,114816,127121
2020-10-16 00:00:00.000000000,1602777600000000000,8295.0,8333.0,8133.0,8184.0,302968,127121,120369
2020-10-19 00:00:00.000000000,1603036800000000000,8136.0,8259.0,8088.0,8173.0,244684,120369,117379
2020-10-20 00:00:00.000000000,1603123200000000000,8178.0,8308.0,8148.0,8206.0,245868,117379,121349
2020-10-21 00:00:00.000000000,1603209600000000000,8181.0,8196.0,7960.0,8011.0,302960,121349,133951
2020-10-22 00:00:00.000000000,1603296000000000000,7978.0,8030.0,7900.0,7962.0,246998,133951,126307
2020-10-23 00:00:00.000000000,1603382400000000000,7944.0,7973.0,7700.0,7706.0,292279,126307,134917
2020-10-26 00:00:00.000000000,1603641600000000000,7640.0,7670.0,7508.0,7546.0,297859,134917,147667
2020-10-27 00:00:00.000000000,1603728000000000000,7556.0,7583.0,7420.0,7429.0,247297,147667,155812
2020-10-28 00:00:00.000000000,1603814400000000000,7442.0,7495.0,7358.0,7454.0,248119,155812,152652
2020-10-29 00:00:00.000000000,1603900800000000000,7429.0,7483.0,7315.0,7356.0,259881,152652,164172
2020-10-30 00:00:00.000000000,1603987200000000000,7351.0,7435.0,7305.0,7360.0,242887,164172,161138
2020-11-02 00:00:00.000000000,1604246400000000000,7345.0,7439.0,7248.0,7297.0,305332,161138,170758
2020-11-03 00:00:00.000000000,1604332800000000000,7313.0,7394.0,7302.0,7364.0,201893,170758,162088
2020-11-04 00:00:00.000000000,1604419200000000000,7368.0,7408.0,7285.0,7318.0,228680,162088,168915
2020-11-05 00:00:00.000000000,1604505600000000000,7305.0,7344.0,7156.0,7160.0,347173,168915,194809
2020-11-06 00:00:00.000000000,1604592000000000000,7149.0,7149.0,7026.0,7050.0,284740,194809,189180
2020-11-09 00:00:00.000000000,1604851200000000000,7078.0,7158.0,6962.0,7150.0,302926,189180,177903
2020-11-10 00:00:00.000000000,1604937600000000000,7182.0,7346.0,7124.0,7291.0,360762,177903,158065
2020-11-11 00:00:00.000000000,1605024000000000000,7285.0,7430.0,7152.0,7401.0,393355,158065,150673
2020-11-12 00:00:00.000000000,1605110400000000000,7441.0,7499.0,7350.0,7380.0,316606,150673,136908
2020-11-13 00:00:00.000000000,1605196800000000000,7384.0,7421.0,7283.0,7294.0,249007,136908,130030
2020-11-16 00:00:00.000000000,1605456000000000000,7322.0,7459.0,7300.0,7368.0,273173,130030,137736
2020-11-17 00:00:00.000000000,1605542400000000000,7378.0,7408.0,7188.0,7212.0,276879,137736,138222
2020-11-18 00:00:00.000000000,1605628800000000000,7215.0,7234.0,7122.0,7124.0,190386,138222,141272
2020-11-19 00:00:00.000000000,1605715200000000000,7136.0,7208.0,7092.0,7178.0,188715,141272,137921
2020-11-20 00:00:00.000000000,1605801600000000000,7175.0,7198.0,7060.0,7076.0,205416,137921,143319
2020-11-23 00:00:00.000000000,1606060800000000000,7080.0,7185.0,7051.0,7157.0,197165,143319,143832
2020-11-24 00:00:00.000000000,1606147200000000000,7158.0,7350.0,7096.0,7162.0,445747,143832,153778
2020-11-25 00:00:00.000000000,1606233600000000000,7148.0,7210.0,7087.0,7092.0,236008,153778,164094
2020-11-26 00:00:00.000000000,1606320000000000000,7071.0,7136.0,7021.0,7050.0,249793,164094,169799
2020-11-27 00:00:00.000000000,1606406400000000000,7046.0,7070.0,6976.0,6984.0,241205,169799,183143
2020-11-30 00:00:00.000000000,1606665600000000000,6984.0,7045.0,6841.0,6851.0,289950,183143,198371
2020-12-01 00:00:00.000000000,1606752000000000000,6858.0,6951.0,6815.0,6849.0,224848,198371,186345
2020-12-02 00:00:00.000000000,1606838400000000000,6858.0,6898.0,6624.0,6672.0,291319,186345,194722
2020-12-03 00:00:00.000000000,1606924800000000000,6722.0,6846.0,6690.0,6752.0,305976,194722,172596
2020-12-04 00:00:00.000000000,1607011200000000000,6756.0,6776.0,6637.0,6681.0,209536,172596,166882
2020-12-07 00:00:00.000000000,1607270400000000000,6685.0,6727.0,6555.0,6680.0,236263,166882,167239
2020-12-08 00:00:00.000000000,1607356800000000000,6685.0,6715.0,6588.0,6601.0,170316,167239,161088
2020-12-09 00:00:00.000000000,1607443200000000000,6625.0,6643.0,6431.0,6443.0,230067,161088,163951
2020-12-10 00:00:00.000000000,1607529600000000000,6446.0,6460.0,6303.0,6347.0,309832,163951,149388
2020-12-11 00:00:00.000000000,1607616000000000000,6379.0,6450.0,6352.0,6392.0,185568,149388,124551
2020-12-14 00:00:00.000000000,1607875200000000000,6399.0,6550.0,6395.0,6447.0,199044,124551,121092
2020-12-15 00:00:00.000000000,1607961600000000000,6464.0,6593.0,6428.0,6462.0,218728,121092,85850
2020-12-16 00:00:00.000000000,1608048000000000000,6518.0,6593.0,6425.0,6543.0,242968,85850,187846
2020-12-17 00:00:00.000000000,1608134400000000000,6554.0,6630.0,6481.0,6608.0,357304,187846,204863
2020-12-18 00:00:00.000000000,1608220800000000000,6643.0,6742.0,6600.0,6668.0,356740,204863,202818
2020-12-21 00:00:00.000000000,1608480000000000000,6692.0,6775.0,6547.0,6717.0,410287,202818,207917
2020-12-22 00:00:00.000000000,1608566400000000000,6716.0,6780.0,6608.0,6661.0,361278,207917,207853
2020-12-23 00:00:00.000000000,1608652800000000000,6665.0,6695.0,6504.0,6532.0,329756,207853,223048
2020-12-24 00:00:00.000000000,1608739200000000000,6581.0,6595.0,6486.0,6565.0,277831,223048,223080
2020-12-25 00:00:00.000000000,1608825600000000000,6586.0,6799.0,6578.0,6759.0,489256,223080,234135
2020-12-28 00:00:00.000000000,1609084800000000000,6745.0,6830.0,6704.0,6754.0,385432,234135,233363
2020-12-29 00:00:00.000000000,1609171200000000000,6753.0,6795.0,6570.0,6579.0,374249,233363,249003
2020-12-30 00:00:00.000000000,1609257600000000000,6587.0,6656.0,6556.0,6608.0,287749,249003,250275
2020-12-31 00:00:00.000000000,1609344000000000000,6600.0,6680.0,6577.0,6641.0,283756,250275,251065
2021-01-04 00:00:00.000000000,1609689600000000000,6634.0,6680.0,6437.0,6461.0,403418,251065,293296
2021-01-05 00:00:00.000000000,1609776000000000000,6462.0,6488.0,6318.0,6337.0,414076,293296,296057
2021-01-06 00:00:00.000000000,1609862400000000000,6337.0,6380.0,6305.0,6339.0,289310,296057,293421
2021-01-07 00:00:00.000000000,1609948800000000000,6340.0,6416.0,6221.0,6377.0,494925,293421,294512
2021-01-08 00:00:00.000000000,1610035200000000000,6368.0,6409.0,6284.0,6330.0,323875,294512,279079
2021-01-11 00:00:00.000000000,1610294400000000000,6299.0,6305.0,6010.0,6039.0,426186,279079,298063
2021-01-12 00:00:00.000000000,1610380800000000000,6040.0,6097.0,6019.0,6040.0,236644,298063,288968
2021-01-13 00:00:00.000000000,1610467200000000000,6045.0,6128.0,5970.0,6083.0,379951,288968,299079
2021-01-14 00:00:00.000000000,1610553600000000000,6075.0,6146.0,5985.0,5992.0,328225,299079,311956
2021-01-15 00:00:00.000000000,1610640000000000000,5993.0,6087.0,5938.0,6005.0,387181,311956,310809
2021-01-18 00:00:00.000000000,1610899200000000000,6016.0,6353.0,6015.0,6254.0,525833,310809,295242
2021-01-19 00:00:00.000000000,1610985600000000000,6270.0,6295.0,6166.0,6182.0,306130,295242,293490
2021-01-20 00:00:00.000000000,1611072000000000000,6199.0,6288.0,6159.0,6185.0,338925,293490,309388
2021-01-21 00:00:00.000000000,1611158400000000000,6196.0,6265.0,6052.0,6074.0,462078,309388,332775
2021-01-22 00:00:00.000000000,1611244800000000000,6070.0,6079.0,6006.0,6046.0,329962,332775,333856
2021-01-25 00:00:00.000000000,1611504000000000000,6081.0,6113.0,6020.0,6041.0,266967,333856,340345
2021-01-26 00:00:00.000000000,1611590400000000000,6002.0,6140.0,5970.0,6056.0,392018,340345,344772
2021-01-27 00:00:00.000000000,1611676800000000000,6080.0,6108.0,6025.0,6060.0,258313,344772,343889
2021-01-28 00:00:00.000000000,1611763200000000000,6048.0,6090.0,5950.0,6056.0,465804,343889,362085
2021-01-29 00:00:00.000000000,1611849600000000000,6080.0,6109.0,6045.0,6057.0,229021,362085,336719
2021-02-01 00:00:00.000000000,1612108800000000000,6088.0,6198.0,6050.0,6158.0,351651,336719,346357
2021-02-02 00:00:00.000000000,1612195200000000000,6170.0,6200.0,6091.0,6097.0,275759,346357,344399
2021-02-03 00:00:00.000000000,1612281600000000000,6087.0,6088.0,6008.0,6027.0,283753,344399,364951
2021-02-04 00:00:00.000000000,1612368000000000000,6026.0,6050.0,5991.0,6008.0,306858,364951,373686
2021-02-05 00:00:00.000000000,1612454400000000000,6011.0,6120.0,6000.0,6041.0,361666,373686,360682
2021-02-08 00:00:00.000000000,1612713600000000000,6060.0,6134.0,6032.0,6060.0,306814,360682,351235
2021-02-09 00:00:00.000000000,1612800000000000000,6059.0,6098.0,6020.0,6055.0,244290,351235,328315
2021-02-10 00:00:00.000000000,1612886400000000000,6067.0,6177.0,6066.0,6168.0,311249,328315,306960
2021-02-18 00:00:00.000000000,1613577600000000000,6169.0,6216.0,6032.0,6084.0,291851,306960,319025
2021-02-19 00:00:00.000000000,1613664000000000000,6086.0,6350.0,6086.0,6301.0,506015,319025,336508
2021-02-22 00:00:00.000000000,1613923200000000000,6299.0,6331.0,6182.0,6222.0,387718,336508,354822
