datetime,datetime_nano,KQ.m@SHFE.pb.open,KQ.m@SHFE.pb.high,KQ.m@SHFE.pb.low,KQ.m@SHFE.pb.close,KQ.m@SHFE.pb.volume,KQ.m@SHFE.pb.open_oi,KQ.m@SHFE.pb.close_oi
2018-02-02 00:00:00.000000000,1517500800000000000,19700.0,19785.0,19595.0,19660.0,23496,20366,20777
2018-02-05 00:00:00.000000000,1517760000000000000,19565.0,19780.0,19505.0,19535.0,23452,20777,20088
2018-02-06 00:00:00.000000000,1517846400000000000,19450.0,19640.0,19405.0,19465.0,17941,20088,18841
2018-02-07 00:00:00.000000000,1517932800000000000,19320.0,19415.0,19150.0,19200.0,24228,18841,17565
2018-02-08 00:00:00.000000000,1518019200000000000,19145.0,19255.0,19015.0,19080.0,23297,17565,15582
2018-02-09 00:00:00.000000000,1518105600000000000,19095.0,19195.0,18975.0,19040.0,21553,15582,14482
2018-02-12 00:00:00.000000000,1518364800000000000,19120.0,19185.0,19010.0,19030.0,20894,14482,13791
2018-02-13 00:00:00.000000000,1518451200000000000,18975.0,19040.0,18905.0,19015.0,13314,13791,12104
2018-02-14 00:00:00.000000000,1518537600000000000,19035.0,19345.0,18980.0,19320.0,13140,12104,10247
2018-02-22 00:00:00.000000000,1519228800000000000,19295.0,19340.0,19165.0,19305.0,6334,10247,9475
2018-02-23 00:00:00.000000000,1519315200000000000,19270.0,19440.0,19240.0,19375.0,15937,9475,17389
2018-02-26 00:00:00.000000000,1519574400000000000,19315.0,19465.0,19255.0,19430.0,19975,17389,18943
2018-02-27 00:00:00.000000000,1519660800000000000,19490.0,19575.0,19430.0,19500.0,16736,18943,19560
2018-02-28 00:00:00.000000000,1519747200000000000,19475.0,19490.0,19145.0,19205.0,23584,19560,20866
2018-03-01 00:00:00.000000000,1519833600000000000,19170.0,19180.0,19035.0,19080.0,20467,20866,20292
2018-03-02 00:00:00.000000000,1519920000000000000,18850.0,18930.0,18775.0,18895.0,22359,20292,19866
2018-03-05 00:00:00.000000000,1520179200000000000,18880.0,18950.0,18730.0,18750.0,18665,19866,19041
2018-03-06 00:00:00.000000000,1520265600000000000,18655.0,18730.0,18500.0,18640.0,20576,19041,18926
2018-03-07 00:00:00.000000000,1520352000000000000,18700.0,18775.0,18615.0,18715.0,16190,18926,19016
2018-03-08 00:00:00.000000000,1520438400000000000,18720.0,18750.0,18440.0,18580.0,21553,19016,18299
2018-03-09 00:00:00.000000000,1520524800000000000,18525.0,18590.0,18315.0,18475.0,20382,18299,16511
2018-03-12 00:00:00.000000000,1520784000000000000,18480.0,18600.0,18375.0,18445.0,20058,16511,15670
2018-03-13 00:00:00.000000000,1520870400000000000,18360.0,18395.0,18105.0,18190.0,19126,15670,15293
2018-03-14 00:00:00.000000000,1520956800000000000,18420.0,18575.0,18320.0,18540.0,16192,15293,13027
2018-03-15 00:00:00.000000000,1521043200000000000,18475.0,18610.0,18370.0,18460.0,29264,13027,20385
2018-03-16 00:00:00.000000000,1521129600000000000,18430.0,18575.0,18375.0,18550.0,24551,20385,20977
2018-03-19 00:00:00.000000000,1521388800000000000,18595.0,18625.0,18305.0,18345.0,24105,20977,21545
2018-03-20 00:00:00.000000000,1521475200000000000,18315.0,18445.0,18250.0,18325.0,21141,21545,21046
2018-03-21 00:00:00.000000000,1521561600000000000,18340.0,18420.0,18150.0,18355.0,25714,21046,22903
2018-03-22 00:00:00.000000000,1521648000000000000,18410.0,18920.0,18390.0,18855.0,46210,22903,27917
2018-03-23 00:00:00.000000000,1521734400000000000,18740.0,18800.0,18275.0,18435.0,46945,27917,25223
2018-03-26 00:00:00.000000000,1521993600000000000,18465.0,18550.0,18290.0,18405.0,31955,25223,24237
2018-03-27 00:00:00.000000000,1522080000000000000,18445.0,18665.0,18385.0,18570.0,30012,24237,24878
2018-03-28 00:00:00.000000000,1522166400000000000,18560.0,18735.0,18465.0,18645.0,29220,24878,25485
2018-03-29 00:00:00.000000000,1522252800000000000,18650.0,18780.0,18550.0,18735.0,27772,25485,26107
2018-03-30 00:00:00.000000000,1522339200000000000,18740.0,18870.0,18560.0,18825.0,23265,26107,26966
2018-04-02 00:00:00.000000000,1522598400000000000,18815.0,19110.0,18800.0,18895.0,28066,26966,26839
2018-04-03 00:00:00.000000000,1522684800000000000,18870.0,18900.0,18640.0,18705.0,20825,26839,25925
2018-04-04 00:00:00.000000000,1522771200000000000,18740.0,18770.0,18610.0,18640.0,18681,25925,24077
2018-04-09 00:00:00.000000000,1523203200000000000,18680.0,18745.0,18435.0,18555.0,16407,24077,23614
2018-04-10 00:00:00.000000000,1523289600000000000,18565.0,18605.0,18380.0,18490.0,20600,23614,21990
2018-04-11 00:00:00.000000000,1523376000000000000,18495.0,18595.0,18435.0,18485.0,13450,21990,21217
2018-04-12 00:00:00.000000000,1523462400000000000,18450.0,18645.0,18350.0,18475.0,28862,21217,20859
2018-04-13 00:00:00.000000000,1523548800000000000,18275.0,18380.0,18115.0,18365.0,26989,20859,19922
2018-04-16 00:00:00.000000000,1523808000000000000,18305.0,18350.0,18035.0,18350.0,26437,19922,17516
2018-04-17 00:00:00.000000000,1523894400000000000,18235.0,18300.0,18045.0,18155.0,32429,17516,23408
2018-04-18 00:00:00.000000000,1523980800000000000,18075.0,18250.0,18020.0,18170.0,33764,23408,24182
2018-04-19 00:00:00.000000000,1524067200000000000,18385.0,18530.0,18290.0,18350.0,35998,24182,23483
2018-04-20 00:00:00.000000000,1524153600000000000,18240.0,18340.0,18140.0,18325.0,27493,23483,23516
2018-04-23 00:00:00.000000000,1524412800000000000,18400.0,18470.0,18305.0,18440.0,20904,23516,24006
2018-04-24 00:00:00.000000000,1524499200000000000,18280.0,18415.0,18240.0,18365.0,19566,24006,23999
2018-04-25 00:00:00.000000000,1524585600000000000,18435.0,18440.0,18215.0,18215.0,20663,23999,24102
2018-04-26 00:00:00.000000000,1524672000000000000,18260.0,18285.0,18110.0,18225.0,28496,24102,24963
2018-04-27 00:00:00.000000000,1524758400000000000,18220.0,18430.0,18200.0,18370.0,25132,24963,25160
2018-05-02 00:00:00.000000000,1525190400000000000,18345.0,18595.0,18300.0,18590.0,16953,25160,27523
2018-05-03 00:00:00.000000000,1525276800000000000,18575.0,18605.0,18400.0,18510.0,20061,27523,27476
2018-05-04 00:00:00.000000000,1525363200000000000,18525.0,18570.0,18420.0,18550.0,21408,27476,29080
2018-05-07 00:00:00.000000000,1525622400000000000,18525.0,18965.0,18495.0,18865.0,29961,29080,32432
2018-05-08 00:00:00.000000000,1525708800000000000,18890.0,18980.0,18830.0,18955.0,16036,32432,32116
2018-05-09 00:00:00.000000000,1525795200000000000,18920.0,18990.0,18790.0,18950.0,19815,32116,33450
2018-05-10 00:00:00.000000000,1525881600000000000,18940.0,18960.0,18850.0,18935.0,16342,33450,33536
2018-05-11 00:00:00.000000000,1525968000000000000,19035.0,19245.0,19010.0,19160.0,31018,33536,33955
2018-05-14 00:00:00.000000000,1526227200000000000,19220.0,19815.0,19185.0,19385.0,44618,33955,31369
2018-05-15 00:00:00.000000000,1526313600000000000,19435.0,19530.0,19305.0,19490.0,20221,31369,30888
2018-05-16 00:00:00.000000000,1526400000000000000,19370.0,19490.0,19250.0,19410.0,18131,30888,29042
2018-05-17 00:00:00.000000000,1526486400000000000,19350.0,19635.0,19300.0,19410.0,22153,29042,28349
2018-05-18 00:00:00.000000000,1526572800000000000,19420.0,19705.0,19360.0,19665.0,15259,28349,28924
2018-05-21 00:00:00.000000000,1526832000000000000,19625.0,19920.0,19580.0,19825.0,20182,28924,28390
2018-05-22 00:00:00.000000000,1526918400000000000,19845.0,20465.0,19820.0,20200.0,45912,28390,24965
2018-05-23 00:00:00.000000000,1527004800000000000,20410.0,20450.0,19990.0,20200.0,24077,24965,22084
2018-05-24 00:00:00.000000000,1527091200000000000,19730.0,20100.0,19625.0,19990.0,49524,22084,37355
2018-05-25 00:00:00.000000000,1527177600000000000,19985.0,20225.0,19955.0,19995.0,51750,37355,39051
2018-05-28 00:00:00.000000000,1527436800000000000,19905.0,19960.0,19635.0,19870.0,48563,39051,36943
2018-05-29 00:00:00.000000000,1527523200000000000,19880.0,20210.0,19750.0,20065.0,54824,36943,38547
2018-05-30 00:00:00.000000000,1527609600000000000,20045.0,20055.0,19785.0,19835.0,35054,38547,38701
2018-05-31 00:00:00.000000000,1527696000000000000,19880.0,20115.0,19855.0,19940.0,32411,38701,38834
2018-06-01 00:00:00.000000000,1527782400000000000,19905.0,20075.0,19700.0,19840.0,33738,38834,38404
2018-06-04 00:00:00.000000000,1528041600000000000,19825.0,20015.0,19760.0,19885.0,24845,38404,39196
2018-06-05 00:00:00.000000000,1528128000000000000,19930.0,20680.0,19855.0,20600.0,114661,39196,48484
2018-06-06 00:00:00.000000000,1528214400000000000,20615.0,20780.0,20495.0,20675.0,52970,48484,46206
2018-06-07 00:00:00.000000000,1528300800000000000,20670.0,20810.0,20540.0,20645.0,38423,46206,42953
2018-06-08 00:00:00.000000000,1528387200000000000,20700.0,20770.0,20310.0,20385.0,37417,42953,38708
2018-06-11 00:00:00.000000000,1528646400000000000,20360.0,20595.0,20325.0,20545.0,30527,38708,38501
2018-06-12 00:00:00.000000000,1528732800000000000,20475.0,20635.0,20450.0,20580.0,18033,38501,37857
2018-06-13 00:00:00.000000000,1528819200000000000,20535.0,20550.0,20390.0,20505.0,18388,37857,36924
2018-06-14 00:00:00.000000000,1528905600000000000,20520.0,20750.0,20180.0,20250.0,45095,36924,34360
2018-06-15 00:00:00.000000000,1528992000000000000,20255.0,20330.0,20110.0,20210.0,23570,34360,33140
2018-06-19 00:00:00.000000000,1529337600000000000,20070.0,20335.0,19950.0,20080.0,20772,33140,31112
2018-06-20 00:00:00.000000000,1529424000000000000,19990.0,20075.0,19905.0,19975.0,20830,31112,27876
2018-06-21 00:00:00.000000000,1529510400000000000,19935.0,20050.0,19850.0,19855.0,18401,27876,26563
2018-06-22 00:00:00.000000000,1529596800000000000,19815.0,19950.0,19610.0,19935.0,24416,26563,24901
2018-06-25 00:00:00.000000000,1529856000000000000,19975.0,20165.0,19900.0,19980.0,18637,24901,23315
2018-06-26 00:00:00.000000000,1529942400000000000,19635.0,19940.0,19575.0,19895.0,47977,23315,30669
2018-06-27 00:00:00.000000000,1530028800000000000,19850.0,20195.0,19815.0,20170.0,43830,30669,32143
2018-06-28 00:00:00.000000000,1530115200000000000,20200.0,20625.0,20200.0,20595.0,68106,32143,39073
2018-06-29 00:00:00.000000000,1530201600000000000,20495.0,20550.0,20280.0,20460.0,50075,39073,38672
2018-07-02 00:00:00.000000000,1530460800000000000,20500.0,20585.0,20015.0,20080.0,42162,38672,36851
2018-07-03 00:00:00.000000000,1530547200000000000,20095.0,20235.0,20050.0,20115.0,32602,36851,35955
2018-07-04 00:00:00.000000000,1530633600000000000,20150.0,20185.0,19880.0,19905.0,33253,35955,33757
2018-07-05 00:00:00.000000000,1530720000000000000,19850.0,19880.0,19520.0,19605.0,42073,33757,33967
2018-07-06 00:00:00.000000000,1530806400000000000,19775.0,19790.0,19455.0,19685.0,39179,33967,31899
2018-07-09 00:00:00.000000000,1531065600000000000,19610.0,19725.0,19510.0,19635.0,26843,31899,30749
2018-07-10 00:00:00.000000000,1531152000000000000,19650.0,19765.0,19430.0,19465.0,26120,30749,29648
2018-07-11 00:00:00.000000000,1531238400000000000,19350.0,19455.0,18790.0,19045.0,50894,29648,28232
2018-07-12 00:00:00.000000000,1531324800000000000,19020.0,19240.0,18855.0,19070.0,39222,28232,27760
2018-07-13 00:00:00.000000000,1531411200000000000,18870.0,18995.0,18760.0,18935.0,30540,27760,26430
2018-07-16 00:00:00.000000000,1531670400000000000,18880.0,19355.0,18850.0,19005.0,44668,26430,25091
2018-07-17 00:00:00.000000000,1531756800000000000,19045.0,19110.0,18660.0,18760.0,30298,25091,24707
2018-07-18 00:00:00.000000000,1531843200000000000,18725.0,18940.0,18685.0,18850.0,22047,24707,24135
2018-07-19 00:00:00.000000000,1531929600000000000,18735.0,19240.0,18700.0,18940.0,37997,24135,22295
2018-07-20 00:00:00.000000000,1532016000000000000,18770.0,19045.0,18700.0,18810.0,25569,22295,20523
2018-07-23 00:00:00.000000000,1532275200000000000,18815.0,18945.0,18785.0,18850.0,19054,20523,18297
2018-07-24 00:00:00.000000000,1532361600000000000,18915.0,18985.0,18785.0,18940.0,12795,18297,16911
2018-07-25 00:00:00.000000000,1532448000000000000,18585.0,18880.0,18570.0,18820.0,31001,16911,29097
2018-07-26 00:00:00.000000000,1532534400000000000,18755.0,18835.0,18630.0,18820.0,26799,29097,30832
2018-07-27 00:00:00.000000000,1532620800000000000,18805.0,18930.0,18760.0,18820.0,23396,30832,30766
2018-07-30 00:00:00.000000000,1532880000000000000,18740.0,18785.0,18350.0,18435.0,44792,30766,32749
2018-07-31 00:00:00.000000000,1532966400000000000,18485.0,18580.0,18410.0,18490.0,26184,32749,33542
2018-08-01 00:00:00.000000000,1533052800000000000,18530.0,18570.0,18270.0,18305.0,32318,33542,33778
2018-08-02 00:00:00.000000000,1533139200000000000,18305.0,18380.0,18185.0,18240.0,23409,33778,33514
2018-08-03 00:00:00.000000000,1533225600000000000,18320.0,18345.0,17855.0,17950.0,33409,33514,32624
2018-08-06 00:00:00.000000000,1533484800000000000,18000.0,18210.0,17810.0,17840.0,34811,32624,31435
2018-08-07 00:00:00.000000000,1533571200000000000,17860.0,18235.0,17750.0,18120.0,40157,31435,31068
2018-08-08 00:00:00.000000000,1533657600000000000,18115.0,18565.0,18060.0,18455.0,31900,31068,30234
2018-08-09 00:00:00.000000000,1533744000000000000,18450.0,18565.0,18310.0,18450.0,19865,30234,29714
2018-08-10 00:00:00.000000000,1533830400000000000,18455.0,18520.0,18205.0,18235.0,20102,29714,28716
2018-08-13 00:00:00.000000000,1534089600000000000,18305.0,18375.0,18160.0,18180.0,18107,28716,28249
2018-08-14 00:00:00.000000000,1534176000000000000,18260.0,18410.0,18080.0,18365.0,22649,28249,27639
2018-08-15 00:00:00.000000000,1534262400000000000,18305.0,18385.0,18025.0,18145.0,20318,27639,26274
2018-08-16 00:00:00.000000000,1534348800000000000,17860.0,17990.0,17500.0,17760.0,29131,26274,24046
2018-08-17 00:00:00.000000000,1534435200000000000,17800.0,17975.0,17495.0,17595.0,17545,24046,22948
2018-08-20 00:00:00.000000000,1534694400000000000,17325.0,17700.0,17280.0,17530.0,35381,22948,26314
2018-08-21 00:00:00.000000000,1534780800000000000,17490.0,17580.0,17320.0,17550.0,36670,26314,28616
2018-08-22 00:00:00.000000000,1534867200000000000,17610.0,17720.0,17450.0,17535.0,37936,28616,28972
2018-08-23 00:00:00.000000000,1534953600000000000,17570.0,17975.0,17560.0,17815.0,40898,28972,29583
2018-08-24 00:00:00.000000000,1535040000000000000,17875.0,18355.0,17860.0,18325.0,47335,29583,31987
2018-08-27 00:00:00.000000000,1535299200000000000,18385.0,18475.0,18220.0,18420.0,28649,31987,30946
2018-08-28 00:00:00.000000000,1535385600000000000,18520.0,18595.0,18260.0,18410.0,24402,30946,30824
2018-08-29 00:00:00.000000000,1535472000000000000,18390.0,18395.0,18185.0,18280.0,28981,30824,29477
2018-08-30 00:00:00.000000000,1535558400000000000,18295.0,18700.0,18255.0,18685.0,43195,29477,31418
2018-08-31 00:00:00.000000000,1535644800000000000,18600.0,18985.0,18460.0,18810.0,48805,31418,32232
2018-09-03 00:00:00.000000000,1535904000000000000,18760.0,19030.0,18620.0,18865.0,46090,32232,32685
2018-09-04 00:00:00.000000000,1535990400000000000,19000.0,19120.0,18805.0,18805.0,38939,32685,30886
2018-09-05 00:00:00.000000000,1536076800000000000,18750.0,18825.0,18470.0,18665.0,35986,30886,30085
2018-09-06 00:00:00.000000000,1536163200000000000,18700.0,18780.0,18440.0,18595.0,34168,30085,29624
2018-09-07 00:00:00.000000000,1536249600000000000,18570.0,18755.0,18520.0,18645.0,30139,29624,30473
2018-09-10 00:00:00.000000000,1536508800000000000,18725.0,19095.0,18640.0,19045.0,38918,30473,32420
2018-09-11 00:00:00.000000000,1536595200000000000,19240.0,19240.0,18570.0,18705.0,39058,32420,28604
2018-09-12 00:00:00.000000000,1536681600000000000,18535.0,18950.0,18500.0,18870.0,29393,28604,29340
2018-09-13 00:00:00.000000000,1536768000000000000,18950.0,18990.0,18740.0,18835.0,24986,29340,28141
2018-09-14 00:00:00.000000000,1536854400000000000,18945.0,19055.0,18790.0,19020.0,24954,28141,26736
2018-09-17 00:00:00.000000000,1537113600000000000,19050.0,19050.0,18595.0,18665.0,24742,26736,24858
2018-09-18 00:00:00.000000000,1537200000000000000,18740.0,18845.0,18495.0,18715.0,30237,24858,22329
2018-09-19 00:00:00.000000000,1537286400000000000,18760.0,18960.0,18580.0,18885.0,22728,22329,20383
2018-09-20 00:00:00.000000000,1537372800000000000,18395.0,18645.0,18335.0,18470.0,30840,20383,28852
2018-09-21 00:00:00.000000000,1537459200000000000,18460.0,18470.0,18205.0,18290.0,35129,28852,30468
2018-09-25 00:00:00.000000000,1537804800000000000,18385.0,18395.0,18155.0,18310.0,23306,30468,30945
2018-09-26 00:00:00.000000000,1537891200000000000,18365.0,18370.0,17975.0,18015.0,39894,30945,28011
2018-09-27 00:00:00.000000000,1537977600000000000,18055.0,18085.0,17760.0,17840.0,33283,28011,26908
2018-09-28 00:00:00.000000000,1538064000000000000,17815.0,18175.0,17780.0,18115.0,30762,26908,25758
2018-10-08 00:00:00.000000000,1538928000000000000,18035.0,18170.0,17945.0,18130.0,14763,25758,25085
2018-10-09 00:00:00.000000000,1539014400000000000,18195.0,18345.0,18050.0,18335.0,27487,25085,24775
2018-10-10 00:00:00.000000000,1539100800000000000,18190.0,18320.0,18005.0,18250.0,38176,24775,25332
2018-10-11 00:00:00.000000000,1539187200000000000,18175.0,18410.0,18055.0,18210.0,47755,25332,27203
2018-10-12 00:00:00.000000000,1539273600000000000,18470.0,18750.0,18330.0,18600.0,54943,27203,27070
2018-10-15 00:00:00.000000000,1539532800000000000,18740.0,18995.0,18700.0,18815.0,39167,27070,27291
2018-10-16 00:00:00.000000000,1539619200000000000,18970.0,19060.0,18715.0,18750.0,31014,27291,26073
2018-10-17 00:00:00.000000000,1539705600000000000,18835.0,18875.0,18600.0,18670.0,22146,26073,25029
2018-10-18 00:00:00.000000000,1539792000000000000,18615.0,18760.0,18480.0,18500.0,25414,25029,22746
2018-10-19 00:00:00.000000000,1539878400000000000,18395.0,18480.0,18260.0,18275.0,23043,22746,19742
2018-10-22 00:00:00.000000000,1540137600000000000,18240.0,18505.0,18130.0,18470.0,19355,19742,17236
2018-10-23 00:00:00.000000000,1540224000000000000,18455.0,18490.0,18240.0,18305.0,15914,17236,14956
2018-10-24 00:00:00.000000000,1540310400000000000,18140.0,18310.0,18040.0,18150.0,35944,14956,23826
2018-10-25 00:00:00.000000000,1540396800000000000,18135.0,18455.0,18100.0,18420.0,31992,23826,25706
2018-10-26 00:00:00.000000000,1540483200000000000,18385.0,18540.0,18340.0,18520.0,29829,25706,26389
2018-10-29 00:00:00.000000000,1540742400000000000,18490.0,18625.0,18450.0,18560.0,30752,26389,26599
2018-10-30 00:00:00.000000000,1540828800000000000,18485.0,18555.0,18370.0,18405.0,24777,26599,25991
2018-10-31 00:00:00.000000000,1540915200000000000,18355.0,18465.0,18225.0,18425.0,25972,25991,26380
2018-11-01 00:00:00.000000000,1541001600000000000,18275.0,18800.0,18210.0,18740.0,44709,26380,29740
2018-11-02 00:00:00.000000000,1541088000000000000,18765.0,18790.0,18610.0,18750.0,36768,29740,28112
2018-11-05 00:00:00.000000000,1541347200000000000,18825.0,18860.0,18630.0,18635.0,29696,28112,27203
2018-11-06 00:00:00.000000000,1541433600000000000,18585.0,18660.0,18420.0,18420.0,27935,27203,25418
2018-11-07 00:00:00.000000000,1541520000000000000,18425.0,18465.0,18260.0,18390.0,24560,25418,23528
2018-11-08 00:00:00.000000000,1541606400000000000,18385.0,18520.0,18320.0,18465.0,24176,23528,22973
2018-11-09 00:00:00.000000000,1541692800000000000,18525.0,18765.0,18500.0,18550.0,29062,22973,22305
2018-11-12 00:00:00.000000000,1541952000000000000,18530.0,18680.0,18385.0,18605.0,26645,22305,22493
2018-11-13 00:00:00.000000000,1542038400000000000,18505.0,18575.0,18420.0,18475.0,17836,22493,21350
2018-11-14 00:00:00.000000000,1542124800000000000,18370.0,18540.0,18315.0,18505.0,21633,21350,19746
2018-11-15 00:00:00.000000000,1542211200000000000,18510.0,18640.0,18425.0,18575.0,22120,19746,18328
2018-11-16 00:00:00.000000000,1542297600000000000,18235.0,18265.0,18020.0,18140.0,38546,18328,27207
2018-11-19 00:00:00.000000000,1542556800000000000,18185.0,18445.0,18160.0,18205.0,49595,27207,27774
2018-11-20 00:00:00.000000000,1542643200000000000,18285.0,18355.0,18200.0,18300.0,33175,27774,26930
2018-11-21 00:00:00.000000000,1542729600000000000,18295.0,18335.0,18070.0,18290.0,45393,26930,27233
2018-11-22 00:00:00.000000000,1542816000000000000,18285.0,18385.0,18215.0,18345.0,31547,27233,29408
2018-11-23 00:00:00.000000000,1542902400000000000,18300.0,18585.0,18215.0,18480.0,55891,29408,34237
2018-11-26 00:00:00.000000000,1543161600000000000,18400.0,18425.0,18105.0,18120.0,52407,34237,33443
2018-11-27 00:00:00.000000000,1543248000000000000,18060.0,18190.0,17935.0,17945.0,42221,33443,35579
2018-11-28 00:00:00.000000000,1543334400000000000,17980.0,18175.0,17920.0,18150.0,45269,35579,33910
2018-11-29 00:00:00.000000000,1543420800000000000,18200.0,18315.0,18135.0,18190.0,33320,33910,31496
2018-11-30 00:00:00.000000000,1543507200000000000,18260.0,18330.0,18175.0,18290.0,30919,31496,30555
2018-12-03 00:00:00.000000000,1543766400000000000,18420.0,18765.0,18320.0,18570.0,45892,30555,29569
2018-12-04 00:00:00.000000000,1543852800000000000,18560.0,18580.0,18405.0,18475.0,22069,29569,27731
2018-12-05 00:00:00.000000000,1543939200000000000,18580.0,18635.0,18520.0,18535.0,26467,27731,27765
2018-12-06 00:00:00.000000000,1544025600000000000,18550.0,18630.0,18430.0,18465.0,15689,27765,28029
2018-12-07 00:00:00.000000000,1544112000000000000,18415.0,18620.0,18370.0,18590.0,17757,28029,27155
2018-12-10 00:00:00.000000000,1544371200000000000,18530.0,18605.0,18480.0,18530.0,15530,27155,26356
2018-12-11 00:00:00.000000000,1544457600000000000,18550.0,18560.0,18370.0,18380.0,16692,26356,25605
2018-12-12 00:00:00.000000000,1544544000000000000,18430.0,18590.0,18425.0,18560.0,17337,25605,26520
2018-12-13 00:00:00.000000000,1544630400000000000,18510.0,18550.0,18450.0,18500.0,15467,26520,25090
2018-12-14 00:00:00.000000000,1544716800000000000,18430.0,18500.0,18355.0,18390.0,14558,25090,24235
2018-12-17 00:00:00.000000000,1544976000000000000,18330.0,18415.0,18255.0,18380.0,14701,24235,23118
2018-12-18 00:00:00.000000000,1545062400000000000,18270.0,18340.0,18200.0,18220.0,12778,23118,22364
2018-12-19 00:00:00.000000000,1545148800000000000,18240.0,18490.0,18205.0,18420.0,20708,22364,19468
2018-12-20 00:00:00.000000000,1545235200000000000,18395.0,18505.0,18355.0,18405.0,11001,19468,18455
2018-12-21 00:00:00.000000000,1545321600000000000,18090.0,18160.0,18010.0,18035.0,17718,18455,25818
2018-12-24 00:00:00.000000000,1545580800000000000,18000.0,18060.0,17900.0,17950.0,21155,25818,28408
2018-12-25 00:00:00.000000000,1545667200000000000,18005.0,18085.0,17820.0,17835.0,23103,28408,29069
2018-12-26 00:00:00.000000000,1545753600000000000,17820.0,17880.0,17655.0,17825.0,23617,29069,30143
2018-12-27 00:00:00.000000000,1545840000000000000,17865.0,17995.0,17795.0,17930.0,18981,30143,28172
2018-12-28 00:00:00.000000000,1545926400000000000,17950.0,18080.0,17935.0,18050.0,23370,28172,26440
2019-01-02 00:00:00.000000000,1546358400000000000,18060.0,18140.0,17960.0,18000.0,9817,26440,27048
2019-01-03 00:00:00.000000000,1546444800000000000,17910.0,17925.0,17755.0,17770.0,18688,27048,28490
2019-01-04 00:00:00.000000000,1546531200000000000,17755.0,17820.0,17520.0,17735.0,23695,28490,28645
2019-01-07 00:00:00.000000000,1546790400000000000,17705.0,17755.0,17570.0,17670.0,23164,28645,29922
2019-01-08 00:00:00.000000000,1546876800000000000,17640.0,17660.0,17365.0,17410.0,24474,29922,30669
2019-01-09 00:00:00.000000000,1546963200000000000,17445.0,17615.0,17430.0,17570.0,20591,30669,29448
2019-01-10 00:00:00.000000000,1547049600000000000,17520.0,17620.0,17395.0,17450.0,15976,29448,28977
2019-01-11 00:00:00.000000000,1547136000000000000,17485.0,17595.0,17275.0,17485.0,23329,28977,27622
2019-01-14 00:00:00.000000000,1547395200000000000,17460.0,17500.0,17335.0,17470.0,18415,27622,26523
2019-01-15 00:00:00.000000000,1547481600000000000,17400.0,17570.0,17345.0,17555.0,13622,26523,25697
2019-01-16 00:00:00.000000000,1547568000000000000,17515.0,17630.0,17440.0,17590.0,14686,25697,24583
2019-01-17 00:00:00.000000000,1547654400000000000,17575.0,17665.0,17555.0,17650.0,11282,24583,23497
2019-01-18 00:00:00.000000000,1547740800000000000,17645.0,17730.0,17595.0,17715.0,14789,23497,21491
2019-01-21 00:00:00.000000000,1548000000000000000,17740.0,17810.0,17685.0,17715.0,16809,21491,20069
2019-01-22 00:00:00.000000000,1548086400000000000,17740.0,17790.0,17620.0,17640.0,14909,20069,16933
2019-01-23 00:00:00.000000000,1548172800000000000,17675.0,17705.0,17630.0,17675.0,8596,16933,15435
2019-01-24 00:00:00.000000000,1548259200000000000,17575.0,17690.0,17530.0,17605.0,17177,15435,23362
2019-01-25 00:00:00.000000000,1548345600000000000,17635.0,17815.0,17615.0,17660.0,23462,23362,23626
2019-01-28 00:00:00.000000000,1548604800000000000,17715.0,17860.0,17675.0,17705.0,18758,23626,22859
2019-01-29 00:00:00.000000000,1548691200000000000,17765.0,17785.0,17620.0,17645.0,19299,22859,21452
2019-01-30 00:00:00.000000000,1548777600000000000,17660.0,17670.0,17490.0,17500.0,18413,21452,21561
2019-01-31 00:00:00.000000000,1548864000000000000,17515.0,17590.0,17395.0,17410.0,16942,21561,20812
2019-02-01 00:00:00.000000000,1548950400000000000,17395.0,17515.0,17330.0,17375.0,14733,20812,19143
2019-02-11 00:00:00.000000000,1549814400000000000,17265.0,17345.0,16675.0,16770.0,17670,19143,21932
2019-02-12 00:00:00.000000000,1549900800000000000,16845.0,16945.0,16790.0,16800.0,12078,21932,22522
2019-02-13 00:00:00.000000000,1549987200000000000,16730.0,16825.0,16510.0,16710.0,21890,22522,21416
2019-02-14 00:00:00.000000000,1550073600000000000,16680.0,16895.0,16630.0,16875.0,17885,21416,19966
2019-02-15 00:00:00.000000000,1550160000000000000,16910.0,16920.0,16785.0,16870.0,10133,19966,19551
2019-02-18 00:00:00.000000000,1550419200000000000,17025.0,17120.0,16925.0,16965.0,14207,19551,18408
2019-02-19 00:00:00.000000000,1550505600000000000,16915.0,16940.0,16740.0,16830.0,11475,18408,17218
2019-02-20 00:00:00.000000000,1550592000000000000,16830.0,16870.0,16735.0,16790.0,10486,17218,16444
2019-02-21 00:00:00.000000000,1550678400000000000,16830.0,16860.0,16740.0,16770.0,12384,16444,13414
2019-02-22 00:00:00.000000000,1550764800000000000,16810.0,17045.0,16735.0,17045.0,18758,13414,21590
2019-02-25 00:00:00.000000000,1551024000000000000,17070.0,17225.0,16970.0,17125.0,21649,21590,21773
2019-02-26 00:00:00.000000000,1551110400000000000,17165.0,17180.0,16965.0,17025.0,17049,21773,23224
2019-02-27 00:00:00.000000000,1551196800000000000,17045.0,17200.0,16985.0,17145.0,14091,23224,23677
