datetime,datetime_nano,KQ.m@SHFE.ru.open,KQ.m@SHFE.ru.high,KQ.m@SHFE.ru.low,KQ.m@SHFE.ru.close,KQ.m@SHFE.ru.volume,KQ.m@SHFE.ru.open_oi,KQ.m@SHFE.ru.close_oi
2019-08-20 00:00:00.000000000,1566230400000000000,11625.0,11670.0,11535.0,11565.0,103953,151913,151176
2019-08-21 00:00:00.000000000,1566316800000000000,11535.0,11555.0,11345.0,11390.0,138943,151176,151612
2019-08-22 00:00:00.000000000,1566403200000000000,11400.0,11470.0,11305.0,11435.0,110445,151612,154465
2019-08-23 00:00:00.000000000,1566489600000000000,11445.0,11455.0,11360.0,11385.0,80682,154465,156467
2019-08-26 00:00:00.000000000,1566748800000000000,11335.0,11525.0,11200.0,11500.0,198478,156467,155598
2019-08-27 00:00:00.000000000,1566835200000000000,11505.0,11585.0,11465.0,11535.0,128313,155598,155986
2019-08-28 00:00:00.000000000,1566921600000000000,11560.0,11820.0,11480.0,11680.0,314010,155986,169361
2019-08-29 00:00:00.000000000,1567008000000000000,11685.0,11750.0,11620.0,11640.0,125418,169361,171526
2019-08-30 00:00:00.000000000,1567094400000000000,11670.0,11870.0,11655.0,11815.0,235716,171526,180271
2019-09-02 00:00:00.000000000,1567353600000000000,11825.0,11960.0,11675.0,11750.0,225603,180271,178360
2019-09-03 00:00:00.000000000,1567440000000000000,11760.0,11935.0,11700.0,11935.0,176424,178360,183079
2019-09-04 00:00:00.000000000,1567526400000000000,11890.0,12170.0,11830.0,12110.0,284582,183079,186088
2019-09-05 00:00:00.000000000,1567612800000000000,12120.0,12185.0,12010.0,12060.0,191027,186088,182267
2019-09-06 00:00:00.000000000,1567699200000000000,12080.0,12210.0,11875.0,11930.0,260113,182267,180627
2019-09-09 00:00:00.000000000,1567958400000000000,11970.0,12080.0,11895.0,12070.0,161618,180627,181901
2019-09-10 00:00:00.000000000,1568044800000000000,12055.0,12085.0,11920.0,12055.0,164139,181901,183923
2019-09-11 00:00:00.000000000,1568131200000000000,12050.0,12060.0,11880.0,12000.0,176434,183923,179428
2019-09-12 00:00:00.000000000,1568217600000000000,11975.0,12020.0,11885.0,11915.0,149323,179428,177102
2019-09-16 00:00:00.000000000,1568563200000000000,12080.0,12145.0,11935.0,12035.0,161034,177102,180699
2019-09-17 00:00:00.000000000,1568649600000000000,12045.0,12260.0,12005.0,12060.0,222729,180699,184182
2019-09-18 00:00:00.000000000,1568736000000000000,12040.0,12065.0,11850.0,11905.0,161421,184182,180388
2019-09-19 00:00:00.000000000,1568822400000000000,11905.0,11970.0,11805.0,11815.0,151789,180388,177821
2019-09-20 00:00:00.000000000,1568908800000000000,11825.0,11875.0,11725.0,11870.0,165802,177821,175555
2019-09-23 00:00:00.000000000,1569168000000000000,11880.0,12075.0,11850.0,12000.0,177125,175555,175208
2019-09-24 00:00:00.000000000,1569254400000000000,11980.0,12020.0,11835.0,11835.0,122133,175208,171516
2019-09-25 00:00:00.000000000,1569340800000000000,11840.0,11865.0,11735.0,11745.0,138819,171516,174140
2019-09-26 00:00:00.000000000,1569427200000000000,11760.0,11830.0,11615.0,11645.0,165405,174140,174210
2019-09-27 00:00:00.000000000,1569513600000000000,11650.0,11660.0,11360.0,11425.0,228564,174210,166944
2019-09-30 00:00:00.000000000,1569772800000000000,11440.0,11545.0,11425.0,11470.0,91961,166944,157893
2019-10-08 00:00:00.000000000,1570464000000000000,11365.0,11510.0,11330.0,11430.0,64798,157893,162470
2019-10-09 00:00:00.000000000,1570550400000000000,11420.0,11570.0,11405.0,11520.0,112339,162470,168082
2019-10-10 00:00:00.000000000,1570636800000000000,11530.0,11625.0,11470.0,11620.0,119047,168082,171220
2019-10-11 00:00:00.000000000,1570723200000000000,11610.0,11640.0,11550.0,11615.0,105655,171220,169160
2019-10-14 00:00:00.000000000,1570982400000000000,11600.0,11765.0,11540.0,11695.0,170971,169160,163455
2019-10-15 00:00:00.000000000,1571068800000000000,11685.0,11705.0,11515.0,11530.0,116714,163455,166376
2019-10-16 00:00:00.000000000,1571155200000000000,11530.0,11625.0,11495.0,11530.0,122474,166376,165524
2019-10-17 00:00:00.000000000,1571241600000000000,11530.0,11680.0,11500.0,11565.0,145612,165524,164866
2019-10-18 00:00:00.000000000,1571328000000000000,11580.0,11840.0,11560.0,11765.0,192872,164866,165135
2019-10-21 00:00:00.000000000,1571587200000000000,11770.0,11780.0,11660.0,11725.0,118806,165135,163675
2019-10-22 00:00:00.000000000,1571673600000000000,11720.0,11920.0,11710.0,11845.0,211773,163675,170399
2019-10-23 00:00:00.000000000,1571760000000000000,11845.0,11990.0,11805.0,11840.0,203500,170399,175849
2019-10-24 00:00:00.000000000,1571846400000000000,11800.0,11880.0,11755.0,11825.0,124389,175849,173024
2019-10-25 00:00:00.000000000,1571932800000000000,11825.0,11915.0,11770.0,11855.0,127622,173024,170138
2019-10-28 00:00:00.000000000,1572192000000000000,11850.0,11950.0,11675.0,11710.0,201539,170138,167333
2019-10-29 00:00:00.000000000,1572278400000000000,11725.0,11800.0,11695.0,11790.0,89345,167333,162210
2019-10-30 00:00:00.000000000,1572364800000000000,11765.0,11965.0,11755.0,11955.0,182203,162210,168403
2019-10-31 00:00:00.000000000,1572451200000000000,11935.0,12095.0,11890.0,12015.0,227859,168403,171055
2019-11-01 00:00:00.000000000,1572537600000000000,11980.0,12010.0,11805.0,11885.0,156413,171055,161013
2019-11-04 00:00:00.000000000,1572796800000000000,11870.0,11945.0,11820.0,11825.0,126558,161013,157686
2019-11-05 00:00:00.000000000,1572883200000000000,11830.0,12210.0,11820.0,12200.0,293719,157686,170234
2019-11-06 00:00:00.000000000,1572969600000000000,12190.0,12255.0,12085.0,12110.0,168847,170234,163992
2019-11-07 00:00:00.000000000,1573056000000000000,12125.0,12280.0,12030.0,12105.0,255872,163992,160249
2019-11-08 00:00:00.000000000,1573142400000000000,12145.0,12165.0,11915.0,11970.0,219547,160249,153533
2019-11-11 00:00:00.000000000,1573401600000000000,11990.0,12085.0,11925.0,11935.0,163343,153533,150315
2019-11-12 00:00:00.000000000,1573488000000000000,11935.0,12110.0,11835.0,12080.0,196778,150315,145428
2019-11-13 00:00:00.000000000,1573574400000000000,12070.0,12155.0,11990.0,12035.0,166898,145428,142466
2019-11-14 00:00:00.000000000,1573660800000000000,12010.0,12200.0,11985.0,12190.0,164669,142466,146255
2019-11-15 00:00:00.000000000,1573747200000000000,12190.0,12210.0,11900.0,11910.0,197868,146255,139090
2019-11-18 00:00:00.000000000,1574006400000000000,11905.0,12125.0,11870.0,12100.0,149853,139090,135172
2019-11-19 00:00:00.000000000,1574092800000000000,12080.0,12165.0,11980.0,12130.0,162783,135172,134493
2019-11-20 00:00:00.000000000,1574179200000000000,12115.0,12605.0,12050.0,12530.0,313646,134493,136187
2019-11-21 00:00:00.000000000,1574265600000000000,12510.0,12650.0,12460.0,12595.0,260701,136187,135062
2019-11-22 00:00:00.000000000,1574352000000000000,12585.0,12845.0,12555.0,12625.0,317940,135062,128254
2019-11-25 00:00:00.000000000,1574611200000000000,12630.0,12940.0,12620.0,12800.0,259741,128254,127847
2019-11-26 00:00:00.000000000,1574697600000000000,12805.0,12855.0,12450.0,12585.0,266308,127847,107999
2019-11-27 00:00:00.000000000,1574784000000000000,12595.0,12655.0,12470.0,12505.0,174425,107999,98446
2019-11-28 00:00:00.000000000,1574870400000000000,12525.0,12580.0,12420.0,12475.0,192921,98446,88589
2019-11-29 00:00:00.000000000,1574956800000000000,12480.0,12505.0,12315.0,12380.0,153026,88589,77448
2019-12-02 00:00:00.000000000,1575216000000000000,12570.0,12800.0,12535.0,12640.0,170317,77448,161126
2019-12-03 00:00:00.000000000,1575302400000000000,12645.0,12770.0,12565.0,12745.0,169965,161126,171704
2019-12-04 00:00:00.000000000,1575388800000000000,12745.0,12895.0,12590.0,12860.0,254924,171704,181734
2019-12-05 00:00:00.000000000,1575475200000000000,12840.0,13380.0,12800.0,13200.0,349690,181734,202945
2019-12-06 00:00:00.000000000,1575561600000000000,13190.0,13300.0,13160.0,13280.0,223023,202945,206668
2019-12-09 00:00:00.000000000,1575820800000000000,13290.0,13455.0,13115.0,13200.0,345640,206668,205827
2019-12-10 00:00:00.000000000,1575907200000000000,13205.0,13350.0,13150.0,13230.0,244276,205827,209231
2019-12-11 00:00:00.000000000,1575993600000000000,13180.0,13290.0,13055.0,13275.0,243474,209231,213569
2019-12-12 00:00:00.000000000,1576080000000000000,13270.0,13335.0,13150.0,13250.0,212953,213569,213506
2019-12-13 00:00:00.000000000,1576166400000000000,13235.0,13435.0,13090.0,13120.0,402293,213506,217600
2019-12-16 00:00:00.000000000,1576425600000000000,13135.0,13185.0,13005.0,13090.0,266339,217600,218652
2019-12-17 00:00:00.000000000,1576512000000000000,13070.0,13275.0,13055.0,13265.0,220685,218652,222817
2019-12-18 00:00:00.000000000,1576598400000000000,13280.0,13290.0,13020.0,13050.0,216566,222817,219139
2019-12-19 00:00:00.000000000,1576684800000000000,13055.0,13075.0,12700.0,12780.0,358382,219139,213335
2019-12-20 00:00:00.000000000,1576771200000000000,12800.0,12880.0,12760.0,12805.0,175557,213335,212182
2019-12-23 00:00:00.000000000,1577030400000000000,12800.0,12850.0,12680.0,12715.0,213895,212182,214530
2019-12-24 00:00:00.000000000,1577116800000000000,12705.0,12845.0,12690.0,12810.0,163064,214530,216594
2019-12-25 00:00:00.000000000,1577203200000000000,12800.0,12885.0,12770.0,12820.0,169963,216594,219709
2019-12-26 00:00:00.000000000,1577289600000000000,12805.0,12835.0,12615.0,12810.0,193037,219709,218397
2019-12-27 00:00:00.000000000,1577376000000000000,12810.0,12945.0,12795.0,12850.0,214023,218397,219320
2019-12-30 00:00:00.000000000,1577635200000000000,12835.0,13115.0,12815.0,12985.0,281449,219320,224176
2019-12-31 00:00:00.000000000,1577721600000000000,12990.0,13045.0,12905.0,12960.0,157222,224176,221596
2020-01-02 00:00:00.000000000,1577894400000000000,13020.0,13150.0,12775.0,12805.0,243809,221596,222816
2020-01-03 00:00:00.000000000,1577980800000000000,12830.0,12925.0,12770.0,12810.0,183461,222816,220713
2020-01-06 00:00:00.000000000,1578240000000000000,12810.0,13095.0,12800.0,13095.0,222255,220713,220148
2020-01-07 00:00:00.000000000,1578326400000000000,13085.0,13195.0,13020.0,13185.0,237779,220148,224088
2020-01-08 00:00:00.000000000,1578412800000000000,13170.0,13250.0,13070.0,13190.0,218298,224088,221693
2020-01-09 00:00:00.000000000,1578499200000000000,13180.0,13215.0,12930.0,12965.0,203675,221693,217436
2020-01-10 00:00:00.000000000,1578585600000000000,12995.0,13100.0,12970.0,13100.0,108012,217436,216427
2020-01-13 00:00:00.000000000,1578844800000000000,13095.0,13400.0,13075.0,13365.0,229875,216427,231514
2020-01-14 00:00:00.000000000,1578931200000000000,13365.0,13425.0,13135.0,13250.0,214612,231514,223282
2020-01-15 00:00:00.000000000,1579017600000000000,13275.0,13335.0,13100.0,13195.0,193268,223282,220747
2020-01-16 00:00:00.000000000,1579104000000000000,13185.0,13245.0,13060.0,13150.0,146143,220747,220814
2020-01-17 00:00:00.000000000,1579190400000000000,13170.0,13320.0,13055.0,13075.0,257498,220814,221895
2020-01-20 00:00:00.000000000,1579449600000000000,13100.0,13125.0,12865.0,12895.0,213476,221895,220493
2020-01-21 00:00:00.000000000,1579536000000000000,12910.0,12945.0,12565.0,12620.0,241693,220493,220486
2020-01-22 00:00:00.000000000,1579622400000000000,12635.0,12670.0,11980.0,12420.0,255646,220486,208227
2020-01-23 00:00:00.000000000,1579708800000000000,12450.0,12480.0,12030.0,12085.0,172679,208227,195812
2020-02-03 00:00:00.000000000,1580659200000000000,11145.0,11145.0,11145.0,11145.0,20732,195812,187187
2020-02-04 00:00:00.000000000,1580745600000000000,10465.0,11145.0,10280.0,11040.0,216238,187187,174954
2020-02-05 00:00:00.000000000,1580832000000000000,11080.0,11370.0,11050.0,11215.0,178672,174954,176699
2020-02-06 00:00:00.000000000,1580918400000000000,11325.0,11385.0,11195.0,11340.0,126861,176699,174743
2020-02-07 00:00:00.000000000,1581004800000000000,11250.0,11415.0,11230.0,11330.0,129023,174743,174247
2020-02-10 00:00:00.000000000,1581264000000000000,11260.0,11425.0,11250.0,11345.0,132028,174247,173280
2020-02-11 00:00:00.000000000,1581350400000000000,11355.0,11560.0,11340.0,11500.0,177578,173280,172153
2020-02-12 00:00:00.000000000,1581436800000000000,11535.0,11570.0,11340.0,11450.0,170421,172153,168539
2020-02-13 00:00:00.000000000,1581523200000000000,11490.0,11535.0,11390.0,11430.0,146664,168539,167123
2020-02-14 00:00:00.000000000,1581609600000000000,11455.0,11490.0,11320.0,11485.0,167932,167123,165500
2020-02-17 00:00:00.000000000,1581868800000000000,11525.0,11700.0,11460.0,11685.0,177393,165500,167364
2020-02-18 00:00:00.000000000,1581955200000000000,11680.0,11730.0,11570.0,11640.0,139657,167364,163665
2020-02-19 00:00:00.000000000,1582041600000000000,11640.0,11685.0,11575.0,11600.0,112692,163665,162770
2020-02-20 00:00:00.000000000,1582128000000000000,11655.0,11740.0,11545.0,11690.0,137190,162770,161607
2020-02-21 00:00:00.000000000,1582214400000000000,11735.0,11830.0,11675.0,11720.0,159552,161607,159268
2020-02-24 00:00:00.000000000,1582473600000000000,11605.0,11630.0,11350.0,11400.0,173038,159268,157301
2020-02-25 00:00:00.000000000,1582560000000000000,11245.0,11605.0,11220.0,11545.0,147898,157301,154030
2020-02-26 00:00:00.000000000,1582646400000000000,11470.0,11495.0,11310.0,11325.0,132466,154030,152013
2020-02-27 00:00:00.000000000,1582732800000000000,11285.0,11395.0,11230.0,11235.0,124001,152013,150683
2020-02-28 00:00:00.000000000,1582819200000000000,11025.0,11100.0,10535.0,10550.0,316663,150683,142518
2020-03-02 00:00:00.000000000,1583078400000000000,10675.0,11080.0,10550.0,10990.0,222041,142518,138983
2020-03-03 00:00:00.000000000,1583164800000000000,11225.0,11255.0,10965.0,11025.0,167552,138983,136782
2020-03-04 00:00:00.000000000,1583251200000000000,10970.0,11065.0,10920.0,11060.0,132752,136782,135560
2020-03-05 00:00:00.000000000,1583337600000000000,11105.0,11185.0,11070.0,11120.0,120315,135560,136211
2020-03-06 00:00:00.000000000,1583424000000000000,11035.0,11050.0,10845.0,10900.0,162643,136211,134326
2020-03-09 00:00:00.000000000,1583683200000000000,10215.0,10465.0,10165.0,10290.0,225125,134326,127196
2020-03-10 00:00:00.000000000,1583769600000000000,10445.0,10775.0,10395.0,10700.0,233928,127196,120067
2020-03-11 00:00:00.000000000,1583856000000000000,10755.0,10785.0,10515.0,10525.0,143349,120067,117324
2020-03-12 00:00:00.000000000,1583942400000000000,10500.0,10565.0,10230.0,10460.0,235724,117324,115036
2020-03-13 00:00:00.000000000,1584028800000000000,10235.0,10560.0,10090.0,10540.0,249160,115036,108981
2020-03-16 00:00:00.000000000,1584288000000000000,10480.0,10495.0,10290.0,10310.0,146174,108981,109254
2020-03-17 00:00:00.000000000,1584374400000000000,10345.0,10400.0,10165.0,10335.0,179009,109254,103944
2020-03-18 00:00:00.000000000,1584460800000000000,10315.0,10470.0,9930.0,9965.0,251289,103944,105028
2020-03-19 00:00:00.000000000,1584547200000000000,10010.0,10030.0,9395.0,9680.0,268947,105028,89274
2020-03-20 00:00:00.000000000,1584633600000000000,9965.0,9985.0,9705.0,9815.0,159720,89274,83571
2020-03-23 00:00:00.000000000,1584892800000000000,9615.0,9800.0,9555.0,9630.0,151006,83571,117743
2020-03-24 00:00:00.000000000,1584979200000000000,9820.0,9910.0,9600.0,9760.0,191502,117743,127239
2020-03-25 00:00:00.000000000,1585065600000000000,9910.0,9955.0,9760.0,9915.0,170093,127239,133928
2020-03-26 00:00:00.000000000,1585152000000000000,9810.0,10050.0,9735.0,9855.0,238425,133928,140210
2020-03-27 00:00:00.000000000,1585238400000000000,9910.0,9965.0,9690.0,9700.0,207255,140210,149492
2020-03-30 00:00:00.000000000,1585497600000000000,9480.0,9560.0,9380.0,9475.0,200002,149492,153535
2020-03-31 00:00:00.000000000,1585584000000000000,9625.0,9745.0,9580.0,9680.0,180615,153535,150213
2020-04-01 00:00:00.000000000,1585670400000000000,9655.0,9750.0,9470.0,9480.0,182378,150213,156810
2020-04-02 00:00:00.000000000,1585756800000000000,9430.0,9820.0,9360.0,9745.0,246010,156810,158605
2020-04-03 00:00:00.000000000,1585843200000000000,9795.0,9880.0,9610.0,9670.0,176485,158605,156635
2020-04-07 00:00:00.000000000,1586188800000000000,9840.0,9940.0,9790.0,9865.0,164249,156635,157875
2020-04-08 00:00:00.000000000,1586275200000000000,9765.0,10245.0,9740.0,10070.0,314869,157875,162218
2020-04-09 00:00:00.000000000,1586361600000000000,10165.0,10195.0,10065.0,10100.0,155541,162218,166484
2020-04-10 00:00:00.000000000,1586448000000000000,9975.0,10170.0,9930.0,10140.0,193076,166484,165192
2020-04-13 00:00:00.000000000,1586707200000000000,10170.0,10260.0,9910.0,9940.0,215296,165192,171880
2020-04-14 00:00:00.000000000,1586793600000000000,9965.0,10085.0,9930.0,10060.0,173060,171880,168920
2020-04-15 00:00:00.000000000,1586880000000000000,10030.0,10125.0,9990.0,10035.0,171842,168920,169701
2020-04-16 00:00:00.000000000,1586966400000000000,10045.0,10075.0,9860.0,9880.0,184592,169701,174061
2020-04-17 00:00:00.000000000,1587052800000000000,10000.0,10130.0,9970.0,10050.0,188566,174061,168419
2020-04-20 00:00:00.000000000,1587312000000000000,10025.0,10260.0,9955.0,10140.0,256783,168419,172425
2020-04-21 00:00:00.000000000,1587398400000000000,10055.0,10130.0,9710.0,9800.0,295491,172425,172791
2020-04-22 00:00:00.000000000,1587484800000000000,9635.0,9760.0,9580.0,9715.0,222499,172791,171020
2020-04-23 00:00:00.000000000,1587571200000000000,9815.0,10035.0,9780.0,10025.0,263661,171020,169652
2020-04-24 00:00:00.000000000,1587657600000000000,10025.0,10060.0,9930.0,9960.0,182003,169652,168322
2020-04-27 00:00:00.000000000,1587916800000000000,9950.0,10130.0,9870.0,9935.0,224939,168322,170763
2020-04-28 00:00:00.000000000,1588003200000000000,9915.0,9940.0,9730.0,9890.0,209509,170763,170288
2020-04-29 00:00:00.000000000,1588089600000000000,9960.0,10000.0,9825.0,9850.0,140676,170288,170661
2020-04-30 00:00:00.000000000,1588176000000000000,9940.0,10025.0,9915.0,9965.0,154280,170661,167550
2020-05-06 00:00:00.000000000,1588694400000000000,10045.0,10345.0,9950.0,10300.0,218057,167550,176941
2020-05-07 00:00:00.000000000,1588780800000000000,10260.0,10475.0,10225.0,10380.0,312489,176941,189000
2020-05-08 00:00:00.000000000,1588867200000000000,10415.0,10485.0,10265.0,10345.0,240327,189000,190097
2020-05-11 00:00:00.000000000,1589126400000000000,10345.0,10465.0,10275.0,10335.0,235252,190097,192027
2020-05-12 00:00:00.000000000,1589212800000000000,10330.0,10440.0,10190.0,10235.0,282443,192027,188923
2020-05-13 00:00:00.000000000,1589299200000000000,10260.0,10315.0,10080.0,10245.0,229805,188923,189026
2020-05-14 00:00:00.000000000,1589385600000000000,10270.0,10280.0,10090.0,10140.0,172770,189026,192106
2020-05-15 00:00:00.000000000,1589472000000000000,10140.0,10355.0,10115.0,10295.0,209449,192106,188510
2020-05-18 00:00:00.000000000,1589731200000000000,10290.0,10365.0,10175.0,10245.0,215057,188510,189511
2020-05-19 00:00:00.000000000,1589817600000000000,10290.0,10530.0,10255.0,10330.0,342677,189511,196367
2020-05-20 00:00:00.000000000,1589904000000000000,10335.0,10485.0,10320.0,10420.0,228043,196367,196504
2020-05-21 00:00:00.000000000,1589990400000000000,10465.0,10580.0,10360.0,10435.0,331053,196504,201843
2020-05-22 00:00:00.000000000,1590076800000000000,10440.0,10445.0,10130.0,10190.0,304318,201843,205106
2020-05-25 00:00:00.000000000,1590336000000000000,10215.0,10280.0,10170.0,10240.0,187662,205106,202436
2020-05-26 00:00:00.000000000,1590422400000000000,10230.0,10340.0,10205.0,10325.0,214167,202436,198877
2020-05-27 00:00:00.000000000,1590508800000000000,10340.0,10360.0,10220.0,10250.0,202467,198877,201950
2020-05-28 00:00:00.000000000,1590595200000000000,10260.0,10300.0,10150.0,10270.0,229481,201950,201404
2020-05-29 00:00:00.000000000,1590681600000000000,10275.0,10290.0,10110.0,10165.0,236045,201404,209261
2020-06-01 00:00:00.000000000,1590940800000000000,10150.0,10345.0,10120.0,10315.0,272063,209261,203326
2020-06-02 00:00:00.000000000,1591027200000000000,10310.0,10415.0,10265.0,10300.0,208059,203326,207497
2020-06-03 00:00:00.000000000,1591113600000000000,10315.0,10445.0,10300.0,10430.0,217901,207497,205960
2020-06-04 00:00:00.000000000,1591200000000000000,10390.0,10415.0,10225.0,10290.0,208263,205960,205006
2020-06-05 00:00:00.000000000,1591286400000000000,10320.0,10670.0,10290.0,10645.0,437844,205006,225112
2020-06-08 00:00:00.000000000,1591545600000000000,10685.0,10740.0,10565.0,10600.0,273384,225112,214455
2020-06-09 00:00:00.000000000,1591632000000000000,10600.0,10685.0,10530.0,10640.0,250770,214455,213510
2020-06-10 00:00:00.000000000,1591718400000000000,10610.0,10640.0,10560.0,10585.0,177934,213510,214845
2020-06-11 00:00:00.000000000,1591804800000000000,10610.0,10710.0,10475.0,10545.0,332496,214845,212720
2020-06-12 00:00:00.000000000,1591891200000000000,10475.0,10510.0,10260.0,10375.0,285076,212720,208456
2020-06-15 00:00:00.000000000,1592150400000000000,10410.0,10445.0,10200.0,10210.0,243558,208456,215602
2020-06-16 00:00:00.000000000,1592236800000000000,10215.0,10375.0,10205.0,10335.0,164665,215602,211551
2020-06-17 00:00:00.000000000,1592323200000000000,10360.0,10385.0,10240.0,10325.0,168816,211551,213532
2020-06-18 00:00:00.000000000,1592409600000000000,10335.0,10350.0,10255.0,10315.0,145493,213532,217573
2020-06-19 00:00:00.000000000,1592496000000000000,10325.0,10485.0,10290.0,10475.0,223043,217573,209950
2020-06-22 00:00:00.000000000,1592755200000000000,10475.0,10505.0,10325.0,10350.0,170786,209950,210638
2020-06-23 00:00:00.000000000,1592841600000000000,10375.0,10440.0,10315.0,10400.0,165038,210638,205290
2020-06-24 00:00:00.000000000,1592928000000000000,10415.0,10420.0,10325.0,10325.0,115817,205290,203093
2020-06-29 00:00:00.000000000,1593360000000000000,10245.0,10280.0,10050.0,10060.0,233061,203093,227280
2020-06-30 00:00:00.000000000,1593446400000000000,10105.0,10240.0,10095.0,10180.0,141059,227280,216544
2020-07-01 00:00:00.000000000,1593532800000000000,10185.0,10260.0,10150.0,10225.0,135218,216544,211442
2020-07-02 00:00:00.000000000,1593619200000000000,10205.0,10415.0,10195.0,10375.0,191086,211442,202496
2020-07-03 00:00:00.000000000,1593705600000000000,10375.0,10490.0,10360.0,10485.0,166411,202496,200713
2020-07-06 00:00:00.000000000,1593964800000000000,10460.0,10630.0,10420.0,10610.0,219166,200713,201643
2020-07-07 00:00:00.000000000,1594051200000000000,10610.0,10690.0,10525.0,10540.0,244281,201643,197004
2020-07-08 00:00:00.000000000,1594137600000000000,10560.0,10755.0,10520.0,10650.0,273197,197004,200774
2020-07-09 00:00:00.000000000,1594224000000000000,10670.0,10815.0,10640.0,10690.0,302954,200774,197106
2020-07-10 00:00:00.000000000,1594310400000000000,10700.0,10740.0,10470.0,10495.0,256371,197106,191659
2020-07-13 00:00:00.000000000,1594569600000000000,10530.0,10675.0,10495.0,10600.0,242603,191659,187081
2020-07-14 00:00:00.000000000,1594656000000000000,10605.0,10690.0,10495.0,10600.0,218451,187081,183202
2020-07-15 00:00:00.000000000,1594742400000000000,10580.0,10700.0,10535.0,10640.0,229425,183202,182990
2020-07-16 00:00:00.000000000,1594828800000000000,10665.0,10785.0,10455.0,10535.0,380840,182990,182989
2020-07-17 00:00:00.000000000,1594915200000000000,10550.0,10680.0,10530.0,10610.0,261260,182989,174908
2020-07-20 00:00:00.000000000,1595174400000000000,10610.0,10650.0,10470.0,10505.0,221753,174908,181197
2020-07-21 00:00:00.000000000,1595260800000000000,10525.0,10715.0,10510.0,10680.0,236570,181197,177189
2020-07-22 00:00:00.000000000,1595347200000000000,10710.0,10825.0,10610.0,10660.0,417959,177189,179079
2020-07-23 00:00:00.000000000,1595433600000000000,10635.0,10645.0,10530.0,10615.0,215129,179079,174475
2020-07-24 00:00:00.000000000,1595520000000000000,10605.0,10750.0,10510.0,10535.0,329680,174475,171171
2020-07-27 00:00:00.000000000,1595779200000000000,10575.0,10725.0,10565.0,10670.0,245120,171171,161931
2020-07-28 00:00:00.000000000,1595865600000000000,10685.0,10780.0,10610.0,10690.0,303861,161931,153003
2020-07-29 00:00:00.000000000,1595952000000000000,10700.0,10865.0,10660.0,10855.0,328176,153003,159001
2020-07-30 00:00:00.000000000,1596038400000000000,10900.0,11145.0,10855.0,10885.0,633591,159001,148740
2020-07-31 00:00:00.000000000,1596124800000000000,10890.0,10930.0,10660.0,10840.0,357892,148740,126749
2020-08-03 00:00:00.000000000,1596384000000000000,10840.0,10905.0,10750.0,10860.0,202921,126749,115383
2020-08-04 00:00:00.000000000,1596470400000000000,10870.0,10910.0,10795.0,10825.0,134315,115383,108559
2020-08-05 00:00:00.000000000,1596556800000000000,12135.0,12195.0,12030.0,12190.0,139962,108559,162605
2020-08-06 00:00:00.000000000,1596643200000000000,12275.0,12465.0,12115.0,12450.0,333974,162605,184341
2020-08-07 00:00:00.000000000,1596729600000000000,12485.0,12700.0,12390.0,12535.0,641154,184341,201436
2020-08-10 00:00:00.000000000,1596988800000000000,12535.0,12585.0,12335.0,12415.0,366475,201436,201375
2020-08-11 00:00:00.000000000,1597075200000000000,12445.0,12515.0,12240.0,12365.0,317606,201375,200854
2020-08-12 00:00:00.000000000,1597161600000000000,12375.0,12445.0,12150.0,12315.0,367663,200854,198378
2020-08-13 00:00:00.000000000,1597248000000000000,12345.0,12385.0,12240.0,12275.0,222002,198378,200061
2020-08-14 00:00:00.000000000,1597334400000000000,12290.0,12470.0,12265.0,12435.0,283748,200061,205346
2020-08-17 00:00:00.000000000,1597593600000000000,12425.0,12515.0,12305.0,12475.0,283537,205346,209640
2020-08-18 00:00:00.000000000,1597680000000000000,12485.0,12555.0,12390.0,12440.0,248211,209640,213850
2020-08-19 00:00:00.000000000,1597766400000000000,12455.0,12515.0,12350.0,12410.0,264346,213850,212384
2020-08-20 00:00:00.000000000,1597852800000000000,12420.0,12435.0,12270.0,12360.0,264450,212384,206333
2020-08-21 00:00:00.000000000,1597939200000000000,12370.0,12425.0,12280.0,12380.0,221110,206333,206645
2020-08-24 00:00:00.000000000,1598198400000000000,12360.0,12695.0,12280.0,12675.0,453041,206645,229866
2020-08-25 00:00:00.000000000,1598284800000000000,12705.0,12720.0,12495.0,12545.0,338016,229866,221842
2020-08-26 00:00:00.000000000,1598371200000000000,12565.0,12670.0,12525.0,12575.0,226525,221842,224049
2020-08-27 00:00:00.000000000,1598457600000000000,12585.0,12800.0,12550.0,12615.0,372133,224049,226875
2020-08-28 00:00:00.000000000,1598544000000000000,12620.0,12700.0,12530.0,12660.0,276200,226875,225993
2020-08-31 00:00:00.000000000,1598803200000000000,12710.0,12910.0,12660.0,12810.0,457861,225993,234747
2020-09-01 00:00:00.000000000,1598889600000000000,12820.0,12850.0,12710.0,12820.0,228582,234747,232453
2020-09-02 00:00:00.000000000,1598976000000000000,12810.0,12915.0,12760.0,12830.0,273963,232453,233075
2020-09-03 00:00:00.000000000,1599062400000000000,12770.0,12785.0,12560.0,12595.0,346905,233075,226136
2020-09-04 00:00:00.000000000,1599148800000000000,12590.0,12655.0,12390.0,12580.0,323305,226136,216783
2020-09-07 00:00:00.000000000,1599408000000000000,12585.0,12610.0,12420.0,12465.0,289453,216783,218361
