datetime,datetime_nano,KQ.m@CZCE.OI.open,KQ.m@CZCE.OI.high,KQ.m@CZCE.OI.low,KQ.m@CZCE.OI.close,KQ.m@CZCE.OI.volume,KQ.m@CZCE.OI.open_oi,KQ.m@CZCE.OI.close_oi
2018-02-02 00:00:00.000000000,1517500800000000000,6432.0,6438.0,6334.0,6344.0,60900,143131,146842
2018-02-05 00:00:00.000000000,1517760000000000000,6342.0,6368.0,6300.0,6354.0,56431,146842,145666
2018-02-06 00:00:00.000000000,1517846400000000000,6360.0,6376.0,6318.0,6330.0,51108,145666,142913
2018-02-07 00:00:00.000000000,1517932800000000000,6322.0,6380.0,6314.0,6330.0,52806,142913,144016
2018-02-08 00:00:00.000000000,1518019200000000000,6326.0,6350.0,6280.0,6332.0,51458,144016,143165
2018-02-09 00:00:00.000000000,1518105600000000000,6336.0,6352.0,6292.0,6298.0,46605,143165,142699
2018-02-12 00:00:00.000000000,1518364800000000000,6304.0,6316.0,6258.0,6300.0,47909,142699,143166
2018-02-13 00:00:00.000000000,1518451200000000000,6288.0,6316.0,6276.0,6298.0,34443,143166,140090
2018-02-14 00:00:00.000000000,1518537600000000000,6298.0,6308.0,6198.0,6240.0,61135,140090,136704
2018-02-22 00:00:00.000000000,1519228800000000000,6276.0,6286.0,6226.0,6238.0,27518,136704,134246
2018-02-23 00:00:00.000000000,1519315200000000000,6228.0,6350.0,6228.0,6350.0,60796,134246,128624
2018-02-26 00:00:00.000000000,1519574400000000000,6344.0,6400.0,6320.0,6378.0,40349,128624,125157
2018-02-27 00:00:00.000000000,1519660800000000000,6376.0,6392.0,6350.0,6358.0,32611,125157,124334
2018-02-28 00:00:00.000000000,1519747200000000000,6354.0,6398.0,6330.0,6390.0,44723,124334,124002
2018-03-01 00:00:00.000000000,1519833600000000000,6390.0,6414.0,6322.0,6390.0,63178,124002,122056
2018-03-02 00:00:00.000000000,1519920000000000000,6356.0,6466.0,6332.0,6440.0,102942,122056,118477
2018-03-05 00:00:00.000000000,1520179200000000000,6430.0,6456.0,6350.0,6378.0,79723,118477,117687
2018-03-06 00:00:00.000000000,1520265600000000000,6384.0,6404.0,6340.0,6364.0,51473,117687,117261
2018-03-07 00:00:00.000000000,1520352000000000000,6380.0,6394.0,6288.0,6302.0,67771,117261,115673
2018-03-08 00:00:00.000000000,1520438400000000000,6280.0,6326.0,6268.0,6308.0,49631,115673,115123
2018-03-09 00:00:00.000000000,1520524800000000000,6302.0,6332.0,6232.0,6236.0,66690,115123,108780
2018-03-12 00:00:00.000000000,1520784000000000000,6236.0,6286.0,6232.0,6266.0,39405,108780,108496
2018-03-13 00:00:00.000000000,1520870400000000000,6274.0,6370.0,6266.0,6366.0,94398,108496,114532
2018-03-14 00:00:00.000000000,1520956800000000000,6372.0,6416.0,6342.0,6348.0,82327,114532,111221
2018-03-15 00:00:00.000000000,1521043200000000000,6352.0,6362.0,6300.0,6332.0,55082,111221,108206
2018-03-16 00:00:00.000000000,1521129600000000000,6342.0,6404.0,6328.0,6340.0,81881,108206,110168
2018-03-19 00:00:00.000000000,1521388800000000000,6334.0,6418.0,6324.0,6406.0,84351,110168,113679
2018-03-20 00:00:00.000000000,1521475200000000000,6396.0,6404.0,6330.0,6378.0,70620,113679,112360
2018-03-21 00:00:00.000000000,1521561600000000000,6380.0,6388.0,6316.0,6326.0,73637,112360,104334
2018-03-22 00:00:00.000000000,1521648000000000000,6340.0,6396.0,6322.0,6376.0,68101,104334,102819
2018-03-23 00:00:00.000000000,1521734400000000000,6372.0,6424.0,6322.0,6340.0,92230,102819,95310
2018-03-26 00:00:00.000000000,1521993600000000000,6318.0,6394.0,6262.0,6320.0,96251,95310,82286
2018-03-27 00:00:00.000000000,1522080000000000000,6318.0,6342.0,6270.0,6278.0,52471,82286,79057
2018-03-28 00:00:00.000000000,1522166400000000000,6282.0,6308.0,6262.0,6280.0,31784,79057,76362
2018-03-29 00:00:00.000000000,1522252800000000000,6456.0,6474.0,6396.0,6404.0,68241,76362,135806
2018-03-30 00:00:00.000000000,1522339200000000000,6404.0,6506.0,6378.0,6464.0,82338,135806,140375
2018-04-02 00:00:00.000000000,1522598400000000000,6462.0,6578.0,6448.0,6558.0,84787,140375,139268
2018-04-03 00:00:00.000000000,1522684800000000000,6554.0,6568.0,6512.0,6548.0,74699,139268,138901
2018-04-04 00:00:00.000000000,1522771200000000000,6536.0,6600.0,6532.0,6574.0,80934,138901,141173
2018-04-09 00:00:00.000000000,1523203200000000000,6774.0,6896.0,6590.0,6604.0,93156,141173,143477
2018-04-10 00:00:00.000000000,1523289600000000000,6600.0,6630.0,6588.0,6612.0,78368,143477,141500
2018-04-11 00:00:00.000000000,1523376000000000000,6610.0,6650.0,6566.0,6594.0,75062,141500,139591
2018-04-12 00:00:00.000000000,1523462400000000000,6610.0,6630.0,6514.0,6518.0,75985,139591,139003
2018-04-13 00:00:00.000000000,1523548800000000000,6520.0,6542.0,6504.0,6532.0,45222,139003,138259
2018-04-16 00:00:00.000000000,1523808000000000000,6526.0,6556.0,6470.0,6474.0,59376,138259,138152
2018-04-17 00:00:00.000000000,1523894400000000000,6470.0,6478.0,6408.0,6476.0,70678,138152,138517
2018-04-18 00:00:00.000000000,1523980800000000000,6470.0,6488.0,6440.0,6468.0,46385,138517,138426
2018-04-19 00:00:00.000000000,1524067200000000000,6482.0,6530.0,6474.0,6530.0,68171,138426,139460
2018-04-20 00:00:00.000000000,1524153600000000000,6528.0,6592.0,6524.0,6548.0,85827,139460,141509
2018-04-23 00:00:00.000000000,1524412800000000000,6556.0,6598.0,6532.0,6556.0,74202,141509,144994
2018-04-24 00:00:00.000000000,1524499200000000000,6544.0,6548.0,6482.0,6486.0,77514,144994,146828
2018-04-25 00:00:00.000000000,1524585600000000000,6484.0,6538.0,6476.0,6510.0,61192,146828,148018
2018-04-26 00:00:00.000000000,1524672000000000000,6508.0,6522.0,6450.0,6472.0,67737,148018,146275
2018-04-27 00:00:00.000000000,1524758400000000000,6474.0,6488.0,6440.0,6442.0,55592,146275,141112
2018-05-02 00:00:00.000000000,1525190400000000000,6418.0,6480.0,6406.0,6464.0,41227,141112,141952
2018-05-03 00:00:00.000000000,1525276800000000000,6462.0,6516.0,6458.0,6508.0,57816,141952,143243
2018-05-04 00:00:00.000000000,1525363200000000000,6492.0,6498.0,6454.0,6486.0,60253,143243,145660
2018-05-07 00:00:00.000000000,1525622400000000000,6484.0,6550.0,6476.0,6524.0,60452,145660,148801
2018-05-08 00:00:00.000000000,1525708800000000000,6536.0,6558.0,6492.0,6526.0,51957,148801,150292
2018-05-09 00:00:00.000000000,1525795200000000000,6528.0,6628.0,6522.0,6610.0,124679,150292,167106
2018-05-10 00:00:00.000000000,1525881600000000000,6614.0,6634.0,6606.0,6616.0,69138,167106,167101
2018-05-11 00:00:00.000000000,1525968000000000000,6620.0,6646.0,6582.0,6620.0,76774,167101,166218
2018-05-14 00:00:00.000000000,1526227200000000000,6618.0,6634.0,6582.0,6614.0,73083,166218,165687
2018-05-15 00:00:00.000000000,1526313600000000000,6616.0,6656.0,6590.0,6610.0,77490,165687,164085
2018-05-16 00:00:00.000000000,1526400000000000000,6615.0,6620.0,6521.0,6533.0,126141,164085,152500
2018-05-17 00:00:00.000000000,1526486400000000000,6533.0,6560.0,6500.0,6560.0,79507,152500,150316
2018-05-18 00:00:00.000000000,1526572800000000000,6564.0,6663.0,6559.0,6645.0,156889,150316,160149
2018-05-21 00:00:00.000000000,1526832000000000000,6645.0,6826.0,6631.0,6726.0,323471,160149,182706
2018-05-22 00:00:00.000000000,1526918400000000000,6734.0,6847.0,6709.0,6789.0,272144,182706,194816
2018-05-23 00:00:00.000000000,1527004800000000000,6815.0,6819.0,6714.0,6776.0,221665,194816,194900
2018-05-24 00:00:00.000000000,1527091200000000000,6772.0,6859.0,6756.0,6856.0,284361,194900,205827
2018-05-25 00:00:00.000000000,1527177600000000000,6860.0,6936.0,6774.0,6784.0,304761,205827,208587
2018-05-28 00:00:00.000000000,1527436800000000000,6781.0,6803.0,6736.0,6753.0,217457,208587,206906
2018-05-29 00:00:00.000000000,1527523200000000000,6760.0,6897.0,6742.0,6894.0,285057,206906,225107
2018-05-30 00:00:00.000000000,1527609600000000000,6884.0,7088.0,6834.0,6970.0,594207,225107,239089
2018-05-31 00:00:00.000000000,1527696000000000000,6996.0,7147.0,6910.0,6954.0,640386,239089,250971
2018-06-01 00:00:00.000000000,1527782400000000000,6958.0,6994.0,6903.0,6949.0,433790,250971,246468
2018-06-04 00:00:00.000000000,1528041600000000000,6943.0,7028.0,6909.0,6926.0,364821,246468,243644
2018-06-05 00:00:00.000000000,1528128000000000000,6927.0,6940.0,6696.0,6818.0,486198,243644,211807
2018-06-06 00:00:00.000000000,1528214400000000000,6820.0,6848.0,6779.0,6807.0,212511,211807,212835
2018-06-07 00:00:00.000000000,1528300800000000000,6799.0,6838.0,6762.0,6797.0,220225,212835,211633
2018-06-08 00:00:00.000000000,1528387200000000000,6796.0,6848.0,6710.0,6718.0,301781,211633,205751
2018-06-11 00:00:00.000000000,1528646400000000000,6723.0,6743.0,6660.0,6712.0,221163,205751,198284
2018-06-12 00:00:00.000000000,1528732800000000000,6714.0,6755.0,6693.0,6705.0,200604,198284,198737
2018-06-13 00:00:00.000000000,1528819200000000000,6692.0,6708.0,6617.0,6662.0,272944,198737,187816
2018-06-14 00:00:00.000000000,1528905600000000000,6673.0,6750.0,6660.0,6687.0,278447,187816,183146
2018-06-15 00:00:00.000000000,1528992000000000000,6682.0,6768.0,6672.0,6753.0,219296,183146,182693
2018-06-19 00:00:00.000000000,1529337600000000000,6809.0,6821.0,6388.0,6392.0,414908,182693,151104
2018-06-20 00:00:00.000000000,1529424000000000000,6406.0,6630.0,6393.0,6485.0,293001,151104,151281
2018-06-21 00:00:00.000000000,1529510400000000000,6492.0,6539.0,6481.0,6504.0,174696,151281,153904
2018-06-22 00:00:00.000000000,1529596800000000000,6506.0,6523.0,6446.0,6476.0,150361,153904,148533
2018-06-25 00:00:00.000000000,1529856000000000000,6489.0,6521.0,6467.0,6480.0,140572,148533,144311
2018-06-26 00:00:00.000000000,1529942400000000000,6488.0,6494.0,6386.0,6438.0,172232,144311,138772
2018-06-27 00:00:00.000000000,1530028800000000000,6440.0,6523.0,6439.0,6492.0,146388,138772,131814
2018-06-28 00:00:00.000000000,1530115200000000000,6502.0,6522.0,6470.0,6477.0,107635,131814,133461
2018-06-29 00:00:00.000000000,1530201600000000000,6485.0,6536.0,6444.0,6485.0,161340,133461,132410
2018-07-02 00:00:00.000000000,1530460800000000000,6486.0,6557.0,6477.0,6497.0,149157,132410,129314
2018-07-03 00:00:00.000000000,1530547200000000000,6499.0,6528.0,6427.0,6485.0,133247,129314,128068
2018-07-04 00:00:00.000000000,1530633600000000000,6492.0,6505.0,6450.0,6469.0,95909,128068,126314
2018-07-05 00:00:00.000000000,1530720000000000000,6469.0,6517.0,6432.0,6486.0,105162,126314,124560
2018-07-06 00:00:00.000000000,1530806400000000000,6484.0,6518.0,6426.0,6474.0,149468,124560,125014
2018-07-09 00:00:00.000000000,1531065600000000000,6476.0,6528.0,6466.0,6486.0,100790,125014,126673
2018-07-10 00:00:00.000000000,1531152000000000000,6480.0,6492.0,6430.0,6447.0,101528,126673,128399
2018-07-11 00:00:00.000000000,1531238400000000000,6454.0,6466.0,6370.0,6396.0,140403,128399,128596
2018-07-12 00:00:00.000000000,1531324800000000000,6384.0,6404.0,6331.0,6347.0,122052,128596,126883
2018-07-13 00:00:00.000000000,1531411200000000000,6338.0,6351.0,6236.0,6250.0,157648,126883,124397
2018-07-16 00:00:00.000000000,1531670400000000000,6241.0,6266.0,6205.0,6242.0,123785,124397,121935
2018-07-17 00:00:00.000000000,1531756800000000000,6243.0,6287.0,6226.0,6243.0,103332,121935,120491
2018-07-18 00:00:00.000000000,1531843200000000000,6249.0,6276.0,6236.0,6255.0,81822,120491,119723
2018-07-19 00:00:00.000000000,1531929600000000000,6268.0,6313.0,6264.0,6276.0,78427,119723,118603
2018-07-20 00:00:00.000000000,1532016000000000000,6267.0,6303.0,6252.0,6259.0,77532,118603,117559
2018-07-23 00:00:00.000000000,1532275200000000000,6262.0,6328.0,6258.0,6291.0,73384,117559,113811
2018-07-24 00:00:00.000000000,1532361600000000000,6287.0,6300.0,6232.0,6277.0,65590,113811,113843
2018-07-25 00:00:00.000000000,1532448000000000000,6274.0,6297.0,6258.0,6273.0,49904,113843,113371
2018-07-26 00:00:00.000000000,1532534400000000000,6282.0,6342.0,6274.0,6327.0,74221,113371,112751
2018-07-27 00:00:00.000000000,1532620800000000000,6331.0,6339.0,6286.0,6317.0,72306,112751,105506
2018-07-30 00:00:00.000000000,1532880000000000000,6314.0,6350.0,6306.0,6319.0,51229,105506,104156
2018-07-31 00:00:00.000000000,1532966400000000000,6531.0,6549.0,6480.0,6502.0,91951,104156,169527
2018-08-01 00:00:00.000000000,1533052800000000000,6511.0,6521.0,6462.0,6508.0,95912,169527,169489
2018-08-02 00:00:00.000000000,1533139200000000000,6515.0,6568.0,6489.0,6504.0,112292,169489,172451
2018-08-03 00:00:00.000000000,1533225600000000000,6497.0,6552.0,6477.0,6520.0,96809,172451,176627
2018-08-06 00:00:00.000000000,1533484800000000000,6526.0,6542.0,6492.0,6533.0,105754,176627,178864
2018-08-07 00:00:00.000000000,1533571200000000000,6531.0,6646.0,6529.0,6619.0,152935,178864,188092
2018-08-08 00:00:00.000000000,1533657600000000000,6629.0,6648.0,6598.0,6647.0,95750,188092,191793
2018-08-09 00:00:00.000000000,1533744000000000000,6658.0,6690.0,6622.0,6660.0,114011,191793,197971
2018-08-10 00:00:00.000000000,1533830400000000000,6665.0,6684.0,6626.0,6660.0,88907,197971,197627
2018-08-13 00:00:00.000000000,1534089600000000000,6656.0,6679.0,6500.0,6586.0,108396,197627,190172
2018-08-14 00:00:00.000000000,1534176000000000000,6576.0,6624.0,6567.0,6596.0,70092,190172,189948
2018-08-15 00:00:00.000000000,1534262400000000000,6606.0,6645.0,6590.0,6630.0,87737,189948,194592
2018-08-16 00:00:00.000000000,1534348800000000000,6618.0,6623.0,6539.0,6585.0,110940,194592,187677
2018-08-17 00:00:00.000000000,1534435200000000000,6595.0,6786.0,6581.0,6693.0,286023,187677,208413
2018-08-20 00:00:00.000000000,1534694400000000000,6697.0,6798.0,6685.0,6766.0,194248,208413,213298
2018-08-21 00:00:00.000000000,1534780800000000000,6774.0,6779.0,6703.0,6762.0,144980,213298,209578
2018-08-22 00:00:00.000000000,1534867200000000000,6758.0,6857.0,6753.0,6812.0,214994,209578,210777
2018-08-23 00:00:00.000000000,1534953600000000000,6815.0,6832.0,6732.0,6747.0,145858,210777,206910
2018-08-24 00:00:00.000000000,1535040000000000000,6731.0,6795.0,6715.0,6731.0,147394,206910,208791
2018-08-27 00:00:00.000000000,1535299200000000000,6733.0,6757.0,6632.0,6638.0,134295,208791,206476
2018-08-28 00:00:00.000000000,1535385600000000000,6645.0,6674.0,6610.0,6660.0,112188,206476,207873
2018-08-29 00:00:00.000000000,1535472000000000000,6664.0,6686.0,6593.0,6597.0,127550,207873,206268
2018-08-30 00:00:00.000000000,1535558400000000000,6605.0,6642.0,6591.0,6639.0,98448,206268,204746
2018-08-31 00:00:00.000000000,1535644800000000000,6646.0,6664.0,6606.0,6612.0,97459,204746,202977
2018-09-03 00:00:00.000000000,1535904000000000000,6614.0,6685.0,6550.0,6663.0,166489,202977,202238
2018-09-04 00:00:00.000000000,1535990400000000000,6669.0,6736.0,6661.0,6697.0,159220,202238,204645
2018-09-05 00:00:00.000000000,1536076800000000000,6700.0,6733.0,6677.0,6699.0,122579,204645,207159
2018-09-06 00:00:00.000000000,1536163200000000000,6692.0,6755.0,6679.0,6728.0,138354,207159,210324
2018-09-07 00:00:00.000000000,1536249600000000000,6729.0,6758.0,6680.0,6715.0,136129,210324,210360
2018-09-10 00:00:00.000000000,1536508800000000000,6708.0,6778.0,6688.0,6763.0,168679,210360,212417
2018-09-11 00:00:00.000000000,1536595200000000000,6761.0,6770.0,6703.0,6742.0,113015,212417,208695
2018-09-12 00:00:00.000000000,1536681600000000000,6738.0,6794.0,6726.0,6737.0,166391,208695,210833
2018-09-13 00:00:00.000000000,1536768000000000000,6716.0,6764.0,6664.0,6711.0,152368,210833,209291
2018-09-14 00:00:00.000000000,1536854400000000000,6716.0,6782.0,6705.0,6724.0,137834,209291,210531
2018-09-17 00:00:00.000000000,1537113600000000000,6714.0,6767.0,6705.0,6757.0,102213,210531,211230
2018-09-18 00:00:00.000000000,1537200000000000000,6768.0,6798.0,6694.0,6709.0,154090,211230,210732
2018-09-19 00:00:00.000000000,1537286400000000000,6708.0,6718.0,6621.0,6637.0,129234,210732,210613
2018-09-20 00:00:00.000000000,1537372800000000000,6628.0,6666.0,6608.0,6613.0,88567,210613,206697
2018-09-21 00:00:00.000000000,1537459200000000000,6615.0,6651.0,6558.0,6563.0,121794,206697,208390
2018-09-25 00:00:00.000000000,1537804800000000000,6598.0,6630.0,6576.0,6617.0,66055,208390,206951
2018-09-26 00:00:00.000000000,1537891200000000000,6626.0,6717.0,6623.0,6704.0,108213,206951,201597
2018-09-27 00:00:00.000000000,1537977600000000000,6699.0,6704.0,6640.0,6670.0,84324,201597,201518
2018-09-28 00:00:00.000000000,1538064000000000000,6661.0,6666.0,6620.0,6650.0,91814,201518,195395
2018-10-08 00:00:00.000000000,1538928000000000000,6703.0,6710.0,6652.0,6672.0,54955,195395,193551
2018-10-09 00:00:00.000000000,1539014400000000000,6673.0,6808.0,6669.0,6805.0,155428,193551,200008
2018-10-10 00:00:00.000000000,1539100800000000000,6806.0,6848.0,6778.0,6820.0,171846,200008,203225
2018-10-11 00:00:00.000000000,1539187200000000000,6812.0,6830.0,6691.0,6714.0,176090,203225,200727
2018-10-12 00:00:00.000000000,1539273600000000000,6727.0,6778.0,6724.0,6768.0,107124,200727,195071
2018-10-15 00:00:00.000000000,1539532800000000000,6782.0,6812.0,6758.0,6775.0,112080,195071,197457
2018-10-16 00:00:00.000000000,1539619200000000000,6776.0,6815.0,6730.0,6744.0,123051,197457,197303
2018-10-17 00:00:00.000000000,1539705600000000000,6740.0,6778.0,6726.0,6766.0,89710,197303,197128
2018-10-18 00:00:00.000000000,1539792000000000000,6769.0,6771.0,6696.0,6698.0,104075,197128,191971
2018-10-19 00:00:00.000000000,1539878400000000000,6696.0,6710.0,6662.0,6662.0,78565,191971,186068
2018-10-22 00:00:00.000000000,1540137600000000000,6674.0,6718.0,6663.0,6700.0,75666,186068,181978
2018-10-23 00:00:00.000000000,1540224000000000000,6704.0,6736.0,6642.0,6645.0,96361,181978,183381
2018-10-24 00:00:00.000000000,1540310400000000000,6628.0,6647.0,6581.0,6585.0,128973,183381,174303
2018-10-25 00:00:00.000000000,1540396800000000000,6591.0,6608.0,6516.0,6539.0,105520,174303,173361
2018-10-26 00:00:00.000000000,1540483200000000000,6543.0,6567.0,6525.0,6547.0,66349,173361,172577
2018-10-29 00:00:00.000000000,1540742400000000000,6540.0,6593.0,6500.0,6580.0,113776,172577,171359
2018-10-30 00:00:00.000000000,1540828800000000000,6588.0,6650.0,6535.0,6550.0,133635,171359,174906
2018-10-31 00:00:00.000000000,1540915200000000000,6542.0,6578.0,6525.0,6545.0,80404,174906,174884
2018-11-01 00:00:00.000000000,1541001600000000000,6538.0,6583.0,6530.0,6535.0,78142,174884,173741
2018-11-02 00:00:00.000000000,1541088000000000000,6545.0,6554.0,6358.0,6416.0,176608,173741,158089
2018-11-05 00:00:00.000000000,1541347200000000000,6439.0,6491.0,6422.0,6469.0,71222,158089,153067
2018-11-06 00:00:00.000000000,1541433600000000000,6464.0,6478.0,6436.0,6458.0,41825,153067,151043
2018-11-07 00:00:00.000000000,1541520000000000000,6456.0,6489.0,6433.0,6460.0,48237,151043,150336
2018-11-08 00:00:00.000000000,1541606400000000000,6468.0,6493.0,6411.0,6432.0,64326,150336,149355
2018-11-09 00:00:00.000000000,1541692800000000000,6436.0,6453.0,6362.0,6391.0,69225,149355,146731
2018-11-12 00:00:00.000000000,1541952000000000000,6379.0,6398.0,6299.0,6386.0,104864,146731,139326
2018-11-13 00:00:00.000000000,1542038400000000000,6386.0,6389.0,6357.0,6371.0,53896,139326,135648
2018-11-14 00:00:00.000000000,1542124800000000000,6352.0,6389.0,6268.0,6286.0,79319,135648,131457
2018-11-15 00:00:00.000000000,1542211200000000000,6298.0,6337.0,6293.0,6321.0,56985,131457,126330
2018-11-16 00:00:00.000000000,1542297600000000000,6331.0,6384.0,6315.0,6325.0,52361,126330,126218
2018-11-19 00:00:00.000000000,1542556800000000000,6287.0,6308.0,6273.0,6294.0,48754,126218,125762
2018-11-20 00:00:00.000000000,1542643200000000000,6292.0,6358.0,6227.0,6335.0,86601,125762,122688
2018-11-21 00:00:00.000000000,1542729600000000000,6337.0,6376.0,6263.0,6353.0,98137,122688,119278
2018-11-22 00:00:00.000000000,1542816000000000000,6367.0,6410.0,6332.0,6388.0,67681,119278,120074
2018-11-23 00:00:00.000000000,1542902400000000000,6405.0,6438.0,6376.0,6426.0,65421,120074,116946
2018-11-26 00:00:00.000000000,1543161600000000000,6418.0,6461.0,6388.0,6426.0,81345,116946,113024
2018-11-27 00:00:00.000000000,1543248000000000000,6394.0,6451.0,6364.0,6365.0,83329,113024,107974
2018-11-28 00:00:00.000000000,1543334400000000000,6370.0,6407.0,6360.0,6388.0,53710,107974,106759
2018-11-29 00:00:00.000000000,1543420800000000000,6399.0,6430.0,6375.0,6383.0,52931,106759,103374
2018-11-30 00:00:00.000000000,1543507200000000000,6391.0,6437.0,6378.0,6433.0,46871,103374,101562
2018-12-03 00:00:00.000000000,1543766400000000000,6434.0,6446.0,6378.0,6387.0,71467,101562,98379
2018-12-04 00:00:00.000000000,1543852800000000000,6388.0,6422.0,6354.0,6407.0,61786,98379,91837
2018-12-05 00:00:00.000000000,1543939200000000000,6427.0,6454.0,6394.0,6430.0,53065,91837,90483
2018-12-06 00:00:00.000000000,1544025600000000000,6594.0,6689.0,6571.0,6668.0,120795,90483,121454
2018-12-07 00:00:00.000000000,1544112000000000000,6655.0,6695.0,6636.0,6668.0,106630,121454,125450
2018-12-10 00:00:00.000000000,1544371200000000000,6674.0,6710.0,6635.0,6651.0,90916,125450,130886
2018-12-11 00:00:00.000000000,1544457600000000000,6670.0,6685.0,6600.0,6636.0,86717,130886,129563
2018-12-12 00:00:00.000000000,1544544000000000000,6645.0,6696.0,6626.0,6693.0,73525,129563,137791
2018-12-13 00:00:00.000000000,1544630400000000000,6707.0,6709.0,6664.0,6682.0,61213,137791,138926
2018-12-14 00:00:00.000000000,1544716800000000000,6671.0,6678.0,6580.0,6592.0,91352,138926,140164
2018-12-17 00:00:00.000000000,1544976000000000000,6591.0,6633.0,6553.0,6627.0,71242,140164,140838
2018-12-18 00:00:00.000000000,1545062400000000000,6629.0,6630.0,6574.0,6618.0,70977,140838,145159
2018-12-19 00:00:00.000000000,1545148800000000000,6628.0,6662.0,6589.0,6652.0,81736,145159,147089
2018-12-20 00:00:00.000000000,1545235200000000000,6660.0,6679.0,6478.0,6547.0,157057,147089,140400
2018-12-21 00:00:00.000000000,1545321600000000000,6557.0,6559.0,6511.0,6523.0,54502,140400,140992
2018-12-24 00:00:00.000000000,1545580800000000000,6515.0,6552.0,6490.0,6509.0,61248,140992,138709
2018-12-25 00:00:00.000000000,1545667200000000000,6505.0,6523.0,6450.0,6458.0,59927,138709,135289
2018-12-26 00:00:00.000000000,1545753600000000000,6459.0,6480.0,6446.0,6460.0,45659,135289,135797
2018-12-27 00:00:00.000000000,1545840000000000000,6467.0,6472.0,6407.0,6436.0,76516,135797,138030
2018-12-28 00:00:00.000000000,1545926400000000000,6434.0,6446.0,6414.0,6435.0,50809,138030,137546
2019-01-02 00:00:00.000000000,1546358400000000000,6436.0,6507.0,6430.0,6493.0,46829,137546,141210
2019-01-03 00:00:00.000000000,1546444800000000000,6490.0,6534.0,6474.0,6524.0,68450,141210,140936
2019-01-04 00:00:00.000000000,1546531200000000000,6520.0,6548.0,6516.0,6540.0,62827,140936,140120
2019-01-07 00:00:00.000000000,1546790400000000000,6544.0,6565.0,6534.0,6542.0,54428,140120,144061
2019-01-08 00:00:00.000000000,1546876800000000000,6538.0,6575.0,6509.0,6557.0,82394,144061,149880
2019-01-09 00:00:00.000000000,1546963200000000000,6553.0,6580.0,6529.0,6535.0,72146,149880,152322
2019-01-10 00:00:00.000000000,1547049600000000000,6537.0,6549.0,6510.0,6524.0,89884,152322,157394
2019-01-11 00:00:00.000000000,1547136000000000000,6527.0,6534.0,6459.0,6479.0,80841,157394,158965
2019-01-14 00:00:00.000000000,1547395200000000000,6483.0,6495.0,6415.0,6436.0,104794,158965,163969
2019-01-15 00:00:00.000000000,1547481600000000000,6413.0,6462.0,6405.0,6459.0,79231,163969,164322
2019-01-16 00:00:00.000000000,1547568000000000000,6464.0,6487.0,6447.0,6475.0,90607,164322,163894
2019-01-17 00:00:00.000000000,1547654400000000000,6471.0,6491.0,6453.0,6456.0,69248,163894,161878
2019-01-18 00:00:00.000000000,1547740800000000000,6467.0,6528.0,6462.0,6507.0,68631,161878,159251
2019-01-21 00:00:00.000000000,1548000000000000000,6518.0,6606.0,6506.0,6595.0,101656,159251,160552
2019-01-22 00:00:00.000000000,1548086400000000000,6607.0,6686.0,6585.0,6655.0,134844,160552,160439
2019-01-23 00:00:00.000000000,1548172800000000000,6663.0,6688.0,6621.0,6644.0,83356,160439,163560
2019-01-24 00:00:00.000000000,1548259200000000000,6647.0,6680.0,6632.0,6642.0,69926,163560,158951
2019-01-25 00:00:00.000000000,1548345600000000000,6634.0,6654.0,6603.0,6640.0,63722,158951,155139
2019-01-28 00:00:00.000000000,1548604800000000000,6639.0,6746.0,6633.0,6738.0,107348,155139,157520
2019-01-29 00:00:00.000000000,1548691200000000000,6742.0,6771.0,6712.0,6737.0,90283,157520,154536
2019-01-30 00:00:00.000000000,1548777600000000000,6726.0,6755.0,6708.0,6736.0,67082,154536,152847
2019-01-31 00:00:00.000000000,1548864000000000000,6748.0,6752.0,6675.0,6699.0,78606,152847,143705
2019-02-01 00:00:00.000000000,1548950400000000000,6706.0,6733.0,6678.0,6690.0,52531,143705,135733
2019-02-11 00:00:00.000000000,1549814400000000000,6727.0,6754.0,6655.0,6667.0,60014,135733,132014
2019-02-12 00:00:00.000000000,1549900800000000000,6671.0,6698.0,6651.0,6674.0,57323,132014,134420
2019-02-13 00:00:00.000000000,1549987200000000000,6685.0,6694.0,6644.0,6678.0,49574,134420,135688
2019-02-14 00:00:00.000000000,1550073600000000000,6665.0,6723.0,6636.0,6699.0,80907,135688,134393
2019-02-15 00:00:00.000000000,1550160000000000000,6704.0,6713.0,6645.0,6660.0,61427,134393,130385
2019-02-18 00:00:00.000000000,1550419200000000000,6663.0,6705.0,6660.0,6696.0,53184,130385,130206
2019-02-19 00:00:00.000000000,1550505600000000000,6689.0,6796.0,6686.0,6779.0,99899,130206,139613
2019-02-20 00:00:00.000000000,1550592000000000000,6762.0,6768.0,6691.0,6711.0,82132,139613,138291
2019-02-21 00:00:00.000000000,1550678400000000000,6692.0,6710.0,6652.0,6683.0,62345,138291,134737
2019-02-22 00:00:00.000000000,1550764800000000000,6705.0,6728.0,6661.0,6679.0,61897,134737,134136
2019-02-25 00:00:00.000000000,1551024000000000000,6677.0,6708.0,6656.0,6678.0,66906,134136,132776
2019-02-26 00:00:00.000000000,1551110400000000000,6663.0,6703.0,6582.0,6594.0,115394,132776,133066
2019-02-27 00:00:00.000000000,1551196800000000000,6593.0,6639.0,6588.0,6595.0,55051,133066,133911
