datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2019-08-20 00:00:00.000000000,1566230400000000000,46760.0,46780.0,46530.0,46620.0,46307,122254,118708
2019-08-21 00:00:00.000000000,1566316800000000000,46490.0,46580.0,46260.0,46430.0,66111,118708,119311
2019-08-22 00:00:00.000000000,1566403200000000000,46400.0,46520.0,46230.0,46310.0,51753,119311,122150
2019-08-23 00:00:00.000000000,1566489600000000000,46450.0,46470.0,46160.0,46400.0,59152,122150,120809
2019-08-26 00:00:00.000000000,1566748800000000000,46120.0,46330.0,45830.0,46020.0,93095,120809,127256
2019-08-27 00:00:00.000000000,1566835200000000000,46270.0,46520.0,46180.0,46380.0,71127,127256,117777
2019-08-28 00:00:00.000000000,1566921600000000000,46680.0,46700.0,46480.0,46560.0,56253,117777,113164
2019-08-29 00:00:00.000000000,1567008000000000000,46530.0,46710.0,46480.0,46550.0,48746,113164,108238
2019-08-30 00:00:00.000000000,1567094400000000000,46700.0,46870.0,46630.0,46690.0,63164,108238,104068
2019-09-02 00:00:00.000000000,1567353600000000000,46720.0,46920.0,46510.0,46640.0,61925,104068,101620
2019-09-03 00:00:00.000000000,1567440000000000000,46460.0,46500.0,46310.0,46370.0,43999,101620,103941
2019-09-04 00:00:00.000000000,1567526400000000000,45850.0,46620.0,45730.0,46620.0,80963,103941,106679
2019-09-05 00:00:00.000000000,1567612800000000000,46750.0,47280.0,46660.0,46970.0,96274,106679,100268
2019-09-06 00:00:00.000000000,1567699200000000000,47540.0,47780.0,47330.0,47450.0,86235,100268,101848
2019-09-09 00:00:00.000000000,1567958400000000000,47430.0,47560.0,47290.0,47420.0,63841,101848,104869
2019-09-10 00:00:00.000000000,1568044800000000000,47340.0,47500.0,47240.0,47430.0,51824,104869,106477
2019-09-11 00:00:00.000000000,1568131200000000000,47120.0,47410.0,47060.0,47290.0,64116,106477,108122
2019-09-12 00:00:00.000000000,1568217600000000000,47240.0,47500.0,47010.0,47490.0,67326,108122,110099
2019-09-16 00:00:00.000000000,1568563200000000000,47910.0,47970.0,47530.0,47560.0,47466,110099,109410
2019-09-17 00:00:00.000000000,1568649600000000000,47580.0,47620.0,47230.0,47340.0,62126,109410,109751
2019-09-18 00:00:00.000000000,1568736000000000000,47130.0,47440.0,47030.0,47310.0,63624,109751,111436
2019-09-19 00:00:00.000000000,1568822400000000000,47130.0,47220.0,47030.0,47070.0,55329,111436,111877
2019-09-20 00:00:00.000000000,1568908800000000000,47200.0,47220.0,47050.0,47130.0,42958,111877,112140
2019-09-23 00:00:00.000000000,1569168000000000000,47160.0,47180.0,46850.0,46870.0,56452,112140,108658
2019-09-24 00:00:00.000000000,1569254400000000000,46860.0,47260.0,46850.0,47120.0,55820,108658,104818
2019-09-25 00:00:00.000000000,1569340800000000000,47140.0,47190.0,46950.0,47000.0,54347,104818,104512
2019-09-26 00:00:00.000000000,1569427200000000000,46980.0,47320.0,46940.0,47120.0,59517,104512,100707
2019-09-27 00:00:00.000000000,1569513600000000000,47100.0,47120.0,46650.0,46920.0,65433,100707,97762
2019-09-30 00:00:00.000000000,1569772800000000000,46930.0,47340.0,46830.0,47250.0,65431,97762,94807
2019-10-08 00:00:00.000000000,1570464000000000000,46860.0,46970.0,46750.0,46770.0,40631,94807,95758
2019-10-09 00:00:00.000000000,1570550400000000000,46670.0,46750.0,46520.0,46600.0,49563,95758,96272
2019-10-10 00:00:00.000000000,1570636800000000000,46580.0,46720.0,46500.0,46700.0,44665,96272,105403
2019-10-11 00:00:00.000000000,1570723200000000000,46800.0,47070.0,46700.0,46910.0,68571,105403,105873
2019-10-14 00:00:00.000000000,1570982400000000000,46950.0,47210.0,46920.0,46970.0,77110,105873,111994
2019-10-15 00:00:00.000000000,1571068800000000000,46790.0,47060.0,46730.0,46960.0,59215,111994,113855
2019-10-16 00:00:00.000000000,1571155200000000000,46960.0,46980.0,46750.0,46750.0,50742,113855,115271
2019-10-17 00:00:00.000000000,1571241600000000000,46560.0,46720.0,46530.0,46650.0,52734,115271,118298
2019-10-18 00:00:00.000000000,1571328000000000000,46740.0,46950.0,46570.0,46570.0,60155,118298,118180
2019-10-21 00:00:00.000000000,1571587200000000000,47080.0,47180.0,46960.0,47020.0,85756,118180,112019
2019-10-22 00:00:00.000000000,1571673600000000000,47190.0,47220.0,47060.0,47120.0,52236,112019,111910
2019-10-23 00:00:00.000000000,1571760000000000000,47080.0,47210.0,46910.0,46930.0,54876,111910,112474
2019-10-24 00:00:00.000000000,1571846400000000000,47030.0,47490.0,47010.0,47360.0,102650,112474,113665
2019-10-25 00:00:00.000000000,1571932800000000000,47510.0,47570.0,47260.0,47390.0,63951,113665,111995
2019-10-28 00:00:00.000000000,1572192000000000000,47430.0,47670.0,47330.0,47430.0,68438,111995,114010
2019-10-29 00:00:00.000000000,1572278400000000000,47520.0,47590.0,47320.0,47340.0,45234,114010,112639
2019-10-30 00:00:00.000000000,1572364800000000000,47400.0,47610.0,47390.0,47510.0,54396,112639,113939
2019-10-31 00:00:00.000000000,1572451200000000000,47460.0,47580.0,47250.0,47330.0,60354,113939,107110
2019-11-01 00:00:00.000000000,1572537600000000000,47080.0,47210.0,46780.0,47120.0,82397,107110,99280
2019-11-04 00:00:00.000000000,1572796800000000000,46960.0,47120.0,46940.0,47040.0,36597,99280,98536
2019-11-05 00:00:00.000000000,1572883200000000000,47050.0,47270.0,47020.0,47250.0,39989,98536,97455
2019-11-06 00:00:00.000000000,1572969600000000000,47280.0,47630.0,47160.0,47190.0,59352,97455,95620
2019-11-07 00:00:00.000000000,1573056000000000000,47300.0,47330.0,47060.0,47150.0,38980,95620,91556
2019-11-08 00:00:00.000000000,1573142400000000000,47420.0,47620.0,47330.0,47340.0,61763,91556,88692
2019-11-11 00:00:00.000000000,1573401600000000000,47440.0,47450.0,47150.0,47170.0,53950,88692,86642
2019-11-12 00:00:00.000000000,1573488000000000000,47140.0,47330.0,47120.0,47270.0,51814,86642,90517
2019-11-13 00:00:00.000000000,1573574400000000000,47080.0,47120.0,46970.0,47030.0,58525,90517,97229
2019-11-14 00:00:00.000000000,1573660800000000000,47000.0,47080.0,46850.0,47030.0,59354,97229,101012
2019-11-15 00:00:00.000000000,1573747200000000000,47050.0,47060.0,46700.0,46930.0,61323,101012,103668
2019-11-18 00:00:00.000000000,1574006400000000000,46900.0,47030.0,46750.0,46980.0,45574,103668,105355
2019-11-19 00:00:00.000000000,1574092800000000000,46960.0,46980.0,46790.0,46890.0,47860,105355,107502
2019-11-20 00:00:00.000000000,1574179200000000000,46920.0,47240.0,46900.0,47050.0,71961,107502,106534
2019-11-21 00:00:00.000000000,1574265600000000000,47150.0,47240.0,46980.0,47110.0,49908,106534,104718
2019-11-22 00:00:00.000000000,1574352000000000000,46950.0,47010.0,46840.0,46870.0,56633,104718,109647
2019-11-25 00:00:00.000000000,1574611200000000000,47010.0,47180.0,46950.0,47100.0,58470,109647,107725
2019-11-26 00:00:00.000000000,1574697600000000000,47160.0,47220.0,47010.0,47070.0,41516,107725,106341
2019-11-27 00:00:00.000000000,1574784000000000000,47130.0,47410.0,47100.0,47380.0,82924,106341,111363
2019-11-28 00:00:00.000000000,1574870400000000000,47510.0,47520.0,47290.0,47350.0,53739,111363,111290
2019-11-29 00:00:00.000000000,1574956800000000000,47300.0,47370.0,47200.0,47320.0,42139,111290,105219
2019-12-02 00:00:00.000000000,1575216000000000000,47220.0,47380.0,47060.0,47300.0,49641,105219,101663
2019-12-03 00:00:00.000000000,1575302400000000000,47210.0,47250.0,47040.0,47080.0,46939,101663,98537
2019-12-04 00:00:00.000000000,1575388800000000000,46950.0,47120.0,46910.0,46980.0,45622,98537,98483
2019-12-05 00:00:00.000000000,1575475200000000000,47050.0,47290.0,47030.0,47200.0,38496,98483,96324
2019-12-06 00:00:00.000000000,1575561600000000000,47240.0,47370.0,47180.0,47320.0,33902,96324,94320
2019-12-09 00:00:00.000000000,1575820800000000000,47350.0,48470.0,47340.0,48440.0,145626,94320,112956
2019-12-10 00:00:00.000000000,1575907200000000000,48350.0,48800.0,48290.0,48690.0,128268,112956,133405
2019-12-11 00:00:00.000000000,1575993600000000000,48730.0,49060.0,48590.0,49000.0,110091,133405,142458
2019-12-12 00:00:00.000000000,1576080000000000000,48980.0,49360.0,48950.0,49030.0,110998,142458,140516
2019-12-13 00:00:00.000000000,1576166400000000000,49050.0,49380.0,48800.0,49010.0,135079,140516,140096
2019-12-16 00:00:00.000000000,1576425600000000000,49030.0,49210.0,48690.0,49100.0,136663,140096,139840
2019-12-17 00:00:00.000000000,1576512000000000000,49190.0,49460.0,49100.0,49260.0,95973,139840,143011
2019-12-18 00:00:00.000000000,1576598400000000000,49220.0,49300.0,49000.0,49070.0,57170,143011,140507
2019-12-19 00:00:00.000000000,1576684800000000000,49080.0,49200.0,48860.0,49110.0,59923,140507,141367
2019-12-20 00:00:00.000000000,1576771200000000000,49090.0,49560.0,48940.0,49030.0,108124,141367,135544
2019-12-23 00:00:00.000000000,1577030400000000000,49050.0,49140.0,48870.0,49050.0,64384,135544,133127
2019-12-24 00:00:00.000000000,1577116800000000000,49130.0,49640.0,48970.0,49590.0,100375,133127,140947
2019-12-25 00:00:00.000000000,1577203200000000000,49470.0,49710.0,49390.0,49600.0,66609,140947,142232
2019-12-26 00:00:00.000000000,1577289600000000000,49660.0,49940.0,49450.0,49650.0,77121,142232,142155
2019-12-27 00:00:00.000000000,1577376000000000000,49640.0,49820.0,49590.0,49730.0,62620,142155,142194
2019-12-30 00:00:00.000000000,1577635200000000000,49590.0,49610.0,49230.0,49510.0,92652,142194,132880
2019-12-31 00:00:00.000000000,1577721600000000000,49380.0,49490.0,49110.0,49150.0,72340,132880,119727
2020-01-02 00:00:00.000000000,1577894400000000000,49190.0,49340.0,49120.0,49230.0,42747,119727,110353
2020-01-03 00:00:00.000000000,1577980800000000000,49200.0,49250.0,48870.0,48900.0,81773,110353,107465
2020-01-06 00:00:00.000000000,1578240000000000000,48600.0,49010.0,48560.0,48760.0,85974,107465,112759
2020-01-07 00:00:00.000000000,1578326400000000000,48740.0,49020.0,48710.0,49010.0,57599,112759,119226
2020-01-08 00:00:00.000000000,1578412800000000000,48880.0,48980.0,48640.0,48860.0,82785,119226,122405
2020-01-09 00:00:00.000000000,1578499200000000000,48940.0,49170.0,48830.0,48960.0,78060,122405,128312
2020-01-10 00:00:00.000000000,1578585600000000000,48900.0,49050.0,48850.0,49010.0,48262,128312,134555
2020-01-13 00:00:00.000000000,1578844800000000000,48900.0,49230.0,48710.0,48940.0,84452,134555,135429
2020-01-14 00:00:00.000000000,1578931200000000000,48840.0,49380.0,48820.0,49310.0,99744,135429,142706
2020-01-15 00:00:00.000000000,1579017600000000000,49340.0,49610.0,49180.0,49260.0,78508,142706,141576
2020-01-16 00:00:00.000000000,1579104000000000000,49250.0,49400.0,49160.0,49200.0,52450,141576,141900
2020-01-17 00:00:00.000000000,1579190400000000000,49450.0,49550.0,49130.0,49250.0,77143,141900,140603
2020-01-20 00:00:00.000000000,1579449600000000000,49300.0,49330.0,48970.0,49100.0,65995,140603,138502
2020-01-21 00:00:00.000000000,1579536000000000000,49040.0,49080.0,48300.0,48420.0,97077,138502,127620
2020-01-22 00:00:00.000000000,1579622400000000000,48440.0,48650.0,48280.0,48540.0,56978,127620,121551
2020-01-23 00:00:00.000000000,1579708800000000000,48260.0,48380.0,47960.0,48020.0,58176,121551,114727
2020-02-03 00:00:00.000000000,1580659200000000000,44780.0,45250.0,44780.0,45040.0,89818,114727,107064
2020-02-04 00:00:00.000000000,1580745600000000000,44730.0,45290.0,44680.0,45260.0,53234,107064,107815
2020-02-05 00:00:00.000000000,1580832000000000000,45100.0,45630.0,44980.0,45550.0,45362,107815,108033
2020-02-06 00:00:00.000000000,1580918400000000000,45660.0,46200.0,45620.0,46040.0,35004,108033,107093
2020-02-07 00:00:00.000000000,1581004800000000000,45870.0,45930.0,45600.0,45690.0,27048,107093,104940
2020-02-10 00:00:00.000000000,1581264000000000000,45310.0,45590.0,45260.0,45410.0,34784,104940,108030
2020-02-11 00:00:00.000000000,1581350400000000000,45530.0,45980.0,45450.0,45580.0,34415,108030,110694
2020-02-12 00:00:00.000000000,1581436800000000000,45660.0,45730.0,45490.0,45580.0,29553,110694,111420
2020-02-13 00:00:00.000000000,1581523200000000000,45640.0,45860.0,45590.0,45710.0,36413,111420,113249
2020-02-14 00:00:00.000000000,1581609600000000000,45900.0,45960.0,45820.0,45930.0,26715,113249,114574
2020-02-17 00:00:00.000000000,1581868800000000000,46070.0,46500.0,46010.0,46490.0,55996,114574,110751
2020-02-18 00:00:00.000000000,1581955200000000000,46430.0,46440.0,46240.0,46270.0,43655,110751,110530
2020-02-19 00:00:00.000000000,1582041600000000000,46270.0,46540.0,46220.0,46400.0,39541,110530,112056
2020-02-20 00:00:00.000000000,1582128000000000000,46400.0,46570.0,46230.0,46430.0,63893,112056,113171
2020-02-21 00:00:00.000000000,1582214400000000000,46260.0,46330.0,45980.0,45990.0,62210,113171,115952
2020-02-24 00:00:00.000000000,1582473600000000000,45980.0,46040.0,45710.0,46000.0,75484,115952,117756
2020-02-25 00:00:00.000000000,1582560000000000000,45900.0,46040.0,45670.0,45950.0,62341,117756,121748
2020-02-26 00:00:00.000000000,1582646400000000000,45680.0,45770.0,45570.0,45630.0,55268,121748,122461
2020-02-27 00:00:00.000000000,1582732800000000000,45570.0,45650.0,45430.0,45440.0,54248,122461,126637
2020-02-28 00:00:00.000000000,1582819200000000000,45250.0,45350.0,44240.0,44390.0,119804,126637,128432
2020-03-02 00:00:00.000000000,1583078400000000000,44520.0,45300.0,44370.0,45230.0,80877,128432,123662
2020-03-03 00:00:00.000000000,1583164800000000000,45940.0,45990.0,45480.0,45620.0,53516,123662,123145
2020-03-04 00:00:00.000000000,1583251200000000000,45360.0,45400.0,45210.0,45280.0,45562,123145,122199
2020-03-05 00:00:00.000000000,1583337600000000000,45280.0,45410.0,45140.0,45320.0,31073,122199,121583
2020-03-06 00:00:00.000000000,1583424000000000000,45030.0,45120.0,44860.0,44900.0,38564,121583,125189
2020-03-09 00:00:00.000000000,1583683200000000000,43470.0,44000.0,43460.0,43750.0,61676,125189,127014
2020-03-10 00:00:00.000000000,1583769600000000000,44280.0,44760.0,44080.0,44540.0,49920,127014,126908
2020-03-11 00:00:00.000000000,1583856000000000000,44480.0,44570.0,44080.0,44120.0,37296,126908,127169
2020-03-12 00:00:00.000000000,1583942400000000000,43570.0,43660.0,43030.0,43330.0,67756,127169,128176
2020-03-13 00:00:00.000000000,1584028800000000000,43090.0,43590.0,42600.0,43520.0,78597,128176,126755
2020-03-16 00:00:00.000000000,1584288000000000000,43180.0,43440.0,42500.0,42520.0,58058,126755,127110
2020-03-17 00:00:00.000000000,1584374400000000000,42950.0,43020.0,42130.0,42630.0,120081,127110,119309
2020-03-18 00:00:00.000000000,1584460800000000000,41570.0,41770.0,39960.0,39960.0,116615,119309,123679
2020-03-19 00:00:00.000000000,1584547200000000000,38420.0,38770.0,37570.0,37570.0,20498,123679,119128
2020-03-20 00:00:00.000000000,1584633600000000000,38080.0,39250.0,37560.0,38910.0,220388,119128,110284
2020-03-23 00:00:00.000000000,1584892800000000000,36600.0,37250.0,35300.0,37200.0,206648,110284,110033
2020-03-24 00:00:00.000000000,1584979200000000000,38000.0,38900.0,37520.0,38200.0,157665,110033,109290
2020-03-25 00:00:00.000000000,1585065600000000000,39110.0,39390.0,38540.0,39360.0,149743,109290,109809
2020-03-26 00:00:00.000000000,1585152000000000000,38980.0,39320.0,38800.0,38870.0,97500,109809,110243
2020-03-27 00:00:00.000000000,1585238400000000000,39200.0,39320.0,38700.0,39180.0,113036,110243,112966
2020-03-30 00:00:00.000000000,1585497600000000000,38590.0,38930.0,38310.0,38720.0,98872,112966,112746
2020-03-31 00:00:00.000000000,1585584000000000000,39280.0,39600.0,39120.0,39150.0,75492,112746,110825
2020-04-01 00:00:00.000000000,1585670400000000000,39590.0,39680.0,38820.0,39000.0,78286,110825,110620
2020-04-02 00:00:00.000000000,1585756800000000000,38840.0,39800.0,38570.0,39650.0,101287,110620,108853
2020-04-03 00:00:00.000000000,1585843200000000000,39630.0,40120.0,39440.0,39930.0,76583,108853,104726
2020-04-07 00:00:00.000000000,1586188800000000000,40430.0,40940.0,40210.0,40600.0,74012,104726,105435
2020-04-08 00:00:00.000000000,1586275200000000000,40220.0,41020.0,40140.0,40810.0,76448,105435,104076
2020-04-09 00:00:00.000000000,1586361600000000000,41000.0,41180.0,40690.0,40800.0,49848,104076,103626
2020-04-10 00:00:00.000000000,1586448000000000000,40690.0,41820.0,40580.0,41720.0,76795,103626,104654
2020-04-13 00:00:00.000000000,1586707200000000000,41530.0,41930.0,41250.0,41780.0,86194,104654,108078
2020-04-14 00:00:00.000000000,1586793600000000000,41830.0,41970.0,41570.0,41750.0,73802,108078,111560
2020-04-15 00:00:00.000000000,1586880000000000000,41730.0,41820.0,41330.0,41560.0,73988,111560,114666
2020-04-16 00:00:00.000000000,1586966400000000000,41370.0,41670.0,41320.0,41560.0,56614,114666,113717
2020-04-17 00:00:00.000000000,1587052800000000000,41960.0,44800.0,41790.0,42280.0,87288,113717,114066
2020-04-20 00:00:00.000000000,1587312000000000000,42140.0,42630.0,42010.0,42330.0,77119,114066,114997
2020-04-21 00:00:00.000000000,1587398400000000000,41940.0,42160.0,41400.0,41440.0,118355,114997,115157
2020-04-22 00:00:00.000000000,1587484800000000000,41240.0,41370.0,40350.0,41090.0,140104,115157,121864
2020-04-23 00:00:00.000000000,1587571200000000000,41430.0,42020.0,41250.0,41950.0,118615,121864,114554
2020-04-24 00:00:00.000000000,1587657600000000000,41790.0,41980.0,41620.0,41780.0,76597,114554,112585
2020-04-27 00:00:00.000000000,1587916800000000000,42520.0,42880.0,42240.0,42490.0,98382,112585,114703
2020-04-28 00:00:00.000000000,1588003200000000000,42320.0,42470.0,42130.0,42300.0,71273,114703,113090
2020-04-29 00:00:00.000000000,1588089600000000000,42470.0,42720.0,42380.0,42510.0,66506,113090,112964
2020-04-30 00:00:00.000000000,1588176000000000000,42840.0,42980.0,42650.0,42940.0,61853,112964,112411
2020-05-06 00:00:00.000000000,1588694400000000000,42390.0,42780.0,42310.0,42720.0,60410,112411,111746
2020-05-07 00:00:00.000000000,1588780800000000000,42750.0,43120.0,42610.0,43110.0,73904,111746,113530
2020-05-08 00:00:00.000000000,1588867200000000000,43340.0,43610.0,43000.0,43510.0,79567,113530,113445
2020-05-11 00:00:00.000000000,1589126400000000000,43630.0,43950.0,43420.0,43500.0,73466,113445,116449
2020-05-12 00:00:00.000000000,1589212800000000000,43250.0,43450.0,43040.0,43040.0,80202,116449,115191
2020-05-13 00:00:00.000000000,1589299200000000000,43270.0,43430.0,42680.0,43060.0,77990,115191,115183
2020-05-14 00:00:00.000000000,1589385600000000000,43220.0,43250.0,42800.0,42910.0,60819,115183,112825
2020-05-15 00:00:00.000000000,1589472000000000000,42710.0,43320.0,42510.0,43130.0,75387,112825,111167
2020-05-18 00:00:00.000000000,1589731200000000000,42910.0,43330.0,42730.0,43270.0,67642,111167,106766
2020-05-19 00:00:00.000000000,1589817600000000000,43440.0,44030.0,43390.0,43690.0,92635,106766,105560
2020-05-20 00:00:00.000000000,1589904000000000000,43690.0,43920.0,43490.0,43730.0,81689,105560,109400
2020-05-21 00:00:00.000000000,1589990400000000000,43870.0,44500.0,43750.0,44150.0,107082,109400,112770
2020-05-22 00:00:00.000000000,1590076800000000000,44280.0,44410.0,43240.0,43260.0,146826,112770,108507
2020-05-25 00:00:00.000000000,1590336000000000000,43400.0,43680.0,43210.0,43650.0,89226,108507,103260
2020-05-26 00:00:00.000000000,1590422400000000000,43800.0,43940.0,43660.0,43860.0,70689,103260,105051
2020-05-27 00:00:00.000000000,1590508800000000000,44070.0,44110.0,43500.0,43640.0,99314,105051,104192
2020-05-28 00:00:00.000000000,1590595200000000000,43570.0,43850.0,43320.0,43700.0,105554,104192,103120
2020-05-29 00:00:00.000000000,1590681600000000000,43680.0,44050.0,43580.0,43940.0,92379,103120,102888
2020-06-01 00:00:00.000000000,1590940800000000000,44010.0,44650.0,43900.0,44600.0,106250,102888,106381
2020-06-02 00:00:00.000000000,1591027200000000000,44340.0,44800.0,44210.0,44560.0,98301,106381,103316
2020-06-03 00:00:00.000000000,1591113600000000000,44780.0,45100.0,44720.0,44830.0,91520,103316,101740
2020-06-04 00:00:00.000000000,1591200000000000000,45020.0,45050.0,44570.0,44720.0,84873,101740,101361
2020-06-05 00:00:00.000000000,1591286400000000000,44770.0,45260.0,44760.0,45220.0,90561,101361,104252
2020-06-08 00:00:00.000000000,1591545600000000000,45590.0,45960.0,45430.0,45800.0,118155,104252,102272
2020-06-09 00:00:00.000000000,1591632000000000000,45910.0,46490.0,45750.0,46250.0,110149,102272,103054
2020-06-10 00:00:00.000000000,1591718400000000000,46190.0,46980.0,45970.0,46830.0,116064,103054,104194
2020-06-11 00:00:00.000000000,1591804800000000000,47290.0,47600.0,46640.0,46950.0,171994,104194,101585
2020-06-12 00:00:00.000000000,1591891200000000000,46720.0,47150.0,46070.0,46840.0,152083,101585,100770
2020-06-15 00:00:00.000000000,1592150400000000000,46820.0,47330.0,46240.0,46280.0,184390,100770,102014
2020-06-16 00:00:00.000000000,1592236800000000000,46310.0,47270.0,46190.0,47150.0,134519,102014,102162
2020-06-17 00:00:00.000000000,1592323200000000000,47130.0,47250.0,46450.0,46770.0,135891,102162,97130
2020-06-18 00:00:00.000000000,1592409600000000000,46850.0,47020.0,46780.0,46920.0,85735,97130,92343
2020-06-19 00:00:00.000000000,1592496000000000000,46890.0,47680.0,46750.0,47680.0,108941,92343,104821
2020-06-22 00:00:00.000000000,1592755200000000000,47840.0,47930.0,47150.0,47470.0,134352,104821,107189
2020-06-23 00:00:00.000000000,1592841600000000000,47680.0,47870.0,47330.0,47850.0,140596,107189,112170
2020-06-24 00:00:00.000000000,1592928000000000000,47890.0,47940.0,47540.0,47860.0,97971,112170,112639
2020-06-29 00:00:00.000000000,1593360000000000000,48160.0,48590.0,48030.0,48380.0,101302,112639,120364
2020-06-30 00:00:00.000000000,1593446400000000000,48350.0,48800.0,48270.0,48790.0,105873,120364,124357
2020-07-01 00:00:00.000000000,1593532800000000000,48940.0,49380.0,48770.0,49350.0,152479,124357,129245
2020-07-02 00:00:00.000000000,1593619200000000000,48980.0,49570.0,48910.0,49410.0,146548,129245,127983
2020-07-03 00:00:00.000000000,1593705600000000000,49290.0,49390.0,48840.0,48900.0,146952,127983,121533
2020-07-06 00:00:00.000000000,1593964800000000000,48930.0,49220.0,48480.0,49040.0,129453,121533,117013
2020-07-07 00:00:00.000000000,1594051200000000000,49210.0,49620.0,49140.0,49360.0,118738,117013,114318
2020-07-08 00:00:00.000000000,1594137600000000000,49310.0,49970.0,49200.0,49800.0,120235,114318,118032
2020-07-09 00:00:00.000000000,1594224000000000000,49980.0,50800.0,49890.0,50700.0,144126,118032,120798
2020-07-10 00:00:00.000000000,1594310400000000000,50780.0,50800.0,50200.0,50500.0,153202,120798,115579
2020-07-13 00:00:00.000000000,1594569600000000000,50930.0,53520.0,50760.0,52880.0,271916,115579,114671
2020-07-14 00:00:00.000000000,1594656000000000000,52540.0,53100.0,51820.0,52210.0,189892,114671,107843
2020-07-15 00:00:00.000000000,1594742400000000000,52420.0,52730.0,52110.0,52210.0,147028,107843,108354
2020-07-16 00:00:00.000000000,1594828800000000000,52320.0,52360.0,50640.0,50710.0,234458,108354,97493
2020-07-17 00:00:00.000000000,1594915200000000000,51140.0,51770.0,51050.0,51430.0,140235,97493,92440
2020-07-20 00:00:00.000000000,1595174400000000000,51600.0,51700.0,51160.0,51300.0,108579,92440,88237
2020-07-21 00:00:00.000000000,1595260800000000000,51240.0,52310.0,51190.0,51870.0,142309,88237,113045
2020-07-22 00:00:00.000000000,1595347200000000000,52080.0,52830.0,52000.0,52410.0,149303,113045,119828
2020-07-23 00:00:00.000000000,1595433600000000000,51810.0,52100.0,51360.0,51970.0,172219,119828,117638
2020-07-24 00:00:00.000000000,1595520000000000000,51840.0,52470.0,51060.0,51220.0,198590,117638,113180
2020-07-27 00:00:00.000000000,1595779200000000000,51440.0,52040.0,51360.0,51600.0,152381,113180,113016
2020-07-28 00:00:00.000000000,1595865600000000000,51510.0,52250.0,51280.0,51520.0,167004,113016,114804
2020-07-29 00:00:00.000000000,1595952000000000000,51460.0,51990.0,51380.0,51880.0,126507,114804,120216
2020-07-30 00:00:00.000000000,1596038400000000000,51820.0,52170.0,51560.0,51690.0,142028,120216,122527
2020-07-31 00:00:00.000000000,1596124800000000000,51540.0,51950.0,51190.0,51820.0,176783,122527,118759
2020-08-03 00:00:00.000000000,1596384000000000000,51470.0,51570.0,50210.0,51050.0,178441,118759,125420
2020-08-04 00:00:00.000000000,1596470400000000000,51640.0,51970.0,51380.0,51540.0,125658,125420,119893
2020-08-05 00:00:00.000000000,1596556800000000000,51250.0,51640.0,51240.0,51350.0,108968,119893,119304
2020-08-06 00:00:00.000000000,1596643200000000000,51380.0,51890.0,51200.0,51400.0,138596,119304,119621
2020-08-07 00:00:00.000000000,1596729600000000000,51420.0,51720.0,51020.0,51300.0,116790,119621,119571
2020-08-10 00:00:00.000000000,1596988800000000000,51200.0,51290.0,49580.0,50230.0,215542,119571,118878
2020-08-11 00:00:00.000000000,1597075200000000000,51000.0,51100.0,50310.0,50340.0,126403,118878,114343
2020-08-12 00:00:00.000000000,1597161600000000000,50190.0,50690.0,49500.0,49870.0,172915,114343,110288
2020-08-13 00:00:00.000000000,1597248000000000000,50290.0,50920.0,50020.0,50410.0,120343,110288,106166
2020-08-14 00:00:00.000000000,1597334400000000000,50130.0,50220.0,49460.0,50100.0,142788,106166,106431
2020-08-17 00:00:00.000000000,1597593600000000000,50370.0,50750.0,50040.0,50730.0,94851,106431,103680
2020-08-18 00:00:00.000000000,1597680000000000000,50810.0,51370.0,50740.0,50830.0,101530,103680,99376
2020-08-19 00:00:00.000000000,1597766400000000000,51430.0,52580.0,51300.0,52260.0,172377,99376,115644
2020-08-20 00:00:00.000000000,1597852800000000000,52640.0,52740.0,51800.0,52040.0,152702,115644,117780
2020-08-21 00:00:00.000000000,1597939200000000000,52230.0,52280.0,51570.0,51800.0,126839,117780,115980
2020-08-24 00:00:00.000000000,1598198400000000000,51130.0,51560.0,51020.0,51540.0,115553,115980,111617
2020-08-25 00:00:00.000000000,1598284800000000000,51430.0,51540.0,51030.0,51130.0,88666,111617,109686
2020-08-26 00:00:00.000000000,1598371200000000000,51300.0,51490.0,51020.0,51440.0,87542,109686,110009
2020-08-27 00:00:00.000000000,1598457600000000000,51670.0,51730.0,51380.0,51490.0,73013,110009,110986
2020-08-28 00:00:00.000000000,1598544000000000000,51600.0,52030.0,51170.0,51990.0,140507,110986,114822
2020-08-31 00:00:00.000000000,1598803200000000000,52080.0,52230.0,51810.0,51980.0,96530,114822,117479
2020-09-01 00:00:00.000000000,1598889600000000000,52130.0,53050.0,52010.0,52990.0,127094,117479,129744
2020-09-02 00:00:00.000000000,1598976000000000000,52700.0,52820.0,51700.0,52070.0,159982,129744,119423
2020-09-03 00:00:00.000000000,1599062400000000000,52000.0,52170.0,51640.0,51760.0,110112,119423,117414
2020-09-04 00:00:00.000000000,1599148800000000000,51510.0,51800.0,50850.0,51650.0,153286,117414,114769
2020-09-07 00:00:00.000000000,1599408000000000000,51910.0,52840.0,51730.0,52240.0,168908,114769,113928
