datetime,datetime_nano,KQ.m@CZCE.SF.open,KQ.m@CZCE.SF.high,KQ.m@CZCE.SF.low,KQ.m@CZCE.SF.close,KQ.m@CZCE.SF.volume,KQ.m@CZCE.SF.open_oi,KQ.m@CZCE.SF.close_oi
2018-03-08 00:00:00.000000000,1520438400000000000,6308.0,6370.0,6288.0,6304.0,51754,91323,86521
2018-03-09 00:00:00.000000000,1520524800000000000,6282.0,6300.0,6014.0,6094.0,152631,86521,101091
2018-03-12 00:00:00.000000000,1520784000000000000,6182.0,6208.0,6134.0,6178.0,72949,101091,85460
2018-03-13 00:00:00.000000000,1520870400000000000,6172.0,6200.0,6130.0,6164.0,48141,85460,87871
2018-03-14 00:00:00.000000000,1520956800000000000,6160.0,6190.0,6064.0,6152.0,78414,87871,91805
2018-03-15 00:00:00.000000000,1521043200000000000,6134.0,6206.0,6112.0,6168.0,62183,91805,91304
2018-03-16 00:00:00.000000000,1521129600000000000,6152.0,6194.0,6124.0,6164.0,46359,91304,87469
2018-03-19 00:00:00.000000000,1521388800000000000,6124.0,6182.0,6080.0,6152.0,59231,87469,89647
2018-03-20 00:00:00.000000000,1521475200000000000,6148.0,6288.0,6130.0,6268.0,139053,89647,98480
2018-03-21 00:00:00.000000000,1521561600000000000,6300.0,6308.0,6214.0,6244.0,63894,98480,89435
2018-03-22 00:00:00.000000000,1521648000000000000,6278.0,6280.0,6220.0,6246.0,44676,89435,88212
2018-03-23 00:00:00.000000000,1521734400000000000,6120.0,6162.0,5960.0,6120.0,138542,88212,73074
2018-03-26 00:00:00.000000000,1521993600000000000,6108.0,6144.0,5980.0,6000.0,69616,73074,73552
2018-03-27 00:00:00.000000000,1522080000000000000,6020.0,6050.0,5832.0,5850.0,130142,73552,90706
2018-03-28 00:00:00.000000000,1522166400000000000,5810.0,5886.0,5802.0,5846.0,56956,90706,78485
2018-03-29 00:00:00.000000000,1522252800000000000,5848.0,5868.0,5790.0,5802.0,53452,78485,80888
2018-03-30 00:00:00.000000000,1522339200000000000,5818.0,5878.0,5812.0,5862.0,56603,80888,80834
2018-04-02 00:00:00.000000000,1522598400000000000,5928.0,5960.0,5866.0,5894.0,80771,80834,98864
2018-04-03 00:00:00.000000000,1522684800000000000,5904.0,5928.0,5870.0,5876.0,46578,98864,91475
2018-04-04 00:00:00.000000000,1522771200000000000,5872.0,5878.0,5814.0,5834.0,40005,91475,88944
2018-04-09 00:00:00.000000000,1523203200000000000,5762.0,5888.0,5738.0,5850.0,36595,88944,85816
2018-04-10 00:00:00.000000000,1523289600000000000,5856.0,5916.0,5854.0,5892.0,50613,85816,90419
2018-04-11 00:00:00.000000000,1523376000000000000,5912.0,5930.0,5850.0,5870.0,49319,90419,85411
2018-04-12 00:00:00.000000000,1523462400000000000,5896.0,5900.0,5852.0,5866.0,32456,85411,79366
2018-04-13 00:00:00.000000000,1523548800000000000,5838.0,6224.0,5836.0,6224.0,162862,79366,86762
2018-04-16 00:00:00.000000000,1523808000000000000,6236.0,6260.0,6112.0,6196.0,111523,86762,70804
2018-04-17 00:00:00.000000000,1523894400000000000,6196.0,6546.0,6164.0,6500.0,146594,70804,69864
2018-04-18 00:00:00.000000000,1523980800000000000,6560.0,6584.0,6214.0,6260.0,128287,69864,52657
2018-04-19 00:00:00.000000000,1524067200000000000,6306.0,6316.0,6034.0,6150.0,77538,52657,39360
2018-04-20 00:00:00.000000000,1524153600000000000,6152.0,6226.0,6052.0,6086.0,52390,39360,30277
2018-04-23 00:00:00.000000000,1524412800000000000,6142.0,6246.0,6116.0,6174.0,74475,30277,66005
2018-04-24 00:00:00.000000000,1524499200000000000,6182.0,6540.0,6168.0,6410.0,266669,66005,96265
2018-04-25 00:00:00.000000000,1524585600000000000,6410.0,6566.0,6392.0,6536.0,175161,96265,95220
2018-04-26 00:00:00.000000000,1524672000000000000,6520.0,6558.0,6420.0,6460.0,146588,95220,91296
2018-04-27 00:00:00.000000000,1524758400000000000,6490.0,6502.0,6358.0,6476.0,104615,91296,81753
2018-05-02 00:00:00.000000000,1525190400000000000,6488.0,6500.0,6374.0,6430.0,80087,81753,90640
2018-05-03 00:00:00.000000000,1525276800000000000,6432.0,6608.0,6418.0,6458.0,159618,90640,93385
2018-05-04 00:00:00.000000000,1525363200000000000,6444.0,6530.0,6394.0,6516.0,82639,93385,85835
2018-05-07 00:00:00.000000000,1525622400000000000,6518.0,6670.0,6502.0,6626.0,145993,85835,110116
2018-05-08 00:00:00.000000000,1525708800000000000,6626.0,6636.0,6570.0,6600.0,60493,110116,99840
2018-05-09 00:00:00.000000000,1525795200000000000,6552.0,6660.0,6516.0,6590.0,88433,99840,101823
2018-05-10 00:00:00.000000000,1525881600000000000,6598.0,6614.0,6492.0,6508.0,85685,101823,90428
2018-05-11 00:00:00.000000000,1525968000000000000,6530.0,6626.0,6502.0,6544.0,92071,90428,91119
2018-05-14 00:00:00.000000000,1526227200000000000,6578.0,6722.0,6552.0,6690.0,118051,91119,107669
2018-05-15 00:00:00.000000000,1526313600000000000,6716.0,6786.0,6686.0,6748.0,104697,107669,108380
2018-05-16 00:00:00.000000000,1526400000000000000,6754.0,7042.0,6748.0,6892.0,186395,108380,124195
2018-05-17 00:00:00.000000000,1526486400000000000,6900.0,6928.0,6678.0,6704.0,114622,124195,98085
2018-05-18 00:00:00.000000000,1526572800000000000,6706.0,6880.0,6566.0,6768.0,144020,98085,101637
2018-05-21 00:00:00.000000000,1526832000000000000,6762.0,6970.0,6662.0,6740.0,110517,101637,88328
2018-05-22 00:00:00.000000000,1526918400000000000,6762.0,6790.0,6652.0,6670.0,74434,88328,85995
2018-05-23 00:00:00.000000000,1527004800000000000,6700.0,6898.0,6592.0,6620.0,177451,85995,97157
2018-05-24 00:00:00.000000000,1527091200000000000,6624.0,6650.0,6432.0,6440.0,129847,97157,93562
2018-05-25 00:00:00.000000000,1527177600000000000,6490.0,6530.0,6424.0,6480.0,84302,93562,90961
2018-05-28 00:00:00.000000000,1527436800000000000,6530.0,6566.0,6452.0,6492.0,66366,90961,90148
2018-05-29 00:00:00.000000000,1527523200000000000,6500.0,6666.0,6490.0,6616.0,111938,90148,98576
2018-05-30 00:00:00.000000000,1527609600000000000,6594.0,6610.0,6462.0,6512.0,79566,98576,86041
2018-05-31 00:00:00.000000000,1527696000000000000,6550.0,6646.0,6534.0,6556.0,85065,86041,93200
2018-06-01 00:00:00.000000000,1527782400000000000,6608.0,6654.0,6572.0,6618.0,92136,93200,90241
2018-06-04 00:00:00.000000000,1528041600000000000,6672.0,6738.0,6606.0,6640.0,75556,90241,89840
2018-06-05 00:00:00.000000000,1528128000000000000,6654.0,6660.0,6508.0,6526.0,84301,89840,87558
2018-06-06 00:00:00.000000000,1528214400000000000,6556.0,6644.0,6550.0,6586.0,77564,87558,84046
2018-06-07 00:00:00.000000000,1528300800000000000,6630.0,6650.0,6536.0,6580.0,75177,84046,82976
2018-06-08 00:00:00.000000000,1528387200000000000,6560.0,6686.0,6526.0,6616.0,133334,82976,93129
2018-06-11 00:00:00.000000000,1528646400000000000,6646.0,6680.0,6602.0,6638.0,73777,93129,87009
2018-06-12 00:00:00.000000000,1528732800000000000,6646.0,6694.0,6602.0,6658.0,79597,87009,90484
2018-06-13 00:00:00.000000000,1528819200000000000,6666.0,6718.0,6502.0,6542.0,113655,90484,80428
2018-06-14 00:00:00.000000000,1528905600000000000,6568.0,6608.0,6500.0,6550.0,81454,80428,74421
2018-06-15 00:00:00.000000000,1528992000000000000,6522.0,6530.0,6440.0,6480.0,70314,74421,78505
2018-06-19 00:00:00.000000000,1529337600000000000,6486.0,6640.0,6320.0,6342.0,126637,78505,78273
2018-06-20 00:00:00.000000000,1529424000000000000,6368.0,6444.0,6342.0,6422.0,48997,78273,70928
2018-06-21 00:00:00.000000000,1529510400000000000,6434.0,6488.0,6388.0,6408.0,77258,70928,70788
2018-06-22 00:00:00.000000000,1529596800000000000,6390.0,6610.0,6388.0,6552.0,131189,70788,76149
2018-06-25 00:00:00.000000000,1529856000000000000,6600.0,6686.0,6542.0,6678.0,110171,76149,79548
2018-06-26 00:00:00.000000000,1529942400000000000,6636.0,6976.0,6634.0,6860.0,231997,79548,107874
2018-06-27 00:00:00.000000000,1530028800000000000,6900.0,6924.0,6816.0,6848.0,107989,107874,95752
2018-06-28 00:00:00.000000000,1530115200000000000,6894.0,6912.0,6762.0,6880.0,109147,95752,92886
2018-06-29 00:00:00.000000000,1530201600000000000,6928.0,7030.0,6870.0,6946.0,190332,92886,109190
2018-07-02 00:00:00.000000000,1530460800000000000,6944.0,6948.0,6782.0,6834.0,83825,109190,90414
2018-07-03 00:00:00.000000000,1530547200000000000,6832.0,6886.0,6790.0,6844.0,74647,90414,95310
2018-07-04 00:00:00.000000000,1530633600000000000,6844.0,6848.0,6674.0,6704.0,117326,95310,82488
2018-07-05 00:00:00.000000000,1530720000000000000,6668.0,6748.0,6620.0,6718.0,62118,82488,73746
2018-07-06 00:00:00.000000000,1530806400000000000,6706.0,6786.0,6636.0,6736.0,84168,73746,72560
2018-07-09 00:00:00.000000000,1531065600000000000,6702.0,6756.0,6670.0,6682.0,49908,72560,63098
2018-07-10 00:00:00.000000000,1531152000000000000,6700.0,6712.0,6542.0,6566.0,98225,63098,74283
2018-07-11 00:00:00.000000000,1531238400000000000,6526.0,6598.0,6520.0,6554.0,49787,74283,65010
2018-07-12 00:00:00.000000000,1531324800000000000,6584.0,6666.0,6544.0,6588.0,88850,65010,71241
2018-07-13 00:00:00.000000000,1531411200000000000,6598.0,6598.0,6502.0,6534.0,57623,71241,64583
2018-07-16 00:00:00.000000000,1531670400000000000,6528.0,6692.0,6508.0,6610.0,105726,64583,75519
2018-07-17 00:00:00.000000000,1531756800000000000,6598.0,6648.0,6554.0,6570.0,77840,75519,68984
2018-07-18 00:00:00.000000000,1531843200000000000,6588.0,6640.0,6570.0,6590.0,43848,68984,69804
2018-07-19 00:00:00.000000000,1531929600000000000,6646.0,6680.0,6602.0,6644.0,79813,69804,76557
2018-07-20 00:00:00.000000000,1532016000000000000,6646.0,6760.0,6640.0,6760.0,80777,76557,75029
2018-07-23 00:00:00.000000000,1532275200000000000,6750.0,6852.0,6720.0,6824.0,88252,75029,87187
2018-07-24 00:00:00.000000000,1532361600000000000,6826.0,6900.0,6816.0,6828.0,70689,87187,85291
2018-07-25 00:00:00.000000000,1532448000000000000,6862.0,6908.0,6822.0,6876.0,62693,85291,88846
2018-07-26 00:00:00.000000000,1532534400000000000,6890.0,6958.0,6860.0,6898.0,53776,88846,86414
2018-07-27 00:00:00.000000000,1532620800000000000,6946.0,6996.0,6862.0,6918.0,73511,86414,92662
2018-07-30 00:00:00.000000000,1532880000000000000,6948.0,6972.0,6900.0,6946.0,47566,92662,84264
2018-07-31 00:00:00.000000000,1532966400000000000,6940.0,7198.0,6936.0,6960.0,161327,84264,92763
2018-08-01 00:00:00.000000000,1533052800000000000,6962.0,7160.0,6892.0,7128.0,128310,92763,96772
2018-08-02 00:00:00.000000000,1533139200000000000,7126.0,7216.0,7084.0,7200.0,96188,96772,104667
2018-08-03 00:00:00.000000000,1533225600000000000,7234.0,7416.0,7232.0,7388.0,143303,104667,104227
2018-08-06 00:00:00.000000000,1533484800000000000,7404.0,7484.0,7330.0,7342.0,111863,104227,95091
2018-08-07 00:00:00.000000000,1533571200000000000,7322.0,7330.0,7056.0,7080.0,120928,95091,94979
2018-08-08 00:00:00.000000000,1533657600000000000,7028.0,7216.0,7000.0,7016.0,99022,94979,89540
2018-08-09 00:00:00.000000000,1533744000000000000,7016.0,7080.0,6980.0,6996.0,67943,89540,80942
2018-08-10 00:00:00.000000000,1533830400000000000,6982.0,7066.0,6920.0,6932.0,85621,80942,79043
2018-08-13 00:00:00.000000000,1534089600000000000,6920.0,6952.0,6770.0,6886.0,87783,79043,67528
2018-08-14 00:00:00.000000000,1534176000000000000,6920.0,7030.0,6912.0,6974.0,67280,67528,59772
2018-08-15 00:00:00.000000000,1534262400000000000,6990.0,7110.0,6956.0,7028.0,71287,59772,54563
2018-08-16 00:00:00.000000000,1534348800000000000,7102.0,7220.0,6954.0,7156.0,110121,54563,69399
2018-08-17 00:00:00.000000000,1534435200000000000,7154.0,7270.0,7034.0,7048.0,129399,69399,80756
2018-08-20 00:00:00.000000000,1534694400000000000,7078.0,7088.0,6802.0,6888.0,128901,80756,78225
2018-08-21 00:00:00.000000000,1534780800000000000,6886.0,6888.0,6636.0,6690.0,126885,78225,72815
2018-08-22 00:00:00.000000000,1534867200000000000,6698.0,6796.0,6690.0,6698.0,91248,72815,66703
2018-08-23 00:00:00.000000000,1534953600000000000,6680.0,6754.0,6640.0,6686.0,74411,66703,67532
2018-08-24 00:00:00.000000000,1535040000000000000,6684.0,6740.0,6638.0,6722.0,74835,67532,67491
2018-08-27 00:00:00.000000000,1535299200000000000,6744.0,6788.0,6674.0,6678.0,66679,67491,68452
2018-08-28 00:00:00.000000000,1535385600000000000,6686.0,6760.0,6616.0,6726.0,75539,68452,70337
2018-08-29 00:00:00.000000000,1535472000000000000,6740.0,6748.0,6620.0,6626.0,75751,70337,76817
2018-08-30 00:00:00.000000000,1535558400000000000,6608.0,6612.0,6476.0,6536.0,98955,76817,77253
2018-08-31 00:00:00.000000000,1535644800000000000,6546.0,6592.0,6522.0,6578.0,54050,77253,68415
2018-09-03 00:00:00.000000000,1535904000000000000,6578.0,6582.0,6498.0,6540.0,47230,68415,68034
2018-09-04 00:00:00.000000000,1535990400000000000,6550.0,6580.0,6482.0,6518.0,49073,68034,70643
2018-09-05 00:00:00.000000000,1536076800000000000,6536.0,6570.0,6502.0,6544.0,43109,70643,67896
2018-09-06 00:00:00.000000000,1536163200000000000,6562.0,6570.0,6518.0,6554.0,35376,67896,66410
2018-09-07 00:00:00.000000000,1536249600000000000,6590.0,6708.0,6560.0,6592.0,104681,66410,74505
2018-09-10 00:00:00.000000000,1536508800000000000,6656.0,6690.0,6620.0,6644.0,47604,74505,69935
2018-09-11 00:00:00.000000000,1536595200000000000,6568.0,6648.0,6554.0,6612.0,42215,69935,61498
2018-09-12 00:00:00.000000000,1536681600000000000,6596.0,6642.0,6442.0,6514.0,73687,61498,69022
2018-09-13 00:00:00.000000000,1536768000000000000,6544.0,6658.0,6538.0,6636.0,57689,69022,60764
2018-09-14 00:00:00.000000000,1536854400000000000,6612.0,6836.0,6602.0,6786.0,121827,60764,77795
2018-09-17 00:00:00.000000000,1537113600000000000,6810.0,6840.0,6738.0,6784.0,57084,77795,67224
2018-09-18 00:00:00.000000000,1537200000000000000,6778.0,6820.0,6748.0,6766.0,60150,67224,67940
2018-09-19 00:00:00.000000000,1537286400000000000,6790.0,6850.0,6674.0,6706.0,81233,67940,70561
2018-09-20 00:00:00.000000000,1537372800000000000,6704.0,6748.0,6684.0,6700.0,32095,70561,66919
2018-09-21 00:00:00.000000000,1537459200000000000,6714.0,6784.0,6702.0,6718.0,49784,66919,65938
2018-09-25 00:00:00.000000000,1537804800000000000,6718.0,6728.0,6578.0,6628.0,82389,65938,67278
2018-09-26 00:00:00.000000000,1537891200000000000,6638.0,6648.0,6580.0,6602.0,38713,67278,61745
2018-09-27 00:00:00.000000000,1537977600000000000,6614.0,6654.0,6600.0,6638.0,36167,61745,58841
2018-09-28 00:00:00.000000000,1538064000000000000,6566.0,6750.0,6560.0,6708.0,75620,58841,60756
2018-10-08 00:00:00.000000000,1538928000000000000,6720.0,6740.0,6580.0,6620.0,54264,60756,55111
2018-10-09 00:00:00.000000000,1539014400000000000,6652.0,6746.0,6642.0,6736.0,62108,55111,65248
2018-10-10 00:00:00.000000000,1539100800000000000,6776.0,6820.0,6700.0,6748.0,59331,65248,66789
2018-10-11 00:00:00.000000000,1539187200000000000,6698.0,6820.0,6658.0,6718.0,61029,66789,67076
2018-10-12 00:00:00.000000000,1539273600000000000,6732.0,6838.0,6728.0,6806.0,72233,67076,71799
2018-10-15 00:00:00.000000000,1539532800000000000,6860.0,6882.0,6760.0,6778.0,44380,71799,72400
2018-10-16 00:00:00.000000000,1539619200000000000,6752.0,6838.0,6730.0,6774.0,50805,72400,71556
2018-10-17 00:00:00.000000000,1539705600000000000,6810.0,6864.0,6784.0,6822.0,50196,71556,73741
2018-10-18 00:00:00.000000000,1539792000000000000,6774.0,6824.0,6720.0,6760.0,45959,73741,69003
2018-10-19 00:00:00.000000000,1539878400000000000,6770.0,6868.0,6750.0,6850.0,69136,69003,81243
2018-10-22 00:00:00.000000000,1540137600000000000,6890.0,6908.0,6816.0,6854.0,61257,81243,82753
2018-10-23 00:00:00.000000000,1540224000000000000,6854.0,6890.0,6796.0,6800.0,37719,82753,76255
2018-10-24 00:00:00.000000000,1540310400000000000,6802.0,6808.0,6730.0,6774.0,46092,76255,75575
2018-10-25 00:00:00.000000000,1540396800000000000,6778.0,6826.0,6676.0,6826.0,55096,75575,73870
2018-10-26 00:00:00.000000000,1540483200000000000,6836.0,6896.0,6830.0,6876.0,58643,73870,76296
2018-10-29 00:00:00.000000000,1540742400000000000,6832.0,6946.0,6804.0,6858.0,65272,76296,80080
2018-10-30 00:00:00.000000000,1540828800000000000,6834.0,6862.0,6734.0,6742.0,67467,80080,72402
2018-10-31 00:00:00.000000000,1540915200000000000,6732.0,6754.0,6682.0,6722.0,45562,72402,65465
2018-11-01 00:00:00.000000000,1541001600000000000,6708.0,6766.0,6652.0,6672.0,39037,65465,59977
2018-11-02 00:00:00.000000000,1541088000000000000,6672.0,6730.0,6600.0,6668.0,62183,59977,58888
2018-11-05 00:00:00.000000000,1541347200000000000,6672.0,6698.0,6630.0,6684.0,30224,58888,53315
2018-11-06 00:00:00.000000000,1541433600000000000,6700.0,6750.0,6652.0,6712.0,37239,53315,55490
2018-11-07 00:00:00.000000000,1541520000000000000,6682.0,6734.0,6630.0,6702.0,46805,55490,52165
2018-11-08 00:00:00.000000000,1541606400000000000,6702.0,6730.0,6536.0,6604.0,83640,52165,60499
2018-11-09 00:00:00.000000000,1541692800000000000,6604.0,6638.0,6570.0,6586.0,34337,60499,54466
2018-11-12 00:00:00.000000000,1541952000000000000,6514.0,6590.0,6282.0,6296.0,102563,54466,75844
2018-11-13 00:00:00.000000000,1542038400000000000,6306.0,6388.0,6244.0,6304.0,80025,75844,71387
2018-11-14 00:00:00.000000000,1542124800000000000,6288.0,6410.0,6252.0,6396.0,52493,71387,64677
2018-11-15 00:00:00.000000000,1542211200000000000,6386.0,6450.0,6322.0,6430.0,55159,64677,61271
2018-11-16 00:00:00.000000000,1542297600000000000,6476.0,6586.0,6432.0,6514.0,74547,61271,63609
2018-11-19 00:00:00.000000000,1542556800000000000,6500.0,6544.0,6452.0,6528.0,38737,63609,54267
2018-11-20 00:00:00.000000000,1542643200000000000,6520.0,6540.0,6380.0,6468.0,67855,54267,56408
2018-11-21 00:00:00.000000000,1542729600000000000,6300.0,6500.0,6260.0,6464.0,65988,56408,55091
2018-11-22 00:00:00.000000000,1542816000000000000,6446.0,6576.0,6444.0,6468.0,56874,55091,50888
2018-11-23 00:00:00.000000000,1542902400000000000,6454.0,6498.0,6390.0,6404.0,41949,50888,49852
2018-11-26 00:00:00.000000000,1543161600000000000,6410.0,6416.0,6054.0,6100.0,117862,49852,63499
2018-11-27 00:00:00.000000000,1543248000000000000,6176.0,6250.0,5952.0,6150.0,97338,63499,59482
2018-11-28 00:00:00.000000000,1543334400000000000,6144.0,6222.0,6090.0,6188.0,46232,59482,51650
2018-11-29 00:00:00.000000000,1543420800000000000,6194.0,6300.0,6192.0,6260.0,47610,51650,46888
2018-11-30 00:00:00.000000000,1543507200000000000,6250.0,6268.0,6132.0,6216.0,54447,46888,45033
2018-12-03 00:00:00.000000000,1543766400000000000,6360.0,6560.0,6260.0,6310.0,53462,45033,39207
2018-12-04 00:00:00.000000000,1543852800000000000,6298.0,6396.0,6292.0,6382.0,37040,39207,32722
2018-12-05 00:00:00.000000000,1543939200000000000,6384.0,6412.0,6342.0,6382.0,24310,32722,27561
2018-12-06 00:00:00.000000000,1544025600000000000,6370.0,6388.0,6208.0,6312.0,40779,27561,30947
2018-12-07 00:00:00.000000000,1544112000000000000,6310.0,6342.0,6250.0,6282.0,35973,30947,28084
2018-12-10 00:00:00.000000000,1544371200000000000,6226.0,6272.0,6162.0,6222.0,33357,28084,29320
2018-12-11 00:00:00.000000000,1544457600000000000,6214.0,6302.0,6180.0,6272.0,29104,29320,24891
2018-12-12 00:00:00.000000000,1544544000000000000,6314.0,6328.0,6222.0,6222.0,22520,24891,26022
2018-12-13 00:00:00.000000000,1544630400000000000,6232.0,6296.0,6214.0,6230.0,21374,26022,23417
2018-12-14 00:00:00.000000000,1544716800000000000,6236.0,6240.0,6120.0,6126.0,23566,23417,23975
2018-12-17 00:00:00.000000000,1544976000000000000,6120.0,6138.0,6020.0,6074.0,23527,23975,24886
2018-12-18 00:00:00.000000000,1545062400000000000,6050.0,6160.0,6030.0,6140.0,18155,24886,20695
2018-12-19 00:00:00.000000000,1545148800000000000,6096.0,6166.0,6064.0,6100.0,12235,20695,18499
2018-12-20 00:00:00.000000000,1545235200000000000,6130.0,6130.0,5994.0,6040.0,20932,18499,20485
2018-12-21 00:00:00.000000000,1545321600000000000,6052.0,6086.0,6004.0,6060.0,13147,20485,17274
2018-12-24 00:00:00.000000000,1545580800000000000,5874.0,5926.0,5858.0,5882.0,23351,17274,28311
2018-12-25 00:00:00.000000000,1545667200000000000,5836.0,5870.0,5796.0,5826.0,28364,28311,32923
2018-12-26 00:00:00.000000000,1545753600000000000,5834.0,5860.0,5768.0,5782.0,27525,32923,40478
2018-12-27 00:00:00.000000000,1545840000000000000,5842.0,5868.0,5674.0,5736.0,61451,40478,49415
2018-12-28 00:00:00.000000000,1545926400000000000,5722.0,5760.0,5694.0,5732.0,26858,49415,45401
2019-01-02 00:00:00.000000000,1546358400000000000,5696.0,5730.0,5618.0,5704.0,46705,45401,55874
2019-01-03 00:00:00.000000000,1546444800000000000,5762.0,5796.0,5704.0,5736.0,33652,55874,54217
2019-01-04 00:00:00.000000000,1546531200000000000,5734.0,5800.0,5722.0,5768.0,34209,54217,54644
2019-01-07 00:00:00.000000000,1546790400000000000,5770.0,5800.0,5758.0,5796.0,31415,54644,55171
2019-01-08 00:00:00.000000000,1546876800000000000,5784.0,5844.0,5732.0,5784.0,45012,55171,57280
2019-01-09 00:00:00.000000000,1546963200000000000,5806.0,5850.0,5780.0,5828.0,33026,57280,52421
2019-01-10 00:00:00.000000000,1547049600000000000,5842.0,5858.0,5784.0,5798.0,31586,52421,55418
2019-01-11 00:00:00.000000000,1547136000000000000,5816.0,5920.0,5804.0,5916.0,47542,55418,52929
2019-01-14 00:00:00.000000000,1547395200000000000,5918.0,5966.0,5880.0,5896.0,34844,52929,51522
2019-01-15 00:00:00.000000000,1547481600000000000,5912.0,5942.0,5882.0,5934.0,23233,51522,49089
2019-01-16 00:00:00.000000000,1547568000000000000,5936.0,5946.0,5902.0,5902.0,19070,49089,48417
2019-01-17 00:00:00.000000000,1547654400000000000,5912.0,5950.0,5904.0,5930.0,22554,48417,47641
2019-01-18 00:00:00.000000000,1547740800000000000,5958.0,6048.0,5946.0,6016.0,41039,47641,54390
2019-01-21 00:00:00.000000000,1548000000000000000,6042.0,6086.0,5964.0,5998.0,31908,54390,47380
2019-01-22 00:00:00.000000000,1548086400000000000,6048.0,6050.0,5954.0,6000.0,32651,47380,50876
2019-01-23 00:00:00.000000000,1548172800000000000,5990.0,6028.0,5954.0,6010.0,29476,50876,49177
2019-01-24 00:00:00.000000000,1548259200000000000,6018.0,6040.0,5962.0,6028.0,26452,49177,50978
2019-01-25 00:00:00.000000000,1548345600000000000,6048.0,6116.0,6016.0,6028.0,36781,50978,53401
2019-01-28 00:00:00.000000000,1548604800000000000,6052.0,6078.0,6024.0,6056.0,21847,53401,50275
2019-01-29 00:00:00.000000000,1548691200000000000,6016.0,6020.0,5908.0,5920.0,38597,50275,51588
2019-01-30 00:00:00.000000000,1548777600000000000,5928.0,6050.0,5910.0,6018.0,39194,51588,48798
2019-01-31 00:00:00.000000000,1548864000000000000,6008.0,6040.0,5974.0,6018.0,21518,48798,44063
2019-02-01 00:00:00.000000000,1548950400000000000,6024.0,6060.0,5956.0,6038.0,30631,44063,41113
2019-02-11 00:00:00.000000000,1549814400000000000,6172.0,6200.0,6096.0,6158.0,36075,41113,44828
2019-02-12 00:00:00.000000000,1549900800000000000,6138.0,6140.0,6056.0,6084.0,24106,44828,41973
2019-02-13 00:00:00.000000000,1549987200000000000,6050.0,6070.0,5998.0,6006.0,26987,41973,41608
2019-02-14 00:00:00.000000000,1550073600000000000,5992.0,6022.0,5968.0,6004.0,22135,41608,42486
2019-02-15 00:00:00.000000000,1550160000000000000,5980.0,6004.0,5952.0,5968.0,28136,42486,42235
2019-02-18 00:00:00.000000000,1550419200000000000,6020.0,6046.0,5930.0,5932.0,25867,42235,40782
2019-02-19 00:00:00.000000000,1550505600000000000,5942.0,5970.0,5914.0,5964.0,19269,40782,40149
2019-02-20 00:00:00.000000000,1550592000000000000,5954.0,6048.0,5920.0,6048.0,34053,40149,43147
2019-02-21 00:00:00.000000000,1550678400000000000,6060.0,6072.0,5984.0,6000.0,32607,43147,43171
2019-02-22 00:00:00.000000000,1550764800000000000,6010.0,6056.0,6002.0,6030.0,23447,43171,44070
2019-02-25 00:00:00.000000000,1551024000000000000,6052.0,6080.0,5982.0,6026.0,40928,44070,48764
2019-02-26 00:00:00.000000000,1551110400000000000,6036.0,6094.0,6020.0,6068.0,41002,48764,50081
2019-02-27 00:00:00.000000000,1551196800000000000,6080.0,6120.0,6042.0,6052.0,41266,50081,52496
2019-02-28 00:00:00.000000000,1551283200000000000,6058.0,6070.0,6022.0,6032.0,24554,52496,47110
2019-03-01 00:00:00.000000000,1551369600000000000,6044.0,6100.0,6028.0,6090.0,32522,47110,51886
2019-03-04 00:00:00.000000000,1551628800000000000,6102.0,6158.0,6076.0,6120.0,43594,51886,53103
2019-03-05 00:00:00.000000000,1551715200000000000,6108.0,6152.0,6060.0,6146.0,30103,53103,52296
2019-03-06 00:00:00.000000000,1551801600000000000,6150.0,6234.0,6118.0,6226.0,40937,52296,55168
2019-03-07 00:00:00.000000000,1551888000000000000,6202.0,6280.0,6192.0,6212.0,48047,55168,62679
2019-03-08 00:00:00.000000000,1551974400000000000,6200.0,6216.0,6120.0,6188.0,31122,62679,58942
2019-03-11 00:00:00.000000000,1552233600000000000,6188.0,6250.0,6184.0,6194.0,35694,58942,63797
2019-03-12 00:00:00.000000000,1552320000000000000,6224.0,6234.0,6134.0,6188.0,36391,63797,61760
2019-03-13 00:00:00.000000000,1552406400000000000,6220.0,6240.0,6178.0,6234.0,34880,61760,65012
2019-03-14 00:00:00.000000000,1552492800000000000,6228.0,6270.0,6170.0,6264.0,47746,65012,65483
2019-03-15 00:00:00.000000000,1552579200000000000,6238.0,6260.0,6180.0,6182.0,48304,65483,65055
2019-03-18 00:00:00.000000000,1552838400000000000,6180.0,6188.0,6012.0,6030.0,48783,65055,61957
2019-03-19 00:00:00.000000000,1552924800000000000,6038.0,6068.0,6000.0,6010.0,41789,61957,58243
2019-03-20 00:00:00.000000000,1553011200000000000,6010.0,6056.0,6008.0,6018.0,28824,58243,55749
2019-03-21 00:00:00.000000000,1553097600000000000,6030.0,6040.0,5944.0,6010.0,33312,55749,55807
2019-03-22 00:00:00.000000000,1553184000000000000,6012.0,6018.0,5950.0,5950.0,32211,55807,58588
2019-03-25 00:00:00.000000000,1553443200000000000,5944.0,5950.0,5872.0,5938.0,37197,58588,60040
2019-03-26 00:00:00.000000000,1553529600000000000,5932.0,5970.0,5864.0,5864.0,34034,60040,59399
