datetime,datetime_nano,KQ.m@CZCE.CY.open,KQ.m@CZCE.CY.high,KQ.m@CZCE.CY.low,KQ.m@CZCE.CY.close,KQ.m@CZCE.CY.volume,KQ.m@CZCE.CY.open_oi,KQ.m@CZCE.CY.close_oi
2019-10-23 00:00:00.000000000,1571760000000000000,20540.0,20625.0,20435.0,20520.0,7737,14872,14758
2019-10-24 00:00:00.000000000,1571846400000000000,20530.0,20695.0,20500.0,20695.0,6092,14758,14107
2019-10-25 00:00:00.000000000,1571932800000000000,20675.0,20905.0,20645.0,20840.0,8626,14107,13839
2019-10-28 00:00:00.000000000,1572192000000000000,20835.0,21180.0,20795.0,20985.0,12674,13839,14002
2019-10-29 00:00:00.000000000,1572278400000000000,21005.0,21160.0,20915.0,21060.0,8139,14002,13105
2019-10-30 00:00:00.000000000,1572364800000000000,21090.0,21150.0,20990.0,21100.0,10403,13105,12206
2019-10-31 00:00:00.000000000,1572451200000000000,21120.0,21340.0,21060.0,21150.0,9118,12206,12916
2019-11-01 00:00:00.000000000,1572537600000000000,21070.0,21135.0,20960.0,21080.0,6891,12916,12265
2019-11-04 00:00:00.000000000,1572796800000000000,21140.0,21195.0,20960.0,20960.0,9077,12265,13036
2019-11-05 00:00:00.000000000,1572883200000000000,20960.0,21160.0,20950.0,21110.0,8000,13036,11966
2019-11-06 00:00:00.000000000,1572969600000000000,21120.0,21155.0,21045.0,21125.0,7212,11966,11839
2019-11-07 00:00:00.000000000,1573056000000000000,21140.0,21160.0,20930.0,20980.0,8488,11839,11101
2019-11-08 00:00:00.000000000,1573142400000000000,21135.0,21285.0,20960.0,20995.0,8487,11101,10544
2019-11-11 00:00:00.000000000,1573401600000000000,20970.0,21005.0,20610.0,20635.0,8506,10544,10459
2019-11-12 00:00:00.000000000,1573488000000000000,20595.0,20655.0,20445.0,20600.0,7438,10459,10221
2019-11-13 00:00:00.000000000,1573574400000000000,20645.0,20925.0,20580.0,20910.0,5685,10221,9925
2019-11-14 00:00:00.000000000,1573660800000000000,20895.0,21085.0,20855.0,21050.0,7693,9925,10266
2019-11-15 00:00:00.000000000,1573747200000000000,21115.0,21200.0,20930.0,21005.0,9670,10266,9712
2019-11-18 00:00:00.000000000,1574006400000000000,21025.0,21120.0,20945.0,20950.0,11234,9712,9882
2019-11-19 00:00:00.000000000,1574092800000000000,20915.0,20950.0,20665.0,20710.0,6082,9882,9347
2019-11-20 00:00:00.000000000,1574179200000000000,20715.0,20885.0,20685.0,20865.0,7595,9347,9869
2019-11-21 00:00:00.000000000,1574265600000000000,20880.0,20940.0,20520.0,20645.0,7580,9869,9354
2019-11-22 00:00:00.000000000,1574352000000000000,20645.0,20705.0,20555.0,20555.0,6916,9354,10419
2019-11-25 00:00:00.000000000,1574611200000000000,20530.0,20695.0,20510.0,20655.0,7910,10419,9736
2019-11-26 00:00:00.000000000,1574697600000000000,20670.0,20970.0,20605.0,20870.0,11222,9736,9246
2019-11-27 00:00:00.000000000,1574784000000000000,20910.0,20915.0,20755.0,20800.0,6222,9246,8856
2019-11-28 00:00:00.000000000,1574870400000000000,20810.0,20900.0,20660.0,20695.0,12132,8856,7320
2019-11-29 00:00:00.000000000,1574956800000000000,20730.0,20815.0,20670.0,20790.0,9801,7320,3109
2019-12-02 00:00:00.000000000,1575216000000000000,20785.0,20880.0,20610.0,20640.0,2536,3109,1855
2019-12-03 00:00:00.000000000,1575302400000000000,21060.0,21170.0,20900.0,20970.0,2295,1855,2696
2019-12-04 00:00:00.000000000,1575388800000000000,20925.0,20930.0,20815.0,20860.0,6341,2696,5159
2019-12-05 00:00:00.000000000,1575475200000000000,20935.0,21025.0,20870.0,21025.0,4427,5159,5981
2019-12-06 00:00:00.000000000,1575561600000000000,21035.0,21250.0,20960.0,21245.0,4917,5981,6494
2019-12-09 00:00:00.000000000,1575820800000000000,21260.0,21290.0,21160.0,21205.0,5975,6494,7095
2019-12-10 00:00:00.000000000,1575907200000000000,21155.0,21195.0,21090.0,21150.0,6456,7095,7647
2019-12-11 00:00:00.000000000,1575993600000000000,21125.0,21265.0,21110.0,21135.0,7505,7647,7770
2019-12-12 00:00:00.000000000,1576080000000000000,21135.0,21315.0,21135.0,21295.0,4299,7770,7746
2019-12-13 00:00:00.000000000,1576166400000000000,21275.0,21490.0,21210.0,21380.0,6760,7746,8178
2019-12-16 00:00:00.000000000,1576425600000000000,21425.0,21455.0,21190.0,21375.0,4530,8178,8115
2019-12-17 00:00:00.000000000,1576512000000000000,21380.0,21435.0,21335.0,21400.0,6129,8115,7871
2019-12-18 00:00:00.000000000,1576598400000000000,21405.0,21455.0,21305.0,21355.0,6041,7871,7644
2019-12-19 00:00:00.000000000,1576684800000000000,21345.0,21470.0,21305.0,21450.0,4859,7644,7745
2019-12-20 00:00:00.000000000,1576771200000000000,21460.0,21500.0,21400.0,21445.0,4783,7745,7677
2019-12-23 00:00:00.000000000,1577030400000000000,21435.0,21540.0,21340.0,21385.0,7090,7677,7484
2019-12-24 00:00:00.000000000,1577116800000000000,21400.0,21480.0,21385.0,21425.0,2779,7484,7409
2019-12-25 00:00:00.000000000,1577203200000000000,21420.0,21455.0,21320.0,21355.0,5019,7409,7483
2019-12-26 00:00:00.000000000,1577289600000000000,21390.0,21490.0,21320.0,21455.0,3859,7483,7414
2019-12-27 00:00:00.000000000,1577376000000000000,21450.0,21755.0,21435.0,21695.0,14011,7414,7384
2019-12-30 00:00:00.000000000,1577635200000000000,21660.0,22325.0,21645.0,22170.0,15755,7384,8034
2019-12-31 00:00:00.000000000,1577721600000000000,22180.0,22240.0,22015.0,22110.0,8116,8034,7919
2020-01-02 00:00:00.000000000,1577894400000000000,22120.0,22395.0,21880.0,21980.0,10854,7919,7933
2020-01-03 00:00:00.000000000,1577980800000000000,22005.0,22160.0,21910.0,21985.0,8945,7933,8219
2020-01-06 00:00:00.000000000,1578240000000000000,21925.0,22100.0,21770.0,22035.0,10764,8219,8698
2020-01-07 00:00:00.000000000,1578326400000000000,22010.0,22230.0,21990.0,22215.0,12443,8698,8101
2020-01-08 00:00:00.000000000,1578412800000000000,22190.0,22210.0,21995.0,22180.0,9594,8101,8579
2020-01-09 00:00:00.000000000,1578499200000000000,22165.0,22395.0,22145.0,22270.0,11755,8579,8198
2020-01-10 00:00:00.000000000,1578585600000000000,22285.0,22350.0,22175.0,22260.0,8893,8198,8145
2020-01-13 00:00:00.000000000,1578844800000000000,22305.0,22455.0,22255.0,22425.0,7839,8145,8417
2020-01-14 00:00:00.000000000,1578931200000000000,22415.0,22460.0,22030.0,22160.0,13551,8417,7897
2020-01-15 00:00:00.000000000,1579017600000000000,22185.0,22235.0,21890.0,21915.0,11219,7897,7906
2020-01-16 00:00:00.000000000,1579104000000000000,21845.0,22090.0,21840.0,22020.0,9112,7906,7617
2020-01-17 00:00:00.000000000,1579190400000000000,21980.0,22090.0,21930.0,22055.0,7463,7617,7474
2020-01-20 00:00:00.000000000,1579449600000000000,22150.0,22205.0,21995.0,22010.0,10719,7474,7420
2020-01-21 00:00:00.000000000,1579536000000000000,22020.0,22155.0,21755.0,21810.0,14224,7420,6979
2020-01-22 00:00:00.000000000,1579622400000000000,21825.0,21875.0,21050.0,21700.0,13682,6979,6144
2020-01-23 00:00:00.000000000,1579708800000000000,21735.0,21790.0,21290.0,21390.0,11859,6144,6011
2020-02-03 00:00:00.000000000,1580659200000000000,20385.0,20810.0,20050.0,20080.0,5532,6011,6473
2020-02-04 00:00:00.000000000,1580745600000000000,20065.0,20630.0,19905.0,20390.0,13868,6473,7183
2020-02-05 00:00:00.000000000,1580832000000000000,20510.0,20925.0,20395.0,20840.0,10854,7183,7411
2020-02-06 00:00:00.000000000,1580918400000000000,20795.0,21210.0,20680.0,21070.0,12013,7411,7777
2020-02-07 00:00:00.000000000,1581004800000000000,21045.0,21135.0,21000.0,21080.0,5259,7777,7968
2020-02-10 00:00:00.000000000,1581264000000000000,21015.0,21110.0,21000.0,21090.0,7137,7968,8477
2020-02-11 00:00:00.000000000,1581350400000000000,21140.0,21230.0,21080.0,21155.0,7019,8477,8595
2020-02-12 00:00:00.000000000,1581436800000000000,21190.0,21220.0,20895.0,21140.0,8142,8595,8649
2020-02-13 00:00:00.000000000,1581523200000000000,21150.0,21395.0,21020.0,21105.0,8524,8649,8675
2020-02-14 00:00:00.000000000,1581609600000000000,21040.0,21100.0,20875.0,20935.0,9151,8675,8784
2020-02-17 00:00:00.000000000,1581868800000000000,21075.0,21760.0,20940.0,21615.0,19882,8784,9940
2020-02-18 00:00:00.000000000,1581955200000000000,21485.0,21500.0,21130.0,21250.0,15127,9940,9445
2020-02-19 00:00:00.000000000,1582041600000000000,21285.0,21410.0,21250.0,21340.0,9005,9445,9576
2020-02-20 00:00:00.000000000,1582128000000000000,21395.0,21450.0,21275.0,21345.0,8419,9576,9308
2020-02-21 00:00:00.000000000,1582214400000000000,21350.0,21400.0,21260.0,21280.0,10533,9308,9350
2020-02-24 00:00:00.000000000,1582473600000000000,21220.0,21275.0,20715.0,21030.0,14428,9350,9517
2020-02-25 00:00:00.000000000,1582560000000000000,20895.0,21130.0,20820.0,21100.0,14528,9517,9446
2020-02-26 00:00:00.000000000,1582646400000000000,20955.0,21025.0,20860.0,20870.0,8838,9446,9251
2020-02-27 00:00:00.000000000,1582732800000000000,20775.0,20870.0,20690.0,20705.0,11312,9251,9327
2020-02-28 00:00:00.000000000,1582819200000000000,20390.0,20510.0,20015.0,20210.0,18021,9327,9629
2020-03-02 00:00:00.000000000,1583078400000000000,20270.0,20685.0,20205.0,20620.0,16889,9629,9799
2020-03-03 00:00:00.000000000,1583164800000000000,20775.0,21190.0,20720.0,20805.0,16981,9799,9700
2020-03-04 00:00:00.000000000,1583251200000000000,20685.0,20770.0,20625.0,20765.0,14515,9700,9282
2020-03-05 00:00:00.000000000,1583337600000000000,20800.0,21170.0,20700.0,21030.0,15489,9282,9028
2020-03-06 00:00:00.000000000,1583424000000000000,20985.0,21015.0,20750.0,20830.0,10495,9028,8832
2020-03-09 00:00:00.000000000,1583683200000000000,20320.0,20530.0,20075.0,20285.0,9929,8832,8849
2020-03-10 00:00:00.000000000,1583769600000000000,20395.0,20660.0,20360.0,20595.0,10822,8849,8907
2020-03-11 00:00:00.000000000,1583856000000000000,20590.0,20665.0,20375.0,20395.0,9150,8907,8874
2020-03-12 00:00:00.000000000,1583942400000000000,20390.0,20435.0,20085.0,20215.0,12770,8874,8749
2020-03-13 00:00:00.000000000,1584028800000000000,19925.0,20010.0,19475.0,19655.0,14149,8749,8303
2020-03-16 00:00:00.000000000,1584288000000000000,19585.0,19690.0,19335.0,19335.0,10429,8303,8370
2020-03-17 00:00:00.000000000,1584374400000000000,19330.0,19505.0,19305.0,19365.0,8088,8370,8312
2020-03-18 00:00:00.000000000,1584460800000000000,19255.0,19560.0,19130.0,19240.0,7911,8312,8110
2020-03-19 00:00:00.000000000,1584547200000000000,19220.0,19245.0,18635.0,18635.0,2386,8110,8175
2020-03-20 00:00:00.000000000,1584633600000000000,18730.0,18880.0,18070.0,18470.0,11138,8175,7944
2020-03-23 00:00:00.000000000,1584892800000000000,17940.0,18030.0,17670.0,17670.0,2540,7944,8408
2020-03-24 00:00:00.000000000,1584979200000000000,17720.0,17880.0,16960.0,17520.0,13088,8408,7767
2020-03-25 00:00:00.000000000,1585065600000000000,17890.0,18245.0,17590.0,18240.0,12586,7767,8020
2020-03-26 00:00:00.000000000,1585152000000000000,17920.0,18310.0,17675.0,17780.0,14902,8020,7237
2020-03-27 00:00:00.000000000,1585238400000000000,17805.0,18220.0,17750.0,18045.0,10591,7237,6937
2020-03-30 00:00:00.000000000,1585497600000000000,17650.0,17775.0,17310.0,17635.0,9343,6937,6309
2020-03-31 00:00:00.000000000,1585584000000000000,17880.0,18380.0,17780.0,17920.0,9501,6309,3441
2020-04-01 00:00:00.000000000,1585670400000000000,17940.0,18200.0,17855.0,17965.0,3096,3441,3068
2020-04-02 00:00:00.000000000,1585756800000000000,17590.0,18195.0,17490.0,18160.0,4665,3068,2000
2020-04-03 00:00:00.000000000,1585843200000000000,18090.0,18560.0,17740.0,18055.0,6024,2000,1186
2020-04-07 00:00:00.000000000,1586188800000000000,18545.0,18835.0,18455.0,18700.0,2775,1186,4205
2020-04-08 00:00:00.000000000,1586275200000000000,18635.0,19350.0,18550.0,18940.0,9283,4205,5843
2020-04-09 00:00:00.000000000,1586361600000000000,18960.0,19130.0,18920.0,19090.0,10166,5843,5872
2020-04-10 00:00:00.000000000,1586448000000000000,18980.0,19240.0,18930.0,19045.0,7086,5872,6105
2020-04-13 00:00:00.000000000,1586707200000000000,19110.0,19215.0,18770.0,18925.0,5892,6105,6281
2020-04-14 00:00:00.000000000,1586793600000000000,18865.0,19110.0,18820.0,18905.0,4333,6281,6432
2020-04-15 00:00:00.000000000,1586880000000000000,18930.0,19090.0,18870.0,18930.0,4328,6432,6620
2020-04-16 00:00:00.000000000,1586966400000000000,18960.0,18995.0,18760.0,18835.0,4602,6620,6651
2020-04-17 00:00:00.000000000,1587052800000000000,18865.0,18995.0,18765.0,18795.0,6031,6651,6914
2020-04-20 00:00:00.000000000,1587312000000000000,18790.0,18850.0,18685.0,18740.0,6707,6914,7382
2020-04-21 00:00:00.000000000,1587398400000000000,18800.0,18845.0,18265.0,18275.0,6428,7382,7556
2020-04-22 00:00:00.000000000,1587484800000000000,18245.0,18475.0,17815.0,18370.0,7560,7556,7433
2020-04-23 00:00:00.000000000,1587571200000000000,18785.0,19095.0,18650.0,18980.0,10003,7433,7437
2020-04-24 00:00:00.000000000,1587657600000000000,18905.0,18960.0,18605.0,18695.0,5390,7437,7433
2020-04-27 00:00:00.000000000,1587916800000000000,18600.0,18900.0,18570.0,18580.0,5343,7433,7217
2020-04-28 00:00:00.000000000,1588003200000000000,18545.0,18650.0,18345.0,18460.0,5526,7217,7285
2020-04-29 00:00:00.000000000,1588089600000000000,18625.0,18765.0,18510.0,18510.0,2852,7285,6787
2020-04-30 00:00:00.000000000,1588176000000000000,18620.0,18765.0,18580.0,18755.0,3415,6787,6588
2020-05-06 00:00:00.000000000,1588694400000000000,18525.0,18630.0,18280.0,18470.0,5587,6588,6573
2020-05-07 00:00:00.000000000,1588780800000000000,18495.0,18875.0,18420.0,18840.0,6602,6573,7069
2020-05-08 00:00:00.000000000,1588867200000000000,18860.0,19095.0,18855.0,18950.0,7214,7069,7269
2020-05-11 00:00:00.000000000,1589126400000000000,19025.0,19110.0,18875.0,18930.0,5652,7269,7475
2020-05-12 00:00:00.000000000,1589212800000000000,18885.0,19040.0,18810.0,18840.0,5881,7475,7315
2020-05-13 00:00:00.000000000,1589299200000000000,18925.0,18970.0,18730.0,18870.0,8081,7315,7345
2020-05-14 00:00:00.000000000,1589385600000000000,18880.0,18930.0,18735.0,18780.0,5337,7345,7567
2020-05-15 00:00:00.000000000,1589472000000000000,18795.0,18990.0,18740.0,18970.0,9164,7567,7800
2020-05-18 00:00:00.000000000,1589731200000000000,19020.0,19355.0,18985.0,19220.0,12848,7800,8139
2020-05-19 00:00:00.000000000,1589817600000000000,19245.0,19520.0,19150.0,19370.0,11685,8139,8467
2020-05-20 00:00:00.000000000,1589904000000000000,19390.0,19660.0,19305.0,19340.0,10430,8467,9061
2020-05-21 00:00:00.000000000,1589990400000000000,19410.0,19455.0,19260.0,19360.0,7930,9061,8984
2020-05-22 00:00:00.000000000,1590076800000000000,19365.0,19455.0,19070.0,19160.0,11676,8984,8405
2020-05-25 00:00:00.000000000,1590336000000000000,19135.0,19330.0,19050.0,19330.0,7295,8405,8307
2020-05-26 00:00:00.000000000,1590422400000000000,19345.0,19485.0,19290.0,19390.0,6105,8307,8297
2020-05-27 00:00:00.000000000,1590508800000000000,19495.0,19520.0,19280.0,19340.0,6084,8297,8198
2020-05-28 00:00:00.000000000,1590595200000000000,19330.0,19365.0,19205.0,19350.0,5065,8198,8206
2020-05-29 00:00:00.000000000,1590681600000000000,19340.0,19370.0,19130.0,19145.0,3000,8206,8326
2020-06-01 00:00:00.000000000,1590940800000000000,19120.0,19395.0,18985.0,19315.0,8264,8326,8314
2020-06-02 00:00:00.000000000,1591027200000000000,19285.0,19550.0,19250.0,19360.0,6496,8314,8537
2020-06-03 00:00:00.000000000,1591113600000000000,19450.0,19525.0,19375.0,19465.0,6037,8537,8805
2020-06-04 00:00:00.000000000,1591200000000000000,19480.0,19520.0,19315.0,19395.0,5695,8805,8785
2020-06-05 00:00:00.000000000,1591286400000000000,19345.0,19670.0,19320.0,19545.0,11517,8785,9189
2020-06-08 00:00:00.000000000,1591545600000000000,19555.0,19765.0,19475.0,19475.0,10452,9189,9082
2020-06-09 00:00:00.000000000,1591632000000000000,19525.0,19680.0,19415.0,19600.0,5771,9082,9253
2020-06-10 00:00:00.000000000,1591718400000000000,19545.0,19605.0,19495.0,19525.0,6912,9253,8999
2020-06-11 00:00:00.000000000,1591804800000000000,19545.0,19575.0,19345.0,19465.0,8048,8999,8688
2020-06-12 00:00:00.000000000,1591891200000000000,19445.0,19460.0,19230.0,19330.0,8507,8688,8565
2020-06-15 00:00:00.000000000,1592150400000000000,19330.0,19465.0,18190.0,19020.0,8612,8565,8462
2020-06-16 00:00:00.000000000,1592236800000000000,19020.0,19220.0,18990.0,19155.0,6317,8462,8513
2020-06-17 00:00:00.000000000,1592323200000000000,19220.0,19280.0,19105.0,19185.0,4786,8513,8338
2020-06-18 00:00:00.000000000,1592409600000000000,19205.0,19310.0,19190.0,19280.0,4449,8338,8256
2020-06-19 00:00:00.000000000,1592496000000000000,19300.0,19320.0,19225.0,19295.0,5454,8256,8209
2020-06-22 00:00:00.000000000,1592755200000000000,19300.0,19370.0,19100.0,19105.0,5230,8209,8154
2020-06-23 00:00:00.000000000,1592841600000000000,19125.0,19150.0,19035.0,19060.0,6324,8154,8089
2020-06-24 00:00:00.000000000,1592928000000000000,19100.0,19130.0,18990.0,19030.0,4203,8089,8220
2020-06-29 00:00:00.000000000,1593360000000000000,19010.0,19130.0,18930.0,19045.0,3398,8220,8095
2020-06-30 00:00:00.000000000,1593446400000000000,19060.0,19150.0,18995.0,19010.0,5819,8095,8434
2020-07-01 00:00:00.000000000,1593532800000000000,19010.0,19180.0,18970.0,19095.0,5951,8434,8537
2020-07-02 00:00:00.000000000,1593619200000000000,19075.0,19240.0,19055.0,19185.0,7587,8537,8602
2020-07-03 00:00:00.000000000,1593705600000000000,19235.0,19330.0,19165.0,19280.0,9644,8602,8633
2020-07-06 00:00:00.000000000,1593964800000000000,19310.0,19440.0,19210.0,19440.0,8826,8633,8604
2020-07-07 00:00:00.000000000,1594051200000000000,19450.0,19470.0,19215.0,19280.0,8318,8604,8532
2020-07-08 00:00:00.000000000,1594137600000000000,19305.0,19380.0,19255.0,19320.0,5772,8532,8292
2020-07-09 00:00:00.000000000,1594224000000000000,19320.0,19525.0,19315.0,19500.0,9835,8292,7965
2020-07-10 00:00:00.000000000,1594310400000000000,19540.0,19665.0,19350.0,19425.0,12324,7965,7877
2020-07-13 00:00:00.000000000,1594569600000000000,19455.0,19570.0,19420.0,19550.0,10161,7877,8110
2020-07-14 00:00:00.000000000,1594656000000000000,19525.0,19580.0,19295.0,19330.0,10330,8110,7929
2020-07-15 00:00:00.000000000,1594742400000000000,19350.0,19460.0,19315.0,19410.0,8909,7929,7830
2020-07-16 00:00:00.000000000,1594828800000000000,19440.0,19460.0,19260.0,19325.0,8993,7830,7667
2020-07-17 00:00:00.000000000,1594915200000000000,19300.0,19445.0,19255.0,19305.0,6175,7667,7787
2020-07-20 00:00:00.000000000,1595174400000000000,19270.0,19330.0,19070.0,19265.0,6065,7787,7857
2020-07-21 00:00:00.000000000,1595260800000000000,19290.0,19425.0,19215.0,19305.0,6715,7857,7772
2020-07-22 00:00:00.000000000,1595347200000000000,19330.0,19580.0,19150.0,19230.0,14750,7772,7975
2020-07-23 00:00:00.000000000,1595433600000000000,19195.0,19315.0,19040.0,19065.0,8145,7975,8071
2020-07-24 00:00:00.000000000,1595520000000000000,19050.0,19215.0,18895.0,18925.0,7949,8071,8202
2020-07-27 00:00:00.000000000,1595779200000000000,18855.0,19070.0,18760.0,19015.0,7339,8202,8031
2020-07-28 00:00:00.000000000,1595865600000000000,19030.0,19080.0,18960.0,18990.0,4506,8031,7964
2020-07-29 00:00:00.000000000,1595952000000000000,19015.0,19055.0,18910.0,19030.0,5871,7964,7745
2020-07-30 00:00:00.000000000,1596038400000000000,19050.0,19300.0,19025.0,19220.0,10296,7745,7202
2020-07-31 00:00:00.000000000,1596124800000000000,19230.0,19230.0,18800.0,18990.0,8764,7202,5280
2020-08-03 00:00:00.000000000,1596384000000000000,19030.0,19100.0,18795.0,18805.0,4478,5280,3305
2020-08-04 00:00:00.000000000,1596470400000000000,18840.0,18990.0,18565.0,18640.0,3874,3305,3321
2020-08-05 00:00:00.000000000,1596556800000000000,18560.0,18690.0,18305.0,18360.0,6152,3321,3756
2020-08-06 00:00:00.000000000,1596643200000000000,18365.0,18570.0,18135.0,18485.0,4768,3756,3483
2020-08-07 00:00:00.000000000,1596729600000000000,18525.0,18885.0,18350.0,18385.0,3720,3483,3253
2020-08-10 00:00:00.000000000,1596988800000000000,19925.0,20040.0,19750.0,19910.0,4829,3253,5147
2020-08-11 00:00:00.000000000,1597075200000000000,20000.0,20000.0,19800.0,19940.0,2974,5147,5599
2020-08-12 00:00:00.000000000,1597161600000000000,19945.0,20085.0,19855.0,20080.0,8649,5599,5903
2020-08-13 00:00:00.000000000,1597248000000000000,20185.0,20205.0,19845.0,19965.0,6081,5903,6098
2020-08-14 00:00:00.000000000,1597334400000000000,19975.0,20065.0,19845.0,19930.0,5537,6098,6195
2020-08-17 00:00:00.000000000,1597593600000000000,19970.0,20025.0,19750.0,19920.0,5796,6195,6225
2020-08-18 00:00:00.000000000,1597680000000000000,19930.0,20000.0,19905.0,19990.0,4969,6225,6459
2020-08-19 00:00:00.000000000,1597766400000000000,19990.0,20045.0,19680.0,19680.0,11601,6459,7132
2020-08-20 00:00:00.000000000,1597852800000000000,19695.0,19840.0,19625.0,19790.0,4663,7132,7169
2020-08-21 00:00:00.000000000,1597939200000000000,19780.0,19840.0,19695.0,19725.0,4486,7169,7572
2020-08-24 00:00:00.000000000,1598198400000000000,19715.0,19785.0,19600.0,19670.0,5140,7572,7986
2020-08-25 00:00:00.000000000,1598284800000000000,19830.0,19885.0,19605.0,19615.0,8677,7986,8325
2020-08-26 00:00:00.000000000,1598371200000000000,19610.0,19765.0,19500.0,19725.0,7091,8325,8421
2020-08-27 00:00:00.000000000,1598457600000000000,19700.0,19745.0,19600.0,19600.0,4650,8421,8555
2020-08-28 00:00:00.000000000,1598544000000000000,19605.0,19750.0,19585.0,19730.0,5095,8555,8689
2020-08-31 00:00:00.000000000,1598803200000000000,19790.0,19825.0,19665.0,19745.0,7478,8689,9010
2020-09-01 00:00:00.000000000,1598889600000000000,19735.0,19870.0,19715.0,19850.0,6945,9010,8745
2020-09-02 00:00:00.000000000,1598976000000000000,19920.0,20285.0,19840.0,19895.0,6752,8745,8998
2020-09-03 00:00:00.000000000,1599062400000000000,19860.0,19880.0,19660.0,19660.0,8039,8998,9053
2020-09-04 00:00:00.000000000,1599148800000000000,19640.0,19780.0,19605.0,19715.0,9283,9053,8757
2020-09-07 00:00:00.000000000,1599408000000000000,19725.0,19735.0,19605.0,19680.0,6103,8757,8908
2020-09-08 00:00:00.000000000,1599494400000000000,19655.0,19800.0,19505.0,19755.0,6814,8908,9296
2020-09-09 00:00:00.000000000,1599580800000000000,19700.0,19725.0,19040.0,19190.0,13764,9296,9831
2020-09-10 00:00:00.000000000,1599667200000000000,19265.0,19425.0,19215.0,19410.0,9918,9831,9647
2020-09-11 00:00:00.000000000,1599753600000000000,19385.0,19455.0,19290.0,19350.0,8804,9647,9561
2020-09-14 00:00:00.000000000,1600012800000000000,19355.0,19600.0,19340.0,19545.0,8276,9561,9308
2020-09-15 00:00:00.000000000,1600099200000000000,19585.0,19695.0,19565.0,19645.0,7953,9308,9115
2020-09-16 00:00:00.000000000,1600185600000000000,19555.0,19710.0,19530.0,19695.0,4908,9115,8928
2020-09-17 00:00:00.000000000,1600272000000000000,19675.0,19695.0,19590.0,19610.0,6538,8928,9038
2020-09-18 00:00:00.000000000,1600358400000000000,19640.0,19710.0,19515.0,19645.0,6817,9038,8948
2020-09-21 00:00:00.000000000,1600617600000000000,19605.0,19795.0,19605.0,19795.0,5907,8948,8975
2020-09-22 00:00:00.000000000,1600704000000000000,19745.0,19790.0,19410.0,19790.0,8872,8975,8911
2020-09-23 00:00:00.000000000,1600790400000000000,19800.0,19845.0,19390.0,19520.0,7640,8911,9037
2020-09-24 00:00:00.000000000,1600876800000000000,19510.0,19595.0,19405.0,19430.0,7489,9037,8888
2020-09-25 00:00:00.000000000,1600963200000000000,19430.0,19585.0,19370.0,19465.0,7259,8888,8730
2020-09-28 00:00:00.000000000,1601222400000000000,19530.0,19625.0,19420.0,19565.0,5559,8730,8575
2020-09-29 00:00:00.000000000,1601308800000000000,19600.0,19610.0,19325.0,19380.0,6006,8575,8599
2020-09-30 00:00:00.000000000,1601395200000000000,19380.0,19545.0,19345.0,19420.0,5209,8599,8530
2020-10-09 00:00:00.000000000,1602172800000000000,19790.0,19975.0,19660.0,19975.0,5634,8530,8240
2020-10-12 00:00:00.000000000,1602432000000000000,19970.0,21000.0,19965.0,20710.0,19807,8240,9469
2020-10-13 00:00:00.000000000,1602518400000000000,20745.0,21020.0,20605.0,20865.0,11283,9469,9522
2020-10-14 00:00:00.000000000,1602604800000000000,20920.0,21355.0,20825.0,21335.0,14857,9522,10332
2020-10-15 00:00:00.000000000,1602691200000000000,21325.0,21485.0,21100.0,21390.0,17601,10332,11054
2020-10-16 00:00:00.000000000,1602777600000000000,21300.0,21910.0,20605.0,21685.0,23509,11054,11304
2020-10-19 00:00:00.000000000,1603036800000000000,21720.0,22765.0,21675.0,22225.0,35150,11304,12519
2020-10-20 00:00:00.000000000,1603123200000000000,22200.0,22470.0,21435.0,22025.0,29323,12519,12216
2020-10-21 00:00:00.000000000,1603209600000000000,22075.0,22185.0,21610.0,21685.0,24494,12216,11814
2020-10-22 00:00:00.000000000,1603296000000000000,21780.0,21810.0,21235.0,21380.0,22665,11814,11114
2020-10-23 00:00:00.000000000,1603382400000000000,21405.0,21680.0,21220.0,21260.0,18477,11114,10868
2020-10-26 00:00:00.000000000,1603641600000000000,21305.0,21440.0,21130.0,21310.0,15699,10868,10879
2020-10-27 00:00:00.000000000,1603728000000000000,21310.0,21385.0,21220.0,21375.0,20710,10879,10637
2020-10-28 00:00:00.000000000,1603814400000000000,21390.0,21590.0,21255.0,21445.0,31128,10637,10772
2020-10-29 00:00:00.000000000,1603900800000000000,21245.0,21285.0,20895.0,21185.0,20992,10772,10388
2020-10-30 00:00:00.000000000,1603987200000000000,21085.0,21225.0,20825.0,21095.0,24242,10388,10516
2020-11-02 00:00:00.000000000,1604246400000000000,21090.0,21185.0,20735.0,20760.0,19018,10516,10376
2020-11-03 00:00:00.000000000,1604332800000000000,20765.0,20885.0,20510.0,20515.0,18700,10376,10437
2020-11-04 00:00:00.000000000,1604419200000000000,20565.0,20765.0,20505.0,20685.0,19620,10437,10646
2020-11-05 00:00:00.000000000,1604505600000000000,20745.0,20745.0,20530.0,20595.0,11130,10646,10600
2020-11-06 00:00:00.000000000,1604592000000000000,20655.0,20725.0,20305.0,20485.0,18582,10600,10274
2020-11-09 00:00:00.000000000,1604851200000000000,20475.0,20815.0,20385.0,20625.0,17660,10274,9835
2020-11-10 00:00:00.000000000,1604937600000000000,20695.0,20810.0,20575.0,20745.0,14670,9835,10275
