datetime,datetime_nano,KQ.m@CZCE.CJ.open,KQ.m@CZCE.CJ.high,KQ.m@CZCE.CJ.low,KQ.m@CZCE.CJ.close,KQ.m@CZCE.CJ.volume,KQ.m@CZCE.CJ.open_oi,KQ.m@CZCE.CJ.close_oi
2021-06-07 00:00:00.000000000,1622995200000000000,8855.0,8915.0,8665.0,8780.0,93733,37958,40945
2021-06-08 00:00:00.000000000,1623081600000000000,8775.0,8880.0,8720.0,8755.0,74528,40945,39086
2021-06-09 00:00:00.000000000,1623168000000000000,8775.0,8845.0,8750.0,8835.0,52513,39086,39808
2021-06-10 00:00:00.000000000,1623254400000000000,8835.0,8910.0,8640.0,8660.0,87694,39808,44466
2021-06-11 00:00:00.000000000,1623340800000000000,8660.0,8700.0,8595.0,8660.0,73847,44466,44368
2021-06-15 00:00:00.000000000,1623686400000000000,8680.0,8790.0,8650.0,8720.0,61535,44368,44090
2021-06-16 00:00:00.000000000,1623772800000000000,8730.0,8760.0,8555.0,8670.0,60664,44090,45516
2021-06-17 00:00:00.000000000,1623859200000000000,8665.0,8715.0,8615.0,8635.0,44636,45516,45806
2021-06-18 00:00:00.000000000,1623945600000000000,8580.0,8695.0,8545.0,8610.0,54701,45806,44603
2021-06-21 00:00:00.000000000,1624204800000000000,8605.0,8655.0,8225.0,8315.0,143875,44603,58166
2021-06-22 00:00:00.000000000,1624291200000000000,8365.0,8525.0,8355.0,8515.0,79143,58166,50992
2021-06-23 00:00:00.000000000,1624377600000000000,8530.0,8590.0,8475.0,8540.0,57972,50992,46364
2021-06-24 00:00:00.000000000,1624464000000000000,8540.0,8590.0,8455.0,8500.0,58351,46364,44979
2021-06-25 00:00:00.000000000,1624550400000000000,8515.0,8560.0,8470.0,8485.0,37398,44979,43639
2021-06-28 00:00:00.000000000,1624809600000000000,8485.0,8590.0,8380.0,8515.0,70145,43639,44691
2021-06-29 00:00:00.000000000,1624896000000000000,8540.0,8695.0,8520.0,8615.0,80973,44691,45652
2021-06-30 00:00:00.000000000,1624982400000000000,8600.0,8660.0,8505.0,8505.0,47917,45652,48057
2021-07-01 00:00:00.000000000,1625068800000000000,8500.0,8565.0,8440.0,8450.0,46521,48057,49464
2021-07-02 00:00:00.000000000,1625155200000000000,8450.0,8480.0,8380.0,8415.0,55249,49464,52194
2021-07-05 00:00:00.000000000,1625414400000000000,8415.0,8540.0,8405.0,8480.0,52066,52194,53449
2021-07-06 00:00:00.000000000,1625500800000000000,8480.0,8585.0,8470.0,8540.0,56437,53449,51643
2021-07-07 00:00:00.000000000,1625587200000000000,8515.0,8595.0,8420.0,8560.0,61522,51643,53047
2021-07-08 00:00:00.000000000,1625673600000000000,8550.0,8580.0,8425.0,8450.0,54838,53047,54226
2021-07-09 00:00:00.000000000,1625760000000000000,8475.0,8570.0,8440.0,8525.0,41099,54226,52355
2021-07-12 00:00:00.000000000,1626019200000000000,8570.0,8620.0,8510.0,8560.0,61165,52355,52786
2021-07-13 00:00:00.000000000,1626105600000000000,8575.0,8595.0,8465.0,8560.0,50758,52786,50178
2021-07-14 00:00:00.000000000,1626192000000000000,8585.0,8910.0,8560.0,8740.0,167648,50178,53506
2021-07-15 00:00:00.000000000,1626278400000000000,8725.0,8845.0,8650.0,8690.0,93956,53506,53612
2021-07-16 00:00:00.000000000,1626364800000000000,8685.0,8925.0,8680.0,8875.0,122246,53612,51324
2021-07-19 00:00:00.000000000,1626624000000000000,9185.0,9255.0,9045.0,9255.0,69331,51324,63196
2021-07-20 00:00:00.000000000,1626710400000000000,9230.0,9640.0,8980.0,9000.0,562876,63196,56651
2021-07-21 00:00:00.000000000,1626796800000000000,9080.0,9175.0,8950.0,8980.0,174250,56651,59712
2021-07-22 00:00:00.000000000,1626883200000000000,8965.0,9060.0,8720.0,8780.0,127564,59712,60933
2021-07-23 00:00:00.000000000,1626969600000000000,11715.0,12635.0,11700.0,12580.0,302929,60933,63781
2021-07-26 00:00:00.000000000,1627228800000000000,12600.0,12945.0,12570.0,12945.0,124152,63781,81968
2021-07-27 00:00:00.000000000,1627315200000000000,12990.0,13340.0,12810.0,13290.0,275643,81968,80903
2021-07-28 00:00:00.000000000,1627401600000000000,13360.0,13370.0,13100.0,13300.0,168091,80903,84415
2021-07-29 00:00:00.000000000,1627488000000000000,13345.0,13405.0,12910.0,13010.0,222856,84415,86914
2021-07-30 00:00:00.000000000,1627574400000000000,13105.0,13130.0,12825.0,13035.0,152515,86914,82930
2021-08-02 00:00:00.000000000,1627833600000000000,12940.0,13370.0,12820.0,13345.0,247708,82930,97124
2021-08-03 00:00:00.000000000,1627920000000000000,13405.0,13445.0,12960.0,13025.0,239637,97124,86811
2021-08-04 00:00:00.000000000,1628006400000000000,13070.0,13180.0,12950.0,13125.0,144810,86811,87395
2021-08-05 00:00:00.000000000,1628092800000000000,13120.0,13195.0,12735.0,12905.0,172444,87395,87729
2021-08-06 00:00:00.000000000,1628179200000000000,12920.0,13075.0,12890.0,13000.0,92994,87729,86139
2021-08-09 00:00:00.000000000,1628438400000000000,12905.0,12980.0,12620.0,12900.0,144469,86139,86529
2021-08-10 00:00:00.000000000,1628524800000000000,12740.0,13190.0,12720.0,13080.0,129030,86529,88808
2021-08-11 00:00:00.000000000,1628611200000000000,13120.0,13295.0,13055.0,13285.0,96914,88808,90133
2021-08-12 00:00:00.000000000,1628697600000000000,13295.0,13820.0,13235.0,13700.0,180740,90133,98920
2021-08-13 00:00:00.000000000,1628784000000000000,13695.0,13980.0,13610.0,13970.0,160730,98920,100794
2021-08-16 00:00:00.000000000,1629043200000000000,13975.0,14185.0,13940.0,14090.0,151672,100794,100767
2021-08-17 00:00:00.000000000,1629129600000000000,14130.0,14420.0,14005.0,14340.0,207445,100767,99719
2021-08-18 00:00:00.000000000,1629216000000000000,14260.0,14315.0,14110.0,14210.0,106594,99719,96456
2021-08-19 00:00:00.000000000,1629302400000000000,13995.0,14465.0,13800.0,14140.0,179236,96456,94039
2021-08-20 00:00:00.000000000,1629388800000000000,14080.0,14180.0,13820.0,13985.0,154426,94039,91147
2021-08-23 00:00:00.000000000,1629648000000000000,13945.0,14245.0,13745.0,14120.0,146204,91147,91952
2021-08-24 00:00:00.000000000,1629734400000000000,14090.0,14130.0,13800.0,13860.0,107187,91952,90949
2021-08-25 00:00:00.000000000,1629820800000000000,13725.0,14770.0,13710.0,14750.0,249954,90949,107120
2021-08-26 00:00:00.000000000,1629907200000000000,14810.0,15005.0,14615.0,14830.0,305000,107120,110090
2021-08-27 00:00:00.000000000,1629993600000000000,14795.0,14800.0,14065.0,14135.0,277725,110090,95372
2021-08-30 00:00:00.000000000,1630252800000000000,14175.0,14340.0,13995.0,14270.0,138935,95372,97200
2021-08-31 00:00:00.000000000,1630339200000000000,14205.0,14570.0,14150.0,14340.0,153970,97200,98849
2021-09-01 00:00:00.000000000,1630425600000000000,14315.0,14465.0,14245.0,14350.0,90876,98849,98872
2021-09-02 00:00:00.000000000,1630512000000000000,14370.0,14580.0,14150.0,14300.0,137207,98872,98154
2021-09-03 00:00:00.000000000,1630598400000000000,14295.0,14340.0,13830.0,14085.0,149180,98154,98843
2021-09-06 00:00:00.000000000,1630857600000000000,13945.0,14260.0,13505.0,13595.0,206861,98843,103445
2021-09-07 00:00:00.000000000,1630944000000000000,13660.0,13905.0,13420.0,13890.0,198331,103445,104791
2021-09-08 00:00:00.000000000,1631030400000000000,13895.0,14150.0,13720.0,13865.0,126162,104791,108999
2021-09-09 00:00:00.000000000,1631116800000000000,13850.0,14050.0,13595.0,13765.0,146949,108999,109632
2021-09-10 00:00:00.000000000,1631203200000000000,13725.0,13805.0,13365.0,13625.0,152712,109632,106276
2021-09-13 00:00:00.000000000,1631462400000000000,13590.0,13860.0,13315.0,13835.0,166412,106276,111225
2021-09-14 00:00:00.000000000,1631548800000000000,13800.0,13925.0,13705.0,13855.0,109708,111225,111140
2021-09-15 00:00:00.000000000,1631635200000000000,13855.0,14050.0,13815.0,14010.0,110964,111140,111894
2021-09-16 00:00:00.000000000,1631721600000000000,14065.0,14075.0,13790.0,13875.0,94121,111894,108703
2021-09-17 00:00:00.000000000,1631808000000000000,13865.0,13930.0,13555.0,13760.0,98265,108703,107034
2021-09-22 00:00:00.000000000,1632240000000000000,13920.0,13930.0,13610.0,13800.0,90869,107034,105827
2021-09-23 00:00:00.000000000,1632326400000000000,13780.0,13990.0,13685.0,13840.0,104505,105827,103486
2021-09-24 00:00:00.000000000,1632412800000000000,13845.0,13900.0,13710.0,13735.0,57888,103486,100436
2021-09-27 00:00:00.000000000,1632672000000000000,13810.0,14745.0,13750.0,14745.0,199960,100436,94977
2021-09-28 00:00:00.000000000,1632758400000000000,14700.0,15330.0,14580.0,15170.0,181439,94977,96865
2021-09-29 00:00:00.000000000,1632844800000000000,15140.0,15765.0,15080.0,15595.0,166722,96865,90408
2021-09-30 00:00:00.000000000,1632931200000000000,15725.0,16065.0,15545.0,16065.0,95724,90408,85249
2021-10-08 00:00:00.000000000,1633622400000000000,15965.0,16000.0,14645.0,15100.0,133833,85249,76828
2021-10-11 00:00:00.000000000,1633881600000000000,14965.0,15655.0,14660.0,14990.0,205555,76828,88947
2021-10-12 00:00:00.000000000,1633968000000000000,14900.0,15315.0,14580.0,14650.0,145192,88947,87299
2021-10-13 00:00:00.000000000,1634054400000000000,14550.0,14770.0,13565.0,14245.0,166415,87299,82976
2021-10-14 00:00:00.000000000,1634140800000000000,14265.0,14460.0,13790.0,13945.0,107450,82976,81103
2021-10-15 00:00:00.000000000,1634227200000000000,14005.0,14040.0,13630.0,13795.0,94130,81103,81525
2021-10-18 00:00:00.000000000,1634486400000000000,13780.0,15210.0,13725.0,15210.0,218245,81525,85460
2021-10-19 00:00:00.000000000,1634572800000000000,15050.0,16465.0,15020.0,15550.0,371772,85460,73893
2021-10-20 00:00:00.000000000,1634659200000000000,14850.0,15785.0,14480.0,15445.0,236236,73893,72728
2021-10-21 00:00:00.000000000,1634745600000000000,15315.0,15960.0,15035.0,15410.0,135471,72728,65257
2021-10-22 00:00:00.000000000,1634832000000000000,15305.0,15690.0,14850.0,15405.0,126069,65257,62999
2021-10-25 00:00:00.000000000,1635091200000000000,15430.0,15935.0,15080.0,15270.0,167182,62999,66877
2021-10-26 00:00:00.000000000,1635177600000000000,15230.0,15320.0,13940.0,13940.0,123276,66877,69199
2021-10-27 00:00:00.000000000,1635264000000000000,13490.0,13980.0,13015.0,13720.0,188970,69199,61503
2021-10-28 00:00:00.000000000,1635350400000000000,13690.0,14595.0,12820.0,14015.0,212161,61503,63369
2021-10-29 00:00:00.000000000,1635436800000000000,13925.0,14385.0,13780.0,14340.0,108296,63369,67134
2021-11-01 00:00:00.000000000,1635696000000000000,14265.0,14490.0,13770.0,14010.0,106148,67134,66699
2021-11-02 00:00:00.000000000,1635782400000000000,13400.0,14405.0,13395.0,14185.0,149120,66699,61570
2021-11-03 00:00:00.000000000,1635868800000000000,14180.0,14490.0,14120.0,14415.0,73391,61570,60944
2021-11-04 00:00:00.000000000,1635955200000000000,14355.0,14535.0,14000.0,14125.0,85980,60944,62517
2021-11-05 00:00:00.000000000,1636041600000000000,14110.0,14340.0,13850.0,14230.0,85315,62517,62529
2021-11-08 00:00:00.000000000,1636300800000000000,14675.0,15490.0,14505.0,15455.0,170513,62529,65917
2021-11-09 00:00:00.000000000,1636387200000000000,15560.0,15770.0,15290.0,15500.0,153742,65917,65715
2021-11-10 00:00:00.000000000,1636473600000000000,15520.0,15825.0,15215.0,15800.0,98165,65715,65978
2021-11-11 00:00:00.000000000,1636560000000000000,15910.0,15920.0,15365.0,15640.0,92767,65978,61365
2021-11-12 00:00:00.000000000,1636646400000000000,15625.0,15745.0,15260.0,15710.0,76689,61365,61450
2021-11-15 00:00:00.000000000,1636905600000000000,16060.0,16405.0,15880.0,16125.0,90477,61450,62005
2021-11-16 00:00:00.000000000,1636992000000000000,16090.0,16290.0,15860.0,16280.0,64333,62005,60793
2021-11-17 00:00:00.000000000,1637078400000000000,16025.0,16100.0,15500.0,15650.0,89208,60793,56918
2021-11-18 00:00:00.000000000,1637164800000000000,15550.0,16075.0,15360.0,16005.0,59316,56918,54822
2021-11-19 00:00:00.000000000,1637251200000000000,16180.0,16265.0,15970.0,16230.0,40507,54822,52862
2021-11-22 00:00:00.000000000,1637510400000000000,16085.0,16100.0,15810.0,15960.0,30143,52862,49015
2021-11-23 00:00:00.000000000,1637596800000000000,17650.0,17655.0,16800.0,17245.0,76513,49015,68158
2021-11-24 00:00:00.000000000,1637683200000000000,17095.0,17320.0,16875.0,17000.0,48058,68158,67064
2021-11-25 00:00:00.000000000,1637769600000000000,17000.0,17160.0,16600.0,16665.0,58764,67064,66612
2021-11-26 00:00:00.000000000,1637856000000000000,16690.0,17260.0,16430.0,17220.0,74422,66612,71699
2021-11-29 00:00:00.000000000,1638115200000000000,17195.0,17295.0,17035.0,17115.0,36840,71699,73144
2021-11-30 00:00:00.000000000,1638201600000000000,17145.0,17220.0,16840.0,17015.0,48034,73144,71467
2021-12-01 00:00:00.000000000,1638288000000000000,16905.0,17115.0,16815.0,17045.0,33022,71467,73019
2021-12-02 00:00:00.000000000,1638374400000000000,16990.0,17030.0,16810.0,16960.0,34006,73019,72757
2021-12-03 00:00:00.000000000,1638460800000000000,16920.0,17285.0,16905.0,17275.0,35768,72757,75894
2021-12-06 00:00:00.000000000,1638720000000000000,17185.0,17465.0,17025.0,17060.0,30378,75894,74807
2021-12-07 00:00:00.000000000,1638806400000000000,17205.0,17265.0,16855.0,17045.0,34325,74807,73664
2021-12-08 00:00:00.000000000,1638892800000000000,17000.0,17065.0,16755.0,16820.0,34271,73664,73276
2021-12-09 00:00:00.000000000,1638979200000000000,16845.0,16850.0,16010.0,16030.0,74119,73276,70706
2021-12-10 00:00:00.000000000,1639065600000000000,15985.0,16030.0,14940.0,15465.0,125099,70706,66782
2021-12-13 00:00:00.000000000,1639324800000000000,15390.0,15600.0,15150.0,15405.0,44429,66782,67857
2021-12-14 00:00:00.000000000,1639411200000000000,15410.0,15490.0,14860.0,15340.0,60269,67857,68447
2021-12-15 00:00:00.000000000,1639497600000000000,15165.0,15280.0,15025.0,15040.0,35599,68447,67613
2021-12-16 00:00:00.000000000,1639584000000000000,15020.0,15225.0,14825.0,15070.0,25600,67613,65896
2021-12-17 00:00:00.000000000,1639670400000000000,15150.0,15450.0,15025.0,15380.0,24323,65896,65648
2021-12-20 00:00:00.000000000,1639929600000000000,15485.0,15495.0,15130.0,15165.0,18630,65648,62432
2021-12-21 00:00:00.000000000,1640016000000000000,15155.0,15195.0,14300.0,14340.0,47895,62432,59313
2021-12-22 00:00:00.000000000,1640102400000000000,14340.0,14530.0,14065.0,14110.0,29712,59313,59391
2021-12-23 00:00:00.000000000,1640188800000000000,14075.0,14245.0,14040.0,14110.0,21230,59391,59702
2021-12-24 00:00:00.000000000,1640275200000000000,14135.0,14640.0,14050.0,14085.0,36907,59702,57876
2021-12-27 00:00:00.000000000,1640534400000000000,14175.0,14400.0,14130.0,14370.0,16568,57876,58754
2021-12-28 00:00:00.000000000,1640620800000000000,14405.0,14600.0,14315.0,14520.0,16052,58754,58361
2021-12-29 00:00:00.000000000,1640707200000000000,14495.0,14540.0,14220.0,14340.0,15006,58361,58360
2021-12-30 00:00:00.000000000,1640793600000000000,14365.0,14470.0,14155.0,14300.0,10511,58360,58017
2021-12-31 00:00:00.000000000,1640880000000000000,14300.0,14350.0,14070.0,14180.0,13531,58017,57811
2022-01-04 00:00:00.000000000,1641225600000000000,14195.0,14195.0,12755.0,12755.0,62598,57811,53795
2022-01-05 00:00:00.000000000,1641312000000000000,12660.0,13125.0,12350.0,13025.0,61933,53795,49424
2022-01-06 00:00:00.000000000,1641398400000000000,13025.0,13310.0,12960.0,13070.0,30514,49424,49545
2022-01-07 00:00:00.000000000,1641484800000000000,13050.0,13330.0,12830.0,13100.0,23998,49545,48667
2022-01-10 00:00:00.000000000,1641744000000000000,13085.0,13285.0,12890.0,13065.0,15969,48667,47674
2022-01-11 00:00:00.000000000,1641830400000000000,13015.0,13150.0,12810.0,12935.0,11392,47674,47775
2022-01-12 00:00:00.000000000,1641916800000000000,12850.0,12960.0,12810.0,12825.0,9032,47775,47705
2022-01-13 00:00:00.000000000,1642003200000000000,12805.0,12960.0,12640.0,12860.0,16755,47705,47575
2022-01-14 00:00:00.000000000,1642089600000000000,12880.0,13525.0,12830.0,13480.0,33043,47575,48148
2022-01-17 00:00:00.000000000,1642348800000000000,13495.0,13700.0,13260.0,13405.0,26778,48148,47116
2022-01-18 00:00:00.000000000,1642435200000000000,13320.0,13545.0,13320.0,13425.0,10385,47116,46695
2022-01-19 00:00:00.000000000,1642521600000000000,13425.0,13550.0,13305.0,13490.0,11657,46695,45843
2022-01-20 00:00:00.000000000,1642608000000000000,13560.0,13835.0,13380.0,13800.0,22472,45843,45434
2022-01-21 00:00:00.000000000,1642694400000000000,13850.0,13870.0,13495.0,13565.0,12386,45434,44438
2022-01-24 00:00:00.000000000,1642953600000000000,13565.0,13590.0,13110.0,13230.0,19277,44438,43219
2022-01-25 00:00:00.000000000,1643040000000000000,13230.0,13305.0,13005.0,13180.0,11819,43219,43124
2022-01-26 00:00:00.000000000,1643126400000000000,13250.0,13400.0,13170.0,13225.0,9232,43124,42767
2022-01-27 00:00:00.000000000,1643212800000000000,13270.0,13295.0,13055.0,13135.0,7828,42767,42271
2022-01-28 00:00:00.000000000,1643299200000000000,13190.0,13210.0,12725.0,12930.0,12616,42271,39506
2022-02-07 00:00:00.000000000,1644163200000000000,12910.0,13255.0,12860.0,13230.0,9497,39506,39844
2022-02-08 00:00:00.000000000,1644249600000000000,13260.0,14030.0,13215.0,13880.0,33303,39844,41701
2022-02-09 00:00:00.000000000,1644336000000000000,13910.0,13920.0,13605.0,13765.0,11247,41701,41984
2022-02-10 00:00:00.000000000,1644422400000000000,13745.0,13840.0,13630.0,13755.0,8591,41984,41462
2022-02-11 00:00:00.000000000,1644508800000000000,13745.0,14330.0,13680.0,14095.0,29925,41462,42312
2022-02-14 00:00:00.000000000,1644768000000000000,14115.0,14375.0,14030.0,14120.0,16915,42312,42605
2022-02-15 00:00:00.000000000,1644854400000000000,14050.0,14285.0,13820.0,14230.0,10897,42605,42718
2022-02-16 00:00:00.000000000,1644940800000000000,14120.0,14430.0,13840.0,13860.0,12821,42718,41641
2022-02-17 00:00:00.000000000,1645027200000000000,13865.0,13900.0,13380.0,13565.0,18416,41641,39015
2022-02-18 00:00:00.000000000,1645113600000000000,13555.0,13730.0,13555.0,13725.0,6757,39015,38640
2022-02-21 00:00:00.000000000,1645372800000000000,13800.0,13965.0,13700.0,13860.0,10220,38640,39023
2022-02-22 00:00:00.000000000,1645459200000000000,13770.0,14000.0,13600.0,13700.0,11604,39023,38403
2022-02-23 00:00:00.000000000,1645545600000000000,13760.0,13800.0,13560.0,13750.0,6888,38403,37869
2022-02-24 00:00:00.000000000,1645632000000000000,13745.0,13860.0,13520.0,13795.0,9360,37869,37062
2022-02-25 00:00:00.000000000,1645718400000000000,13800.0,13820.0,13210.0,13390.0,14191,37062,36150
2022-02-28 00:00:00.000000000,1645977600000000000,13420.0,13530.0,13180.0,13320.0,7443,36150,35790
2022-03-01 00:00:00.000000000,1646064000000000000,13260.0,13435.0,13195.0,13250.0,7031,35790,35415
2022-03-02 00:00:00.000000000,1646150400000000000,13380.0,13400.0,13020.0,13020.0,12274,35415,35255
2022-03-03 00:00:00.000000000,1646236800000000000,13030.0,13235.0,12880.0,13125.0,9919,35255,34839
2022-03-04 00:00:00.000000000,1646323200000000000,13155.0,13380.0,13150.0,13170.0,9948,34839,34776
2022-03-07 00:00:00.000000000,1646582400000000000,13190.0,13350.0,12750.0,12755.0,17470,34776,33062
2022-03-08 00:00:00.000000000,1646668800000000000,12650.0,12755.0,11960.0,12005.0,25969,33062,30573
2022-03-09 00:00:00.000000000,1646755200000000000,12055.0,12385.0,11805.0,12155.0,16258,30573,30014
2022-03-10 00:00:00.000000000,1646841600000000000,12250.0,12575.0,12070.0,12220.0,11676,30014,29532
2022-03-11 00:00:00.000000000,1646928000000000000,12220.0,12385.0,12020.0,12220.0,6760,29532,29599
2022-03-14 00:00:00.000000000,1647187200000000000,12155.0,12335.0,11905.0,12105.0,10506,29599,29646
2022-03-15 00:00:00.000000000,1647273600000000000,12095.0,12240.0,11950.0,11980.0,7940,29646,29320
2022-03-16 00:00:00.000000000,1647360000000000000,11905.0,12120.0,11600.0,11850.0,25254,29320,29373
2022-03-17 00:00:00.000000000,1647446400000000000,11835.0,11990.0,11570.0,11680.0,11524,29373,30219
2022-03-18 00:00:00.000000000,1647532800000000000,11745.0,12100.0,11745.0,12025.0,12100,30219,29934
2022-03-21 00:00:00.000000000,1647792000000000000,12030.0,12460.0,11945.0,12230.0,15796,29934,28723
2022-03-22 00:00:00.000000000,1647878400000000000,12100.0,12190.0,11880.0,11905.0,9849,28723,27824
2022-03-23 00:00:00.000000000,1647964800000000000,11860.0,11920.0,11730.0,11765.0,8334,27824,27567
2022-03-24 00:00:00.000000000,1648051200000000000,11790.0,11950.0,11515.0,11555.0,12397,27567,28464
2022-03-25 00:00:00.000000000,1648137600000000000,11580.0,11755.0,11420.0,11660.0,11874,28464,27955
2022-03-28 00:00:00.000000000,1648396800000000000,11660.0,11820.0,11505.0,11560.0,8883,27955,27511
2022-03-29 00:00:00.000000000,1648483200000000000,11520.0,11690.0,11520.0,11615.0,6384,27511,26537
2022-03-30 00:00:00.000000000,1648569600000000000,11625.0,11775.0,11450.0,11465.0,8407,26537,25925
2022-03-31 00:00:00.000000000,1648656000000000000,11435.0,11645.0,11350.0,11640.0,9038,25925,23657
2022-04-01 00:00:00.000000000,1648742400000000000,11705.0,11760.0,11475.0,11590.0,8620,23657,21861
2022-04-06 00:00:00.000000000,1649174400000000000,11610.0,11760.0,11440.0,11480.0,6381,21861,21241
2022-04-07 00:00:00.000000000,1649260800000000000,11400.0,11520.0,10980.0,11040.0,12789,21241,20999
2022-04-08 00:00:00.000000000,1649347200000000000,11785.0,11840.0,11565.0,11630.0,11737,20999,23727
2022-04-11 00:00:00.000000000,1649606400000000000,11615.0,11645.0,11180.0,11250.0,13515,23727,25393
2022-04-12 00:00:00.000000000,1649692800000000000,11210.0,11620.0,11070.0,11495.0,20051,25393,25765
2022-04-13 00:00:00.000000000,1649779200000000000,11470.0,11580.0,11210.0,11260.0,13147,25765,26557
2022-04-14 00:00:00.000000000,1649865600000000000,11210.0,11480.0,11210.0,11340.0,9917,26557,27170
2022-04-15 00:00:00.000000000,1649952000000000000,11320.0,11475.0,11190.0,11425.0,10147,27170,27720
2022-04-18 00:00:00.000000000,1650211200000000000,11495.0,12250.0,11460.0,12225.0,24806,27720,28661
2022-04-19 00:00:00.000000000,1650297600000000000,12005.0,12260.0,11920.0,11955.0,22787,28661,30144
2022-04-20 00:00:00.000000000,1650384000000000000,11900.0,12060.0,11710.0,11800.0,16489,30144,30120
2022-04-21 00:00:00.000000000,1650470400000000000,11855.0,12495.0,11810.0,12370.0,39318,30120,34032
2022-04-22 00:00:00.000000000,1650556800000000000,12370.0,12560.0,12220.0,12285.0,23425,34032,32293
2022-04-25 00:00:00.000000000,1650816000000000000,12240.0,12560.0,11975.0,12100.0,22623,32293,31238
2022-04-26 00:00:00.000000000,1650902400000000000,12135.0,12515.0,12135.0,12410.0,20688,31238,32339
2022-04-27 00:00:00.000000000,1650988800000000000,12445.0,12600.0,12010.0,12170.0,18305,32339,31349
2022-04-28 00:00:00.000000000,1651075200000000000,12200.0,12350.0,11860.0,12060.0,17397,31349,30284
2022-04-29 00:00:00.000000000,1651161600000000000,11935.0,12200.0,11875.0,12085.0,12877,30284,30107
2022-05-05 00:00:00.000000000,1651680000000000000,12160.0,12730.0,12105.0,12590.0,23791,30107,32226
2022-05-06 00:00:00.000000000,1651766400000000000,12625.0,12650.0,12385.0,12430.0,16072,32226,31099
2022-05-09 00:00:00.000000000,1652025600000000000,12405.0,12690.0,12310.0,12370.0,17123,31099,31328
2022-05-10 00:00:00.000000000,1652112000000000000,12370.0,12460.0,12050.0,12280.0,13466,31328,30392
2022-05-11 00:00:00.000000000,1652198400000000000,12350.0,12545.0,12200.0,12205.0,16764,30392,30777
2022-05-12 00:00:00.000000000,1652284800000000000,12250.0,12410.0,12175.0,12300.0,9196,30777,30719
2022-05-13 00:00:00.000000000,1652371200000000000,12400.0,12470.0,12220.0,12305.0,12804,30719,30883
2022-05-16 00:00:00.000000000,1652630400000000000,12460.0,12700.0,12330.0,12625.0,20968,30883,33965
2022-05-17 00:00:00.000000000,1652716800000000000,12675.0,13050.0,12450.0,12565.0,28959,33965,32905
2022-05-18 00:00:00.000000000,1652803200000000000,12635.0,12695.0,12480.0,12525.0,9907,32905,32567
2022-05-19 00:00:00.000000000,1652889600000000000,12500.0,12725.0,12460.0,12680.0,14220,32567,33791
2022-05-20 00:00:00.000000000,1652976000000000000,12875.0,12875.0,12615.0,12700.0,12258,33791,34091
2022-05-23 00:00:00.000000000,1653235200000000000,12725.0,12800.0,12310.0,12355.0,16654,34091,32866
2022-05-24 00:00:00.000000000,1653321600000000000,12350.0,12405.0,11970.0,11980.0,17709,32866,32715
2022-05-25 00:00:00.000000000,1653408000000000000,12020.0,12060.0,11880.0,11900.0,13237,32715,32230
2022-05-26 00:00:00.000000000,1653494400000000000,11860.0,11945.0,11685.0,11845.0,11534,32230,31920
2022-05-27 00:00:00.000000000,1653580800000000000,11905.0,11975.0,11605.0,11700.0,13060,31920,31931
2022-05-30 00:00:00.000000000,1653840000000000000,11770.0,11830.0,11555.0,11735.0,10155,31931,32321
2022-05-31 00:00:00.000000000,1653926400000000000,11700.0,11950.0,11700.0,11900.0,12787,32321,33266
2022-06-01 00:00:00.000000000,1654012800000000000,11920.0,11930.0,11600.0,11610.0,9312,33266,33618
2022-06-02 00:00:00.000000000,1654099200000000000,11585.0,11680.0,11480.0,11620.0,8747,33618,33957
2022-06-06 00:00:00.000000000,1654444800000000000,11630.0,11715.0,11530.0,11570.0,9716,33957,34880
2022-06-07 00:00:00.000000000,1654531200000000000,11515.0,11695.0,11355.0,11410.0,13043,34880,36057
2022-06-08 00:00:00.000000000,1654617600000000000,11410.0,11485.0,11265.0,11310.0,10272,36057,36912
2022-06-09 00:00:00.000000000,1654704000000000000,11260.0,11460.0,11260.0,11440.0,10713,36912,36642
2022-06-10 00:00:00.000000000,1654790400000000000,11470.0,11580.0,11360.0,11420.0,11105,36642,36559
2022-06-13 00:00:00.000000000,1655049600000000000,11450.0,11535.0,11200.0,11250.0,11308,36559,37452
2022-06-14 00:00:00.000000000,1655136000000000000,11230.0,11490.0,11100.0,11390.0,12524,37452,36862
2022-06-15 00:00:00.000000000,1655222400000000000,11360.0,11450.0,11020.0,11035.0,13461,36862,37708
2022-06-16 00:00:00.000000000,1655308800000000000,11060.0,11100.0,10600.0,10680.0,24235,37708,37427
2022-06-17 00:00:00.000000000,1655395200000000000,10720.0,10760.0,10520.0,10620.0,14094,37427,36859
2022-06-20 00:00:00.000000000,1655654400000000000,10655.0,10930.0,10235.0,10910.0,24378,36859,35240
2022-06-21 00:00:00.000000000,1655740800000000000,10870.0,10945.0,10680.0,10715.0,17868,35240,34838
2022-06-22 00:00:00.000000000,1655827200000000000,10810.0,10875.0,10500.0,10510.0,13824,34838,34058
2022-06-23 00:00:00.000000000,1655913600000000000,10625.0,10705.0,10400.0,10650.0,11667,34058,34132
2022-06-24 00:00:00.000000000,1656000000000000000,10685.0,11015.0,10550.0,10865.0,21975,34132,32794
2022-06-27 00:00:00.000000000,1656259200000000000,10995.0,11505.0,10865.0,11505.0,24023,32794,31645
