datetime,datetime_nano,KQ.m@CZCE.PF.open,KQ.m@CZCE.PF.high,KQ.m@CZCE.PF.low,KQ.m@CZCE.PF.close,KQ.m@CZCE.PF.volume,KQ.m@CZCE.PF.open_oi,KQ.m@CZCE.PF.close_oi
2022-11-15 00:00:00.000000000,1668441600000000000,7082.0,7094.0,6990.0,7048.0,73165,39909,34343
2022-11-16 00:00:00.000000000,1668528000000000000,7034.0,7146.0,7028.0,7100.0,72770,34343,32027
2022-11-17 00:00:00.000000000,1668614400000000000,7116.0,7138.0,6920.0,6992.0,76466,32027,26409
2022-11-18 00:00:00.000000000,1668700800000000000,6840.0,7002.0,6828.0,6976.0,128632,26409,96736
2022-11-21 00:00:00.000000000,1668960000000000000,6938.0,6958.0,6694.0,6734.0,203532,96736,83590
2022-11-22 00:00:00.000000000,1669046400000000000,6740.0,6758.0,6624.0,6660.0,144092,83590,76120
2022-11-23 00:00:00.000000000,1669132800000000000,6682.0,6718.0,6610.0,6642.0,101510,76120,78798
2022-11-24 00:00:00.000000000,1669219200000000000,6596.0,6696.0,6586.0,6662.0,100945,78798,77117
2022-11-25 00:00:00.000000000,1669305600000000000,6664.0,6672.0,6580.0,6634.0,119339,77117,79420
2022-11-28 00:00:00.000000000,1669564800000000000,6662.0,6676.0,6486.0,6538.0,125383,79420,79885
2022-11-29 00:00:00.000000000,1669651200000000000,6530.0,6682.0,6510.0,6612.0,97383,79885,73674
2022-11-30 00:00:00.000000000,1669737600000000000,6640.0,6640.0,6544.0,6592.0,90987,73674,77036
2022-12-01 00:00:00.000000000,1669824000000000000,6618.0,6666.0,6604.0,6642.0,94352,77036,67477
2022-12-02 00:00:00.000000000,1669910400000000000,6678.0,6688.0,6562.0,6666.0,90121,67477,56677
2022-12-05 00:00:00.000000000,1670169600000000000,6686.0,6720.0,6578.0,6602.0,191782,56677,219649
2022-12-06 00:00:00.000000000,1670256000000000000,6616.0,6658.0,6476.0,6538.0,189006,219649,229904
2022-12-07 00:00:00.000000000,1670342400000000000,6526.0,6568.0,6452.0,6466.0,190395,229904,238137
2022-12-08 00:00:00.000000000,1670428800000000000,6484.0,6564.0,6458.0,6540.0,164765,238137,232718
2022-12-09 00:00:00.000000000,1670515200000000000,6566.0,6712.0,6514.0,6684.0,211136,232718,221607
2022-12-12 00:00:00.000000000,1670774400000000000,6710.0,6896.0,6696.0,6808.0,258394,221607,215696
2022-12-13 00:00:00.000000000,1670860800000000000,6786.0,6966.0,6780.0,6948.0,215228,215696,224620
2022-12-14 00:00:00.000000000,1670947200000000000,6930.0,6958.0,6878.0,6944.0,193313,224620,223788
2022-12-15 00:00:00.000000000,1671033600000000000,6978.0,7076.0,6954.0,7052.0,209545,223788,234404
2022-12-16 00:00:00.000000000,1671120000000000000,7060.0,7260.0,7060.0,7178.0,317506,234404,249688
2022-12-19 00:00:00.000000000,1671379200000000000,7142.0,7176.0,6994.0,7052.0,245023,249688,247407
2022-12-20 00:00:00.000000000,1671465600000000000,7054.0,7202.0,7048.0,7136.0,271613,247407,259338
2022-12-21 00:00:00.000000000,1671552000000000000,7120.0,7186.0,7060.0,7166.0,207070,259338,261877
2022-12-22 00:00:00.000000000,1671638400000000000,7208.0,7274.0,7150.0,7182.0,219425,261877,262190
2022-12-23 00:00:00.000000000,1671724800000000000,7208.0,7218.0,7034.0,7066.0,215941,262190,257002
2022-12-26 00:00:00.000000000,1671984000000000000,7106.0,7204.0,7074.0,7112.0,199095,257002,254962
2022-12-27 00:00:00.000000000,1672070400000000000,7112.0,7294.0,7090.0,7234.0,200303,254962,258596
2022-12-28 00:00:00.000000000,1672156800000000000,7222.0,7232.0,7120.0,7196.0,159878,258596,246426
2022-12-29 00:00:00.000000000,1672243200000000000,7212.0,7246.0,7154.0,7188.0,168414,246426,236689
2022-12-30 00:00:00.000000000,1672329600000000000,7178.0,7284.0,7134.0,7232.0,237325,236689,219551
2023-01-03 00:00:00.000000000,1672675200000000000,7282.0,7292.0,7028.0,7226.0,219611,219551,153485
2023-01-04 00:00:00.000000000,1672761600000000000,7208.0,7238.0,7078.0,7112.0,151808,153485,130065
2023-01-05 00:00:00.000000000,1672848000000000000,7040.0,7046.0,6922.0,6944.0,178758,130065,99971
2023-01-06 00:00:00.000000000,1672934400000000000,6946.0,6976.0,6890.0,6954.0,102070,99971,77667
2023-01-09 00:00:00.000000000,1673193600000000000,6942.0,6992.0,6906.0,6908.0,170614,77667,304963
2023-01-10 00:00:00.000000000,1673280000000000000,6938.0,6978.0,6872.0,6944.0,211949,304963,306513
2023-01-11 00:00:00.000000000,1673366400000000000,6948.0,6982.0,6906.0,6966.0,175521,306513,300099
2023-01-12 00:00:00.000000000,1673452800000000000,6988.0,7174.0,6956.0,7150.0,227335,300099,300498
2023-01-13 00:00:00.000000000,1673539200000000000,7164.0,7286.0,7140.0,7278.0,209548,300498,302919
2023-01-16 00:00:00.000000000,1673798400000000000,7280.0,7306.0,7204.0,7254.0,174328,302919,292841
2023-01-17 00:00:00.000000000,1673884800000000000,7262.0,7374.0,7238.0,7312.0,189283,292841,289259
2023-01-18 00:00:00.000000000,1673971200000000000,7346.0,7566.0,7334.0,7508.0,213169,289259,283151
2023-01-19 00:00:00.000000000,1674057600000000000,7544.0,7576.0,7446.0,7510.0,207606,283151,256313
2023-01-20 00:00:00.000000000,1674144000000000000,7530.0,7702.0,7504.0,7696.0,187151,256313,238359
2023-01-30 00:00:00.000000000,1675008000000000000,7650.0,7680.0,7490.0,7558.0,165504,238359,207416
2023-01-31 00:00:00.000000000,1675094400000000000,7580.0,7596.0,7412.0,7470.0,180543,207416,190410
2023-02-01 00:00:00.000000000,1675180800000000000,7470.0,7564.0,7416.0,7486.0,154543,190410,165290
2023-02-02 00:00:00.000000000,1675267200000000000,7502.0,7506.0,7258.0,7296.0,203211,165290,118541
2023-02-03 00:00:00.000000000,1675353600000000000,7282.0,7356.0,7262.0,7320.0,113145,118541,98808
2023-02-06 00:00:00.000000000,1675612800000000000,7316.0,7384.0,7208.0,7282.0,122161,98808,77527
2023-02-07 00:00:00.000000000,1675699200000000000,7310.0,7402.0,7266.0,7320.0,113692,77527,69317
2023-02-08 00:00:00.000000000,1675785600000000000,7330.0,7392.0,7282.0,7288.0,160161,69317,304789
2023-02-09 00:00:00.000000000,1675872000000000000,7310.0,7356.0,7258.0,7268.0,182342,304789,309499
2023-02-10 00:00:00.000000000,1675958400000000000,7268.0,7270.0,7014.0,7080.0,302446,309499,314613
2023-02-13 00:00:00.000000000,1676217600000000000,7120.0,7122.0,7042.0,7052.0,207223,314613,315655
2023-02-14 00:00:00.000000000,1676304000000000000,7074.0,7088.0,7008.0,7048.0,207455,315655,318200
2023-02-15 00:00:00.000000000,1676390400000000000,7048.0,7112.0,7014.0,7060.0,207519,318200,317749
2023-02-16 00:00:00.000000000,1676476800000000000,7060.0,7140.0,7030.0,7136.0,237328,317749,314950
2023-02-17 00:00:00.000000000,1676563200000000000,7120.0,7150.0,7044.0,7068.0,200425,314950,314882
2023-02-20 00:00:00.000000000,1676822400000000000,7020.0,7096.0,6964.0,7074.0,213276,314882,314909
2023-02-21 00:00:00.000000000,1676908800000000000,7086.0,7226.0,7080.0,7212.0,243807,314909,292648
2023-02-22 00:00:00.000000000,1676995200000000000,7216.0,7294.0,7192.0,7220.0,252687,292648,275682
2023-02-23 00:00:00.000000000,1677081600000000000,7224.0,7272.0,7182.0,7212.0,205389,275682,254624
2023-02-24 00:00:00.000000000,1677168000000000000,7232.0,7310.0,7216.0,7278.0,220111,254624,237902
2023-02-27 00:00:00.000000000,1677427200000000000,7266.0,7300.0,7134.0,7152.0,257901,237902,221860
2023-02-28 00:00:00.000000000,1677513600000000000,7172.0,7232.0,7122.0,7212.0,252122,221860,175072
2023-03-01 00:00:00.000000000,1677600000000000000,7234.0,7346.0,7216.0,7314.0,197367,175072,152414
2023-03-02 00:00:00.000000000,1677686400000000000,7294.0,7328.0,7258.0,7308.0,150141,152414,125145
2023-03-03 00:00:00.000000000,1677772800000000000,7302.0,7354.0,7272.0,7326.0,126242,125145,109903
2023-03-06 00:00:00.000000000,1678032000000000000,7322.0,7342.0,7264.0,7332.0,128735,109903,88421
2023-03-07 00:00:00.000000000,1678118400000000000,7312.0,7408.0,7312.0,7348.0,113363,88421,72346
2023-03-08 00:00:00.000000000,1678204800000000000,7330.0,7380.0,7280.0,7322.0,100956,72346,62566
2023-03-09 00:00:00.000000000,1678291200000000000,7338.0,7366.0,7262.0,7286.0,96223,62566,131295
2023-03-10 00:00:00.000000000,1678377600000000000,7280.0,7352.0,7218.0,7218.0,172280,131295,135937
2023-03-13 00:00:00.000000000,1678636800000000000,7224.0,7298.0,7212.0,7252.0,138951,135937,136151
2023-03-14 00:00:00.000000000,1678723200000000000,7160.0,7228.0,7066.0,7070.0,191577,136151,133498
2023-03-15 00:00:00.000000000,1678809600000000000,7080.0,7118.0,7050.0,7090.0,141840,133498,138627
2023-03-16 00:00:00.000000000,1678896000000000000,7042.0,7058.0,6932.0,6970.0,144903,138627,135093
2023-03-17 00:00:00.000000000,1678982400000000000,6986.0,7150.0,6916.0,7142.0,162844,135093,126624
2023-03-20 00:00:00.000000000,1679241600000000000,7108.0,7312.0,7102.0,7244.0,224647,126624,111821
2023-03-21 00:00:00.000000000,1679328000000000000,7274.0,7328.0,7224.0,7286.0,177017,111821,111514
2023-03-22 00:00:00.000000000,1679414400000000000,7336.0,7348.0,7256.0,7304.0,125322,111514,110706
2023-03-23 00:00:00.000000000,1679500800000000000,7320.0,7330.0,7274.0,7286.0,121293,110706,99558
2023-03-24 00:00:00.000000000,1679587200000000000,7292.0,7396.0,7272.0,7376.0,157353,99558,98503
2023-03-27 00:00:00.000000000,1679846400000000000,7332.0,7476.0,7322.0,7422.0,131557,98503,94637
2023-03-28 00:00:00.000000000,1679932800000000000,7432.0,7526.0,7380.0,7472.0,119360,94637,92890
2023-03-29 00:00:00.000000000,1680019200000000000,7526.0,7576.0,7498.0,7560.0,114007,92890,217552
