datetime,datetime_nano,KQ.m@SHFE.zn.open,KQ.m@SHFE.zn.high,KQ.m@SHFE.zn.low,KQ.m@SHFE.zn.close,KQ.m@SHFE.zn.volume,KQ.m@SHFE.zn.open_oi,KQ.m@SHFE.zn.close_oi
2019-08-12 00:00:00.000000000,1565539200000000000,18545.0,18725.0,18330.0,18675.0,234165,115641,107420
2019-08-13 00:00:00.000000000,1565625600000000000,18635.0,18760.0,18600.0,18725.0,131979,107420,100681
2019-08-14 00:00:00.000000000,1565712000000000000,18700.0,18940.0,18640.0,18730.0,153219,100681,100139
2019-08-15 00:00:00.000000000,1565798400000000000,18590.0,18690.0,18550.0,18670.0,123791,100139,93092
2019-08-16 00:00:00.000000000,1565884800000000000,18650.0,18760.0,18560.0,18640.0,121530,93092,96058
2019-08-19 00:00:00.000000000,1566144000000000000,18660.0,18760.0,18505.0,18540.0,126425,96058,104767
2019-08-20 00:00:00.000000000,1566230400000000000,18525.0,18730.0,18505.0,18610.0,112865,104767,99302
2019-08-21 00:00:00.000000000,1566316800000000000,18575.0,18605.0,18390.0,18470.0,138440,99302,105443
2019-08-22 00:00:00.000000000,1566403200000000000,18550.0,18725.0,18530.0,18625.0,152498,105443,98876
2019-08-23 00:00:00.000000000,1566489600000000000,18610.0,18670.0,18430.0,18665.0,154428,98876,103965
2019-08-26 00:00:00.000000000,1566748800000000000,18585.0,18645.0,18270.0,18350.0,158988,103965,113449
2019-08-27 00:00:00.000000000,1566835200000000000,18395.0,18750.0,18380.0,18720.0,167374,113449,99223
2019-08-28 00:00:00.000000000,1566921600000000000,18820.0,18915.0,18690.0,18835.0,145627,99223,96762
2019-08-29 00:00:00.000000000,1567008000000000000,18775.0,18860.0,18660.0,18805.0,120451,96762,93747
2019-08-30 00:00:00.000000000,1567094400000000000,18815.0,18840.0,18700.0,18745.0,109072,93747,87576
2019-09-02 00:00:00.000000000,1567353600000000000,18730.0,18900.0,18560.0,18640.0,139313,87576,78559
2019-09-03 00:00:00.000000000,1567440000000000000,18640.0,18805.0,18595.0,18680.0,107987,78559,73337
2019-09-04 00:00:00.000000000,1567526400000000000,18515.0,18790.0,18490.0,18785.0,98731,73337,71481
2019-09-05 00:00:00.000000000,1567612800000000000,18935.0,19175.0,18890.0,19050.0,151398,71481,72151
2019-09-06 00:00:00.000000000,1567699200000000000,19200.0,19260.0,19035.0,19065.0,107512,72151,66871
2019-09-09 00:00:00.000000000,1567958400000000000,19000.0,19105.0,18895.0,19100.0,95201,66871,83782
2019-09-10 00:00:00.000000000,1568044800000000000,19055.0,19120.0,18965.0,19025.0,100608,83782,89151
2019-09-11 00:00:00.000000000,1568131200000000000,18985.0,19305.0,18925.0,19265.0,160897,89151,96841
2019-09-12 00:00:00.000000000,1568217600000000000,19310.0,19375.0,19155.0,19245.0,134652,96841,94879
2019-09-16 00:00:00.000000000,1568563200000000000,19380.0,19395.0,19230.0,19280.0,68409,94879,97102
2019-09-17 00:00:00.000000000,1568649600000000000,19270.0,19295.0,19060.0,19110.0,114615,97102,94518
2019-09-18 00:00:00.000000000,1568736000000000000,19120.0,19210.0,19055.0,19125.0,106013,94518,95866
2019-09-19 00:00:00.000000000,1568822400000000000,19020.0,19090.0,18930.0,18950.0,111318,95866,95113
2019-09-20 00:00:00.000000000,1568908800000000000,18960.0,19045.0,18830.0,18905.0,138564,95113,95718
2019-09-23 00:00:00.000000000,1569168000000000000,18895.0,18930.0,18805.0,18850.0,116658,95718,101277
2019-09-24 00:00:00.000000000,1569254400000000000,18910.0,19045.0,18750.0,18800.0,148634,101277,106391
2019-09-25 00:00:00.000000000,1569340800000000000,18740.0,18790.0,18570.0,18660.0,139830,106391,106504
2019-09-26 00:00:00.000000000,1569427200000000000,18630.0,18720.0,18585.0,18615.0,98439,106504,103682
2019-09-27 00:00:00.000000000,1569513600000000000,18705.0,18795.0,18535.0,18745.0,139896,103682,90940
2019-09-30 00:00:00.000000000,1569772800000000000,18710.0,18820.0,18650.0,18695.0,98104,90940,86222
2019-10-08 00:00:00.000000000,1570464000000000000,18675.0,18795.0,18630.0,18700.0,55410,86222,79688
2019-10-09 00:00:00.000000000,1570550400000000000,18640.0,18765.0,18620.0,18660.0,75263,79688,79151
2019-10-10 00:00:00.000000000,1570636800000000000,18695.0,18900.0,18635.0,18850.0,101884,79151,77183
2019-10-11 00:00:00.000000000,1570723200000000000,19040.0,19040.0,18920.0,18975.0,93092,77183,74507
2019-10-14 00:00:00.000000000,1570982400000000000,19045.0,19165.0,18910.0,18910.0,107324,74507,64679
2019-10-15 00:00:00.000000000,1571068800000000000,18955.0,19090.0,18890.0,19070.0,79695,64679,96442
2019-10-16 00:00:00.000000000,1571155200000000000,19095.0,19110.0,18875.0,18915.0,107717,96442,98629
2019-10-17 00:00:00.000000000,1571241600000000000,18890.0,18960.0,18705.0,18735.0,104840,98629,102744
2019-10-18 00:00:00.000000000,1571328000000000000,18790.0,18890.0,18760.0,18860.0,95539,102744,100124
2019-10-21 00:00:00.000000000,1571587200000000000,19000.0,19080.0,18885.0,18925.0,122666,100124,97896
2019-10-22 00:00:00.000000000,1571673600000000000,18955.0,18990.0,18865.0,18930.0,73135,97896,97780
2019-10-23 00:00:00.000000000,1571760000000000000,18940.0,19065.0,18760.0,18800.0,152676,97780,101992
2019-10-24 00:00:00.000000000,1571846400000000000,18830.0,18900.0,18805.0,18880.0,102006,101992,99054
2019-10-25 00:00:00.000000000,1571932800000000000,18930.0,18990.0,18655.0,18675.0,179587,99054,107249
2019-10-28 00:00:00.000000000,1572192000000000000,18705.0,19165.0,18690.0,19110.0,245801,107249,98812
2019-10-29 00:00:00.000000000,1572278400000000000,19170.0,19225.0,19060.0,19110.0,148796,98812,99083
2019-10-30 00:00:00.000000000,1572364800000000000,19115.0,19170.0,19040.0,19105.0,112051,99083,93949
2019-10-31 00:00:00.000000000,1572451200000000000,19055.0,19065.0,18900.0,18995.0,123836,93949,87431
2019-11-01 00:00:00.000000000,1572537600000000000,18980.0,19010.0,18840.0,18955.0,95477,87431,83652
2019-11-04 00:00:00.000000000,1572796800000000000,18950.0,19095.0,18905.0,19085.0,102322,83652,84880
2019-11-05 00:00:00.000000000,1572883200000000000,19045.0,19095.0,18910.0,18915.0,104245,84880,83978
2019-11-06 00:00:00.000000000,1572969600000000000,18930.0,19160.0,18725.0,18740.0,167195,83978,82360
2019-11-07 00:00:00.000000000,1573056000000000000,18750.0,18765.0,18575.0,18670.0,116362,82360,83588
2019-11-08 00:00:00.000000000,1573142400000000000,18760.0,18795.0,18585.0,18590.0,84990,83588,79505
2019-11-11 00:00:00.000000000,1573401600000000000,18605.0,18690.0,18510.0,18610.0,103034,79505,68414
2019-11-12 00:00:00.000000000,1573488000000000000,18635.0,18805.0,18595.0,18805.0,82115,68414,94663
2019-11-13 00:00:00.000000000,1573574400000000000,18730.0,18735.0,18465.0,18540.0,137467,94663,100030
2019-11-14 00:00:00.000000000,1573660800000000000,18485.0,18520.0,18225.0,18395.0,188576,100030,114027
2019-11-15 00:00:00.000000000,1573747200000000000,18330.0,18430.0,18285.0,18340.0,133446,114027,112015
2019-11-18 00:00:00.000000000,1574006400000000000,18355.0,18415.0,18200.0,18390.0,149125,112015,110200
2019-11-19 00:00:00.000000000,1574092800000000000,18325.0,18345.0,18120.0,18305.0,145870,110200,114029
2019-11-20 00:00:00.000000000,1574179200000000000,18240.0,18400.0,18230.0,18340.0,125216,114029,109170
2019-11-21 00:00:00.000000000,1574265600000000000,18320.0,18365.0,17915.0,18060.0,208407,109170,129832
2019-11-22 00:00:00.000000000,1574352000000000000,18025.0,18160.0,17965.0,17970.0,135831,129832,124721
2019-11-25 00:00:00.000000000,1574611200000000000,17970.0,18120.0,17885.0,18035.0,145976,124721,120470
2019-11-26 00:00:00.000000000,1574697600000000000,18025.0,18080.0,17900.0,17975.0,135616,120470,115748
2019-11-27 00:00:00.000000000,1574784000000000000,17955.0,18090.0,17830.0,18075.0,162541,115748,107674
2019-11-28 00:00:00.000000000,1574870400000000000,18055.0,18105.0,17960.0,18040.0,115932,107674,102686
2019-11-29 00:00:00.000000000,1574956800000000000,18000.0,18070.0,17890.0,18040.0,121372,102686,94922
2019-12-02 00:00:00.000000000,1575216000000000000,17965.0,18015.0,17675.0,17785.0,163999,94922,97207
2019-12-03 00:00:00.000000000,1575302400000000000,17760.0,17870.0,17680.0,17815.0,106630,97207,88784
2019-12-04 00:00:00.000000000,1575388800000000000,17730.0,17850.0,17675.0,17840.0,115897,88784,82754
2019-12-05 00:00:00.000000000,1575475200000000000,17885.0,18060.0,17870.0,18000.0,103451,82754,71766
2019-12-06 00:00:00.000000000,1575561600000000000,17975.0,18075.0,17930.0,18025.0,81907,71766,67221
2019-12-09 00:00:00.000000000,1575820800000000000,17840.0,17995.0,17810.0,17900.0,108517,67221,99915
2019-12-10 00:00:00.000000000,1575907200000000000,17845.0,17950.0,17725.0,17925.0,103152,99915,103895
2019-12-11 00:00:00.000000000,1575993600000000000,17880.0,17940.0,17800.0,17850.0,130475,103895,111239
2019-12-12 00:00:00.000000000,1576080000000000000,17840.0,18095.0,17830.0,18055.0,167436,111239,108540
2019-12-13 00:00:00.000000000,1576166400000000000,17980.0,18155.0,17970.0,18100.0,176757,108540,109062
2019-12-16 00:00:00.000000000,1576425600000000000,18085.0,18225.0,17930.0,18025.0,210303,109062,106896
2019-12-17 00:00:00.000000000,1576512000000000000,18060.0,18150.0,18005.0,18040.0,127205,106896,107130
2019-12-18 00:00:00.000000000,1576598400000000000,18060.0,18105.0,17920.0,17960.0,145571,107130,107674
2019-12-19 00:00:00.000000000,1576684800000000000,18020.0,18070.0,17925.0,18070.0,121815,107674,103497
2019-12-20 00:00:00.000000000,1576771200000000000,18055.0,18195.0,18050.0,18110.0,138606,103497,99504
2019-12-23 00:00:00.000000000,1577030400000000000,18165.0,18235.0,17980.0,18000.0,147061,99504,103128
2019-12-24 00:00:00.000000000,1577116800000000000,17960.0,17985.0,17835.0,17915.0,132028,103128,101105
2019-12-25 00:00:00.000000000,1577203200000000000,17860.0,17960.0,17845.0,17945.0,90875,101105,96697
2019-12-26 00:00:00.000000000,1577289600000000000,17955.0,17980.0,17800.0,17840.0,87910,96697,96680
2019-12-27 00:00:00.000000000,1577376000000000000,17850.0,17960.0,17825.0,17960.0,103664,96680,90604
2019-12-30 00:00:00.000000000,1577635200000000000,17985.0,18115.0,17970.0,18105.0,125802,90604,82293
2019-12-31 00:00:00.000000000,1577721600000000000,18085.0,18100.0,17940.0,17950.0,84666,82293,77759
2020-01-02 00:00:00.000000000,1577894400000000000,17950.0,18000.0,17855.0,17880.0,66720,77759,75962
2020-01-03 00:00:00.000000000,1577980800000000000,17900.0,17985.0,17730.0,17755.0,97431,75962,74212
2020-01-06 00:00:00.000000000,1578240000000000000,17665.0,18190.0,17635.0,18155.0,133342,74212,64238
2020-01-07 00:00:00.000000000,1578326400000000000,18070.0,18185.0,18010.0,18175.0,89260,64238,88973
2020-01-08 00:00:00.000000000,1578412800000000000,18200.0,18475.0,18185.0,18365.0,202813,88973,104759
2020-01-09 00:00:00.000000000,1578499200000000000,18500.0,18555.0,18295.0,18345.0,163030,104759,103653
2020-01-10 00:00:00.000000000,1578585600000000000,18395.0,18435.0,18210.0,18340.0,135686,103653,103381
2020-01-13 00:00:00.000000000,1578844800000000000,18340.0,18365.0,18185.0,18260.0,116604,103381,103811
2020-01-14 00:00:00.000000000,1578931200000000000,18240.0,18345.0,18020.0,18185.0,145623,103811,103833
2020-01-15 00:00:00.000000000,1579017600000000000,18135.0,18245.0,18095.0,18235.0,91546,103833,102291
2020-01-16 00:00:00.000000000,1579104000000000000,18235.0,18350.0,18100.0,18295.0,128251,102291,102193
2020-01-17 00:00:00.000000000,1579190400000000000,18385.0,18465.0,18270.0,18360.0,125913,102193,99834
2020-01-20 00:00:00.000000000,1579449600000000000,18370.0,18480.0,18325.0,18420.0,100328,99834,101580
2020-01-21 00:00:00.000000000,1579536000000000000,18415.0,18490.0,18135.0,18200.0,126442,101580,91295
2020-01-22 00:00:00.000000000,1579622400000000000,18285.0,18375.0,18175.0,18315.0,105364,91295,86617
2020-01-23 00:00:00.000000000,1579708800000000000,18320.0,18320.0,18085.0,18160.0,95825,86617,71913
2020-02-03 00:00:00.000000000,1580659200000000000,17195.0,17475.0,17160.0,17300.0,86382,71913,64459
2020-02-04 00:00:00.000000000,1580745600000000000,17060.0,17380.0,16915.0,17340.0,76784,64459,60093
2020-02-05 00:00:00.000000000,1580832000000000000,17260.0,17350.0,17230.0,17280.0,35942,60093,58784
2020-02-06 00:00:00.000000000,1580918400000000000,17345.0,17400.0,17315.0,17335.0,34973,58784,57398
2020-02-07 00:00:00.000000000,1581004800000000000,17300.0,17365.0,17270.0,17295.0,26869,57398,56191
2020-02-10 00:00:00.000000000,1581264000000000000,17170.0,17210.0,17115.0,17155.0,44379,56191,62795
2020-02-11 00:00:00.000000000,1581350400000000000,17130.0,17170.0,17100.0,17125.0,49676,62795,68586
2020-02-12 00:00:00.000000000,1581436800000000000,17155.0,17175.0,16975.0,17080.0,64839,68586,74552
2020-02-13 00:00:00.000000000,1581523200000000000,17075.0,17180.0,17040.0,17120.0,60208,74552,74552
2020-02-14 00:00:00.000000000,1581609600000000000,17170.0,17235.0,17140.0,17225.0,51441,74552,73981
2020-02-17 00:00:00.000000000,1581868800000000000,17160.0,17265.0,17130.0,17260.0,54414,73981,78030
2020-02-18 00:00:00.000000000,1581955200000000000,17255.0,17270.0,17150.0,17190.0,50498,78030,78198
2020-02-19 00:00:00.000000000,1582041600000000000,17175.0,17195.0,17135.0,17170.0,39600,78198,78284
2020-02-20 00:00:00.000000000,1582128000000000000,17175.0,17210.0,17100.0,17180.0,49874,78284,79366
2020-02-21 00:00:00.000000000,1582214400000000000,17125.0,17145.0,17020.0,17030.0,66787,79366,87507
2020-02-24 00:00:00.000000000,1582473600000000000,16965.0,16995.0,16570.0,16595.0,116257,87507,92029
2020-02-25 00:00:00.000000000,1582560000000000000,16565.0,16650.0,16440.0,16560.0,97481,92029,90321
2020-02-26 00:00:00.000000000,1582646400000000000,16445.0,16520.0,16370.0,16455.0,82395,90321,89251
2020-02-27 00:00:00.000000000,1582732800000000000,16470.0,16540.0,16450.0,16460.0,54921,89251,89191
2020-02-28 00:00:00.000000000,1582819200000000000,16330.0,16370.0,15675.0,15860.0,160326,89191,85044
2020-03-02 00:00:00.000000000,1583078400000000000,16025.0,16225.0,15945.0,16160.0,105498,85044,76236
2020-03-03 00:00:00.000000000,1583164800000000000,16220.0,16245.0,16135.0,16190.0,61313,76236,72726
2020-03-04 00:00:00.000000000,1583251200000000000,15935.0,16025.0,15850.0,15995.0,83401,72726,68923
2020-03-05 00:00:00.000000000,1583337600000000000,15935.0,16105.0,15920.0,16055.0,58922,68923,66132
2020-03-06 00:00:00.000000000,1583424000000000000,16085.0,16130.0,15990.0,16055.0,56665,66132,98933
2020-03-09 00:00:00.000000000,1583683200000000000,15500.0,15730.0,15235.0,15565.0,126944,98933,101660
2020-03-10 00:00:00.000000000,1583769600000000000,15810.0,16115.0,15755.0,16025.0,100907,101660,100954
2020-03-11 00:00:00.000000000,1583856000000000000,16010.0,16160.0,15980.0,16010.0,84848,100954,101751
2020-03-12 00:00:00.000000000,1583942400000000000,15930.0,16015.0,15795.0,15835.0,112778,101751,103524
2020-03-13 00:00:00.000000000,1584028800000000000,15670.0,15940.0,15505.0,15805.0,157305,103524,99291
2020-03-16 00:00:00.000000000,1584288000000000000,15765.0,15865.0,15525.0,15540.0,106194,99291,103523
2020-03-17 00:00:00.000000000,1584374400000000000,15675.0,15750.0,15555.0,15660.0,128362,103523,96959
2020-03-18 00:00:00.000000000,1584460800000000000,15390.0,15530.0,14710.0,14880.0,221171,96959,102142
2020-03-19 00:00:00.000000000,1584547200000000000,15035.0,15090.0,14245.0,14420.0,219507,102142,98462
2020-03-20 00:00:00.000000000,1584633600000000000,14970.0,15125.0,14585.0,15055.0,167071,98462,88937
2020-03-23 00:00:00.000000000,1584892800000000000,14400.0,14745.0,14250.0,14630.0,131705,88937,87842
2020-03-24 00:00:00.000000000,1584979200000000000,14960.0,15015.0,14610.0,14895.0,142300,87842,87893
2020-03-25 00:00:00.000000000,1585065600000000000,14960.0,14995.0,14715.0,14905.0,109587,87893,79957
2020-03-26 00:00:00.000000000,1585152000000000000,14855.0,15150.0,14825.0,14860.0,105968,79957,80697
2020-03-27 00:00:00.000000000,1585238400000000000,15075.0,15390.0,14985.0,15385.0,136692,80697,82248
2020-03-30 00:00:00.000000000,1585497600000000000,15175.0,15230.0,14955.0,15080.0,98912,82248,76073
2020-03-31 00:00:00.000000000,1585584000000000000,15205.0,15240.0,15135.0,15175.0,52482,76073,73098
2020-04-01 00:00:00.000000000,1585670400000000000,15280.0,15350.0,15075.0,15140.0,69478,73098,72028
2020-04-02 00:00:00.000000000,1585756800000000000,15105.0,15520.0,14935.0,15415.0,115904,72028,70338
2020-04-03 00:00:00.000000000,1585843200000000000,15380.0,15565.0,15335.0,15560.0,81492,70338,67662
2020-04-07 00:00:00.000000000,1586188800000000000,15760.0,15950.0,15675.0,15845.0,81025,67662,65211
2020-04-08 00:00:00.000000000,1586275200000000000,15710.0,15760.0,15630.0,15650.0,64829,65211,83054
2020-04-09 00:00:00.000000000,1586361600000000000,15700.0,15790.0,15540.0,15555.0,83375,83054,84871
2020-04-10 00:00:00.000000000,1586448000000000000,15585.0,15735.0,15450.0,15660.0,88662,84871,87487
2020-04-13 00:00:00.000000000,1586707200000000000,15640.0,15805.0,15610.0,15735.0,71387,87487,88808
2020-04-14 00:00:00.000000000,1586793600000000000,15720.0,15980.0,15675.0,15900.0,105593,88808,93833
2020-04-15 00:00:00.000000000,1586880000000000000,15865.0,16000.0,15775.0,15805.0,93428,93833,92921
2020-04-16 00:00:00.000000000,1586966400000000000,15795.0,16035.0,15765.0,15970.0,97514,92921,98810
2020-04-17 00:00:00.000000000,1587052800000000000,16075.0,16195.0,16025.0,16130.0,101583,98810,98608
2020-04-20 00:00:00.000000000,1587312000000000000,16115.0,16240.0,15975.0,16130.0,86910,98608,95930
2020-04-21 00:00:00.000000000,1587398400000000000,16000.0,16040.0,15535.0,15635.0,160807,95930,89028
2020-04-22 00:00:00.000000000,1587484800000000000,15600.0,15885.0,15585.0,15860.0,131017,89028,89522
2020-04-23 00:00:00.000000000,1587571200000000000,15845.0,15915.0,15745.0,15795.0,92140,89522,88651
2020-04-24 00:00:00.000000000,1587657600000000000,15660.0,15900.0,15625.0,15825.0,97129,88651,89621
2020-04-27 00:00:00.000000000,1587916800000000000,15980.0,16235.0,15900.0,16090.0,123092,89621,87518
2020-04-28 00:00:00.000000000,1588003200000000000,16090.0,16160.0,15970.0,16125.0,84091,87518,85060
2020-04-29 00:00:00.000000000,1588089600000000000,16265.0,16415.0,16200.0,16365.0,100159,85060,85904
2020-04-30 00:00:00.000000000,1588176000000000000,16400.0,16480.0,16280.0,16400.0,67414,85904,80031
2020-05-06 00:00:00.000000000,1588694400000000000,16340.0,16610.0,16260.0,16485.0,88801,80031,78360
2020-05-07 00:00:00.000000000,1588780800000000000,16545.0,16785.0,16500.0,16680.0,111694,78360,78498
2020-05-08 00:00:00.000000000,1588867200000000000,16715.0,17015.0,16660.0,16940.0,130505,78498,116925
2020-05-11 00:00:00.000000000,1589126400000000000,16900.0,16950.0,16815.0,16830.0,96132,116925,122738
2020-05-12 00:00:00.000000000,1589212800000000000,16815.0,16985.0,16800.0,16815.0,93094,122738,126211
2020-05-13 00:00:00.000000000,1589299200000000000,16845.0,16885.0,16440.0,16615.0,141760,126211,121644
2020-05-14 00:00:00.000000000,1589385600000000000,16610.0,16635.0,16325.0,16430.0,117686,121644,115482
2020-05-15 00:00:00.000000000,1589472000000000000,16380.0,16515.0,16245.0,16465.0,128303,115482,114697
2020-05-18 00:00:00.000000000,1589731200000000000,16420.0,16735.0,16365.0,16595.0,127459,114697,115562
2020-05-19 00:00:00.000000000,1589817600000000000,16730.0,16965.0,16685.0,16750.0,142090,115562,116386
2020-05-20 00:00:00.000000000,1589904000000000000,16795.0,16880.0,16725.0,16750.0,110277,116386,114201
2020-05-21 00:00:00.000000000,1589990400000000000,16730.0,16780.0,16405.0,16495.0,206047,114201,106319
2020-05-22 00:00:00.000000000,1590076800000000000,16435.0,16545.0,16165.0,16395.0,228291,106319,97446
2020-05-25 00:00:00.000000000,1590336000000000000,16370.0,16515.0,16170.0,16330.0,145398,97446,93825
2020-05-26 00:00:00.000000000,1590422400000000000,16390.0,16470.0,16220.0,16285.0,128951,93825,90531
2020-05-27 00:00:00.000000000,1590508800000000000,16315.0,16450.0,16065.0,16075.0,166125,90531,90009
2020-05-28 00:00:00.000000000,1590595200000000000,16075.0,16260.0,15980.0,16180.0,162745,90009,84867
2020-05-29 00:00:00.000000000,1590681600000000000,16140.0,16475.0,16125.0,16400.0,147140,84867,85600
2020-06-01 00:00:00.000000000,1590940800000000000,16495.0,16665.0,16400.0,16515.0,149261,85600,82920
2020-06-02 00:00:00.000000000,1591027200000000000,16505.0,16680.0,16470.0,16620.0,114049,82920,83248
2020-06-03 00:00:00.000000000,1591113600000000000,16690.0,16795.0,16470.0,16590.0,152341,83248,84230
2020-06-04 00:00:00.000000000,1591200000000000000,16640.0,16710.0,16515.0,16530.0,148878,84230,83401
2020-06-05 00:00:00.000000000,1591286400000000000,16540.0,16710.0,16485.0,16635.0,139698,83401,83748
2020-06-08 00:00:00.000000000,1591545600000000000,16705.0,16805.0,16250.0,16505.0,174681,83748,84088
2020-06-09 00:00:00.000000000,1591632000000000000,16545.0,16725.0,16460.0,16505.0,147242,84088,82051
2020-06-10 00:00:00.000000000,1591718400000000000,16460.0,16560.0,16350.0,16420.0,137795,82051,81483
2020-06-11 00:00:00.000000000,1591804800000000000,16465.0,16875.0,16335.0,16395.0,231248,81483,78712
2020-06-12 00:00:00.000000000,1591891200000000000,16320.0,16505.0,16215.0,16455.0,161591,78712,75210
2020-06-15 00:00:00.000000000,1592150400000000000,16435.0,16515.0,16230.0,16285.0,146400,75210,74570
2020-06-16 00:00:00.000000000,1592236800000000000,16320.0,16580.0,16265.0,16540.0,124363,74570,67610
2020-06-17 00:00:00.000000000,1592323200000000000,16575.0,16765.0,16445.0,16750.0,126886,67610,69500
2020-06-18 00:00:00.000000000,1592409600000000000,16735.0,16835.0,16620.0,16720.0,114341,69500,64904
2020-06-19 00:00:00.000000000,1592496000000000000,16715.0,16965.0,16680.0,16935.0,135783,64904,91291
2020-06-22 00:00:00.000000000,1592755200000000000,16960.0,17015.0,16760.0,16825.0,154948,91291,96074
2020-06-23 00:00:00.000000000,1592841600000000000,16895.0,17055.0,16730.0,16790.0,181741,96074,95472
2020-06-24 00:00:00.000000000,1592928000000000000,16795.0,16835.0,16655.0,16740.0,117745,95472,90362
2020-06-29 00:00:00.000000000,1593360000000000000,16740.0,16765.0,16580.0,16625.0,77684,90362,89706
2020-06-30 00:00:00.000000000,1593446400000000000,16675.0,16900.0,16655.0,16835.0,136916,89706,91479
2020-07-01 00:00:00.000000000,1593532800000000000,16855.0,16885.0,16660.0,16685.0,131139,91479,91859
2020-07-02 00:00:00.000000000,1593619200000000000,16630.0,16815.0,16585.0,16775.0,134025,91859,87641
2020-07-03 00:00:00.000000000,1593705600000000000,16730.0,16780.0,16670.0,16745.0,111490,87641,86314
2020-07-06 00:00:00.000000000,1593964800000000000,16715.0,16820.0,16615.0,16820.0,146818,86314,86134
2020-07-07 00:00:00.000000000,1594051200000000000,16795.0,16855.0,16635.0,16705.0,132933,86134,88998
2020-07-08 00:00:00.000000000,1594137600000000000,16730.0,17115.0,16690.0,17090.0,165774,88998,92074
2020-07-09 00:00:00.000000000,1594224000000000000,17120.0,17650.0,17115.0,17540.0,262947,92074,92668
2020-07-10 00:00:00.000000000,1594310400000000000,17545.0,17755.0,17375.0,17555.0,234133,92668,85244
2020-07-13 00:00:00.000000000,1594569600000000000,17645.0,18195.0,17625.0,18030.0,255161,85244,77819
2020-07-14 00:00:00.000000000,1594656000000000000,18090.0,18455.0,17825.0,17945.0,271805,77819,70317
2020-07-15 00:00:00.000000000,1594742400000000000,17885.0,18020.0,17770.0,17880.0,158227,70317,67719
2020-07-16 00:00:00.000000000,1594828800000000000,17940.0,17975.0,17525.0,17730.0,199162,67719,60414
2020-07-17 00:00:00.000000000,1594915200000000000,17830.0,18000.0,17735.0,17875.0,145052,60414,57849
2020-07-20 00:00:00.000000000,1595174400000000000,17805.0,17860.0,17560.0,17685.0,121009,57849,52588
2020-07-21 00:00:00.000000000,1595260800000000000,17700.0,17960.0,17660.0,17840.0,122159,52588,80982
2020-07-22 00:00:00.000000000,1595347200000000000,17970.0,18330.0,17910.0,18025.0,215689,80982,89085
2020-07-23 00:00:00.000000000,1595433600000000000,17795.0,18070.0,17575.0,18065.0,190598,89085,94458
2020-07-24 00:00:00.000000000,1595520000000000000,17955.0,18300.0,17740.0,17910.0,233853,94458,94872
2020-07-27 00:00:00.000000000,1595779200000000000,17925.0,18220.0,17910.0,18130.0,196825,94872,97755
2020-07-28 00:00:00.000000000,1595865600000000000,18065.0,18530.0,17890.0,17980.0,288019,97755,97908
2020-07-29 00:00:00.000000000,1595952000000000000,18060.0,18720.0,18015.0,18695.0,298620,97908,113050
2020-07-30 00:00:00.000000000,1596038400000000000,18705.0,18925.0,18480.0,18745.0,310667,113050,111542
2020-07-31 00:00:00.000000000,1596124800000000000,18640.0,19130.0,18490.0,19080.0,370443,111542,121011
2020-08-03 00:00:00.000000000,1596384000000000000,18990.0,19095.0,18670.0,18790.0,286823,121011,105784
2020-08-04 00:00:00.000000000,1596470400000000000,18965.0,19010.0,18735.0,18870.0,244083,105784,101266
2020-08-05 00:00:00.000000000,1596556800000000000,18830.0,19070.0,18770.0,18850.0,218620,101266,100323
2020-08-06 00:00:00.000000000,1596643200000000000,19160.0,19550.0,19005.0,19365.0,336228,100323,95521
2020-08-07 00:00:00.000000000,1596729600000000000,19345.0,19570.0,19250.0,19430.0,224357,95521,91283
2020-08-10 00:00:00.000000000,1596988800000000000,19455.0,19655.0,19145.0,19220.0,251515,91283,88062
2020-08-11 00:00:00.000000000,1597075200000000000,19275.0,19455.0,19235.0,19285.0,157753,88062,87495
2020-08-12 00:00:00.000000000,1597161600000000000,19355.0,19620.0,19065.0,19370.0,277243,87495,84641
2020-08-13 00:00:00.000000000,1597248000000000000,19435.0,19490.0,19290.0,19390.0,169662,84641,83760
2020-08-14 00:00:00.000000000,1597334400000000000,19410.0,19525.0,19245.0,19455.0,180983,83760,79984
2020-08-17 00:00:00.000000000,1597593600000000000,19465.0,19855.0,19270.0,19790.0,188834,79984,89172
2020-08-18 00:00:00.000000000,1597680000000000000,19815.0,20060.0,19800.0,19900.0,147244,89172,85160
2020-08-19 00:00:00.000000000,1597766400000000000,20055.0,20180.0,19890.0,20175.0,161660,85160,81345
2020-08-20 00:00:00.000000000,1597852800000000000,20230.0,20430.0,19955.0,20095.0,164215,81345,70941
2020-08-21 00:00:00.000000000,1597939200000000000,20140.0,20170.0,19950.0,20005.0,128032,70941,100928
2020-08-24 00:00:00.000000000,1598198400000000000,19900.0,19940.0,19685.0,19845.0,172513,100928,99547
2020-08-25 00:00:00.000000000,1598284800000000000,19810.0,19890.0,19610.0,19840.0,185047,99547,103115
2020-08-26 00:00:00.000000000,1598371200000000000,19960.0,20030.0,19755.0,19810.0,186074,103115,105028
2020-08-27 00:00:00.000000000,1598457600000000000,19910.0,19930.0,19745.0,19850.0,151027,105028,105498
2020-08-28 00:00:00.000000000,1598544000000000000,19835.0,20105.0,19685.0,20060.0,264798,105498,112917
