datetime,datetime_nano,KQ.m@SHFE.al.open,KQ.m@SHFE.al.high,KQ.m@SHFE.al.low,KQ.m@SHFE.al.close,KQ.m@SHFE.al.volume,KQ.m@SHFE.al.open_oi,KQ.m@SHFE.al.close_oi
2019-08-14 00:00:00.000000000,1565712000000000000,14195.0,14215.0,14105.0,14175.0,91903,154066,151985
2019-08-15 00:00:00.000000000,1565798400000000000,14150.0,14315.0,14135.0,14200.0,117667,151985,163862
2019-08-16 00:00:00.000000000,1565884800000000000,14215.0,14270.0,14120.0,14170.0,81222,163862,160600
2019-08-19 00:00:00.000000000,1566144000000000000,14195.0,14395.0,14155.0,14395.0,120462,160600,175554
2019-08-20 00:00:00.000000000,1566230400000000000,14380.0,14455.0,14310.0,14335.0,103397,175554,175849
2019-08-21 00:00:00.000000000,1566316800000000000,14345.0,14380.0,14280.0,14335.0,80099,175849,181660
2019-08-22 00:00:00.000000000,1566403200000000000,14320.0,14355.0,14310.0,14340.0,44148,181660,179324
2019-08-23 00:00:00.000000000,1566489600000000000,14360.0,14370.0,14240.0,14285.0,86676,179324,166284
2019-08-26 00:00:00.000000000,1566748800000000000,14295.0,14335.0,14185.0,14215.0,68307,166284,159499
2019-08-27 00:00:00.000000000,1566835200000000000,14220.0,14290.0,14205.0,14250.0,58821,159499,159551
2019-08-28 00:00:00.000000000,1566921600000000000,14255.0,14350.0,14235.0,14290.0,66395,159551,163164
2019-08-29 00:00:00.000000000,1567008000000000000,14290.0,14340.0,14200.0,14225.0,68556,163164,153952
2019-08-30 00:00:00.000000000,1567094400000000000,14210.0,14280.0,14195.0,14260.0,61092,153952,149060
2019-09-02 00:00:00.000000000,1567353600000000000,14260.0,14365.0,14225.0,14355.0,63085,149060,149634
2019-09-03 00:00:00.000000000,1567440000000000000,14325.0,14360.0,14290.0,14310.0,47639,149634,142189
2019-09-04 00:00:00.000000000,1567526400000000000,14310.0,14400.0,14305.0,14355.0,54326,142189,140650
2019-09-05 00:00:00.000000000,1567612800000000000,14360.0,14385.0,14310.0,14330.0,55364,140650,132018
2019-09-06 00:00:00.000000000,1567699200000000000,14360.0,14430.0,14345.0,14395.0,64894,132018,130481
2019-09-09 00:00:00.000000000,1567958400000000000,14380.0,14675.0,14225.0,14385.0,164262,130481,124420
2019-09-10 00:00:00.000000000,1568044800000000000,14435.0,14445.0,14340.0,14355.0,78692,124420,134883
2019-09-11 00:00:00.000000000,1568131200000000000,14370.0,14425.0,14350.0,14415.0,69274,134883,139147
2019-09-12 00:00:00.000000000,1568217600000000000,14405.0,14470.0,14390.0,14425.0,61788,139147,141566
2019-09-16 00:00:00.000000000,1568563200000000000,14480.0,14510.0,14270.0,14280.0,70694,141566,137551
2019-09-17 00:00:00.000000000,1568649600000000000,14275.0,14315.0,14205.0,14240.0,82385,137551,130647
2019-09-18 00:00:00.000000000,1568736000000000000,14225.0,14295.0,14210.0,14215.0,55322,130647,129042
2019-09-19 00:00:00.000000000,1568822400000000000,14145.0,14205.0,14095.0,14135.0,78625,129042,121374
2019-09-20 00:00:00.000000000,1568908800000000000,14150.0,14240.0,14115.0,14225.0,60085,121374,117299
2019-09-23 00:00:00.000000000,1569168000000000000,14220.0,14245.0,14190.0,14215.0,38787,117299,114590
2019-09-24 00:00:00.000000000,1569254400000000000,14215.0,14255.0,14105.0,14155.0,66502,114590,113791
2019-09-25 00:00:00.000000000,1569340800000000000,14110.0,14185.0,14105.0,14110.0,66799,113791,111155
2019-09-26 00:00:00.000000000,1569427200000000000,14120.0,14125.0,14040.0,14040.0,54361,111155,107975
2019-09-27 00:00:00.000000000,1569513600000000000,14030.0,14035.0,13920.0,13975.0,69019,107975,100024
2019-09-30 00:00:00.000000000,1569772800000000000,13930.0,14020.0,13885.0,14015.0,59244,100024,94832
2019-10-08 00:00:00.000000000,1570464000000000000,13990.0,14020.0,13950.0,13960.0,29627,94832,93762
2019-10-09 00:00:00.000000000,1570550400000000000,13975.0,14040.0,13920.0,13925.0,43909,93762,92286
2019-10-10 00:00:00.000000000,1570636800000000000,13940.0,13945.0,13800.0,13920.0,43512,92286,94118
2019-10-11 00:00:00.000000000,1570723200000000000,13925.0,13945.0,13750.0,13790.0,58355,94118,95054
2019-10-14 00:00:00.000000000,1570982400000000000,13785.0,13810.0,13720.0,13755.0,59408,95054,89745
2019-10-15 00:00:00.000000000,1571068800000000000,13720.0,13790.0,13705.0,13765.0,46790,89745,111895
2019-10-16 00:00:00.000000000,1571155200000000000,13755.0,13840.0,13745.0,13835.0,48130,111895,118721
2019-10-17 00:00:00.000000000,1571241600000000000,13825.0,13870.0,13805.0,13835.0,39318,118721,117738
2019-10-18 00:00:00.000000000,1571328000000000000,13845.0,13890.0,13835.0,13850.0,43987,117738,116205
2019-10-21 00:00:00.000000000,1571587200000000000,13890.0,13915.0,13740.0,13760.0,64822,116205,120416
2019-10-22 00:00:00.000000000,1571673600000000000,13770.0,13830.0,13755.0,13795.0,48534,120416,120974
2019-10-23 00:00:00.000000000,1571760000000000000,13790.0,13815.0,13760.0,13790.0,29894,120974,119085
2019-10-24 00:00:00.000000000,1571846400000000000,13805.0,13845.0,13775.0,13825.0,50892,119085,118656
2019-10-25 00:00:00.000000000,1571932800000000000,13815.0,13875.0,13775.0,13805.0,47072,118656,117287
2019-10-28 00:00:00.000000000,1572192000000000000,13830.0,13855.0,13805.0,13825.0,44342,117287,117417
2019-10-29 00:00:00.000000000,1572278400000000000,13815.0,13835.0,13740.0,13785.0,58047,117417,120145
2019-10-30 00:00:00.000000000,1572364800000000000,13800.0,13860.0,13785.0,13845.0,53471,120145,114946
2019-10-31 00:00:00.000000000,1572451200000000000,13835.0,13855.0,13810.0,13840.0,37869,114946,114069
2019-11-01 00:00:00.000000000,1572537600000000000,13830.0,13905.0,13775.0,13875.0,65602,114069,113704
2019-11-04 00:00:00.000000000,1572796800000000000,13875.0,13960.0,13840.0,13945.0,51314,113704,111982
2019-11-05 00:00:00.000000000,1572883200000000000,13945.0,13985.0,13905.0,13965.0,45369,111982,109085
2019-11-06 00:00:00.000000000,1572969600000000000,13975.0,14000.0,13925.0,13955.0,45345,109085,105610
2019-11-07 00:00:00.000000000,1573056000000000000,13945.0,13990.0,13895.0,13980.0,58068,105610,103882
2019-11-08 00:00:00.000000000,1573142400000000000,14050.0,14120.0,13980.0,14030.0,65187,103882,103092
2019-11-11 00:00:00.000000000,1573401600000000000,14045.0,14060.0,13895.0,13895.0,49573,103092,99041
2019-11-12 00:00:00.000000000,1573488000000000000,13915.0,13950.0,13810.0,13815.0,62152,99041,93256
2019-11-13 00:00:00.000000000,1573574400000000000,13805.0,13820.0,13780.0,13805.0,41531,93256,90298
2019-11-14 00:00:00.000000000,1573660800000000000,13795.0,13865.0,13780.0,13805.0,39492,90298,86635
2019-11-15 00:00:00.000000000,1573747200000000000,13680.0,13725.0,13665.0,13670.0,43681,86635,113805
2019-11-18 00:00:00.000000000,1574006400000000000,13665.0,13800.0,13635.0,13795.0,57175,113805,116981
2019-11-19 00:00:00.000000000,1574092800000000000,13765.0,13780.0,13730.0,13740.0,45648,116981,116936
2019-11-20 00:00:00.000000000,1574179200000000000,13735.0,13785.0,13720.0,13780.0,32689,116936,115190
2019-11-21 00:00:00.000000000,1574265600000000000,13790.0,13875.0,13780.0,13865.0,70545,115190,107707
2019-11-22 00:00:00.000000000,1574352000000000000,13850.0,13865.0,13820.0,13855.0,38359,107707,105594
2019-11-25 00:00:00.000000000,1574611200000000000,13850.0,13880.0,13800.0,13805.0,51609,105594,102904
2019-11-26 00:00:00.000000000,1574697600000000000,13800.0,13820.0,13745.0,13755.0,49428,102904,101097
2019-11-27 00:00:00.000000000,1574784000000000000,13760.0,13795.0,13705.0,13735.0,52223,101097,103036
2019-11-28 00:00:00.000000000,1574870400000000000,13750.0,13815.0,13710.0,13810.0,53081,103036,101066
2019-11-29 00:00:00.000000000,1574956800000000000,13790.0,13890.0,13765.0,13885.0,71194,101066,100977
2019-12-02 00:00:00.000000000,1575216000000000000,13900.0,13970.0,13830.0,13950.0,78732,100977,104296
2019-12-03 00:00:00.000000000,1575302400000000000,13950.0,13995.0,13915.0,13945.0,63047,104296,101698
2019-12-04 00:00:00.000000000,1575388800000000000,13960.0,13995.0,13905.0,13970.0,50376,101698,102004
2019-12-05 00:00:00.000000000,1575475200000000000,13965.0,13975.0,13910.0,13930.0,38922,102004,100814
2019-12-06 00:00:00.000000000,1575561600000000000,13900.0,13920.0,13835.0,13840.0,47003,100814,97782
2019-12-09 00:00:00.000000000,1575820800000000000,13845.0,13960.0,13810.0,13935.0,52983,97782,93519
2019-12-10 00:00:00.000000000,1575907200000000000,13940.0,13990.0,13915.0,13990.0,50624,93519,90889
2019-12-11 00:00:00.000000000,1575993600000000000,13880.0,13975.0,13860.0,13925.0,62260,90889,108387
2019-12-12 00:00:00.000000000,1576080000000000000,13935.0,13965.0,13855.0,13880.0,46715,108387,110285
2019-12-13 00:00:00.000000000,1576166400000000000,13890.0,13950.0,13850.0,13945.0,84364,110285,118796
2019-12-16 00:00:00.000000000,1576425600000000000,13935.0,13960.0,13875.0,13915.0,72856,118796,120399
2019-12-17 00:00:00.000000000,1576512000000000000,13910.0,14035.0,13890.0,14015.0,95114,120399,128772
2019-12-18 00:00:00.000000000,1576598400000000000,14000.0,14130.0,13970.0,14100.0,95117,128772,130909
2019-12-19 00:00:00.000000000,1576684800000000000,14110.0,14210.0,14100.0,14200.0,86985,130909,130969
2019-12-20 00:00:00.000000000,1576771200000000000,14215.0,14245.0,14160.0,14175.0,60340,130969,129977
2019-12-23 00:00:00.000000000,1577030400000000000,14200.0,14260.0,14150.0,14185.0,68369,129977,128905
2019-12-24 00:00:00.000000000,1577116800000000000,14190.0,14255.0,14165.0,14235.0,62803,128905,129261
2019-12-25 00:00:00.000000000,1577203200000000000,14255.0,14285.0,14190.0,14235.0,60680,129261,128602
2019-12-26 00:00:00.000000000,1577289600000000000,14255.0,14275.0,14055.0,14055.0,73877,128602,128849
2019-12-27 00:00:00.000000000,1577376000000000000,14060.0,14095.0,14020.0,14075.0,73270,128849,123497
2019-12-30 00:00:00.000000000,1577635200000000000,14080.0,14145.0,14070.0,14090.0,60932,123497,120819
2019-12-31 00:00:00.000000000,1577721600000000000,14095.0,14130.0,14060.0,14110.0,55449,120819,119180
2020-01-02 00:00:00.000000000,1577894400000000000,14075.0,14145.0,14060.0,14090.0,38578,119180,115942
2020-01-03 00:00:00.000000000,1577980800000000000,14075.0,14090.0,13960.0,14085.0,70834,115942,110425
2020-01-06 00:00:00.000000000,1578240000000000000,14095.0,14150.0,14060.0,14105.0,61253,110425,104069
2020-01-07 00:00:00.000000000,1578326400000000000,14110.0,14130.0,14035.0,14070.0,40460,104069,102454
2020-01-08 00:00:00.000000000,1578412800000000000,14060.0,14190.0,14025.0,14155.0,46057,102454,99561
2020-01-09 00:00:00.000000000,1578499200000000000,14125.0,14135.0,14065.0,14080.0,41956,99561,95874
2020-01-10 00:00:00.000000000,1578585600000000000,14000.0,14115.0,13995.0,14110.0,58991,95874,111965
2020-01-13 00:00:00.000000000,1578844800000000000,14105.0,14120.0,13930.0,13960.0,95684,111965,113542
2020-01-14 00:00:00.000000000,1578931200000000000,13950.0,13980.0,13925.0,13930.0,73038,113542,115646
2020-01-15 00:00:00.000000000,1579017600000000000,13930.0,13990.0,13910.0,13970.0,66872,115646,118102
2020-01-16 00:00:00.000000000,1579104000000000000,13990.0,14300.0,13940.0,14300.0,115718,118102,128880
2020-01-17 00:00:00.000000000,1579190400000000000,14315.0,14375.0,14225.0,14280.0,122690,128880,133078
2020-01-20 00:00:00.000000000,1579449600000000000,14300.0,14310.0,14175.0,14210.0,89594,133078,133754
2020-01-21 00:00:00.000000000,1579536000000000000,14215.0,14260.0,14110.0,14120.0,73944,133754,126373
2020-01-22 00:00:00.000000000,1579622400000000000,14110.0,14175.0,14090.0,14165.0,48264,126373,121964
2020-01-23 00:00:00.000000000,1579708800000000000,14165.0,14185.0,14070.0,14100.0,44599,121964,117858
2020-02-03 00:00:00.000000000,1580659200000000000,13520.0,13785.0,13510.0,13605.0,96212,117858,97907
2020-02-04 00:00:00.000000000,1580745600000000000,13545.0,13620.0,13535.0,13605.0,45158,97907,90886
2020-02-05 00:00:00.000000000,1580832000000000000,13555.0,13655.0,13540.0,13625.0,39395,90886,86792
2020-02-06 00:00:00.000000000,1580918400000000000,13665.0,13680.0,13635.0,13670.0,19808,86792,85312
2020-02-07 00:00:00.000000000,1581004800000000000,13685.0,13730.0,13670.0,13725.0,23924,85312,84114
2020-02-10 00:00:00.000000000,1581264000000000000,13670.0,13725.0,13645.0,13715.0,32053,84114,88701
2020-02-11 00:00:00.000000000,1581350400000000000,13695.0,13840.0,13680.0,13780.0,48198,88701,88973
2020-02-12 00:00:00.000000000,1581436800000000000,13820.0,13840.0,13735.0,13745.0,35508,88973,87284
2020-02-13 00:00:00.000000000,1581523200000000000,13755.0,13775.0,13695.0,13705.0,21097,87284,84947
2020-02-14 00:00:00.000000000,1581609600000000000,13780.0,13785.0,13695.0,13720.0,24129,84947,95773
2020-02-17 00:00:00.000000000,1581868800000000000,13700.0,13715.0,13660.0,13690.0,33817,95773,101744
2020-02-18 00:00:00.000000000,1581955200000000000,13675.0,13740.0,13665.0,13725.0,33946,101744,104009
2020-02-19 00:00:00.000000000,1582041600000000000,13725.0,13735.0,13680.0,13710.0,25373,104009,107398
2020-02-20 00:00:00.000000000,1582128000000000000,13715.0,13725.0,13660.0,13670.0,30826,107398,113884
2020-02-21 00:00:00.000000000,1582214400000000000,13645.0,13675.0,13575.0,13580.0,45659,113884,124422
2020-02-24 00:00:00.000000000,1582473600000000000,13580.0,13590.0,13450.0,13530.0,56103,124422,128302
2020-02-25 00:00:00.000000000,1582560000000000000,13475.0,13555.0,13445.0,13535.0,45488,128302,127080
2020-02-26 00:00:00.000000000,1582646400000000000,13505.0,13535.0,13485.0,13490.0,34701,127080,125501
2020-02-27 00:00:00.000000000,1582732800000000000,13495.0,13505.0,13410.0,13430.0,44500,125501,131547
2020-02-28 00:00:00.000000000,1582819200000000000,13395.0,13420.0,13070.0,13110.0,100672,131547,131339
2020-03-02 00:00:00.000000000,1583078400000000000,13195.0,13300.0,13165.0,13255.0,76483,131339,126678
2020-03-03 00:00:00.000000000,1583164800000000000,13375.0,13385.0,13260.0,13280.0,41526,126678,124579
2020-03-04 00:00:00.000000000,1583251200000000000,13335.0,13385.0,13155.0,13250.0,43157,124579,127611
2020-03-05 00:00:00.000000000,1583337600000000000,13240.0,13275.0,13190.0,13245.0,47219,127611,132234
2020-03-06 00:00:00.000000000,1583424000000000000,13210.0,13240.0,13080.0,13175.0,57706,132234,136363
2020-03-09 00:00:00.000000000,1583683200000000000,12930.0,13030.0,12830.0,12890.0,95705,136363,143519
2020-03-10 00:00:00.000000000,1583769600000000000,12930.0,13045.0,12910.0,12985.0,65427,143519,148631
2020-03-11 00:00:00.000000000,1583856000000000000,12975.0,13015.0,12930.0,12935.0,46964,148631,149329
2020-03-12 00:00:00.000000000,1583942400000000000,12875.0,12910.0,12825.0,12870.0,64231,149329,149041
2020-03-13 00:00:00.000000000,1584028800000000000,12835.0,13015.0,12745.0,12920.0,99683,149041,147754
2020-03-16 00:00:00.000000000,1584288000000000000,12980.0,13000.0,12795.0,12820.0,60353,147754,151506
2020-03-17 00:00:00.000000000,1584374400000000000,12830.0,12845.0,12700.0,12740.0,68751,151506,153813
2020-03-18 00:00:00.000000000,1584460800000000000,12640.0,12720.0,12235.0,12300.0,145746,153813,155405
2020-03-19 00:00:00.000000000,1584547200000000000,12350.0,12475.0,11730.0,11805.0,128863,155405,146150
2020-03-20 00:00:00.000000000,1584633600000000000,12000.0,12170.0,11845.0,11995.0,117717,146150,142189
2020-03-23 00:00:00.000000000,1584892800000000000,11540.0,11700.0,11275.0,11345.0,143645,142189,141778
2020-03-24 00:00:00.000000000,1584979200000000000,11465.0,11510.0,11340.0,11435.0,76489,141778,137117
2020-03-25 00:00:00.000000000,1585065600000000000,11465.0,11710.0,11405.0,11700.0,100165,137117,130751
2020-03-26 00:00:00.000000000,1585152000000000000,11620.0,11730.0,11580.0,11640.0,84326,130751,129044
2020-03-27 00:00:00.000000000,1585238400000000000,11690.0,11780.0,11575.0,11740.0,90690,129044,126260
2020-03-30 00:00:00.000000000,1585497600000000000,11670.0,11720.0,11495.0,11515.0,77006,126260,121935
2020-03-31 00:00:00.000000000,1585584000000000000,11585.0,11640.0,11540.0,11590.0,55185,121935,121127
2020-04-01 00:00:00.000000000,1585670400000000000,11555.0,11655.0,11425.0,11445.0,83590,121127,133318
2020-04-02 00:00:00.000000000,1585756800000000000,11360.0,11515.0,11225.0,11475.0,128600,133318,134491
2020-04-03 00:00:00.000000000,1585843200000000000,11520.0,11590.0,11445.0,11545.0,99546,134491,135504
2020-04-07 00:00:00.000000000,1586188800000000000,11555.0,11725.0,11530.0,11620.0,89565,135504,136534
2020-04-08 00:00:00.000000000,1586275200000000000,11525.0,11645.0,11515.0,11620.0,78156,136534,138326
2020-04-09 00:00:00.000000000,1586361600000000000,11635.0,11695.0,11605.0,11655.0,72427,138326,137719
2020-04-10 00:00:00.000000000,1586448000000000000,11665.0,11850.0,11660.0,11845.0,87611,137719,137944
2020-04-13 00:00:00.000000000,1586707200000000000,11840.0,11850.0,11730.0,11755.0,73504,137944,141380
2020-04-14 00:00:00.000000000,1586793600000000000,11755.0,11815.0,11730.0,11770.0,53035,141380,141688
2020-04-15 00:00:00.000000000,1586880000000000000,11790.0,12015.0,11780.0,11950.0,107348,141688,139056
2020-04-16 00:00:00.000000000,1586966400000000000,11925.0,12125.0,11875.0,12085.0,106675,139056,136020
2020-04-17 00:00:00.000000000,1587052800000000000,12125.0,12430.0,12090.0,12410.0,122074,136020,135283
2020-04-20 00:00:00.000000000,1587312000000000000,12345.0,12460.0,12270.0,12340.0,128665,135283,131213
2020-04-21 00:00:00.000000000,1587398400000000000,12290.0,12315.0,12005.0,12105.0,138785,131213,127159
2020-04-22 00:00:00.000000000,1587484800000000000,12065.0,12245.0,12045.0,12195.0,116790,127159,128027
2020-04-23 00:00:00.000000000,1587571200000000000,12315.0,12375.0,12215.0,12245.0,93094,128027,129026
2020-04-24 00:00:00.000000000,1587657600000000000,12230.0,12330.0,12195.0,12285.0,74055,129026,123689
2020-04-27 00:00:00.000000000,1587916800000000000,12405.0,12450.0,12310.0,12410.0,82017,123689,124995
2020-04-28 00:00:00.000000000,1588003200000000000,12390.0,12515.0,12360.0,12485.0,88978,124995,123726
2020-04-29 00:00:00.000000000,1588089600000000000,12540.0,12700.0,12500.0,12585.0,97150,123726,116177
2020-04-30 00:00:00.000000000,1588176000000000000,12635.0,12670.0,12490.0,12660.0,73611,116177,106592
2020-05-06 00:00:00.000000000,1588694400000000000,12580.0,12760.0,12565.0,12740.0,87473,106592,104038
2020-05-07 00:00:00.000000000,1588780800000000000,12580.0,12625.0,12405.0,12460.0,80385,104038,130823
2020-05-08 00:00:00.000000000,1588867200000000000,12505.0,12530.0,12320.0,12430.0,104979,130823,143359
2020-05-11 00:00:00.000000000,1589126400000000000,12450.0,12570.0,12390.0,12535.0,83909,143359,141773
2020-05-12 00:00:00.000000000,1589212800000000000,12540.0,12620.0,12415.0,12415.0,84721,141773,147878
2020-05-13 00:00:00.000000000,1589299200000000000,12410.0,12525.0,12285.0,12495.0,119178,147878,149492
2020-05-14 00:00:00.000000000,1589385600000000000,12510.0,12575.0,12410.0,12530.0,86524,149492,149575
2020-05-15 00:00:00.000000000,1589472000000000000,12500.0,12635.0,12465.0,12600.0,92705,149575,154231
2020-05-18 00:00:00.000000000,1589731200000000000,12595.0,12830.0,12520.0,12760.0,137366,154231,160025
2020-05-19 00:00:00.000000000,1589817600000000000,12800.0,12980.0,12770.0,12850.0,131248,160025,157060
2020-05-20 00:00:00.000000000,1589904000000000000,12830.0,12935.0,12785.0,12875.0,91086,157060,160020
2020-05-21 00:00:00.000000000,1589990400000000000,12870.0,13020.0,12640.0,12775.0,162060,160020,156694
2020-05-22 00:00:00.000000000,1590076800000000000,12780.0,12880.0,12730.0,12790.0,123283,156694,157674
2020-05-25 00:00:00.000000000,1590336000000000000,12800.0,12890.0,12765.0,12840.0,81336,157674,157683
2020-05-26 00:00:00.000000000,1590422400000000000,12865.0,12965.0,12830.0,12940.0,88337,157683,160794
2020-05-27 00:00:00.000000000,1590508800000000000,12960.0,13040.0,12885.0,13015.0,121209,160794,157001
2020-05-28 00:00:00.000000000,1590595200000000000,13030.0,13175.0,13000.0,13155.0,116601,157001,160386
2020-05-29 00:00:00.000000000,1590681600000000000,13130.0,13260.0,13110.0,13215.0,105261,160386,151432
2020-06-01 00:00:00.000000000,1590940800000000000,13205.0,13265.0,13090.0,13160.0,85265,151432,147941
2020-06-02 00:00:00.000000000,1591027200000000000,13135.0,13185.0,13000.0,13025.0,87361,147941,148569
2020-06-03 00:00:00.000000000,1591113600000000000,13035.0,13185.0,13020.0,13150.0,77940,148569,143223
2020-06-04 00:00:00.000000000,1591200000000000000,13170.0,13230.0,13135.0,13165.0,58864,143223,143555
2020-06-05 00:00:00.000000000,1591286400000000000,13175.0,13225.0,13090.0,13180.0,75034,143555,143276
2020-06-08 00:00:00.000000000,1591545600000000000,13215.0,13450.0,13200.0,13420.0,90180,143276,143804
2020-06-09 00:00:00.000000000,1591632000000000000,13445.0,13650.0,13425.0,13555.0,134031,143804,144644
2020-06-10 00:00:00.000000000,1591718400000000000,13530.0,13730.0,13480.0,13670.0,97139,144644,142093
2020-06-11 00:00:00.000000000,1591804800000000000,13795.0,13840.0,13470.0,13535.0,138563,142093,135790
2020-06-12 00:00:00.000000000,1591891200000000000,13515.0,13650.0,13450.0,13625.0,102779,135790,135669
2020-06-15 00:00:00.000000000,1592150400000000000,13580.0,13690.0,13490.0,13605.0,115854,135669,133233
2020-06-16 00:00:00.000000000,1592236800000000000,13635.0,13910.0,13610.0,13875.0,116479,133233,130751
2020-06-17 00:00:00.000000000,1592323200000000000,13865.0,13965.0,13805.0,13840.0,120800,130751,121571
2020-06-18 00:00:00.000000000,1592409600000000000,13860.0,13875.0,13725.0,13745.0,95277,121571,113686
2020-06-19 00:00:00.000000000,1592496000000000000,13740.0,13820.0,13675.0,13795.0,77571,113686,104717
2020-06-22 00:00:00.000000000,1592755200000000000,13630.0,13705.0,13515.0,13695.0,91712,104717,148765
2020-06-23 00:00:00.000000000,1592841600000000000,13725.0,13755.0,13620.0,13655.0,111267,148765,154966
2020-06-24 00:00:00.000000000,1592928000000000000,13690.0,13700.0,13590.0,13605.0,78639,154966,151068
2020-06-29 00:00:00.000000000,1593360000000000000,13635.0,13795.0,13600.0,13775.0,82348,151068,159874
2020-06-30 00:00:00.000000000,1593446400000000000,13755.0,13845.0,13755.0,13830.0,91061,159874,165170
2020-07-01 00:00:00.000000000,1593532800000000000,13865.0,14050.0,13825.0,14030.0,101045,165170,168349
2020-07-02 00:00:00.000000000,1593619200000000000,14000.0,14035.0,13920.0,13965.0,101746,168349,165872
2020-07-03 00:00:00.000000000,1593705600000000000,13960.0,14075.0,13935.0,14055.0,82807,165872,168189
2020-07-06 00:00:00.000000000,1593964800000000000,14025.0,14155.0,14005.0,14125.0,102848,168189,166738
2020-07-07 00:00:00.000000000,1594051200000000000,14160.0,14205.0,14005.0,14060.0,111672,166738,163969
2020-07-08 00:00:00.000000000,1594137600000000000,14045.0,14165.0,13945.0,14150.0,124209,163969,164340
2020-07-09 00:00:00.000000000,1594224000000000000,14185.0,14315.0,14135.0,14290.0,114121,164340,162222
2020-07-10 00:00:00.000000000,1594310400000000000,14315.0,14465.0,14205.0,14375.0,137078,162222,164704
2020-07-13 00:00:00.000000000,1594569600000000000,14405.0,14860.0,14390.0,14730.0,214046,164704,148900
2020-07-14 00:00:00.000000000,1594656000000000000,14670.0,14735.0,14460.0,14485.0,155686,148900,142136
2020-07-15 00:00:00.000000000,1594742400000000000,14515.0,14560.0,14425.0,14475.0,119770,142136,137782
2020-07-16 00:00:00.000000000,1594828800000000000,14480.0,14495.0,13960.0,13975.0,157918,137782,129363
2020-07-17 00:00:00.000000000,1594915200000000000,14050.0,14180.0,13990.0,14155.0,112473,129363,122892
2020-07-20 00:00:00.000000000,1595174400000000000,14155.0,14340.0,14105.0,14245.0,91159,122892,120197
2020-07-21 00:00:00.000000000,1595260800000000000,14240.0,14310.0,14185.0,14245.0,72396,120197,117163
2020-07-22 00:00:00.000000000,1595347200000000000,14305.0,14450.0,14285.0,14390.0,79131,117163,113228
2020-07-23 00:00:00.000000000,1595433600000000000,14310.0,14480.0,14255.0,14395.0,73065,113228,109583
2020-07-24 00:00:00.000000000,1595520000000000000,14395.0,14545.0,14305.0,14405.0,85880,109583,103697
2020-07-27 00:00:00.000000000,1595779200000000000,14180.0,14290.0,14125.0,14220.0,67527,103697,99722
2020-07-28 00:00:00.000000000,1595865600000000000,14210.0,14400.0,14170.0,14330.0,119313,99722,108345
2020-07-29 00:00:00.000000000,1595952000000000000,14365.0,14555.0,14330.0,14505.0,149383,108345,124087
2020-07-30 00:00:00.000000000,1596038400000000000,14500.0,14805.0,14485.0,14720.0,184924,124087,133440
2020-07-31 00:00:00.000000000,1596124800000000000,14735.0,14770.0,14525.0,14685.0,165307,133440,128926
2020-08-03 00:00:00.000000000,1596384000000000000,14675.0,14695.0,14470.0,14600.0,126686,128926,126062
2020-08-04 00:00:00.000000000,1596470400000000000,14690.0,14830.0,14635.0,14695.0,118107,126062,129964
2020-08-05 00:00:00.000000000,1596556800000000000,14750.0,14815.0,14605.0,14660.0,134734,129964,134584
2020-08-06 00:00:00.000000000,1596643200000000000,14660.0,14685.0,14420.0,14505.0,156315,134584,131365
2020-08-07 00:00:00.000000000,1596729600000000000,14460.0,14590.0,14405.0,14555.0,116414,131365,127834
2020-08-10 00:00:00.000000000,1596988800000000000,14555.0,14615.0,14275.0,14355.0,137858,127834,123047
2020-08-11 00:00:00.000000000,1597075200000000000,14420.0,14435.0,14195.0,14220.0,127438,123047,122283
2020-08-12 00:00:00.000000000,1597161600000000000,14245.0,14305.0,14200.0,14235.0,107460,122283,118416
2020-08-13 00:00:00.000000000,1597248000000000000,14250.0,14475.0,14245.0,14360.0,111975,118416,115366
2020-08-14 00:00:00.000000000,1597334400000000000,14325.0,14450.0,14255.0,14405.0,98283,115366,118139
2020-08-17 00:00:00.000000000,1597593600000000000,14350.0,14450.0,14245.0,14405.0,113964,118139,113916
2020-08-18 00:00:00.000000000,1597680000000000000,14375.0,14485.0,14370.0,14435.0,73097,113916,114645
2020-08-19 00:00:00.000000000,1597766400000000000,14490.0,14665.0,14475.0,14635.0,104329,114645,115378
2020-08-20 00:00:00.000000000,1597852800000000000,14680.0,14815.0,14640.0,14675.0,94753,115378,113636
2020-08-21 00:00:00.000000000,1597939200000000000,14770.0,14985.0,14690.0,14710.0,129200,113636,113300
2020-08-24 00:00:00.000000000,1598198400000000000,14610.0,14775.0,14585.0,14755.0,92524,113300,105445
2020-08-25 00:00:00.000000000,1598284800000000000,14720.0,14765.0,14590.0,14590.0,64180,105445,99467
2020-08-26 00:00:00.000000000,1598371200000000000,14490.0,14670.0,14460.0,14665.0,85987,99467,110087
2020-08-27 00:00:00.000000000,1598457600000000000,14660.0,14710.0,14530.0,14555.0,89262,110087,112796
2020-08-28 00:00:00.000000000,1598544000000000000,14565.0,14645.0,14465.0,14605.0,102554,112796,120637
2020-08-31 00:00:00.000000000,1598803200000000000,14670.0,14690.0,14480.0,14540.0,98204,120637,118362
2020-09-01 00:00:00.000000000,1598889600000000000,14570.0,14635.0,14530.0,14555.0,84629,118362,123446
