datetime,datetime_nano,KQ.m@INE.sc.open,KQ.m@INE.sc.high,KQ.m@INE.sc.low,KQ.m@INE.sc.close,KQ.m@INE.sc.volume,KQ.m@INE.sc.open_oi,KQ.m@INE.sc.close_oi
2020-07-06 00:00:00.000000000,1593964800000000000,297.6,299.5,294.1,298.7,82133,41984,39973
2020-07-07 00:00:00.000000000,1594051200000000000,298.5,299.6,294.9,295.9,89389,39973,38742
2020-07-08 00:00:00.000000000,1594137600000000000,297.5,303.3,296.1,298.7,94168,38742,37360
2020-07-09 00:00:00.000000000,1594224000000000000,300.0,301.0,297.8,298.9,74149,37360,34957
2020-07-10 00:00:00.000000000,1594310400000000000,299.2,299.7,290.0,292.1,113440,34957,34547
2020-07-13 00:00:00.000000000,1594569600000000000,294.3,297.9,293.8,295.5,84905,34547,31393
2020-07-14 00:00:00.000000000,1594656000000000000,295.5,297.1,288.1,292.3,87480,31393,30277
2020-07-15 00:00:00.000000000,1594742400000000000,290.5,296.6,290.3,294.6,75469,30277,28074
2020-07-16 00:00:00.000000000,1594828800000000000,309.7,310.4,299.1,301.5,100180,28074,50431
2020-07-17 00:00:00.000000000,1594915200000000000,302.1,305.3,300.2,300.7,83421,50431,55941
2020-07-20 00:00:00.000000000,1595174400000000000,300.5,302.4,292.5,293.3,111145,55941,62668
2020-07-21 00:00:00.000000000,1595260800000000000,294.2,302.7,293.0,299.4,112967,62668,62962
2020-07-22 00:00:00.000000000,1595347200000000000,304.2,305.7,299.6,301.3,106156,62962,60398
2020-07-23 00:00:00.000000000,1595433600000000000,299.0,301.7,297.7,301.1,89022,60398,59014
2020-07-24 00:00:00.000000000,1595520000000000000,298.4,302.1,294.1,295.8,109905,59014,60664
2020-07-27 00:00:00.000000000,1595779200000000000,297.4,298.5,292.8,294.8,98145,60664,59110
2020-07-28 00:00:00.000000000,1595865600000000000,295.5,297.0,288.6,291.9,119902,59110,61056
2020-07-29 00:00:00.000000000,1595952000000000000,290.7,292.2,288.0,291.1,87553,61056,59686
2020-07-30 00:00:00.000000000,1596038400000000000,292.0,295.5,290.3,290.9,92109,59686,56108
2020-07-31 00:00:00.000000000,1596124800000000000,287.4,291.3,279.5,286.1,174975,56108,54559
2020-08-03 00:00:00.000000000,1596384000000000000,286.0,286.9,277.9,279.7,120129,54559,57591
2020-08-04 00:00:00.000000000,1596470400000000000,281.5,284.1,279.4,281.3,96822,57591,53007
2020-08-05 00:00:00.000000000,1596556800000000000,277.5,283.7,277.1,280.0,97875,53007,50913
2020-08-06 00:00:00.000000000,1596643200000000000,285.5,287.4,277.8,282.9,133190,50913,48927
2020-08-07 00:00:00.000000000,1596729600000000000,283.4,285.0,279.7,281.8,81399,48927,47850
2020-08-10 00:00:00.000000000,1596988800000000000,281.8,287.0,279.4,284.3,85035,47850,45408
2020-08-11 00:00:00.000000000,1597075200000000000,284.5,286.8,282.8,285.3,71810,45408,42609
2020-08-12 00:00:00.000000000,1597161600000000000,286.4,287.4,278.8,284.2,93924,42609,37696
2020-08-13 00:00:00.000000000,1597248000000000000,285.6,286.2,282.4,282.7,49570,37696,35515
2020-08-14 00:00:00.000000000,1597334400000000000,283.1,284.0,280.3,282.3,38429,35515,33260
2020-08-17 00:00:00.000000000,1597593600000000000,290.8,291.5,289.2,289.3,42658,33260,58167
2020-08-18 00:00:00.000000000,1597680000000000000,288.0,291.9,283.8,284.1,91330,58167,69492
2020-08-19 00:00:00.000000000,1597766400000000000,284.2,291.8,283.5,288.8,97471,69492,67356
2020-08-20 00:00:00.000000000,1597852800000000000,288.6,290.5,287.8,288.8,65021,67356,66287
2020-08-21 00:00:00.000000000,1597939200000000000,288.7,289.3,284.3,286.3,78116,66287,67020
2020-08-24 00:00:00.000000000,1598198400000000000,284.9,290.8,282.2,288.7,117425,67020,58746
2020-08-25 00:00:00.000000000,1598284800000000000,290.2,295.0,288.7,293.3,79578,58746,55216
2020-08-26 00:00:00.000000000,1598371200000000000,294.8,296.6,293.1,294.4,77552,55216,54670
2020-08-27 00:00:00.000000000,1598457600000000000,293.7,295.8,293.3,294.9,49253,54670,52889
2020-08-28 00:00:00.000000000,1598544000000000000,294.1,296.2,291.4,293.6,75368,52889,52043
2020-08-31 00:00:00.000000000,1598803200000000000,294.0,299.9,293.6,298.0,74943,52043,52152
2020-09-01 00:00:00.000000000,1598889600000000000,298.2,298.6,292.2,294.8,65373,52152,50094
2020-09-02 00:00:00.000000000,1598976000000000000,294.9,295.6,292.0,292.7,53465,50094,50658
2020-09-03 00:00:00.000000000,1599062400000000000,291.1,292.9,284.1,285.8,89085,50658,53164
2020-09-04 00:00:00.000000000,1599148800000000000,283.0,287.0,282.3,284.4,77223,53164,51074
2020-09-07 00:00:00.000000000,1599408000000000000,285.0,285.5,272.2,272.5,123291,51074,50044
2020-09-08 00:00:00.000000000,1599494400000000000,273.0,275.2,268.1,269.1,68528,50044,45209
2020-09-09 00:00:00.000000000,1599580800000000000,260.5,263.0,251.0,251.0,82119,45209,37045
2020-09-10 00:00:00.000000000,1599667200000000000,251.7,253.5,245.6,248.2,111942,37045,21330
2020-09-11 00:00:00.000000000,1599753600000000000,261.0,266.5,259.1,259.8,105850,21330,55147
2020-09-14 00:00:00.000000000,1600012800000000000,257.5,264.5,256.8,262.0,101352,55147,54742
2020-09-15 00:00:00.000000000,1600099200000000000,260.7,262.6,258.7,260.7,69794,54742,55503
2020-09-16 00:00:00.000000000,1600185600000000000,264.1,272.3,261.8,270.6,129009,55503,52710
2020-09-17 00:00:00.000000000,1600272000000000000,271.1,273.8,268.3,270.0,110973,52710,50992
2020-09-18 00:00:00.000000000,1600358400000000000,270.9,279.2,270.0,277.8,106364,50992,49924
2020-09-21 00:00:00.000000000,1600617600000000000,275.0,281.3,274.4,276.7,106238,49924,49227
2020-09-22 00:00:00.000000000,1600704000000000000,274.7,277.0,258.6,264.8,175306,49227,47968
2020-09-23 00:00:00.000000000,1600790400000000000,267.2,269.1,262.2,265.0,102969,47968,45711
2020-09-24 00:00:00.000000000,1600876800000000000,266.4,269.5,259.7,261.7,138030,45711,45061
2020-09-25 00:00:00.000000000,1600963200000000000,262.0,269.1,261.5,266.7,106874,45061,38802
2020-09-28 00:00:00.000000000,1601222400000000000,265.4,268.5,261.2,262.3,104302,38802,37329
2020-09-29 00:00:00.000000000,1601308800000000000,265.3,267.2,262.5,265.6,77124,37329,31357
2020-09-30 00:00:00.000000000,1601395200000000000,266.0,266.5,253.9,254.7,124120,31357,30004
2020-10-09 00:00:00.000000000,1602172800000000000,264.3,267.2,261.4,264.5,35866,30004,25790
2020-10-12 00:00:00.000000000,1602432000000000000,263.5,266.2,259.0,262.8,63450,25790,24175
2020-10-13 00:00:00.000000000,1602518400000000000,261.7,263.7,256.5,259.7,69027,24175,23039
2020-10-14 00:00:00.000000000,1602604800000000000,261.4,261.5,255.3,257.1,59095,23039,22270
2020-10-15 00:00:00.000000000,1602691200000000000,271.4,275.4,271.2,272.9,64280,22270,47202
2020-10-16 00:00:00.000000000,1602777600000000000,267.8,277.3,263.3,271.4,138130,47202,50896
2020-10-19 00:00:00.000000000,1603036800000000000,271.4,276.0,269.9,271.6,107620,50896,52765
2020-10-20 00:00:00.000000000,1603123200000000000,270.6,274.6,267.7,270.7,103743,52765,56170
2020-10-21 00:00:00.000000000,1603209600000000000,270.2,272.3,268.5,269.8,94296,56170,56398
2020-10-22 00:00:00.000000000,1603296000000000000,269.0,271.4,263.7,266.7,135217,56398,59576
2020-10-23 00:00:00.000000000,1603382400000000000,266.9,268.3,264.6,265.3,99199,59576,57236
2020-10-26 00:00:00.000000000,1603641600000000000,266.7,266.7,255.3,255.8,126336,57236,59198
2020-10-27 00:00:00.000000000,1603728000000000000,255.8,257.6,253.4,256.4,108578,59198,56017
2020-10-28 00:00:00.000000000,1603814400000000000,255.5,259.1,249.4,252.0,124164,56017,54461
2020-10-29 00:00:00.000000000,1603900800000000000,245.6,247.4,235.6,237.7,173441,54461,51848
2020-10-30 00:00:00.000000000,1603987200000000000,225.9,234.7,221.9,223.7,246158,51848,45499
2020-11-02 00:00:00.000000000,1604246400000000000,227.1,228.4,215.0,221.0,168258,45499,42866
2020-11-03 00:00:00.000000000,1604332800000000000,223.8,233.4,223.3,229.3,153542,42866,38985
2020-11-04 00:00:00.000000000,1604419200000000000,234.6,239.6,231.9,238.2,154057,38985,33329
2020-11-05 00:00:00.000000000,1604505600000000000,240.0,240.6,232.3,234.2,122597,33329,30813
2020-11-06 00:00:00.000000000,1604592000000000000,236.1,239.7,227.7,230.7,114047,30813,29762
2020-11-09 00:00:00.000000000,1604851200000000000,229.5,238.3,229.2,237.2,120189,29762,28635
2020-11-10 00:00:00.000000000,1604937600000000000,250.3,252.2,243.4,248.1,128326,28635,23172
2020-11-11 00:00:00.000000000,1605024000000000000,250.2,257.4,248.0,255.9,96826,23172,21878
2020-11-12 00:00:00.000000000,1605110400000000000,256.8,258.1,248.6,251.9,100166,21878,17493
2020-11-13 00:00:00.000000000,1605196800000000000,259.8,264.6,256.5,257.2,90706,17493,50556
2020-11-16 00:00:00.000000000,1605456000000000000,256.9,261.5,254.6,260.8,118740,50556,52389
2020-11-17 00:00:00.000000000,1605542400000000000,265.3,266.2,258.5,259.8,123778,52389,55467
2020-11-18 00:00:00.000000000,1605628800000000000,258.9,262.9,256.4,259.7,138567,55467,58442
2020-11-19 00:00:00.000000000,1605715200000000000,264.1,264.5,257.4,260.9,112660,58442,58109
2020-11-20 00:00:00.000000000,1605801600000000000,260.3,264.0,259.4,260.6,96971,58109,57646
2020-11-23 00:00:00.000000000,1606060800000000000,260.9,268.1,260.5,267.9,132757,57646,58745
2020-11-24 00:00:00.000000000,1606147200000000000,268.8,282.6,264.9,281.4,189061,58745,59783
2020-11-25 00:00:00.000000000,1606233600000000000,282.0,293.9,280.4,289.8,235797,59783,55607
2020-11-26 00:00:00.000000000,1606320000000000000,289.4,297.4,287.3,288.5,180380,55607,52849
2020-11-27 00:00:00.000000000,1606406400000000000,285.7,292.2,284.0,289.1,145411,52849,50022
2020-11-30 00:00:00.000000000,1606665600000000000,291.5,293.2,277.4,281.6,168893,50022,47247
2020-12-01 00:00:00.000000000,1606752000000000000,283.1,291.5,282.6,286.7,161983,47247,43889
2020-12-02 00:00:00.000000000,1606838400000000000,287.4,288.0,279.6,284.1,130209,43889,41724
2020-12-03 00:00:00.000000000,1606924800000000000,285.1,292.5,283.6,286.8,141883,41724,40457
2020-12-04 00:00:00.000000000,1607011200000000000,286.2,302.6,282.3,295.9,205620,40457,39696
2020-12-07 00:00:00.000000000,1607270400000000000,295.3,297.5,290.7,293.9,126004,39696,35128
2020-12-08 00:00:00.000000000,1607356800000000000,292.1,296.5,281.4,283.6,115823,35128,31476
2020-12-09 00:00:00.000000000,1607443200000000000,284.7,287.6,280.5,284.8,99923,31476,24896
2020-12-10 00:00:00.000000000,1607529600000000000,285.2,289.8,281.6,282.6,99799,24896,20455
2020-12-11 00:00:00.000000000,1607616000000000000,286.0,297.0,284.8,288.3,107280,20455,14189
2020-12-14 00:00:00.000000000,1607875200000000000,301.2,305.6,300.2,304.9,113532,14189,52978
2020-12-15 00:00:00.000000000,1607961600000000000,304.5,309.9,295.7,300.5,166639,52978,53101
2020-12-16 00:00:00.000000000,1608048000000000000,303.2,304.9,299.8,301.8,111647,53101,52274
2020-12-17 00:00:00.000000000,1608134400000000000,302.4,316.7,302.0,314.7,168644,52274,56815
2020-12-18 00:00:00.000000000,1608220800000000000,313.3,319.6,311.6,315.4,127305,56815,54191
2020-12-21 00:00:00.000000000,1608480000000000000,315.8,322.7,306.1,308.8,200765,54191,51355
2020-12-22 00:00:00.000000000,1608566400000000000,307.6,309.5,294.5,295.2,193299,51355,48019
2020-12-23 00:00:00.000000000,1608652800000000000,299.2,301.6,286.5,291.4,183681,48019,42333
2020-12-24 00:00:00.000000000,1608739200000000000,294.6,308.6,293.4,307.2,197944,42333,38799
2020-12-25 00:00:00.000000000,1608825600000000000,304.2,310.4,302.1,309.6,129456,38799,36595
2020-12-28 00:00:00.000000000,1609084800000000000,309.8,313.0,303.8,306.6,105510,36595,34910
2020-12-29 00:00:00.000000000,1609171200000000000,309.4,312.7,301.6,305.0,131801,34910,33646
2020-12-30 00:00:00.000000000,1609257600000000000,307.1,308.7,299.9,305.1,136755,33646,31171
2020-12-31 00:00:00.000000000,1609344000000000000,307.0,307.1,300.8,301.7,123311,31171,31114
2021-01-04 00:00:00.000000000,1609689600000000000,302.6,321.5,301.6,320.1,91239,31114,32033
2021-01-05 00:00:00.000000000,1609776000000000000,313.7,319.4,308.0,311.1,152795,32033,28425
2021-01-06 00:00:00.000000000,1609862400000000000,316.1,326.9,311.2,323.7,158366,28425,27801
2021-01-07 00:00:00.000000000,1609948800000000000,320.8,337.5,320.3,335.3,137801,27801,28196
2021-01-08 00:00:00.000000000,1610035200000000000,334.0,338.7,328.1,336.5,123119,28196,27427
2021-01-11 00:00:00.000000000,1610294400000000000,340.0,344.8,312.0,325.7,147644,27427,21499
2021-01-12 00:00:00.000000000,1610380800000000000,326.8,339.5,324.0,336.9,104764,21499,20129
2021-01-13 00:00:00.000000000,1610467200000000000,347.1,353.8,342.0,350.3,82960,20129,45282
2021-01-14 00:00:00.000000000,1610553600000000000,348.7,350.0,340.2,342.4,129001,45282,46676
2021-01-15 00:00:00.000000000,1610640000000000000,341.9,347.6,335.0,339.4,159692,46676,46932
2021-01-18 00:00:00.000000000,1610899200000000000,338.2,339.2,326.8,333.0,161671,46932,46064
2021-01-19 00:00:00.000000000,1610985600000000000,332.5,338.6,331.8,334.3,99435,46064,45654
2021-01-20 00:00:00.000000000,1611072000000000000,335.5,343.8,335.1,342.7,123996,45654,47340
2021-01-21 00:00:00.000000000,1611158400000000000,342.3,344.3,337.2,340.0,116190,47340,45812
2021-01-22 00:00:00.000000000,1611244800000000000,338.9,341.8,332.0,332.3,130119,45812,47164
2021-01-25 00:00:00.000000000,1611504000000000000,328.5,336.7,324.6,332.1,161179,47164,43103
2021-01-26 00:00:00.000000000,1611590400000000000,330.6,332.8,327.7,328.0,107960,43103,41631
2021-01-27 00:00:00.000000000,1611676800000000000,332.4,335.7,330.4,335.0,92348,41631,39174
2021-01-28 00:00:00.000000000,1611763200000000000,332.1,339.3,329.0,333.3,140516,39174,37516
2021-01-29 00:00:00.000000000,1611849600000000000,334.5,340.9,332.8,335.0,130152,37516,36018
2021-02-01 00:00:00.000000000,1612108800000000000,336.8,339.8,329.7,336.3,134066,36018,34182
2021-02-02 00:00:00.000000000,1612195200000000000,337.0,347.6,334.6,346.8,117974,34182,35632
2021-02-03 00:00:00.000000000,1612281600000000000,349.7,351.9,344.0,347.1,110049,35632,29003
2021-02-04 00:00:00.000000000,1612368000000000000,348.8,360.0,347.9,357.5,127925,29003,25937
2021-02-05 00:00:00.000000000,1612454400000000000,357.3,360.6,351.6,358.1,84733,25937,18529
2021-02-08 00:00:00.000000000,1612713600000000000,359.4,367.4,358.1,362.1,74007,18529,10808
2021-02-09 00:00:00.000000000,1612800000000000000,371.0,380.6,369.0,378.2,76843,10808,51765
2021-02-10 00:00:00.000000000,1612886400000000000,376.2,376.5,367.3,371.2,95910,51765,47103
2021-02-18 00:00:00.000000000,1613577600000000000,392.6,405.3,392.1,399.0,47685,47103,48960
2021-02-19 00:00:00.000000000,1613664000000000000,398.1,400.6,380.1,388.4,114593,48960,48545
2021-02-22 00:00:00.000000000,1613923200000000000,387.4,396.0,384.6,392.2,122174,48545,49205
2021-02-23 00:00:00.000000000,1614009600000000000,391.0,419.2,390.0,412.9,167885,49205,48906
2021-02-24 00:00:00.000000000,1614096000000000000,409.1,412.3,400.3,405.8,140181,48906,43960
2021-02-25 00:00:00.000000000,1614182400000000000,412.1,422.2,408.1,417.8,163926,43960,43297
2021-02-26 00:00:00.000000000,1614268800000000000,418.3,419.2,402.1,405.9,158243,43297,38669
2021-03-01 00:00:00.000000000,1614528000000000000,402.2,414.5,398.1,409.0,155225,38669,34855
2021-03-02 00:00:00.000000000,1614614400000000000,407.4,408.1,385.4,387.1,155349,34855,31410
2021-03-03 00:00:00.000000000,1614700800000000000,393.9,398.0,386.5,392.8,118187,31410,27791
2021-03-04 00:00:00.000000000,1614787200000000000,395.5,402.4,390.0,399.4,143111,27791,25044
2021-03-05 00:00:00.000000000,1614873600000000000,399.2,424.8,397.0,423.6,225414,25044,25109
2021-03-08 00:00:00.000000000,1615132800000000000,425.8,444.6,424.2,441.4,141785,25109,22927
2021-03-09 00:00:00.000000000,1615219200000000000,433.6,435.5,420.5,422.7,136609,22927,19323
2021-03-10 00:00:00.000000000,1615305600000000000,426.8,427.7,405.7,412.0,133296,19323,17125
2021-03-11 00:00:00.000000000,1615392000000000000,417.5,421.1,410.2,416.2,107405,17125,15122
2021-03-12 00:00:00.000000000,1615478400000000000,419.1,425.5,417.5,418.8,80530,15122,13797
2021-03-15 00:00:00.000000000,1615737600000000000,425.4,434.4,421.3,428.1,120400,13797,44193
2021-03-16 00:00:00.000000000,1615824000000000000,422.4,422.7,414.6,416.0,129211,44193,44371
2021-03-17 00:00:00.000000000,1615910400000000000,415.3,422.2,410.2,420.9,140951,44371,46156
2021-03-18 00:00:00.000000000,1615996800000000000,413.9,416.2,407.4,411.5,164656,46156,46598
2021-03-19 00:00:00.000000000,1616083200000000000,408.4,408.9,379.5,379.5,268668,46598,51163
2021-03-22 00:00:00.000000000,1616342400000000000,378.5,393.7,377.5,390.1,224117,51163,48345
2021-03-23 00:00:00.000000000,1616428800000000000,390.1,395.9,388.6,390.8,134770,48345,48269
2021-03-24 00:00:00.000000000,1616515200000000000,379.8,388.2,372.7,378.1,223694,48269,49164
2021-03-25 00:00:00.000000000,1616601600000000000,382.5,395.1,380.9,383.2,226964,49164,45180
2021-03-26 00:00:00.000000000,1616688000000000000,379.5,386.8,374.7,384.3,227299,45180,42184
2021-03-29 00:00:00.000000000,1616947200000000000,386.4,397.2,385.3,388.0,213632,42184,38213
2021-03-30 00:00:00.000000000,1617033600000000000,397.3,402.7,390.1,398.6,185852,38213,35738
2021-03-31 00:00:00.000000000,1617120000000000000,393.4,400.8,392.0,399.7,155362,35738,30560
2021-04-01 00:00:00.000000000,1617206400000000000,395.7,399.4,383.5,392.8,171283,30560,29285
2021-04-02 00:00:00.000000000,1617292800000000000,393.1,409.0,387.6,408.8,228120,29285,29871
2021-04-06 00:00:00.000000000,1617638400000000000,390.8,393.1,383.6,388.1,74580,29871,31201
2021-04-07 00:00:00.000000000,1617724800000000000,388.6,394.2,384.1,386.0,128994,31201,30554
2021-04-08 00:00:00.000000000,1617811200000000000,387.8,388.9,379.4,383.5,151938,30554,30577
2021-04-09 00:00:00.000000000,1617897600000000000,384.8,389.7,382.5,386.6,128074,30577,28959
2021-04-12 00:00:00.000000000,1618156800000000000,385.9,393.2,381.9,382.4,124130,28959,27697
2021-04-13 00:00:00.000000000,1618243200000000000,388.3,395.0,386.4,392.8,121917,27697,22151
2021-04-14 00:00:00.000000000,1618329600000000000,394.2,398.3,389.8,397.8,92517,22151,19985
2021-04-15 00:00:00.000000000,1618416000000000000,398.5,412.1,397.5,411.0,101789,19985,16825
2021-04-16 00:00:00.000000000,1618502400000000000,409.4,414.1,407.3,412.8,62756,16825,11671
2021-04-19 00:00:00.000000000,1618761600000000000,416.9,417.3,408.8,412.3,107549,11671,41739
2021-04-20 00:00:00.000000000,1618848000000000000,414.1,418.5,410.4,414.3,117599,41739,42473
2021-04-21 00:00:00.000000000,1618934400000000000,412.8,414.4,400.0,402.5,172578,42473,41785
2021-04-22 00:00:00.000000000,1619020800000000000,396.5,403.5,391.7,395.3,187496,41785,40009
2021-04-23 00:00:00.000000000,1619107200000000000,398.0,400.3,394.3,399.0,124231,40009,38217
2021-04-26 00:00:00.000000000,1619366400000000000,395.9,405.7,394.6,396.5,147019,38217,38743
2021-04-27 00:00:00.000000000,1619452800000000000,393.2,404.6,391.2,402.4,132602,38743,39553
2021-04-28 00:00:00.000000000,1619539200000000000,402.8,408.2,400.3,408.1,114219,39553,39012
2021-04-29 00:00:00.000000000,1619625600000000000,410.2,416.5,408.2,414.9,114970,39012,39924
2021-04-30 00:00:00.000000000,1619712000000000000,422.4,423.6,415.2,420.1,128071,39924,33686
2021-05-06 00:00:00.000000000,1620230400000000000,423.3,432.4,423.3,428.3,46304,33686,35217
2021-05-07 00:00:00.000000000,1620316800000000000,427.5,428.5,420.2,425.7,96704,35217,33569
2021-05-10 00:00:00.000000000,1620576000000000000,419.5,431.1,417.7,428.3,120656,33569,30440
2021-05-11 00:00:00.000000000,1620662400000000000,426.5,427.7,416.6,418.6,102975,30440,28206
2021-05-12 00:00:00.000000000,1620748800000000000,416.6,426.0,414.2,425.8,116689,28206,25929
2021-05-13 00:00:00.000000000,1620835200000000000,426.8,434.5,421.9,423.8,115876,25929,22214
2021-05-14 00:00:00.000000000,1620921600000000000,420.7,423.2,410.6,414.3,98175,22214,18918
2021-05-17 00:00:00.000000000,1621180800000000000,419.2,431.2,418.5,427.1,75715,18918,15512
2021-05-18 00:00:00.000000000,1621267200000000000,424.9,438.0,424.2,436.6,105637,15512,53658
2021-05-19 00:00:00.000000000,1621353600000000000,436.3,436.6,419.0,421.2,173481,53658,51215
2021-05-20 00:00:00.000000000,1621440000000000000,417.3,418.0,405.3,411.0,175018,51215,51190
2021-05-21 00:00:00.000000000,1621526400000000000,408.9,410.8,399.8,400.2,157404,51190,52740
2021-05-24 00:00:00.000000000,1621785600000000000,406.8,415.8,405.6,414.0,142604,52740,46020
2021-05-25 00:00:00.000000000,1621872000000000000,416.2,426.2,415.0,425.0,121127,46020,40507
2021-05-26 00:00:00.000000000,1621958400000000000,423.5,428.2,422.6,426.3,108974,40507,36437
2021-05-27 00:00:00.000000000,1622044800000000000,421.3,427.1,420.5,421.9,111621,36437,33934
2021-05-28 00:00:00.000000000,1622131200000000000,421.2,436.0,421.0,429.9,131196,33934,37628
2021-05-31 00:00:00.000000000,1622390400000000000,437.6,438.0,424.5,428.8,103954,37628,33549
2021-06-01 00:00:00.000000000,1622476800000000000,432.0,453.6,427.5,440.0,93810,33549,39361
2021-06-02 00:00:00.000000000,1622563200000000000,445.5,447.1,435.4,438.9,115269,39361,36796
2021-06-03 00:00:00.000000000,1622649600000000000,441.7,451.5,440.2,448.1,101389,36796,40781
2021-06-04 00:00:00.000000000,1622736000000000000,445.9,447.3,438.6,445.2,119979,40781,36085
2021-06-07 00:00:00.000000000,1622995200000000000,446.7,454.4,440.6,442.8,124786,36085,36191
2021-06-08 00:00:00.000000000,1623081600000000000,444.4,448.6,437.2,443.0,96028,36191,33260
2021-06-09 00:00:00.000000000,1623168000000000000,442.8,455.5,441.5,453.2,104789,33260,39818
2021-06-10 00:00:00.000000000,1623254400000000000,452.6,454.4,442.5,446.4,104666,39818,31194
2021-06-11 00:00:00.000000000,1623340800000000000,450.4,454.0,439.2,453.5,119805,31194,31443
2021-06-15 00:00:00.000000000,1623686400000000000,460.0,463.7,451.7,454.4,46035,31443,26885
2021-06-16 00:00:00.000000000,1623772800000000000,457.7,463.5,455.1,458.5,74637,26885,17225
2021-06-17 00:00:00.000000000,1623859200000000000,460.6,463.2,454.3,457.9,128360,17225,53444
2021-06-18 00:00:00.000000000,1623945600000000000,456.1,460.6,441.7,442.4,183534,53444,49096
2021-06-21 00:00:00.000000000,1624204800000000000,440.9,457.6,440.7,451.8,138834,49096,47093
2021-06-22 00:00:00.000000000,1624291200000000000,449.3,461.8,446.4,461.8,139253,47093,49839
2021-06-23 00:00:00.000000000,1624377600000000000,460.0,467.2,456.5,466.0,129946,49839,54160
2021-06-24 00:00:00.000000000,1624464000000000000,467.5,470.3,462.3,465.5,125224,54160,52362
2021-06-25 00:00:00.000000000,1624550400000000000,460.4,471.4,460.2,466.3,136052,52362,52741
2021-06-28 00:00:00.000000000,1624809600000000000,468.0,473.8,459.4,463.9,165278,52741,49168
2021-06-29 00:00:00.000000000,1624896000000000000,464.8,466.1,455.2,456.3,127142,49168,44781
2021-06-30 00:00:00.000000000,1624982400000000000,461.0,463.1,458.3,459.0,89149,44781,39989
2021-07-01 00:00:00.000000000,1625068800000000000,462.8,464.6,454.5,459.5,110784,39989,38050
2021-07-02 00:00:00.000000000,1625155200000000000,471.0,473.0,464.1,468.1,131311,38050,38073
2021-07-05 00:00:00.000000000,1625414400000000000,469.2,472.4,464.6,471.6,102514,38073,38948
2021-07-06 00:00:00.000000000,1625500800000000000,471.8,479.0,465.7,474.1,99543,38948,38234
2021-07-07 00:00:00.000000000,1625587200000000000,468.0,468.7,448.3,450.9,162057,38234,33755
2021-07-08 00:00:00.000000000,1625673600000000000,450.9,453.3,437.2,438.9,148715,33755,33401
2021-07-09 00:00:00.000000000,1625760000000000000,439.7,446.7,436.1,444.6,120023,33401,32248
2021-07-12 00:00:00.000000000,1626019200000000000,447.2,454.6,447.0,448.6,80511,32248,28577
2021-07-13 00:00:00.000000000,1626105600000000000,445.0,455.6,444.6,454.7,67119,28577,26277
2021-07-14 00:00:00.000000000,1626192000000000000,451.9,462.0,450.8,460.9,80700,26277,22738
2021-07-15 00:00:00.000000000,1626278400000000000,461.2,461.8,439.0,439.3,109257,22738,19616
2021-07-16 00:00:00.000000000,1626364800000000000,439.9,443.9,431.8,434.0,87634,19616,18713
2021-07-19 00:00:00.000000000,1626624000000000000,438.0,438.9,424.0,427.9,72666,18713,10688
2021-07-20 00:00:00.000000000,1626710400000000000,425.5,426.0,409.8,414.5,208812,10688,46327
2021-07-21 00:00:00.000000000,1626796800000000000,408.0,418.1,407.2,413.1,158550,46327,47372
2021-07-22 00:00:00.000000000,1626883200000000000,419.9,427.5,418.5,426.4,134824,47372,42553
2021-07-23 00:00:00.000000000,1626969600000000000,426.9,440.6,426.7,436.6,126069,42553,37300
2021-07-26 00:00:00.000000000,1627228800000000000,437.3,444.4,436.2,439.2,109932,37300,36271
2021-07-27 00:00:00.000000000,1627315200000000000,442.7,452.2,442.3,446.0,109300,36271,35010
2021-07-28 00:00:00.000000000,1627401600000000000,447.8,454.1,442.8,450.5,101602,35010,35319
2021-07-29 00:00:00.000000000,1627488000000000000,451.5,453.9,448.6,452.9,76901,35319,34708
2021-07-30 00:00:00.000000000,1627574400000000000,452.9,458.6,449.6,452.2,91374,34708,32083
2021-08-02 00:00:00.000000000,1627833600000000000,454.2,460.4,443.8,449.3,109173,32083,30955
2021-08-03 00:00:00.000000000,1627920000000000000,448.8,452.4,434.6,435.2,121153,30955,31751
2021-08-04 00:00:00.000000000,1628006400000000000,427.4,436.6,424.4,436.4,130443,31751,31769
2021-08-05 00:00:00.000000000,1628092800000000000,429.7,433.4,420.3,421.4,142491,31769,33681
2021-08-06 00:00:00.000000000,1628179200000000000,424.5,435.6,422.5,433.2,96168,33681,29969
2021-08-09 00:00:00.000000000,1628438400000000000,435.6,439.1,415.7,418.6,146352,29969,31376
2021-08-10 00:00:00.000000000,1628524800000000000,414.3,424.9,413.2,424.4,107221,31376,29463
2021-08-11 00:00:00.000000000,1628611200000000000,423.8,433.7,423.2,433.2,96372,29463,26737
2021-08-12 00:00:00.000000000,1628697600000000000,427.0,436.1,422.8,431.4,108508,26737,25824
2021-08-13 00:00:00.000000000,1628784000000000000,431.0,435.4,425.8,429.1,80483,25824,24512
2021-08-16 00:00:00.000000000,1629043200000000000,430.2,435.0,421.3,423.9,69266,24512,23242
2021-08-17 00:00:00.000000000,1629129600000000000,419.5,426.4,416.8,419.9,83266,23242,36138
2021-08-18 00:00:00.000000000,1629216000000000000,420.9,426.0,416.6,422.5,113908,36138,38394
2021-08-19 00:00:00.000000000,1629302400000000000,423.6,424.4,405.3,405.9,166260,38394,45183
