datetime,datetime_nano,KQ.m@CZCE.CF.open,KQ.m@CZCE.CF.high,KQ.m@CZCE.CF.low,KQ.m@CZCE.CF.close,KQ.m@CZCE.CF.volume,KQ.m@CZCE.CF.open_oi,KQ.m@CZCE.CF.close_oi
2019-08-19 00:00:00.000000000,1566144000000000000,12835.0,12930.0,12810.0,12860.0,140757,236198,239185
2019-08-20 00:00:00.000000000,1566230400000000000,12865.0,12935.0,12805.0,12840.0,119194,239185,243897
2019-08-21 00:00:00.000000000,1566316800000000000,12860.0,12880.0,12630.0,12685.0,209326,243897,255733
2019-08-22 00:00:00.000000000,1566403200000000000,12700.0,12880.0,12675.0,12850.0,183576,255733,247429
2019-08-23 00:00:00.000000000,1566489600000000000,12805.0,12825.0,12690.0,12730.0,126438,247429,252624
2019-08-26 00:00:00.000000000,1566748800000000000,12585.0,12730.0,12240.0,12265.0,319221,252624,269420
2019-08-27 00:00:00.000000000,1566835200000000000,12345.0,12395.0,12290.0,12365.0,171889,269420,255552
2019-08-28 00:00:00.000000000,1566921600000000000,12395.0,12530.0,12335.0,12500.0,251680,255552,257904
2019-08-29 00:00:00.000000000,1567008000000000000,12490.0,12595.0,12370.0,12415.0,192739,257904,261079
2019-08-30 00:00:00.000000000,1567094400000000000,12465.0,12560.0,12435.0,12520.0,142190,261079,262190
2019-09-02 00:00:00.000000000,1567353600000000000,12530.0,12625.0,12395.0,12435.0,201134,262190,267347
2019-09-03 00:00:00.000000000,1567440000000000000,12450.0,12580.0,12355.0,12520.0,164209,267347,264907
2019-09-04 00:00:00.000000000,1567526400000000000,12520.0,12650.0,12430.0,12610.0,251506,264907,276655
2019-09-05 00:00:00.000000000,1567612800000000000,12640.0,12750.0,12550.0,12670.0,319979,276655,279091
2019-09-06 00:00:00.000000000,1567699200000000000,12700.0,13160.0,12680.0,12925.0,681345,279091,276368
2019-09-09 00:00:00.000000000,1567958400000000000,12935.0,12965.0,12820.0,12890.0,202402,276368,281018
2019-09-10 00:00:00.000000000,1568044800000000000,12885.0,12995.0,12860.0,12940.0,231368,281018,274200
2019-09-11 00:00:00.000000000,1568131200000000000,12940.0,13025.0,12910.0,12975.0,212968,274200,265053
2019-09-12 00:00:00.000000000,1568217600000000000,12985.0,13050.0,12840.0,12970.0,208566,265053,257286
2019-09-16 00:00:00.000000000,1568563200000000000,13265.0,13285.0,13050.0,13070.0,155200,257286,261879
2019-09-17 00:00:00.000000000,1568649600000000000,13090.0,13125.0,13025.0,13070.0,137973,261879,265269
2019-09-18 00:00:00.000000000,1568736000000000000,13070.0,13155.0,12820.0,12915.0,260833,265269,277385
2019-09-19 00:00:00.000000000,1568822400000000000,12895.0,12950.0,12855.0,12890.0,126988,277385,269157
2019-09-20 00:00:00.000000000,1568908800000000000,12880.0,12990.0,12785.0,12950.0,180173,269157,269536
2019-09-23 00:00:00.000000000,1569168000000000000,12965.0,12970.0,12760.0,12850.0,196467,269536,281131
2019-09-24 00:00:00.000000000,1569254400000000000,12830.0,12880.0,12605.0,12615.0,190022,281131,292856
2019-09-25 00:00:00.000000000,1569340800000000000,12600.0,12645.0,12545.0,12580.0,166361,292856,293907
2019-09-26 00:00:00.000000000,1569427200000000000,12560.0,12565.0,12425.0,12455.0,193935,293907,296285
2019-09-27 00:00:00.000000000,1569513600000000000,12480.0,12490.0,12010.0,12135.0,390349,296285,285887
2019-09-30 00:00:00.000000000,1569772800000000000,12165.0,12190.0,11970.0,12015.0,237220,285887,290200
2019-10-08 00:00:00.000000000,1570464000000000000,12095.0,12195.0,12045.0,12175.0,131421,290200,304034
2019-10-09 00:00:00.000000000,1570550400000000000,12155.0,12365.0,12150.0,12320.0,310790,304034,320884
2019-10-10 00:00:00.000000000,1570636800000000000,12365.0,12445.0,12305.0,12375.0,232351,320884,321120
2019-10-11 00:00:00.000000000,1570723200000000000,12360.0,12400.0,12310.0,12380.0,181496,321120,325734
2019-10-14 00:00:00.000000000,1570982400000000000,12385.0,12830.0,12380.0,12745.0,572434,325734,347555
2019-10-15 00:00:00.000000000,1571068800000000000,12665.0,12720.0,12525.0,12565.0,291149,347555,341661
2019-10-16 00:00:00.000000000,1571155200000000000,12580.0,12740.0,12535.0,12585.0,323100,341661,346310
2019-10-17 00:00:00.000000000,1571241600000000000,12595.0,12720.0,12420.0,12665.0,315480,346310,347645
2019-10-18 00:00:00.000000000,1571328000000000000,12690.0,12760.0,12580.0,12685.0,253831,347645,345624
2019-10-21 00:00:00.000000000,1571587200000000000,12695.0,12840.0,12615.0,12660.0,306689,345624,347003
2019-10-22 00:00:00.000000000,1571673600000000000,12675.0,12760.0,12560.0,12735.0,254210,347003,347825
2019-10-23 00:00:00.000000000,1571760000000000000,12765.0,12850.0,12670.0,12745.0,275477,347825,352062
2019-10-24 00:00:00.000000000,1571846400000000000,12725.0,12830.0,12690.0,12730.0,203409,352062,355155
2019-10-25 00:00:00.000000000,1571932800000000000,12745.0,12815.0,12640.0,12775.0,238835,355155,347922
2019-10-28 00:00:00.000000000,1572192000000000000,12785.0,12980.0,12690.0,12715.0,527886,347922,351384
2019-10-29 00:00:00.000000000,1572278400000000000,12745.0,13045.0,12710.0,13025.0,430286,351384,373631
2019-10-30 00:00:00.000000000,1572364800000000000,13030.0,13060.0,12955.0,13050.0,288494,373631,382838
2019-10-31 00:00:00.000000000,1572451200000000000,13030.0,13215.0,13015.0,13170.0,439652,382838,378722
2019-11-01 00:00:00.000000000,1572537600000000000,13120.0,13160.0,12930.0,13085.0,337034,378722,365991
2019-11-04 00:00:00.000000000,1572796800000000000,13095.0,13130.0,12980.0,12980.0,264999,365991,365993
2019-11-05 00:00:00.000000000,1572883200000000000,12970.0,13150.0,12940.0,13115.0,309656,365993,371118
2019-11-06 00:00:00.000000000,1572969600000000000,13125.0,13160.0,13030.0,13060.0,284498,371118,362170
2019-11-07 00:00:00.000000000,1573056000000000000,13085.0,13110.0,12855.0,12920.0,299485,362170,366557
2019-11-08 00:00:00.000000000,1573142400000000000,13055.0,13095.0,12925.0,12970.0,275207,366557,357184
2019-11-11 00:00:00.000000000,1573401600000000000,12935.0,12950.0,12805.0,12815.0,270666,357184,351908
2019-11-12 00:00:00.000000000,1573488000000000000,12790.0,12825.0,12730.0,12810.0,203767,351908,338919
2019-11-13 00:00:00.000000000,1573574400000000000,12800.0,13085.0,12765.0,13025.0,359899,338919,332836
2019-11-14 00:00:00.000000000,1573660800000000000,13030.0,13060.0,12955.0,12985.0,216909,332836,325211
2019-11-15 00:00:00.000000000,1573747200000000000,13050.0,13115.0,12940.0,13020.0,259127,325211,319868
2019-11-18 00:00:00.000000000,1574006400000000000,13030.0,13125.0,13000.0,13015.0,272235,319868,318296
2019-11-19 00:00:00.000000000,1574092800000000000,12975.0,13005.0,12800.0,12835.0,240256,318296,307938
2019-11-20 00:00:00.000000000,1574179200000000000,12850.0,12950.0,12820.0,12915.0,189886,307938,294815
2019-11-21 00:00:00.000000000,1574265600000000000,12910.0,12935.0,12580.0,12655.0,364277,294815,297013
2019-11-22 00:00:00.000000000,1574352000000000000,12675.0,12795.0,12650.0,12735.0,210257,297013,280938
2019-11-25 00:00:00.000000000,1574611200000000000,12730.0,12830.0,12665.0,12760.0,162594,280938,264786
2019-11-26 00:00:00.000000000,1574697600000000000,12770.0,12920.0,12725.0,12855.0,236867,264786,248111
2019-11-27 00:00:00.000000000,1574784000000000000,12865.0,12895.0,12785.0,12830.0,112157,248111,240623
2019-11-28 00:00:00.000000000,1574870400000000000,12860.0,12910.0,12700.0,12735.0,173943,240623,234253
2019-11-29 00:00:00.000000000,1574956800000000000,12725.0,12825.0,12720.0,12760.0,99371,234253,224804
2019-12-02 00:00:00.000000000,1575216000000000000,13250.0,13270.0,13080.0,13085.0,126849,224804,311228
2019-12-03 00:00:00.000000000,1575302400000000000,13105.0,13165.0,12925.0,12995.0,215620,311228,328187
2019-12-04 00:00:00.000000000,1575388800000000000,12960.0,12990.0,12840.0,12930.0,209390,328187,330630
2019-12-05 00:00:00.000000000,1575475200000000000,13000.0,13050.0,12955.0,13030.0,161179,330630,332170
2019-12-06 00:00:00.000000000,1575561600000000000,13040.0,13280.0,13020.0,13270.0,260663,332170,337261
2019-12-09 00:00:00.000000000,1575820800000000000,13240.0,13325.0,13190.0,13220.0,212758,337261,357442
2019-12-10 00:00:00.000000000,1575907200000000000,13210.0,13255.0,13140.0,13195.0,179825,357442,368826
2019-12-11 00:00:00.000000000,1575993600000000000,13195.0,13335.0,13160.0,13215.0,255574,368826,392202
2019-12-12 00:00:00.000000000,1576080000000000000,13195.0,13345.0,13175.0,13330.0,203712,392202,415577
2019-12-13 00:00:00.000000000,1576166400000000000,13315.0,13480.0,13225.0,13370.0,340638,415577,425422
2019-12-16 00:00:00.000000000,1576425600000000000,13380.0,13425.0,13170.0,13340.0,288565,425422,427383
2019-12-17 00:00:00.000000000,1576512000000000000,13360.0,13395.0,13290.0,13380.0,152899,427383,436233
2019-12-18 00:00:00.000000000,1576598400000000000,13360.0,13450.0,13275.0,13310.0,258343,436233,454390
2019-12-19 00:00:00.000000000,1576684800000000000,13325.0,13430.0,13270.0,13390.0,208509,454390,455191
2019-12-20 00:00:00.000000000,1576771200000000000,13395.0,13450.0,13350.0,13400.0,193396,455191,454676
2019-12-23 00:00:00.000000000,1577030400000000000,13400.0,13475.0,13320.0,13340.0,231515,454676,460071
2019-12-24 00:00:00.000000000,1577116800000000000,13375.0,13445.0,13355.0,13380.0,177933,460071,460283
2019-12-25 00:00:00.000000000,1577203200000000000,13380.0,13405.0,13280.0,13315.0,143156,460283,459002
2019-12-26 00:00:00.000000000,1577289600000000000,13330.0,13425.0,13280.0,13415.0,139742,459002,457094
2019-12-27 00:00:00.000000000,1577376000000000000,13420.0,13710.0,13400.0,13645.0,548033,457094,540760
2019-12-30 00:00:00.000000000,1577635200000000000,13615.0,14085.0,13600.0,14005.0,724197,540760,583636
2019-12-31 00:00:00.000000000,1577721600000000000,14025.0,14070.0,13910.0,13980.0,415518,583636,583745
2020-01-02 00:00:00.000000000,1577894400000000000,13965.0,14270.0,13865.0,13975.0,585439,583745,584855
2020-01-03 00:00:00.000000000,1577980800000000000,14005.0,14130.0,13965.0,14015.0,316908,584855,580012
2020-01-06 00:00:00.000000000,1578240000000000000,13975.0,14130.0,13840.0,14070.0,404392,580012,581224
2020-01-07 00:00:00.000000000,1578326400000000000,14065.0,14260.0,14050.0,14215.0,462799,581224,602141
2020-01-08 00:00:00.000000000,1578412800000000000,14200.0,14225.0,14025.0,14165.0,347822,602141,598889
2020-01-09 00:00:00.000000000,1578499200000000000,14180.0,14380.0,14160.0,14260.0,557629,598889,609430
2020-01-10 00:00:00.000000000,1578585600000000000,14300.0,14365.0,14215.0,14285.0,277682,609430,608251
2020-01-13 00:00:00.000000000,1578844800000000000,14325.0,14445.0,14265.0,14430.0,340308,608251,615446
2020-01-14 00:00:00.000000000,1578931200000000000,14405.0,14450.0,14070.0,14160.0,399359,615446,602046
2020-01-15 00:00:00.000000000,1579017600000000000,14200.0,14240.0,13920.0,13930.0,396698,602046,588277
2020-01-16 00:00:00.000000000,1579104000000000000,13905.0,14110.0,13890.0,14020.0,297230,588277,589134
2020-01-17 00:00:00.000000000,1579190400000000000,13985.0,14080.0,13925.0,14030.0,212559,589134,582780
2020-01-20 00:00:00.000000000,1579449600000000000,14110.0,14175.0,13965.0,13995.0,266491,582780,580282
2020-01-21 00:00:00.000000000,1579536000000000000,14000.0,14075.0,13750.0,13795.0,338475,580282,561552
2020-01-22 00:00:00.000000000,1579622400000000000,13825.0,13855.0,13340.0,13705.0,547975,561552,536793
2020-01-23 00:00:00.000000000,1579708800000000000,13720.0,13730.0,13300.0,13440.0,360868,536793,519451
2020-02-03 00:00:00.000000000,1580659200000000000,12570.0,12890.0,12565.0,12565.0,276113,519451,495085
2020-02-04 00:00:00.000000000,1580745600000000000,12325.0,12810.0,12130.0,12620.0,297277,495085,494865
2020-02-05 00:00:00.000000000,1580832000000000000,12735.0,13030.0,12685.0,12950.0,373725,494865,498833
2020-02-06 00:00:00.000000000,1580918400000000000,12895.0,13200.0,12830.0,13120.0,387692,498833,514018
2020-02-07 00:00:00.000000000,1581004800000000000,13070.0,13145.0,13060.0,13135.0,180537,514018,512995
2020-02-10 00:00:00.000000000,1581264000000000000,13065.0,13110.0,13015.0,13075.0,176034,512995,516875
2020-02-11 00:00:00.000000000,1581350400000000000,13120.0,13190.0,13070.0,13125.0,211076,516875,512553
2020-02-12 00:00:00.000000000,1581436800000000000,13140.0,13175.0,12885.0,13070.0,273536,512553,497942
2020-02-13 00:00:00.000000000,1581523200000000000,13090.0,13150.0,12995.0,13045.0,204494,497942,490949
2020-02-14 00:00:00.000000000,1581609600000000000,12995.0,13055.0,12920.0,13030.0,235196,490949,487440
2020-02-17 00:00:00.000000000,1581868800000000000,13130.0,13510.0,13055.0,13510.0,636829,487440,513807
2020-02-18 00:00:00.000000000,1581955200000000000,13410.0,13415.0,13115.0,13180.0,484477,513807,479563
2020-02-19 00:00:00.000000000,1582041600000000000,13235.0,13315.0,13200.0,13260.0,236246,479563,475060
2020-02-20 00:00:00.000000000,1582128000000000000,13310.0,13375.0,13240.0,13325.0,223675,475060,475075
2020-02-21 00:00:00.000000000,1582214400000000000,13315.0,13375.0,13225.0,13265.0,234570,475075,474795
2020-02-24 00:00:00.000000000,1582473600000000000,13180.0,13230.0,12785.0,12935.0,406171,474795,470706
2020-02-25 00:00:00.000000000,1582560000000000000,12830.0,13045.0,12775.0,13015.0,323452,470706,474942
2020-02-26 00:00:00.000000000,1582646400000000000,12880.0,12940.0,12790.0,12805.0,238272,474942,470284
2020-02-27 00:00:00.000000000,1582732800000000000,12725.0,12790.0,12620.0,12625.0,229841,470284,463157
2020-02-28 00:00:00.000000000,1582819200000000000,12310.0,12410.0,12180.0,12180.0,390450,463157,441879
2020-03-02 00:00:00.000000000,1583078400000000000,12175.0,12550.0,12105.0,12390.0,344530,441879,424144
2020-03-03 00:00:00.000000000,1583164800000000000,12545.0,12715.0,12465.0,12520.0,412654,424144,424314
2020-03-04 00:00:00.000000000,1583251200000000000,12450.0,12515.0,12400.0,12490.0,232482,424314,422967
2020-03-05 00:00:00.000000000,1583337600000000000,12550.0,12865.0,12480.0,12770.0,417313,422967,424427
2020-03-06 00:00:00.000000000,1583424000000000000,12715.0,12750.0,12585.0,12600.0,366722,424427,414762
2020-03-09 00:00:00.000000000,1583683200000000000,12185.0,12325.0,12155.0,12175.0,391445,414762,412878
2020-03-10 00:00:00.000000000,1583769600000000000,12290.0,12545.0,12265.0,12450.0,319191,412878,403503
2020-03-11 00:00:00.000000000,1583856000000000000,12460.0,12510.0,12315.0,12325.0,209843,403503,398359
2020-03-12 00:00:00.000000000,1583942400000000000,12345.0,12380.0,12045.0,12150.0,394021,398359,406632
2020-03-13 00:00:00.000000000,1584028800000000000,11920.0,11980.0,11690.0,11775.0,577349,406632,401468
2020-03-16 00:00:00.000000000,1584288000000000000,11625.0,11705.0,11435.0,11435.0,384637,401468,402424
2020-03-17 00:00:00.000000000,1584374400000000000,11450.0,11615.0,11385.0,11560.0,351821,402424,395443
2020-03-18 00:00:00.000000000,1584460800000000000,11420.0,11675.0,11350.0,11530.0,378609,395443,362036
2020-03-19 00:00:00.000000000,1584547200000000000,11555.0,11560.0,11095.0,11095.0,303421,362036,355768
2020-03-20 00:00:00.000000000,1584633600000000000,11190.0,11210.0,10885.0,10990.0,480119,355768,333377
2020-03-23 00:00:00.000000000,1584892800000000000,10615.0,10650.0,10570.0,10570.0,104167,333377,341350
2020-03-24 00:00:00.000000000,1584979200000000000,10435.0,10480.0,9935.0,10360.0,637605,341350,328826
2020-03-25 00:00:00.000000000,1585065600000000000,10610.0,10695.0,10430.0,10695.0,443721,328826,323467
2020-03-26 00:00:00.000000000,1585152000000000000,10605.0,10880.0,10495.0,10645.0,500793,323467,312683
2020-03-27 00:00:00.000000000,1585238400000000000,10650.0,10850.0,10605.0,10720.0,341157,312683,299731
2020-03-30 00:00:00.000000000,1585497600000000000,10340.0,10525.0,10145.0,10410.0,319443,299731,288885
2020-03-31 00:00:00.000000000,1585584000000000000,10560.0,10650.0,10480.0,10540.0,227072,288885,271869
2020-04-01 00:00:00.000000000,1585670400000000000,10975.0,11050.0,10715.0,10740.0,324837,271869,287882
2020-04-02 00:00:00.000000000,1585756800000000000,10530.0,10970.0,10470.0,10895.0,406337,287882,300150
2020-04-03 00:00:00.000000000,1585843200000000000,10915.0,11080.0,10780.0,10875.0,337212,300150,304751
2020-04-07 00:00:00.000000000,1586188800000000000,11200.0,11300.0,11110.0,11180.0,280598,304751,306146
2020-04-08 00:00:00.000000000,1586275200000000000,11080.0,11750.0,11040.0,11505.0,704990,306146,344788
2020-04-09 00:00:00.000000000,1586361600000000000,11545.0,11630.0,11470.0,11515.0,343843,344788,357315
2020-04-10 00:00:00.000000000,1586448000000000000,11395.0,11685.0,11365.0,11535.0,376577,357315,362093
2020-04-13 00:00:00.000000000,1586707200000000000,11600.0,11700.0,11280.0,11340.0,373129,362093,366607
2020-04-14 00:00:00.000000000,1586793600000000000,11330.0,11550.0,11310.0,11415.0,335008,366607,368539
2020-04-15 00:00:00.000000000,1586880000000000000,11415.0,11520.0,11345.0,11380.0,281830,368539,372627
2020-04-16 00:00:00.000000000,1586966400000000000,11405.0,11460.0,11300.0,11310.0,250007,372627,363476
2020-04-17 00:00:00.000000000,1587052800000000000,11390.0,11545.0,11335.0,11400.0,330487,363476,371615
2020-04-20 00:00:00.000000000,1587312000000000000,11355.0,11545.0,11300.0,11520.0,313350,371615,375445
2020-04-21 00:00:00.000000000,1587398400000000000,11555.0,11630.0,11150.0,11165.0,457408,375445,375432
2020-04-22 00:00:00.000000000,1587484800000000000,11165.0,11325.0,10855.0,11295.0,536405,375432,374312
2020-04-23 00:00:00.000000000,1587571200000000000,11585.0,11745.0,11460.0,11695.0,598972,374312,375905
2020-04-24 00:00:00.000000000,1587657600000000000,11620.0,11650.0,11440.0,11460.0,404488,375905,377620
2020-04-27 00:00:00.000000000,1587916800000000000,11430.0,11630.0,11405.0,11465.0,317880,377620,381157
2020-04-28 00:00:00.000000000,1588003200000000000,11460.0,11485.0,11290.0,11400.0,326020,381157,390937
2020-04-29 00:00:00.000000000,1588089600000000000,11495.0,11540.0,11435.0,11450.0,241967,390937,384924
2020-04-30 00:00:00.000000000,1588176000000000000,11560.0,11670.0,11520.0,11650.0,240167,384924,358522
2020-05-06 00:00:00.000000000,1588694400000000000,11320.0,11400.0,11170.0,11335.0,314516,358522,374409
2020-05-07 00:00:00.000000000,1588780800000000000,11320.0,11600.0,11285.0,11540.0,465645,374409,387022
2020-05-08 00:00:00.000000000,1588867200000000000,11580.0,11830.0,11560.0,11655.0,739089,387022,404579
2020-05-11 00:00:00.000000000,1589126400000000000,11720.0,11790.0,11565.0,11620.0,449986,404579,411149
2020-05-12 00:00:00.000000000,1589212800000000000,11595.0,11730.0,11500.0,11535.0,391601,411149,403387
2020-05-13 00:00:00.000000000,1589299200000000000,11625.0,11655.0,11425.0,11550.0,440255,403387,400949
2020-05-14 00:00:00.000000000,1589385600000000000,11550.0,11615.0,11440.0,11490.0,285023,400949,398319
2020-05-15 00:00:00.000000000,1589472000000000000,11490.0,11670.0,11435.0,11645.0,404794,398319,390103
2020-05-18 00:00:00.000000000,1589731200000000000,11700.0,11800.0,11530.0,11590.0,577106,390103,394600
2020-05-19 00:00:00.000000000,1589817600000000000,11640.0,11905.0,11585.0,11730.0,761102,394600,409847
2020-05-20 00:00:00.000000000,1589904000000000000,11750.0,11955.0,11715.0,11800.0,635286,409847,415770
2020-05-21 00:00:00.000000000,1589990400000000000,11830.0,11860.0,11725.0,11790.0,456207,415770,413900
2020-05-22 00:00:00.000000000,1590076800000000000,11820.0,11860.0,11550.0,11580.0,550170,413900,405249
2020-05-25 00:00:00.000000000,1590336000000000000,11580.0,11635.0,11455.0,11620.0,410622,405249,390578
2020-05-26 00:00:00.000000000,1590422400000000000,11625.0,11685.0,11570.0,11630.0,308457,390578,391154
2020-05-27 00:00:00.000000000,1590508800000000000,11725.0,11735.0,11585.0,11605.0,415665,391154,394852
2020-05-28 00:00:00.000000000,1590595200000000000,11610.0,11630.0,11490.0,11560.0,414484,394852,402348
2020-05-29 00:00:00.000000000,1590681600000000000,11565.0,11580.0,11470.0,11480.0,315622,402348,409820
2020-06-01 00:00:00.000000000,1590940800000000000,11450.0,11720.0,11400.0,11695.0,520604,409820,375038
2020-06-02 00:00:00.000000000,1591027200000000000,11655.0,11845.0,11625.0,11740.0,477443,375038,377021
2020-06-03 00:00:00.000000000,1591113600000000000,11775.0,11800.0,11710.0,11785.0,311167,377021,376915
2020-06-04 00:00:00.000000000,1591200000000000000,11800.0,11840.0,11670.0,11780.0,394316,376915,374282
2020-06-05 00:00:00.000000000,1591286400000000000,11745.0,12045.0,11730.0,11985.0,813876,374282,411214
2020-06-08 00:00:00.000000000,1591545600000000000,11985.0,12155.0,11935.0,11985.0,547674,411214,403532
2020-06-09 00:00:00.000000000,1591632000000000000,11985.0,12150.0,11900.0,12095.0,453069,403532,405502
2020-06-10 00:00:00.000000000,1591718400000000000,12045.0,12085.0,11990.0,12020.0,319459,405502,398961
2020-06-11 00:00:00.000000000,1591804800000000000,12025.0,12060.0,11850.0,11975.0,458235,398961,387024
2020-06-12 00:00:00.000000000,1591891200000000000,11910.0,11965.0,11790.0,11855.0,358162,387024,377839
2020-06-15 00:00:00.000000000,1592150400000000000,11865.0,11955.0,11700.0,11715.0,382097,377839,375143
2020-06-16 00:00:00.000000000,1592236800000000000,11715.0,11860.0,11685.0,11835.0,241780,375143,363038
2020-06-17 00:00:00.000000000,1592323200000000000,11885.0,11925.0,11755.0,11840.0,282408,363038,362732
2020-06-18 00:00:00.000000000,1592409600000000000,11840.0,11910.0,11820.0,11890.0,200462,362732,355562
2020-06-19 00:00:00.000000000,1592496000000000000,11885.0,11950.0,11845.0,11910.0,256469,355562,358467
2020-06-22 00:00:00.000000000,1592755200000000000,11920.0,11930.0,11720.0,11730.0,303686,358467,389615
2020-06-23 00:00:00.000000000,1592841600000000000,11720.0,11780.0,11655.0,11670.0,287775,389615,396620
2020-06-24 00:00:00.000000000,1592928000000000000,11695.0,11720.0,11625.0,11650.0,207397,396620,386641
2020-06-29 00:00:00.000000000,1593360000000000000,11640.0,11755.0,11600.0,11665.0,222237,386641,384281
2020-06-30 00:00:00.000000000,1593446400000000000,11680.0,11755.0,11655.0,11675.0,234299,384281,379093
2020-07-01 00:00:00.000000000,1593532800000000000,11690.0,11820.0,11650.0,11785.0,290179,379093,365743
2020-07-02 00:00:00.000000000,1593619200000000000,11770.0,11945.0,11750.0,11890.0,356862,365743,356244
2020-07-03 00:00:00.000000000,1593705600000000000,11915.0,12015.0,11865.0,11950.0,313056,356244,349293
2020-07-06 00:00:00.000000000,1593964800000000000,11960.0,12045.0,11895.0,12025.0,287377,349293,350834
2020-07-07 00:00:00.000000000,1594051200000000000,12060.0,12065.0,11860.0,11950.0,306634,350834,336907
2020-07-08 00:00:00.000000000,1594137600000000000,11955.0,12005.0,11880.0,11925.0,257530,336907,341565
2020-07-09 00:00:00.000000000,1594224000000000000,11940.0,12135.0,11925.0,12110.0,390180,341565,337883
2020-07-10 00:00:00.000000000,1594310400000000000,12175.0,12250.0,11970.0,12055.0,559009,337883,328983
2020-07-13 00:00:00.000000000,1594569600000000000,12060.0,12200.0,12030.0,12130.0,320738,328983,329709
2020-07-14 00:00:00.000000000,1594656000000000000,12110.0,12160.0,11945.0,11995.0,321064,329709,322098
2020-07-15 00:00:00.000000000,1594742400000000000,11990.0,12105.0,11975.0,12080.0,264526,322098,314365
2020-07-16 00:00:00.000000000,1594828800000000000,12105.0,12120.0,11915.0,11950.0,277984,314365,309315
2020-07-17 00:00:00.000000000,1594915200000000000,11940.0,12060.0,11925.0,11945.0,237166,309315,303624
2020-07-20 00:00:00.000000000,1595174400000000000,11940.0,11985.0,11875.0,11980.0,211147,303624,297637
2020-07-21 00:00:00.000000000,1595260800000000000,12000.0,12140.0,11995.0,12080.0,291352,297637,296049
2020-07-22 00:00:00.000000000,1595347200000000000,12090.0,12425.0,12060.0,12165.0,643488,296049,318998
2020-07-23 00:00:00.000000000,1595433600000000000,12140.0,12215.0,12030.0,12070.0,343734,318998,304344
2020-07-24 00:00:00.000000000,1595520000000000000,12065.0,12135.0,11950.0,12010.0,374368,304344,288255
2020-07-27 00:00:00.000000000,1595779200000000000,11970.0,11995.0,11890.0,11935.0,284529,288255,294961
2020-07-28 00:00:00.000000000,1595865600000000000,11960.0,12055.0,11930.0,11965.0,237865,294961,291427
2020-07-29 00:00:00.000000000,1595952000000000000,11955.0,12090.0,11915.0,12070.0,210017,291427,287523
2020-07-30 00:00:00.000000000,1596038400000000000,12080.0,12170.0,12025.0,12060.0,336321,287523,272007
2020-07-31 00:00:00.000000000,1596124800000000000,12050.0,12090.0,11925.0,12010.0,301850,272007,265838
2020-08-03 00:00:00.000000000,1596384000000000000,12035.0,12170.0,11950.0,12125.0,282208,265838,261044
2020-08-04 00:00:00.000000000,1596470400000000000,12165.0,12190.0,12025.0,12055.0,216860,261044,258986
2020-08-05 00:00:00.000000000,1596556800000000000,12075.0,12145.0,12050.0,12070.0,181742,258986,251901
2020-08-06 00:00:00.000000000,1596643200000000000,12110.0,12280.0,12055.0,12275.0,322202,251901,241966
2020-08-07 00:00:00.000000000,1596729600000000000,12280.0,12525.0,12240.0,12340.0,469365,241966,217663
2020-08-10 00:00:00.000000000,1596988800000000000,12345.0,12375.0,12120.0,12140.0,269479,217663,192761
2020-08-11 00:00:00.000000000,1597075200000000000,12765.0,12825.0,12720.0,12755.0,154850,192761,269180
2020-08-12 00:00:00.000000000,1597161600000000000,12750.0,12915.0,12730.0,12905.0,330026,269180,294341
2020-08-13 00:00:00.000000000,1597248000000000000,12930.0,12940.0,12735.0,12790.0,219967,294341,297453
2020-08-14 00:00:00.000000000,1597334400000000000,12795.0,12865.0,12745.0,12840.0,200131,297453,300620
2020-08-17 00:00:00.000000000,1597593600000000000,12850.0,12950.0,12785.0,12920.0,273578,300620,324535
2020-08-18 00:00:00.000000000,1597680000000000000,12910.0,12970.0,12870.0,12900.0,235196,324535,335434
2020-08-19 00:00:00.000000000,1597766400000000000,12895.0,12930.0,12810.0,12830.0,213179,335434,335458
2020-08-20 00:00:00.000000000,1597852800000000000,12845.0,12870.0,12755.0,12850.0,180686,335458,329329
2020-08-21 00:00:00.000000000,1597939200000000000,12850.0,12950.0,12795.0,12930.0,278615,329329,338651
2020-08-24 00:00:00.000000000,1598198400000000000,12915.0,12990.0,12840.0,12945.0,262465,338651,344292
2020-08-25 00:00:00.000000000,1598284800000000000,13060.0,13115.0,12920.0,12950.0,288602,344292,352068
2020-08-26 00:00:00.000000000,1598371200000000000,12970.0,13005.0,12910.0,12985.0,190524,352068,356476
2020-08-27 00:00:00.000000000,1598457600000000000,12995.0,13040.0,12945.0,12985.0,190156,356476,362132
2020-08-28 00:00:00.000000000,1598544000000000000,12965.0,13030.0,12940.0,13030.0,203104,362132,368552
2020-08-31 00:00:00.000000000,1598803200000000000,13015.0,13180.0,13005.0,13125.0,350462,368552,382759
2020-09-01 00:00:00.000000000,1598889600000000000,13130.0,13150.0,13040.0,13135.0,185617,382759,382148
2020-09-02 00:00:00.000000000,1598976000000000000,13165.0,13180.0,13085.0,13125.0,217289,382148,386219
2020-09-03 00:00:00.000000000,1599062400000000000,13085.0,13105.0,12985.0,13025.0,257021,386219,373553
2020-09-04 00:00:00.000000000,1599148800000000000,12995.0,13040.0,12820.0,12870.0,302225,373553,375597
