datetime,datetime_nano,KQ.m@CZCE.SM.open,KQ.m@CZCE.SM.high,KQ.m@CZCE.SM.low,KQ.m@CZCE.SM.close,KQ.m@CZCE.SM.volume,KQ.m@CZCE.SM.open_oi,KQ.m@CZCE.SM.close_oi
2018-02-13 00:00:00.000000000,1518451200000000000,7776.0,7850.0,7760.0,7816.0,43317,46272,43500
2018-02-14 00:00:00.000000000,1518537600000000000,7856.0,8020.0,7836.0,7920.0,95485,43500,51255
2018-02-22 00:00:00.000000000,1519228800000000000,7942.0,7968.0,7870.0,7926.0,30600,51255,46460
2018-02-23 00:00:00.000000000,1519315200000000000,7946.0,8046.0,7916.0,8006.0,67060,46460,59717
2018-02-26 00:00:00.000000000,1519574400000000000,8046.0,8136.0,7932.0,7986.0,61517,59717,56093
2018-02-27 00:00:00.000000000,1519660800000000000,7982.0,8050.0,7950.0,8048.0,42057,56093,58962
2018-02-28 00:00:00.000000000,1519747200000000000,8032.0,8172.0,8022.0,8152.0,82144,58962,74937
2018-03-01 00:00:00.000000000,1519833600000000000,8160.0,8200.0,8120.0,8190.0,71159,74937,77191
2018-03-02 00:00:00.000000000,1519920000000000000,8162.0,8170.0,8070.0,8106.0,60054,77191,70474
2018-03-05 00:00:00.000000000,1520179200000000000,8058.0,8070.0,7938.0,7974.0,82117,70474,65236
2018-03-06 00:00:00.000000000,1520265600000000000,8010.0,8150.0,7984.0,8090.0,69443,65236,69228
2018-03-07 00:00:00.000000000,1520352000000000000,8080.0,8100.0,7842.0,7850.0,130167,69228,70092
2018-03-08 00:00:00.000000000,1520438400000000000,7846.0,7876.0,7750.0,7812.0,81804,70092,67229
2018-03-09 00:00:00.000000000,1520524800000000000,7804.0,7810.0,7474.0,7670.0,149516,67229,72162
2018-03-12 00:00:00.000000000,1520784000000000000,7716.0,7854.0,7684.0,7748.0,115792,72162,74039
2018-03-13 00:00:00.000000000,1520870400000000000,7752.0,7810.0,7690.0,7766.0,77884,74039,73085
2018-03-14 00:00:00.000000000,1520956800000000000,7752.0,7798.0,7610.0,7742.0,132930,73085,74479
2018-03-15 00:00:00.000000000,1521043200000000000,7716.0,7720.0,7600.0,7634.0,90704,74479,71071
2018-03-16 00:00:00.000000000,1521129600000000000,7592.0,7722.0,7582.0,7674.0,64835,71071,70701
2018-03-19 00:00:00.000000000,1521388800000000000,7628.0,7698.0,7580.0,7636.0,86669,70701,73138
2018-03-20 00:00:00.000000000,1521475200000000000,7628.0,7680.0,7410.0,7578.0,152965,73138,81516
2018-03-21 00:00:00.000000000,1521561600000000000,7606.0,7648.0,7480.0,7514.0,66955,81516,71614
2018-03-22 00:00:00.000000000,1521648000000000000,7538.0,7588.0,7498.0,7534.0,52135,71614,73256
2018-03-23 00:00:00.000000000,1521734400000000000,7388.0,7444.0,7114.0,7376.0,153613,73256,84654
2018-03-26 00:00:00.000000000,1521993600000000000,7388.0,7426.0,7304.0,7360.0,62396,84654,82280
2018-03-27 00:00:00.000000000,1522080000000000000,7386.0,7424.0,7320.0,7394.0,93428,82280,89051
2018-03-28 00:00:00.000000000,1522166400000000000,7346.0,7458.0,7334.0,7414.0,73500,89051,87361
2018-03-29 00:00:00.000000000,1522252800000000000,7410.0,7412.0,7342.0,7394.0,68803,87361,84256
2018-03-30 00:00:00.000000000,1522339200000000000,7408.0,7618.0,7404.0,7582.0,92083,84256,82391
2018-04-02 00:00:00.000000000,1522598400000000000,7626.0,7660.0,7490.0,7542.0,64094,82391,73674
2018-04-03 00:00:00.000000000,1522684800000000000,7552.0,7558.0,7470.0,7512.0,44594,73674,70195
2018-04-04 00:00:00.000000000,1522771200000000000,7502.0,7510.0,7374.0,7482.0,66379,70195,74258
2018-04-09 00:00:00.000000000,1523203200000000000,7456.0,7550.0,7410.0,7540.0,36613,74258,69576
2018-04-10 00:00:00.000000000,1523289600000000000,7548.0,7612.0,7524.0,7610.0,47828,69576,63767
2018-04-11 00:00:00.000000000,1523376000000000000,7640.0,7658.0,7452.0,7466.0,56751,63767,62409
2018-04-12 00:00:00.000000000,1523462400000000000,7478.0,7546.0,7432.0,7514.0,39891,62409,58334
2018-04-13 00:00:00.000000000,1523548800000000000,7494.0,7866.0,7478.0,7838.0,142376,58334,58822
2018-04-16 00:00:00.000000000,1523808000000000000,7800.0,7806.0,7680.0,7706.0,43117,58822,44557
2018-04-17 00:00:00.000000000,1523894400000000000,7686.0,7996.0,7660.0,7874.0,88564,44557,46724
2018-04-18 00:00:00.000000000,1523980800000000000,7908.0,7946.0,7820.0,7880.0,45681,46724,39923
2018-04-19 00:00:00.000000000,1524067200000000000,7940.0,7940.0,7820.0,7846.0,35814,39923,38172
2018-04-20 00:00:00.000000000,1524153600000000000,7796.0,7828.0,7606.0,7676.0,50725,38172,29243
2018-04-23 00:00:00.000000000,1524412800000000000,7694.0,7758.0,7672.0,7724.0,24107,29243,23803
2018-04-24 00:00:00.000000000,1524499200000000000,7698.0,7894.0,7678.0,7718.0,44088,23803,17520
2018-04-25 00:00:00.000000000,1524585600000000000,7442.0,7498.0,7400.0,7462.0,39473,17520,33684
2018-04-26 00:00:00.000000000,1524672000000000000,7438.0,7648.0,7400.0,7524.0,93525,33684,44202
2018-04-27 00:00:00.000000000,1524758400000000000,7532.0,7570.0,7340.0,7370.0,76851,44202,41091
2018-05-02 00:00:00.000000000,1525190400000000000,7368.0,7406.0,7270.0,7350.0,43277,41091,40805
2018-05-03 00:00:00.000000000,1525276800000000000,7352.0,7426.0,7304.0,7326.0,48529,40805,39769
2018-05-04 00:00:00.000000000,1525363200000000000,7300.0,7368.0,7280.0,7332.0,36000,39769,40096
2018-05-07 00:00:00.000000000,1525622400000000000,7340.0,7390.0,7206.0,7248.0,80179,40096,49769
2018-05-08 00:00:00.000000000,1525708800000000000,7260.0,7278.0,7142.0,7162.0,47122,49769,43740
2018-05-09 00:00:00.000000000,1525795200000000000,7126.0,7214.0,7100.0,7110.0,54540,43740,45937
2018-05-10 00:00:00.000000000,1525881600000000000,7120.0,7140.0,7052.0,7084.0,44745,45937,45722
2018-05-11 00:00:00.000000000,1525968000000000000,7102.0,7180.0,7086.0,7106.0,56732,45722,48430
2018-05-14 00:00:00.000000000,1526227200000000000,7120.0,7270.0,7116.0,7250.0,69425,48430,53847
2018-05-15 00:00:00.000000000,1526313600000000000,7270.0,7376.0,7232.0,7318.0,67182,53847,48860
2018-05-16 00:00:00.000000000,1526400000000000000,7316.0,7724.0,7284.0,7586.0,135047,48860,59151
2018-05-17 00:00:00.000000000,1526486400000000000,7586.0,7596.0,7448.0,7516.0,60815,59151,49917
2018-05-18 00:00:00.000000000,1526572800000000000,7546.0,7636.0,7468.0,7562.0,59279,49917,54631
2018-05-21 00:00:00.000000000,1526832000000000000,7562.0,7692.0,7440.0,7522.0,61105,54631,55117
2018-05-22 00:00:00.000000000,1526918400000000000,7556.0,7644.0,7504.0,7608.0,64681,55117,58971
2018-05-23 00:00:00.000000000,1527004800000000000,7580.0,7634.0,7394.0,7434.0,87906,58971,58589
2018-05-24 00:00:00.000000000,1527091200000000000,7444.0,7478.0,7300.0,7342.0,63147,58589,52387
2018-05-25 00:00:00.000000000,1527177600000000000,7400.0,7450.0,7302.0,7324.0,55988,52387,55559
2018-05-28 00:00:00.000000000,1527436800000000000,7360.0,7428.0,7350.0,7402.0,37120,55559,49463
2018-05-29 00:00:00.000000000,1527523200000000000,7414.0,7600.0,7374.0,7540.0,75191,49463,56824
2018-05-30 00:00:00.000000000,1527609600000000000,7518.0,7594.0,7462.0,7544.0,56153,56824,52830
2018-05-31 00:00:00.000000000,1527696000000000000,7576.0,7650.0,7494.0,7526.0,54902,52830,55906
2018-06-01 00:00:00.000000000,1527782400000000000,7564.0,7722.0,7552.0,7620.0,74863,55906,62275
2018-06-04 00:00:00.000000000,1528041600000000000,7660.0,7712.0,7590.0,7618.0,43265,62275,58733
2018-06-05 00:00:00.000000000,1528128000000000000,7612.0,7628.0,7502.0,7544.0,41116,58733,57278
2018-06-06 00:00:00.000000000,1528214400000000000,7580.0,7654.0,7570.0,7584.0,44598,57278,54933
2018-06-07 00:00:00.000000000,1528300800000000000,7616.0,7634.0,7530.0,7574.0,39547,54933,56617
2018-06-08 00:00:00.000000000,1528387200000000000,7562.0,7806.0,7554.0,7742.0,143217,56617,80180
2018-06-11 00:00:00.000000000,1528646400000000000,7806.0,7900.0,7774.0,7854.0,87460,80180,78582
2018-06-12 00:00:00.000000000,1528732800000000000,7856.0,7886.0,7786.0,7872.0,51080,78582,78664
2018-06-13 00:00:00.000000000,1528819200000000000,7846.0,7964.0,7798.0,7852.0,64229,78664,77664
2018-06-14 00:00:00.000000000,1528905600000000000,7850.0,8044.0,7810.0,7944.0,103948,77664,87384
2018-06-15 00:00:00.000000000,1528992000000000000,7950.0,7964.0,7864.0,7964.0,48441,87384,80954
2018-06-19 00:00:00.000000000,1529337600000000000,7972.0,8168.0,7822.0,7890.0,98395,80954,84690
2018-06-20 00:00:00.000000000,1529424000000000000,7932.0,8030.0,7850.0,8028.0,66306,84690,88373
2018-06-21 00:00:00.000000000,1529510400000000000,8048.0,8152.0,8010.0,8080.0,113627,88373,99537
2018-06-22 00:00:00.000000000,1529596800000000000,8090.0,8116.0,8028.0,8068.0,92465,99537,90040
2018-06-25 00:00:00.000000000,1529856000000000000,8140.0,8160.0,8030.0,8126.0,80163,90040,99601
2018-06-26 00:00:00.000000000,1529942400000000000,8118.0,8230.0,7976.0,8038.0,185154,99601,111082
2018-06-27 00:00:00.000000000,1530028800000000000,8110.0,8122.0,8034.0,8068.0,62640,111082,104421
2018-06-28 00:00:00.000000000,1530115200000000000,8150.0,8176.0,8044.0,8124.0,77476,104421,104477
2018-06-29 00:00:00.000000000,1530201600000000000,8148.0,8200.0,8102.0,8180.0,87871,104477,102998
2018-07-02 00:00:00.000000000,1530460800000000000,8168.0,8174.0,8050.0,8078.0,69835,102998,96576
2018-07-03 00:00:00.000000000,1530547200000000000,8062.0,8076.0,7876.0,7934.0,101665,96576,93011
2018-07-04 00:00:00.000000000,1530633600000000000,7934.0,7940.0,7802.0,7820.0,90075,93011,87149
2018-07-05 00:00:00.000000000,1530720000000000000,7780.0,7840.0,7730.0,7822.0,56942,87149,81395
2018-07-06 00:00:00.000000000,1530806400000000000,7828.0,7848.0,7728.0,7818.0,66355,81395,83364
2018-07-09 00:00:00.000000000,1531065600000000000,7822.0,7868.0,7780.0,7850.0,40740,83364,77924
2018-07-10 00:00:00.000000000,1531152000000000000,7878.0,7890.0,7762.0,7766.0,61780,77924,79157
2018-07-11 00:00:00.000000000,1531238400000000000,7720.0,7844.0,7656.0,7732.0,61241,79157,71101
2018-07-12 00:00:00.000000000,1531324800000000000,7784.0,8014.0,7762.0,7996.0,103875,71101,83886
2018-07-13 00:00:00.000000000,1531411200000000000,7986.0,8008.0,7922.0,7946.0,54180,83886,73243
2018-07-16 00:00:00.000000000,1531670400000000000,7944.0,7982.0,7888.0,7892.0,53355,73243,70267
2018-07-17 00:00:00.000000000,1531756800000000000,7862.0,7874.0,7748.0,7764.0,68843,70267,71673
2018-07-18 00:00:00.000000000,1531843200000000000,7772.0,7824.0,7764.0,7804.0,33402,71673,68446
2018-07-19 00:00:00.000000000,1531929600000000000,7856.0,7870.0,7752.0,7776.0,46724,68446,69254
2018-07-20 00:00:00.000000000,1532016000000000000,7786.0,7908.0,7776.0,7890.0,63091,69254,67271
2018-07-23 00:00:00.000000000,1532275200000000000,7900.0,7930.0,7848.0,7902.0,43186,67271,62540
2018-07-24 00:00:00.000000000,1532361600000000000,7898.0,8114.0,7860.0,8070.0,96247,62540,73023
2018-07-25 00:00:00.000000000,1532448000000000000,8100.0,8108.0,8034.0,8068.0,38968,73023,64420
2018-07-26 00:00:00.000000000,1532534400000000000,8078.0,8180.0,8064.0,8120.0,52167,64420,66296
2018-07-27 00:00:00.000000000,1532620800000000000,8144.0,8210.0,8014.0,8036.0,67645,66296,59405
2018-07-30 00:00:00.000000000,1532880000000000000,8060.0,8156.0,8056.0,8134.0,41014,59405,57009
2018-07-31 00:00:00.000000000,1532966400000000000,8124.0,8312.0,8118.0,8244.0,70671,57009,59709
2018-08-01 00:00:00.000000000,1533052800000000000,8250.0,8262.0,8152.0,8170.0,46160,59709,49195
2018-08-02 00:00:00.000000000,1533139200000000000,8174.0,8284.0,8122.0,8250.0,47924,49195,52676
2018-08-03 00:00:00.000000000,1533225600000000000,8270.0,8544.0,8256.0,8434.0,72912,52676,55786
2018-08-06 00:00:00.000000000,1533484800000000000,8486.0,8908.0,8430.0,8738.0,95830,55786,54384
2018-08-07 00:00:00.000000000,1533571200000000000,8740.0,8790.0,8476.0,8560.0,66748,54384,49975
2018-08-08 00:00:00.000000000,1533657600000000000,8542.0,8786.0,8506.0,8628.0,69265,49975,50648
2018-08-09 00:00:00.000000000,1533744000000000000,8602.0,8672.0,8550.0,8606.0,35096,50648,43469
2018-08-10 00:00:00.000000000,1533830400000000000,8602.0,8808.0,8590.0,8630.0,44703,43469,44607
2018-08-13 00:00:00.000000000,1534089600000000000,8648.0,8800.0,8506.0,8752.0,59185,44607,42590
2018-08-14 00:00:00.000000000,1534176000000000000,8782.0,8832.0,8674.0,8692.0,26972,42590,36088
2018-08-15 00:00:00.000000000,1534262400000000000,8700.0,8756.0,8618.0,8620.0,29778,36088,32164
2018-08-16 00:00:00.000000000,1534348800000000000,8518.0,8788.0,8450.0,8728.0,82113,32164,61664
2018-08-17 00:00:00.000000000,1534435200000000000,8734.0,9058.0,8730.0,9004.0,126817,61664,83204
2018-08-20 00:00:00.000000000,1534694400000000000,9004.0,9094.0,8792.0,8958.0,114076,83204,80505
2018-08-21 00:00:00.000000000,1534780800000000000,8946.0,8950.0,8514.0,8626.0,133350,80505,75493
2018-08-22 00:00:00.000000000,1534867200000000000,8680.0,8840.0,8674.0,8750.0,83724,75493,71172
2018-08-23 00:00:00.000000000,1534953600000000000,8742.0,8918.0,8680.0,8686.0,119651,71172,77159
2018-08-24 00:00:00.000000000,1535040000000000000,8700.0,8750.0,8540.0,8622.0,101406,77159,67660
2018-08-27 00:00:00.000000000,1535299200000000000,8642.0,8694.0,8500.0,8522.0,56616,67660,68649
2018-08-28 00:00:00.000000000,1535385600000000000,8546.0,8664.0,8400.0,8612.0,103262,68649,74842
2018-08-29 00:00:00.000000000,1535472000000000000,8606.0,8730.0,8558.0,8592.0,86147,74842,66108
2018-08-30 00:00:00.000000000,1535558400000000000,8580.0,8588.0,8424.0,8508.0,82325,66108,72572
2018-08-31 00:00:00.000000000,1535644800000000000,8514.0,8546.0,8330.0,8380.0,80074,72572,68013
2018-09-03 00:00:00.000000000,1535904000000000000,8396.0,8450.0,8340.0,8400.0,49159,68013,70803
2018-09-04 00:00:00.000000000,1535990400000000000,8394.0,8414.0,8276.0,8308.0,50354,70803,68448
2018-09-05 00:00:00.000000000,1536076800000000000,8348.0,8450.0,8322.0,8358.0,48218,68448,70638
2018-09-06 00:00:00.000000000,1536163200000000000,8376.0,8386.0,8254.0,8274.0,54628,70638,71738
2018-09-07 00:00:00.000000000,1536249600000000000,8328.0,8440.0,8276.0,8314.0,73686,71738,73905
2018-09-10 00:00:00.000000000,1536508800000000000,8368.0,8488.0,8330.0,8430.0,59073,73905,72610
2018-09-11 00:00:00.000000000,1536595200000000000,8356.0,8374.0,8268.0,8276.0,75508,72610,70012
2018-09-12 00:00:00.000000000,1536681600000000000,8288.0,8320.0,8136.0,8228.0,76433,70012,68363
2018-09-13 00:00:00.000000000,1536768000000000000,8252.0,8288.0,8212.0,8278.0,39741,68363,64599
2018-09-14 00:00:00.000000000,1536854400000000000,8272.0,8388.0,8230.0,8344.0,70274,64599,72736
2018-09-17 00:00:00.000000000,1537113600000000000,8364.0,8386.0,8218.0,8248.0,57932,72736,62029
2018-09-18 00:00:00.000000000,1537200000000000000,8264.0,8536.0,8254.0,8462.0,123567,62029,82277
2018-09-19 00:00:00.000000000,1537286400000000000,8472.0,8524.0,8404.0,8452.0,53856,82277,70400
2018-09-20 00:00:00.000000000,1537372800000000000,8474.0,8506.0,8388.0,8438.0,55012,70400,66802
2018-09-21 00:00:00.000000000,1537459200000000000,8476.0,8638.0,8454.0,8568.0,95265,66802,80336
2018-09-25 00:00:00.000000000,1537804800000000000,8578.0,8590.0,8456.0,8554.0,56783,80336,71728
2018-09-26 00:00:00.000000000,1537891200000000000,8530.0,8608.0,8464.0,8526.0,52486,71728,69323
2018-09-27 00:00:00.000000000,1537977600000000000,8546.0,8556.0,8422.0,8450.0,47388,69323,65304
2018-09-28 00:00:00.000000000,1538064000000000000,8364.0,8496.0,8304.0,8342.0,57990,65304,57053
2018-10-08 00:00:00.000000000,1538928000000000000,8334.0,8404.0,8146.0,8256.0,69078,57053,62022
2018-10-09 00:00:00.000000000,1539014400000000000,8288.0,8336.0,8240.0,8306.0,42952,62022,64958
2018-10-10 00:00:00.000000000,1539100800000000000,8342.0,8500.0,8330.0,8392.0,72476,64958,67801
2018-10-11 00:00:00.000000000,1539187200000000000,8304.0,8426.0,8256.0,8330.0,49945,67801,58403
2018-10-12 00:00:00.000000000,1539273600000000000,8332.0,8566.0,8332.0,8538.0,84418,58403,73472
2018-10-15 00:00:00.000000000,1539532800000000000,8560.0,8596.0,8508.0,8548.0,58458,73472,68700
2018-10-16 00:00:00.000000000,1539619200000000000,8520.0,8694.0,8464.0,8656.0,117137,68700,83184
2018-10-17 00:00:00.000000000,1539705600000000000,8696.0,8788.0,8636.0,8644.0,75123,83184,73712
2018-10-18 00:00:00.000000000,1539792000000000000,8592.0,8740.0,8536.0,8664.0,68071,73712,76669
2018-10-19 00:00:00.000000000,1539878400000000000,8664.0,8750.0,8650.0,8712.0,63526,76669,76650
2018-10-22 00:00:00.000000000,1540137600000000000,8758.0,8880.0,8704.0,8790.0,83224,76650,88303
2018-10-23 00:00:00.000000000,1540224000000000000,8798.0,8800.0,8622.0,8668.0,72187,88303,80223
2018-10-24 00:00:00.000000000,1540310400000000000,8682.0,8756.0,8610.0,8744.0,82173,80223,86848
2018-10-25 00:00:00.000000000,1540396800000000000,8730.0,8812.0,8662.0,8800.0,74001,86848,84677
2018-10-26 00:00:00.000000000,1540483200000000000,8812.0,8868.0,8784.0,8838.0,65405,84677,89968
2018-10-29 00:00:00.000000000,1540742400000000000,8824.0,8928.0,8732.0,8780.0,96918,89968,93671
2018-10-30 00:00:00.000000000,1540828800000000000,8774.0,8830.0,8686.0,8772.0,78615,93671,88547
2018-10-31 00:00:00.000000000,1540915200000000000,8732.0,8758.0,8668.0,8748.0,68151,88547,89304
2018-11-01 00:00:00.000000000,1541001600000000000,8726.0,8780.0,8656.0,8672.0,69527,89304,90823
2018-11-02 00:00:00.000000000,1541088000000000000,8698.0,8702.0,8502.0,8622.0,112625,90823,91001
2018-11-05 00:00:00.000000000,1541347200000000000,8628.0,8666.0,8560.0,8600.0,54439,91001,83917
2018-11-06 00:00:00.000000000,1541433600000000000,8632.0,8748.0,8558.0,8676.0,82277,83917,86773
2018-11-07 00:00:00.000000000,1541520000000000000,8622.0,8648.0,8532.0,8618.0,89570,86773,83281
2018-11-08 00:00:00.000000000,1541606400000000000,8622.0,8654.0,8450.0,8598.0,126536,83281,91786
2018-11-09 00:00:00.000000000,1541692800000000000,8604.0,8626.0,8550.0,8582.0,66633,91786,79821
2018-11-12 00:00:00.000000000,1541952000000000000,8510.0,8566.0,8322.0,8354.0,150459,79821,105462
2018-11-13 00:00:00.000000000,1542038400000000000,8418.0,8440.0,8300.0,8376.0,83848,105462,96759
2018-11-14 00:00:00.000000000,1542124800000000000,8340.0,8540.0,8330.0,8470.0,94226,96759,97832
2018-11-15 00:00:00.000000000,1542211200000000000,8470.0,8500.0,8414.0,8490.0,66194,97832,90757
2018-11-16 00:00:00.000000000,1542297600000000000,8552.0,8766.0,8520.0,8762.0,137890,90757,93570
2018-11-19 00:00:00.000000000,1542556800000000000,8716.0,8770.0,8690.0,8742.0,62485,93570,87817
2018-11-20 00:00:00.000000000,1542643200000000000,8728.0,8736.0,8650.0,8690.0,77749,87817,89820
2018-11-21 00:00:00.000000000,1542729600000000000,8452.0,8646.0,8420.0,8638.0,104473,89820,81195
2018-11-22 00:00:00.000000000,1542816000000000000,8612.0,8686.0,8442.0,8492.0,91182,81195,84306
2018-11-23 00:00:00.000000000,1542902400000000000,8488.0,8520.0,8392.0,8446.0,91395,84306,88480
2018-11-26 00:00:00.000000000,1543161600000000000,8348.0,8374.0,7940.0,7940.0,145631,88480,91777
2018-11-27 00:00:00.000000000,1543248000000000000,7974.0,8082.0,7514.0,7840.0,248468,91777,108591
2018-11-28 00:00:00.000000000,1543334400000000000,7838.0,7980.0,7762.0,7902.0,128447,108591,105449
2018-11-29 00:00:00.000000000,1543420800000000000,7948.0,8048.0,7900.0,8020.0,105360,105449,93694
2018-11-30 00:00:00.000000000,1543507200000000000,8040.0,8046.0,7924.0,8024.0,91035,93694,92003
2018-12-03 00:00:00.000000000,1543766400000000000,8260.0,8466.0,8182.0,8264.0,113103,92003,83814
2018-12-04 00:00:00.000000000,1543852800000000000,8238.0,8380.0,8208.0,8376.0,83442,83814,76821
2018-12-05 00:00:00.000000000,1543939200000000000,8350.0,8486.0,8330.0,8480.0,70977,76821,70411
2018-12-06 00:00:00.000000000,1544025600000000000,8438.0,8448.0,8336.0,8432.0,67790,70411,71851
2018-12-07 00:00:00.000000000,1544112000000000000,8416.0,8582.0,8378.0,8576.0,76940,71851,65948
2018-12-10 00:00:00.000000000,1544371200000000000,8492.0,8520.0,8390.0,8444.0,52169,65948,62684
2018-12-11 00:00:00.000000000,1544457600000000000,8426.0,8482.0,8354.0,8448.0,52345,62684,58988
2018-12-12 00:00:00.000000000,1544544000000000000,8480.0,8502.0,8350.0,8354.0,57823,58988,59416
2018-12-13 00:00:00.000000000,1544630400000000000,8396.0,8434.0,8280.0,8304.0,75983,59416,55463
2018-12-14 00:00:00.000000000,1544716800000000000,8338.0,8340.0,8210.0,8252.0,43709,55463,47348
2018-12-17 00:00:00.000000000,1544976000000000000,8230.0,8240.0,8022.0,8078.0,50843,47348,45987
2018-12-18 00:00:00.000000000,1545062400000000000,8044.0,8142.0,8024.0,8106.0,27765,45987,37846
2018-12-19 00:00:00.000000000,1545148800000000000,8066.0,8126.0,8032.0,8064.0,20171,37846,34194
2018-12-20 00:00:00.000000000,1545235200000000000,8080.0,8110.0,7934.0,7984.0,28602,34194,30705
2018-12-21 00:00:00.000000000,1545321600000000000,7992.0,8016.0,7914.0,7982.0,17444,30705,24648
2018-12-24 00:00:00.000000000,1545580800000000000,7228.0,7274.0,7162.0,7244.0,31143,24648,40064
2018-12-25 00:00:00.000000000,1545667200000000000,7166.0,7254.0,7110.0,7244.0,41961,40064,42067
2018-12-26 00:00:00.000000000,1545753600000000000,7246.0,7316.0,7244.0,7280.0,30849,42067,42719
2018-12-27 00:00:00.000000000,1545840000000000000,7372.0,7430.0,7222.0,7264.0,46342,42719,42294
2018-12-28 00:00:00.000000000,1545926400000000000,7266.0,7348.0,7234.0,7318.0,30911,42294,38483
2019-01-02 00:00:00.000000000,1546358400000000000,7284.0,7328.0,7190.0,7198.0,37464,38483,40471
2019-01-03 00:00:00.000000000,1546444800000000000,7246.0,7316.0,7206.0,7312.0,43173,40471,40870
2019-01-04 00:00:00.000000000,1546531200000000000,7310.0,7408.0,7306.0,7382.0,43997,40870,43220
2019-01-07 00:00:00.000000000,1546790400000000000,7388.0,7418.0,7352.0,7394.0,29647,43220,41289
2019-01-08 00:00:00.000000000,1546876800000000000,7390.0,7450.0,7328.0,7352.0,43144,41289,41882
2019-01-09 00:00:00.000000000,1546963200000000000,7390.0,7410.0,7332.0,7332.0,35730,41882,38993
2019-01-10 00:00:00.000000000,1547049600000000000,7338.0,7344.0,7236.0,7266.0,56526,38993,47465
2019-01-11 00:00:00.000000000,1547136000000000000,7282.0,7386.0,7268.0,7338.0,48675,47465,40001
2019-01-14 00:00:00.000000000,1547395200000000000,7318.0,7400.0,7302.0,7364.0,38870,40001,43836
2019-01-15 00:00:00.000000000,1547481600000000000,7370.0,7398.0,7276.0,7384.0,61528,43836,45694
2019-01-16 00:00:00.000000000,1547568000000000000,7378.0,7398.0,7318.0,7376.0,44509,45694,46478
2019-01-17 00:00:00.000000000,1547654400000000000,7410.0,7438.0,7320.0,7386.0,74142,46478,50882
2019-01-18 00:00:00.000000000,1547740800000000000,7434.0,7530.0,7396.0,7510.0,81282,50882,57238
2019-01-21 00:00:00.000000000,1548000000000000000,7548.0,7564.0,7452.0,7482.0,43560,57238,53663
2019-01-22 00:00:00.000000000,1548086400000000000,7506.0,7526.0,7302.0,7304.0,62868,53663,56259
2019-01-23 00:00:00.000000000,1548172800000000000,7326.0,7386.0,7260.0,7318.0,55800,56259,57206
2019-01-24 00:00:00.000000000,1548259200000000000,7300.0,7340.0,7264.0,7294.0,35117,57206,56205
2019-01-25 00:00:00.000000000,1548345600000000000,7326.0,7378.0,7228.0,7256.0,66276,56205,69159
2019-01-28 00:00:00.000000000,1548604800000000000,7292.0,7384.0,7270.0,7342.0,54808,69159,62951
2019-01-29 00:00:00.000000000,1548691200000000000,7314.0,7318.0,7218.0,7242.0,48958,62951,71110
2019-01-30 00:00:00.000000000,1548777600000000000,7268.0,7382.0,7256.0,7350.0,55899,71110,66102
2019-01-31 00:00:00.000000000,1548864000000000000,7356.0,7456.0,7346.0,7448.0,50680,66102,66979
2019-02-01 00:00:00.000000000,1548950400000000000,7474.0,7492.0,7402.0,7428.0,26489,66979,61476
2019-02-11 00:00:00.000000000,1549814400000000000,7480.0,7648.0,7474.0,7578.0,41573,61476,66535
2019-02-12 00:00:00.000000000,1549900800000000000,7582.0,7618.0,7506.0,7614.0,39494,66535,65174
2019-02-13 00:00:00.000000000,1549987200000000000,7550.0,7592.0,7500.0,7528.0,38969,65174,62347
2019-02-14 00:00:00.000000000,1550073600000000000,7528.0,7590.0,7516.0,7544.0,30216,62347,59909
2019-02-15 00:00:00.000000000,1550160000000000000,7500.0,7578.0,7468.0,7490.0,42297,59909,58650
2019-02-18 00:00:00.000000000,1550419200000000000,7546.0,7570.0,7406.0,7410.0,46833,58650,58077
2019-02-19 00:00:00.000000000,1550505600000000000,7420.0,7444.0,7380.0,7426.0,33785,58077,55052
2019-02-20 00:00:00.000000000,1550592000000000000,7430.0,7596.0,7388.0,7592.0,59947,55052,66442
2019-02-21 00:00:00.000000000,1550678400000000000,7636.0,7690.0,7584.0,7658.0,60051,66442,67356
2019-02-22 00:00:00.000000000,1550764800000000000,7650.0,7656.0,7600.0,7624.0,31656,67356,64463
2019-02-25 00:00:00.000000000,1551024000000000000,7660.0,7720.0,7606.0,7616.0,50482,64463,70062
2019-02-26 00:00:00.000000000,1551110400000000000,7604.0,7684.0,7578.0,7646.0,35616,70062,67545
2019-02-27 00:00:00.000000000,1551196800000000000,7654.0,7684.0,7602.0,7636.0,30441,67545,68326
2019-02-28 00:00:00.000000000,1551283200000000000,7630.0,7662.0,7538.0,7564.0,40877,68326,66072
2019-03-01 00:00:00.000000000,1551369600000000000,7584.0,7678.0,7570.0,7642.0,42069,66072,64374
2019-03-04 00:00:00.000000000,1551628800000000000,7640.0,7756.0,7590.0,7718.0,59062,64374,74830
2019-03-05 00:00:00.000000000,1551715200000000000,7680.0,7710.0,7652.0,7694.0,28490,74830,68909
2019-03-06 00:00:00.000000000,1551801600000000000,7680.0,7744.0,7676.0,7726.0,31733,68909,71256
2019-03-07 00:00:00.000000000,1551888000000000000,7720.0,7820.0,7716.0,7808.0,56526,71256,78386
2019-03-08 00:00:00.000000000,1551974400000000000,7782.0,7810.0,7674.0,7802.0,56188,78386,76993
