datetime,datetime_nano,KQ.m@DCE.pp.open,KQ.m@DCE.pp.high,KQ.m@DCE.pp.low,KQ.m@DCE.pp.close,KQ.m@DCE.pp.volume,KQ.m@DCE.pp.open_oi,KQ.m@DCE.pp.close_oi
2019-09-25 00:00:00.000000000,1569340800000000000,8284.0,8318.0,8235.0,8269.0,353477,342007,329413
2019-09-26 00:00:00.000000000,1569427200000000000,8259.0,8282.0,8177.0,8240.0,417118,329413,318166
2019-09-27 00:00:00.000000000,1569513600000000000,8235.0,8249.0,8133.0,8147.0,279774,318166,309809
2019-09-30 00:00:00.000000000,1569772800000000000,8154.0,8215.0,8110.0,8183.0,243051,309809,288046
2019-10-08 00:00:00.000000000,1570464000000000000,8150.0,8160.0,8025.0,8120.0,241379,288046,294716
2019-10-09 00:00:00.000000000,1570550400000000000,8103.0,8198.0,8097.0,8130.0,277055,294716,309860
2019-10-10 00:00:00.000000000,1570636800000000000,8143.0,8146.0,8088.0,8121.0,278040,309860,318387
2019-10-11 00:00:00.000000000,1570723200000000000,8131.0,8185.0,8115.0,8162.0,345512,318387,320054
2019-10-14 00:00:00.000000000,1570982400000000000,8166.0,8279.0,8152.0,8262.0,396872,320054,347559
2019-10-15 00:00:00.000000000,1571068800000000000,8240.0,8255.0,8143.0,8194.0,313082,347559,333572
2019-10-16 00:00:00.000000000,1571155200000000000,8214.0,8219.0,8095.0,8100.0,341590,333572,335616
2019-10-17 00:00:00.000000000,1571241600000000000,8118.0,8123.0,8013.0,8075.0,427213,335616,356734
2019-10-18 00:00:00.000000000,1571328000000000000,8078.0,8130.0,8028.0,8113.0,334012,356734,351341
2019-10-21 00:00:00.000000000,1571587200000000000,8124.0,8130.0,7991.0,8030.0,377394,351341,345942
2019-10-22 00:00:00.000000000,1571673600000000000,8027.0,8054.0,7965.0,8044.0,419518,345942,357943
2019-10-23 00:00:00.000000000,1571760000000000000,8075.0,8100.0,8047.0,8063.0,368449,357943,345348
2019-10-24 00:00:00.000000000,1571846400000000000,8053.0,8126.0,8041.0,8114.0,310929,345348,340234
2019-10-25 00:00:00.000000000,1571932800000000000,8116.0,8184.0,8082.0,8085.0,381857,340234,320733
2019-10-28 00:00:00.000000000,1572192000000000000,8083.0,8100.0,8007.0,8028.0,355045,320733,335881
2019-10-29 00:00:00.000000000,1572278400000000000,8033.0,8038.0,7945.0,7973.0,377433,335881,343066
2019-10-30 00:00:00.000000000,1572364800000000000,7966.0,7998.0,7950.0,7975.0,269501,343066,339996
2019-10-31 00:00:00.000000000,1572451200000000000,7975.0,8029.0,7931.0,7944.0,318468,339996,345993
2019-11-01 00:00:00.000000000,1572537600000000000,7929.0,7965.0,7835.0,7965.0,511762,345993,327084
2019-11-04 00:00:00.000000000,1572796800000000000,7959.0,8008.0,7924.0,8005.0,323056,327084,327987
2019-11-05 00:00:00.000000000,1572883200000000000,8015.0,8048.0,7972.0,8022.0,331587,327987,321966
2019-11-06 00:00:00.000000000,1572969600000000000,8029.0,8060.0,7986.0,8008.0,319017,321966,314638
2019-11-07 00:00:00.000000000,1573056000000000000,8009.0,8034.0,7973.0,7988.0,339407,314638,320489
2019-11-08 00:00:00.000000000,1573142400000000000,8033.0,8080.0,7957.0,7982.0,466347,320489,321318
2019-11-11 00:00:00.000000000,1573401600000000000,7968.0,7988.0,7908.0,7913.0,344634,321318,316556
2019-11-12 00:00:00.000000000,1573488000000000000,7910.0,8020.0,7903.0,8019.0,382591,316556,320122
2019-11-13 00:00:00.000000000,1573574400000000000,8025.0,8050.0,7941.0,7960.0,361208,320122,304233
2019-11-14 00:00:00.000000000,1573660800000000000,7959.0,7993.0,7912.0,7954.0,322689,304233,296488
2019-11-15 00:00:00.000000000,1573747200000000000,7963.0,7972.0,7860.0,7860.0,400558,296488,300658
2019-11-18 00:00:00.000000000,1574006400000000000,7866.0,7899.0,7827.0,7879.0,304643,300658,300646
2019-11-19 00:00:00.000000000,1574092800000000000,7875.0,7893.0,7815.0,7856.0,277246,300646,295396
2019-11-20 00:00:00.000000000,1574179200000000000,7849.0,7925.0,7812.0,7888.0,307588,295396,283763
2019-11-21 00:00:00.000000000,1574265600000000000,7879.0,7944.0,7864.0,7941.0,238156,283763,272704
2019-11-22 00:00:00.000000000,1574352000000000000,7936.0,7996.0,7896.0,7956.0,336318,272704,245445
2019-11-25 00:00:00.000000000,1574611200000000000,7965.0,8038.0,7937.0,8034.0,268910,245445,240952
2019-11-26 00:00:00.000000000,1574697600000000000,8016.0,8044.0,7981.0,7993.0,259313,240952,244147
2019-11-27 00:00:00.000000000,1574784000000000000,8001.0,8094.0,7991.0,8016.0,319799,244147,239816
2019-11-28 00:00:00.000000000,1574870400000000000,8020.0,8041.0,7988.0,8019.0,214904,239816,227251
2019-11-29 00:00:00.000000000,1574956800000000000,8024.0,8077.0,8015.0,8072.0,257044,227251,232066
2019-12-02 00:00:00.000000000,1575216000000000000,8077.0,8126.0,8033.0,8121.0,284635,232066,234390
2019-12-03 00:00:00.000000000,1575302400000000000,8118.0,8199.0,8111.0,8148.0,301011,234390,231509
2019-12-04 00:00:00.000000000,1575388800000000000,8129.0,8154.0,8079.0,8084.0,238377,231509,217539
2019-12-05 00:00:00.000000000,1575475200000000000,8090.0,8107.0,8050.0,8052.0,195872,217539,205645
2019-12-06 00:00:00.000000000,1575561600000000000,8041.0,8076.0,8000.0,8022.0,223912,205645,176871
2019-12-09 00:00:00.000000000,1575820800000000000,8025.0,8086.0,7960.0,7962.0,242379,176871,150939
2019-12-10 00:00:00.000000000,1575907200000000000,7959.0,7980.0,7925.0,7933.0,155007,150939,128926
2019-12-11 00:00:00.000000000,1575993600000000000,7643.0,7662.0,7535.0,7549.0,268130,128926,276401
2019-12-12 00:00:00.000000000,1576080000000000000,7537.0,7577.0,7528.0,7556.0,256757,276401,292134
2019-12-13 00:00:00.000000000,1576166400000000000,7563.0,7621.0,7517.0,7557.0,339522,292134,295134
2019-12-16 00:00:00.000000000,1576425600000000000,7569.0,7614.0,7547.0,7601.0,302481,295134,294597
2019-12-17 00:00:00.000000000,1576512000000000000,7602.0,7620.0,7521.0,7525.0,379134,294597,331311
2019-12-18 00:00:00.000000000,1576598400000000000,7510.0,7550.0,7463.0,7464.0,369123,331311,355928
2019-12-19 00:00:00.000000000,1576684800000000000,7469.0,7520.0,7442.0,7514.0,350882,355928,339159
2019-12-20 00:00:00.000000000,1576771200000000000,7517.0,7552.0,7510.0,7521.0,298676,339159,329620
2019-12-23 00:00:00.000000000,1577030400000000000,7518.0,7544.0,7472.0,7532.0,287882,329620,334800
2019-12-24 00:00:00.000000000,1577116800000000000,7534.0,7540.0,7481.0,7496.0,252348,334800,338936
2019-12-25 00:00:00.000000000,1577203200000000000,7491.0,7520.0,7451.0,7518.0,405621,338936,343687
2019-12-26 00:00:00.000000000,1577289600000000000,7516.0,7591.0,7505.0,7588.0,298110,343687,325392
2019-12-27 00:00:00.000000000,1577376000000000000,7585.0,7648.0,7574.0,7615.0,327278,325392,310497
2019-12-30 00:00:00.000000000,1577635200000000000,7618.0,7660.0,7602.0,7635.0,237296,310497,312230
2019-12-31 00:00:00.000000000,1577721600000000000,7638.0,7650.0,7556.0,7582.0,301727,312230,305419
2020-01-02 00:00:00.000000000,1577894400000000000,7595.0,7608.0,7552.0,7565.0,173273,305419,314288
2020-01-03 00:00:00.000000000,1577980800000000000,7566.0,7573.0,7488.0,7519.0,330045,314288,324979
2020-01-06 00:00:00.000000000,1578240000000000000,7537.0,7635.0,7501.0,7617.0,411639,324979,318906
2020-01-07 00:00:00.000000000,1578326400000000000,7594.0,7610.0,7517.0,7542.0,314586,318906,341238
2020-01-08 00:00:00.000000000,1578412800000000000,7538.0,7700.0,7533.0,7628.0,411301,341238,323520
2020-01-09 00:00:00.000000000,1578499200000000000,7603.0,7710.0,7583.0,7617.0,515129,323520,332945
2020-01-10 00:00:00.000000000,1578585600000000000,7622.0,7700.0,7617.0,7699.0,298031,332945,357975
2020-01-13 00:00:00.000000000,1578844800000000000,7715.0,7765.0,7670.0,7748.0,366349,357975,370179
2020-01-14 00:00:00.000000000,1578931200000000000,7726.0,7748.0,7658.0,7662.0,245509,370179,352850
2020-01-15 00:00:00.000000000,1579017600000000000,7681.0,7681.0,7555.0,7566.0,327181,352850,340885
2020-01-16 00:00:00.000000000,1579104000000000000,7575.0,7597.0,7537.0,7540.0,191356,340885,348027
2020-01-17 00:00:00.000000000,1579190400000000000,7534.0,7560.0,7513.0,7516.0,190060,348027,346306
2020-01-20 00:00:00.000000000,1579449600000000000,7512.0,7539.0,7490.0,7520.0,224701,346306,335972
2020-01-21 00:00:00.000000000,1579536000000000000,7518.0,7528.0,7421.0,7447.0,243338,335972,348507
2020-01-22 00:00:00.000000000,1579622400000000000,7442.0,7450.0,7312.0,7333.0,331211,348507,359167
2020-01-23 00:00:00.000000000,1579708800000000000,7331.0,7398.0,7313.0,7324.0,192243,359167,331892
2020-02-03 00:00:00.000000000,1580659200000000000,6904.0,6962.0,6903.0,6903.0,182949,331892,317109
2020-02-04 00:00:00.000000000,1580745600000000000,6741.0,6950.0,6680.0,6921.0,275020,317109,289905
2020-02-05 00:00:00.000000000,1580832000000000000,6921.0,6987.0,6891.0,6896.0,272978,289905,341031
2020-02-06 00:00:00.000000000,1580918400000000000,6930.0,6939.0,6866.0,6924.0,217240,341031,346275
2020-02-07 00:00:00.000000000,1581004800000000000,6915.0,6926.0,6855.0,6868.0,250628,346275,381693
2020-02-10 00:00:00.000000000,1581264000000000000,6836.0,6882.0,6824.0,6833.0,215328,381693,399431
2020-02-11 00:00:00.000000000,1581350400000000000,6827.0,6881.0,6813.0,6857.0,206766,399431,390308
2020-02-12 00:00:00.000000000,1581436800000000000,6872.0,6895.0,6831.0,6858.0,235706,390308,391810
2020-02-13 00:00:00.000000000,1581523200000000000,6873.0,6877.0,6802.0,6815.0,221743,391810,414640
2020-02-14 00:00:00.000000000,1581609600000000000,6827.0,6856.0,6791.0,6854.0,237812,414640,396308
2020-02-17 00:00:00.000000000,1581868800000000000,6862.0,6909.0,6843.0,6905.0,242096,396308,386096
2020-02-18 00:00:00.000000000,1581955200000000000,6910.0,7014.0,6908.0,6952.0,402400,386096,379041
2020-02-19 00:00:00.000000000,1582041600000000000,6970.0,7060.0,6952.0,7052.0,338935,379041,374069
2020-02-20 00:00:00.000000000,1582128000000000000,7080.0,7144.0,7039.0,7138.0,369751,374069,375983
2020-02-21 00:00:00.000000000,1582214400000000000,7134.0,7149.0,7073.0,7105.0,296662,375983,376154
2020-02-24 00:00:00.000000000,1582473600000000000,7065.0,7108.0,7020.0,7078.0,310023,376154,382252
2020-02-25 00:00:00.000000000,1582560000000000000,7033.0,7099.0,7011.0,7081.0,311588,382252,384062
2020-02-26 00:00:00.000000000,1582646400000000000,7050.0,7084.0,7035.0,7045.0,277991,384062,388831
2020-02-27 00:00:00.000000000,1582732800000000000,7020.0,7035.0,6976.0,7013.0,292100,388831,391623
2020-02-28 00:00:00.000000000,1582819200000000000,6944.0,6960.0,6823.0,6834.0,433085,391623,364078
2020-03-02 00:00:00.000000000,1583078400000000000,6817.0,6998.0,6763.0,6982.0,385637,364078,354844
2020-03-03 00:00:00.000000000,1583164800000000000,7062.0,7123.0,7011.0,7064.0,392649,354844,347806
2020-03-04 00:00:00.000000000,1583251200000000000,7064.0,7118.0,7051.0,7114.0,298950,347806,338602
2020-03-05 00:00:00.000000000,1583337600000000000,7130.0,7177.0,7108.0,7155.0,364622,338602,334532
2020-03-06 00:00:00.000000000,1583424000000000000,7128.0,7170.0,7088.0,7145.0,350206,334532,336474
2020-03-09 00:00:00.000000000,1583683200000000000,6841.0,6917.0,6841.0,6841.0,161530,336474,310811
2020-03-10 00:00:00.000000000,1583769600000000000,6884.0,7014.0,6834.0,6987.0,435910,310811,264440
2020-03-11 00:00:00.000000000,1583856000000000000,7038.0,7073.0,6941.0,6948.0,326432,264440,266746
2020-03-12 00:00:00.000000000,1583942400000000000,6920.0,6938.0,6827.0,6844.0,408340,266746,263398
2020-03-13 00:00:00.000000000,1584028800000000000,6765.0,6869.0,6675.0,6834.0,529468,263398,255235
2020-03-16 00:00:00.000000000,1584288000000000000,6791.0,6820.0,6686.0,6686.0,398503,255235,281752
2020-03-17 00:00:00.000000000,1584374400000000000,6667.0,6702.0,6580.0,6691.0,420710,281752,280855
2020-03-18 00:00:00.000000000,1584460800000000000,6665.0,6684.0,6505.0,6508.0,372521,280855,279532
2020-03-19 00:00:00.000000000,1584547200000000000,6464.0,6488.0,6346.0,6447.0,451185,279532,252739
2020-03-20 00:00:00.000000000,1584633600000000000,6562.0,6621.0,6464.0,6543.0,399740,252739,247889
2020-03-23 00:00:00.000000000,1584892800000000000,6351.0,6415.0,6300.0,6373.0,385265,247889,237878
2020-03-24 00:00:00.000000000,1584979200000000000,6440.0,6470.0,6240.0,6364.0,445120,237878,243011
2020-03-25 00:00:00.000000000,1585065600000000000,6416.0,6435.0,6323.0,6376.0,327400,243011,241689
2020-03-26 00:00:00.000000000,1585152000000000000,6341.0,6350.0,6087.0,6152.0,524617,241689,222584
2020-03-27 00:00:00.000000000,1585238400000000000,6138.0,6165.0,5871.0,5909.0,595970,222584,211436
2020-03-30 00:00:00.000000000,1585497600000000000,5736.0,5796.0,5658.0,5711.0,481473,211436,200842
2020-03-31 00:00:00.000000000,1585584000000000000,5771.0,6007.0,5744.0,5912.0,455745,200842,194914
2020-04-01 00:00:00.000000000,1585670400000000000,5883.0,5958.0,5840.0,5948.0,325146,194914,193502
2020-04-02 00:00:00.000000000,1585756800000000000,5815.0,6151.0,5808.0,6151.0,547390,193502,308817
2020-04-03 00:00:00.000000000,1585843200000000000,6283.0,6348.0,6172.0,6326.0,562986,308817,292871
2020-04-07 00:00:00.000000000,1586188800000000000,6435.0,6654.0,6421.0,6639.0,639500,292871,299369
2020-04-08 00:00:00.000000000,1586275200000000000,6542.0,6706.0,6491.0,6546.0,908701,299369,307594
2020-04-09 00:00:00.000000000,1586361600000000000,6634.0,6788.0,6554.0,6743.0,878480,307594,316204
2020-04-10 00:00:00.000000000,1586448000000000000,6618.0,7007.0,6613.0,6984.0,1260111,316204,357386
2020-04-13 00:00:00.000000000,1586707200000000000,7265.0,7297.0,6948.0,7218.0,2072312,357386,451321
2020-04-14 00:00:00.000000000,1586793600000000000,7167.0,7218.0,6676.0,6744.0,2754055,451321,454828
2020-04-15 00:00:00.000000000,1586880000000000000,6651.0,6868.0,6603.0,6677.0,2078795,454828,442899
2020-04-16 00:00:00.000000000,1586966400000000000,6707.0,6791.0,6634.0,6757.0,1446938,442899,450047
2020-04-17 00:00:00.000000000,1587052800000000000,6834.0,6986.0,6780.0,6875.0,1527211,450047,428265
2020-04-20 00:00:00.000000000,1587312000000000000,6790.0,6866.0,6715.0,6840.0,962314,428265,433676
2020-04-21 00:00:00.000000000,1587398400000000000,6751.0,6828.0,6480.0,6606.0,1474776,433676,428732
2020-04-22 00:00:00.000000000,1587484800000000000,6474.0,6520.0,6357.0,6491.0,1325309,428732,453395
2020-04-23 00:00:00.000000000,1587571200000000000,6620.0,6995.0,6588.0,6903.0,1452445,453395,454767
2020-04-24 00:00:00.000000000,1587657600000000000,6937.0,7000.0,6824.0,6900.0,1027767,454767,447715
2020-04-27 00:00:00.000000000,1587916800000000000,6899.0,7043.0,6888.0,6921.0,1106598,447715,444800
2020-04-28 00:00:00.000000000,1588003200000000000,6858.0,6964.0,6824.0,6918.0,865936,444800,429549
2020-04-29 00:00:00.000000000,1588089600000000000,6987.0,7010.0,6805.0,6848.0,810038,429549,412465
2020-04-30 00:00:00.000000000,1588176000000000000,6898.0,7012.0,6827.0,7000.0,857076,412465,430440
2020-05-06 00:00:00.000000000,1588694400000000000,7079.0,7198.0,7021.0,7152.0,768130,430440,445098
2020-05-07 00:00:00.000000000,1588780800000000000,7101.0,7215.0,7008.0,7022.0,1007402,445098,434664
2020-05-08 00:00:00.000000000,1588867200000000000,7073.0,7100.0,6912.0,7022.0,961094,434664,428593
2020-05-11 00:00:00.000000000,1589126400000000000,7029.0,7065.0,6742.0,6788.0,1226326,428593,447595
2020-05-12 00:00:00.000000000,1589212800000000000,6773.0,6849.0,6753.0,6845.0,841052,447595,442909
2020-05-13 00:00:00.000000000,1589299200000000000,6861.0,6924.0,6773.0,6887.0,1031466,442909,450957
2020-05-14 00:00:00.000000000,1589385600000000000,6886.0,6905.0,6830.0,6879.0,728412,450957,437058
2020-05-15 00:00:00.000000000,1589472000000000000,6872.0,6958.0,6835.0,6923.0,868536,437058,439354
2020-05-18 00:00:00.000000000,1589731200000000000,6905.0,6948.0,6823.0,6915.0,852267,439354,428680
2020-05-19 00:00:00.000000000,1589817600000000000,6932.0,7100.0,6923.0,6982.0,1065404,428680,421917
2020-05-20 00:00:00.000000000,1589904000000000000,6973.0,7170.0,6960.0,7141.0,882577,421917,473756
2020-05-21 00:00:00.000000000,1589990400000000000,7148.0,7263.0,7122.0,7159.0,995931,473756,457083
2020-05-22 00:00:00.000000000,1590076800000000000,7174.0,7198.0,7026.0,7041.0,891588,457083,422124
2020-05-25 00:00:00.000000000,1590336000000000000,7067.0,7189.0,7038.0,7142.0,711686,422124,448487
2020-05-26 00:00:00.000000000,1590422400000000000,7111.0,7197.0,7086.0,7110.0,773919,448487,419474
2020-05-27 00:00:00.000000000,1590508800000000000,7129.0,7179.0,7057.0,7150.0,753194,419474,434556
2020-05-28 00:00:00.000000000,1590595200000000000,7156.0,7245.0,7073.0,7170.0,1000928,434556,423802
2020-05-29 00:00:00.000000000,1590681600000000000,7195.0,7295.0,7160.0,7201.0,1098496,423802,447403
2020-06-01 00:00:00.000000000,1590940800000000000,7194.0,7457.0,7181.0,7456.0,869912,447403,516506
2020-06-02 00:00:00.000000000,1591027200000000000,7439.0,7589.0,7406.0,7513.0,929579,516506,501448
2020-06-03 00:00:00.000000000,1591113600000000000,7522.0,7544.0,7457.0,7504.0,717650,501448,503637
2020-06-04 00:00:00.000000000,1591200000000000000,7437.0,7487.0,7318.0,7342.0,812104,503637,458151
2020-06-05 00:00:00.000000000,1591286400000000000,7341.0,7407.0,7323.0,7381.0,507305,458151,455346
2020-06-08 00:00:00.000000000,1591545600000000000,7437.0,7450.0,7280.0,7360.0,809089,455346,431577
2020-06-09 00:00:00.000000000,1591632000000000000,7339.0,7469.0,7289.0,7457.0,745304,431577,467605
2020-06-10 00:00:00.000000000,1591718400000000000,7450.0,7487.0,7344.0,7369.0,685192,467605,428524
2020-06-11 00:00:00.000000000,1591804800000000000,7376.0,7390.0,7307.0,7326.0,613941,428524,411704
2020-06-12 00:00:00.000000000,1591891200000000000,7272.0,7338.0,7190.0,7329.0,693426,411704,407260
2020-06-15 00:00:00.000000000,1592150400000000000,7331.0,7387.0,7283.0,7303.0,587364,407260,391218
2020-06-16 00:00:00.000000000,1592236800000000000,7298.0,7484.0,7295.0,7443.0,603483,391218,419894
2020-06-17 00:00:00.000000000,1592323200000000000,7479.0,7535.0,7401.0,7513.0,603942,419894,445990
2020-06-18 00:00:00.000000000,1592409600000000000,7514.0,7563.0,7463.0,7480.0,595417,445990,427311
2020-06-19 00:00:00.000000000,1592496000000000000,7465.0,7497.0,7428.0,7475.0,496313,427311,415609
2020-06-22 00:00:00.000000000,1592755200000000000,7481.0,7518.0,7420.0,7466.0,503799,415609,407185
2020-06-23 00:00:00.000000000,1592841600000000000,7462.0,7499.0,7415.0,7494.0,473546,407185,417721
2020-06-24 00:00:00.000000000,1592928000000000000,7490.0,7516.0,7420.0,7474.0,408131,417721,380184
2020-06-29 00:00:00.000000000,1593360000000000000,7455.0,7469.0,7320.0,7374.0,416940,380184,374444
2020-06-30 00:00:00.000000000,1593446400000000000,7390.0,7456.0,7380.0,7417.0,420253,374444,371406
2020-07-01 00:00:00.000000000,1593532800000000000,7408.0,7485.0,7398.0,7443.0,388808,371406,369863
2020-07-02 00:00:00.000000000,1593619200000000000,7433.0,7497.0,7387.0,7482.0,551410,369863,393370
2020-07-03 00:00:00.000000000,1593705600000000000,7487.0,7644.0,7472.0,7570.0,670650,393370,416367
2020-07-06 00:00:00.000000000,1593964800000000000,7562.0,7753.0,7527.0,7731.0,565495,416367,446855
2020-07-07 00:00:00.000000000,1594051200000000000,7711.0,7772.0,7675.0,7723.0,561738,446855,430088
2020-07-08 00:00:00.000000000,1594137600000000000,7716.0,7768.0,7625.0,7643.0,622564,430088,388700
2020-07-09 00:00:00.000000000,1594224000000000000,7655.0,7763.0,7643.0,7720.0,492694,388700,394917
2020-07-10 00:00:00.000000000,1594310400000000000,7720.0,7737.0,7603.0,7627.0,507076,394917,366141
2020-07-13 00:00:00.000000000,1594569600000000000,7660.0,7748.0,7636.0,7683.0,469136,366141,361218
2020-07-14 00:00:00.000000000,1594656000000000000,7677.0,7685.0,7565.0,7667.0,542525,361218,354285
2020-07-15 00:00:00.000000000,1594742400000000000,7659.0,7695.0,7556.0,7570.0,546588,354285,351079
2020-07-16 00:00:00.000000000,1594828800000000000,7564.0,7604.0,7457.0,7469.0,629124,351079,329637
2020-07-17 00:00:00.000000000,1594915200000000000,7484.0,7519.0,7438.0,7494.0,445805,329637,305227
2020-07-20 00:00:00.000000000,1595174400000000000,7482.0,7538.0,7410.0,7479.0,510209,305227,299444
2020-07-21 00:00:00.000000000,1595260800000000000,7484.0,7558.0,7444.0,7459.0,435966,299444,303584
2020-07-22 00:00:00.000000000,1595347200000000000,7493.0,7580.0,7471.0,7472.0,537051,303584,291405
2020-07-23 00:00:00.000000000,1595433600000000000,7463.0,7515.0,7397.0,7491.0,510108,291405,295847
2020-07-24 00:00:00.000000000,1595520000000000000,7477.0,7495.0,7350.0,7368.0,499563,295847,300757
2020-07-27 00:00:00.000000000,1595779200000000000,7383.0,7535.0,7368.0,7528.0,505281,300757,295852
2020-07-28 00:00:00.000000000,1595865600000000000,7550.0,7673.0,7528.0,7652.0,546517,295852,322309
2020-07-29 00:00:00.000000000,1595952000000000000,7642.0,7673.0,7592.0,7623.0,360067,322309,304327
2020-07-30 00:00:00.000000000,1596038400000000000,7631.0,7681.0,7600.0,7624.0,371664,304327,288964
2020-07-31 00:00:00.000000000,1596124800000000000,7626.0,7650.0,7500.0,7635.0,504763,288964,271324
2020-08-03 00:00:00.000000000,1596384000000000000,7618.0,7662.0,7553.0,7643.0,406801,271324,263512
2020-08-04 00:00:00.000000000,1596470400000000000,7690.0,7796.0,7660.0,7763.0,499964,263512,287577
2020-08-05 00:00:00.000000000,1596556800000000000,7747.0,7843.0,7726.0,7750.0,465045,287577,258884
2020-08-06 00:00:00.000000000,1596643200000000000,7801.0,7814.0,7693.0,7727.0,320263,258884,242096
2020-08-07 00:00:00.000000000,1596729600000000000,7731.0,7775.0,7633.0,7724.0,373648,242096,230483
2020-08-10 00:00:00.000000000,1596988800000000000,7731.0,7758.0,7637.0,7663.0,359197,230483,211485
2020-08-11 00:00:00.000000000,1597075200000000000,7654.0,7760.0,7627.0,7673.0,361173,211485,194846
2020-08-12 00:00:00.000000000,1597161600000000000,7676.0,7704.0,7560.0,7598.0,358922,194846,173876
2020-08-13 00:00:00.000000000,1597248000000000000,7618.0,7659.0,7529.0,7560.0,335296,173876,158738
2020-08-14 00:00:00.000000000,1597334400000000000,7568.0,7666.0,7553.0,7607.0,304087,158738,141920
2020-08-17 00:00:00.000000000,1597593600000000000,7607.0,7637.0,7544.0,7635.0,259869,141920,134480
2020-08-18 00:00:00.000000000,1597680000000000000,7650.0,7757.0,7620.0,7740.0,260426,134480,135253
2020-08-19 00:00:00.000000000,1597766400000000000,7675.0,7686.0,7579.0,7601.0,193564,135253,231204
2020-08-20 00:00:00.000000000,1597852800000000000,7628.0,7726.0,7596.0,7710.0,342744,231204,282865
2020-08-21 00:00:00.000000000,1597939200000000000,7697.0,7715.0,7552.0,7603.0,394746,282865,248705
2020-08-24 00:00:00.000000000,1598198400000000000,7603.0,7681.0,7587.0,7632.0,281781,248705,264177
2020-08-25 00:00:00.000000000,1598284800000000000,7651.0,7777.0,7639.0,7759.0,366797,264177,317182
2020-08-26 00:00:00.000000000,1598371200000000000,7759.0,7807.0,7722.0,7739.0,342966,317182,308221
2020-08-27 00:00:00.000000000,1598457600000000000,7742.0,7820.0,7730.0,7816.0,370935,308221,336310
2020-08-28 00:00:00.000000000,1598544000000000000,7820.0,7828.0,7746.0,7809.0,313374,336310,322411
2020-08-31 00:00:00.000000000,1598803200000000000,7821.0,8018.0,7800.0,7929.0,442523,322411,325154
2020-09-01 00:00:00.000000000,1598889600000000000,7919.0,7954.0,7887.0,7925.0,277537,325154,316209
2020-09-02 00:00:00.000000000,1598976000000000000,7943.0,8153.0,7907.0,8060.0,600663,316209,337843
2020-09-03 00:00:00.000000000,1599062400000000000,8059.0,8084.0,8001.0,8032.0,347285,337843,337864
2020-09-04 00:00:00.000000000,1599148800000000000,8027.0,8056.0,7887.0,7968.0,492221,337864,322155
2020-09-07 00:00:00.000000000,1599408000000000000,7977.0,7985.0,7843.0,7879.0,456673,322155,303735
2020-09-08 00:00:00.000000000,1599494400000000000,7875.0,7950.0,7828.0,7852.0,411977,303735,301733
2020-09-09 00:00:00.000000000,1599580800000000000,7753.0,7816.0,7663.0,7761.0,555988,301733,303766
2020-09-10 00:00:00.000000000,1599667200000000000,7794.0,7825.0,7707.0,7723.0,414741,303766,298527
2020-09-11 00:00:00.000000000,1599753600000000000,7711.0,7735.0,7618.0,7725.0,507017,298527,302697
2020-09-14 00:00:00.000000000,1600012800000000000,7714.0,7745.0,7675.0,7698.0,359323,302697,301545
2020-09-15 00:00:00.000000000,1600099200000000000,7695.0,7786.0,7662.0,7666.0,531129,301545,316491
2020-09-16 00:00:00.000000000,1600185600000000000,7696.0,7795.0,7643.0,7773.0,549198,316491,327233
2020-09-17 00:00:00.000000000,1600272000000000000,7780.0,7818.0,7638.0,7660.0,504770,327233,326828
2020-09-18 00:00:00.000000000,1600358400000000000,7676.0,7774.0,7665.0,7747.0,403070,326828,306769
2020-09-21 00:00:00.000000000,1600617600000000000,7747.0,7850.0,7682.0,7802.0,519929,306769,319887
2020-09-22 00:00:00.000000000,1600704000000000000,7784.0,7800.0,7630.0,7646.0,570967,319887,305788
2020-09-23 00:00:00.000000000,1600790400000000000,7653.0,7707.0,7550.0,7656.0,574730,305788,307653
2020-09-24 00:00:00.000000000,1600876800000000000,7680.0,7735.0,7580.0,7625.0,532726,307653,306381
2020-09-25 00:00:00.000000000,1600963200000000000,7641.0,7784.0,7634.0,7772.0,541012,306381,316721
2020-09-28 00:00:00.000000000,1601222400000000000,7772.0,7883.0,7747.0,7768.0,521326,316721,314090
2020-09-29 00:00:00.000000000,1601308800000000000,7785.0,7835.0,7745.0,7785.0,399290,314090,308018
2020-09-30 00:00:00.000000000,1601395200000000000,7795.0,7796.0,7603.0,7629.0,465192,308018,273834
2020-10-09 00:00:00.000000000,1602172800000000000,7739.0,7843.0,7659.0,7820.0,292938,273834,294107
2020-10-12 00:00:00.000000000,1602432000000000000,7830.0,7948.0,7777.0,7936.0,464260,294107,339834
2020-10-13 00:00:00.000000000,1602518400000000000,7937.0,7948.0,7864.0,7887.0,344857,339834,344117
2020-10-14 00:00:00.000000000,1602604800000000000,7897.0,8005.0,7889.0,7936.0,510794,344117,370224
2020-10-15 00:00:00.000000000,1602691200000000000,7948.0,8034.0,7876.0,7914.0,544717,370224,366978
2020-10-16 00:00:00.000000000,1602777600000000000,7881.0,7953.0,7831.0,7867.0,437851,366978,354558
2020-10-19 00:00:00.000000000,1603036800000000000,7868.0,7888.0,7733.0,7786.0,540901,354558,326985
2020-10-20 00:00:00.000000000,1603123200000000000,7786.0,7800.0,7723.0,7781.0,363123,326985,320699
