datetime,datetime_nano,KQ.m@DCE.v.open,KQ.m@DCE.v.high,KQ.m@DCE.v.low,KQ.m@DCE.v.close,KQ.m@DCE.v.volume,KQ.m@DCE.v.open_oi,KQ.m@DCE.v.close_oi
2019-10-10 00:00:00.000000000,1570636800000000000,6380.0,6410.0,6365.0,6400.0,58961,160138,162929
2019-10-11 00:00:00.000000000,1570723200000000000,6415.0,6445.0,6410.0,6435.0,83778,162929,158673
2019-10-14 00:00:00.000000000,1570982400000000000,6440.0,6465.0,6420.0,6435.0,58590,158673,154312
2019-10-15 00:00:00.000000000,1571068800000000000,6425.0,6440.0,6365.0,6385.0,74211,154312,160945
2019-10-16 00:00:00.000000000,1571155200000000000,6395.0,6420.0,6350.0,6350.0,66539,160945,164191
2019-10-17 00:00:00.000000000,1571241600000000000,6340.0,6360.0,6305.0,6345.0,99175,164191,167256
2019-10-18 00:00:00.000000000,1571328000000000000,6350.0,6355.0,6285.0,6350.0,86051,167256,165712
2019-10-21 00:00:00.000000000,1571587200000000000,6350.0,6355.0,6310.0,6320.0,48750,165712,163420
2019-10-22 00:00:00.000000000,1571673600000000000,6330.0,6365.0,6315.0,6320.0,59975,163420,162001
2019-10-23 00:00:00.000000000,1571760000000000000,6330.0,6355.0,6325.0,6350.0,42789,162001,160197
2019-10-24 00:00:00.000000000,1571846400000000000,6340.0,6350.0,6315.0,6345.0,47849,160197,159003
2019-10-25 00:00:00.000000000,1571932800000000000,6345.0,6390.0,6330.0,6340.0,65248,159003,156385
2019-10-28 00:00:00.000000000,1572192000000000000,6345.0,6420.0,6320.0,6400.0,102342,156385,154597
2019-10-29 00:00:00.000000000,1572278400000000000,6400.0,6420.0,6385.0,6390.0,54817,154597,156482
2019-10-30 00:00:00.000000000,1572364800000000000,6390.0,6405.0,6320.0,6350.0,98785,156482,153421
2019-10-31 00:00:00.000000000,1572451200000000000,6360.0,6405.0,6350.0,6400.0,60176,153421,152444
2019-11-01 00:00:00.000000000,1572537600000000000,6395.0,6440.0,6365.0,6440.0,87104,152444,158988
2019-11-04 00:00:00.000000000,1572796800000000000,6450.0,6480.0,6425.0,6475.0,88806,158988,165998
2019-11-05 00:00:00.000000000,1572883200000000000,6480.0,6485.0,6435.0,6475.0,65319,165998,162097
2019-11-06 00:00:00.000000000,1572969600000000000,6480.0,6490.0,6450.0,6460.0,53584,162097,162267
2019-11-07 00:00:00.000000000,1573056000000000000,6465.0,6470.0,6420.0,6430.0,64116,162267,154567
2019-11-08 00:00:00.000000000,1573142400000000000,6445.0,6465.0,6425.0,6430.0,53924,154567,152853
2019-11-11 00:00:00.000000000,1573401600000000000,6435.0,6490.0,6415.0,6490.0,89713,152853,158775
2019-11-12 00:00:00.000000000,1573488000000000000,6485.0,6530.0,6480.0,6520.0,108684,158775,162431
2019-11-13 00:00:00.000000000,1573574400000000000,6515.0,6550.0,6510.0,6545.0,94227,162431,173014
2019-11-14 00:00:00.000000000,1573660800000000000,6545.0,6600.0,6525.0,6600.0,102856,173014,180414
2019-11-15 00:00:00.000000000,1573747200000000000,6585.0,6670.0,6570.0,6610.0,141654,180414,184000
2019-11-18 00:00:00.000000000,1574006400000000000,6605.0,6620.0,6530.0,6535.0,95830,184000,179324
2019-11-19 00:00:00.000000000,1574092800000000000,6535.0,6575.0,6525.0,6555.0,70470,179324,178199
2019-11-20 00:00:00.000000000,1574179200000000000,6550.0,6600.0,6545.0,6600.0,83830,178199,189584
2019-11-21 00:00:00.000000000,1574265600000000000,6605.0,6605.0,6560.0,6595.0,58487,189584,185836
2019-11-22 00:00:00.000000000,1574352000000000000,6590.0,6600.0,6570.0,6595.0,59642,185836,185765
2019-11-25 00:00:00.000000000,1574611200000000000,6610.0,6700.0,6595.0,6665.0,166885,185765,201589
2019-11-26 00:00:00.000000000,1574697600000000000,6665.0,6685.0,6650.0,6680.0,86961,201589,199576
2019-11-27 00:00:00.000000000,1574784000000000000,6685.0,6720.0,6665.0,6700.0,121243,199576,198968
2019-11-28 00:00:00.000000000,1574870400000000000,6700.0,6905.0,6690.0,6830.0,387739,198968,213411
2019-11-29 00:00:00.000000000,1574956800000000000,6820.0,6890.0,6810.0,6875.0,154739,213411,210389
2019-12-02 00:00:00.000000000,1575216000000000000,6880.0,6930.0,6825.0,6905.0,197826,210389,215022
2019-12-03 00:00:00.000000000,1575302400000000000,6900.0,6915.0,6810.0,6810.0,169215,215022,193126
2019-12-04 00:00:00.000000000,1575388800000000000,6800.0,6815.0,6665.0,6675.0,230116,193126,165744
2019-12-05 00:00:00.000000000,1575475200000000000,6705.0,6730.0,6660.0,6705.0,127438,165744,152121
2019-12-06 00:00:00.000000000,1575561600000000000,6700.0,6725.0,6670.0,6715.0,82659,152121,145334
2019-12-09 00:00:00.000000000,1575820800000000000,6735.0,6800.0,6710.0,6765.0,110455,145334,141780
2019-12-10 00:00:00.000000000,1575907200000000000,6770.0,6790.0,6675.0,6715.0,133405,141780,113903
2019-12-11 00:00:00.000000000,1575993600000000000,6585.0,6630.0,6560.0,6630.0,89112,113903,187971
2019-12-12 00:00:00.000000000,1576080000000000000,6630.0,6645.0,6505.0,6535.0,183842,187971,187015
2019-12-13 00:00:00.000000000,1576166400000000000,6540.0,6570.0,6530.0,6560.0,80612,187015,196291
2019-12-16 00:00:00.000000000,1576425600000000000,6560.0,6615.0,6550.0,6595.0,115464,196291,207792
2019-12-17 00:00:00.000000000,1576512000000000000,6595.0,6600.0,6535.0,6560.0,75770,207792,204832
2019-12-18 00:00:00.000000000,1576598400000000000,6560.0,6585.0,6525.0,6570.0,91155,204832,205037
2019-12-19 00:00:00.000000000,1576684800000000000,6560.0,6615.0,6560.0,6610.0,120583,205037,223233
2019-12-20 00:00:00.000000000,1576771200000000000,6620.0,6630.0,6585.0,6605.0,87457,223233,225618
2019-12-23 00:00:00.000000000,1577030400000000000,6610.0,6610.0,6505.0,6510.0,153901,225618,218785
2019-12-24 00:00:00.000000000,1577116800000000000,6495.0,6535.0,6490.0,6525.0,84336,218785,219576
2019-12-25 00:00:00.000000000,1577203200000000000,6530.0,6535.0,6480.0,6495.0,70210,219576,221547
2019-12-26 00:00:00.000000000,1577289600000000000,6490.0,6520.0,6465.0,6510.0,76276,221547,224959
2019-12-27 00:00:00.000000000,1577376000000000000,6515.0,6520.0,6490.0,6505.0,64332,224959,226381
2019-12-30 00:00:00.000000000,1577635200000000000,6505.0,6545.0,6465.0,6540.0,105789,226381,234446
2019-12-31 00:00:00.000000000,1577721600000000000,6535.0,6540.0,6505.0,6525.0,85288,234446,232624
2020-01-02 00:00:00.000000000,1577894400000000000,6525.0,6530.0,6485.0,6500.0,54491,232624,230632
2020-01-03 00:00:00.000000000,1577980800000000000,6495.0,6510.0,6480.0,6495.0,72391,230632,229655
2020-01-06 00:00:00.000000000,1578240000000000000,6500.0,6590.0,6480.0,6545.0,174761,229655,237376
2020-01-07 00:00:00.000000000,1578326400000000000,6535.0,6545.0,6495.0,6510.0,86013,237376,230968
2020-01-08 00:00:00.000000000,1578412800000000000,6525.0,6570.0,6510.0,6565.0,115493,230968,235940
2020-01-09 00:00:00.000000000,1578499200000000000,6550.0,6565.0,6510.0,6515.0,101071,235940,227837
2020-01-10 00:00:00.000000000,1578585600000000000,6515.0,6625.0,6510.0,6620.0,128599,227837,269917
2020-01-13 00:00:00.000000000,1578844800000000000,6625.0,6635.0,6515.0,6525.0,189496,269917,238111
2020-01-14 00:00:00.000000000,1578931200000000000,6535.0,6540.0,6480.0,6490.0,90500,238111,223066
2020-01-15 00:00:00.000000000,1579017600000000000,6490.0,6500.0,6455.0,6485.0,95524,223066,217501
2020-01-16 00:00:00.000000000,1579104000000000000,6485.0,6500.0,6455.0,6480.0,84185,217501,207681
2020-01-17 00:00:00.000000000,1579190400000000000,6485.0,6490.0,6460.0,6475.0,57764,207681,202426
2020-01-20 00:00:00.000000000,1579449600000000000,6480.0,6510.0,6470.0,6470.0,68333,202426,197607
2020-01-21 00:00:00.000000000,1579536000000000000,6470.0,6515.0,6460.0,6475.0,98487,197607,193538
2020-01-22 00:00:00.000000000,1579622400000000000,6470.0,6495.0,6435.0,6475.0,108687,193538,183939
2020-01-23 00:00:00.000000000,1579708800000000000,6475.0,6485.0,6430.0,6450.0,67918,183939,179323
2020-02-03 00:00:00.000000000,1580659200000000000,6160.0,6205.0,6070.0,6145.0,172502,179323,149794
2020-02-04 00:00:00.000000000,1580745600000000000,6150.0,6240.0,6115.0,6180.0,136942,149794,147948
2020-02-05 00:00:00.000000000,1580832000000000000,6185.0,6250.0,6175.0,6205.0,90955,147948,147779
2020-02-06 00:00:00.000000000,1580918400000000000,6220.0,6250.0,6190.0,6245.0,74722,147779,158870
2020-02-07 00:00:00.000000000,1581004800000000000,6245.0,6245.0,6215.0,6230.0,41770,158870,159576
2020-02-10 00:00:00.000000000,1581264000000000000,6215.0,6255.0,6195.0,6235.0,67816,159576,165612
2020-02-11 00:00:00.000000000,1581350400000000000,6235.0,6295.0,6230.0,6290.0,96887,165612,176645
2020-02-12 00:00:00.000000000,1581436800000000000,6295.0,6330.0,6275.0,6285.0,86006,176645,181919
2020-02-13 00:00:00.000000000,1581523200000000000,6295.0,6305.0,6255.0,6285.0,65576,181919,184643
2020-02-14 00:00:00.000000000,1581609600000000000,6295.0,6335.0,6265.0,6320.0,82945,184643,194096
2020-02-17 00:00:00.000000000,1581868800000000000,6315.0,6320.0,6270.0,6300.0,81044,194096,193366
2020-02-18 00:00:00.000000000,1581955200000000000,6310.0,6320.0,6285.0,6295.0,62104,193366,194064
2020-02-19 00:00:00.000000000,1582041600000000000,6285.0,6305.0,6250.0,6260.0,83837,194064,192903
2020-02-20 00:00:00.000000000,1582128000000000000,6275.0,6315.0,6265.0,6315.0,103052,192903,207442
2020-02-21 00:00:00.000000000,1582214400000000000,6315.0,6350.0,6305.0,6340.0,111270,207442,212068
2020-02-24 00:00:00.000000000,1582473600000000000,6310.0,6340.0,6280.0,6330.0,97793,212068,225257
2020-02-25 00:00:00.000000000,1582560000000000000,6310.0,6360.0,6290.0,6340.0,105476,225257,237201
2020-02-26 00:00:00.000000000,1582646400000000000,6330.0,6355.0,6310.0,6315.0,65349,237201,228839
2020-02-27 00:00:00.000000000,1582732800000000000,6295.0,6330.0,6290.0,6295.0,82030,228839,213564
2020-02-28 00:00:00.000000000,1582819200000000000,6250.0,6280.0,6215.0,6230.0,125455,213564,210332
2020-03-02 00:00:00.000000000,1583078400000000000,6230.0,6285.0,6210.0,6260.0,111421,210332,201815
2020-03-03 00:00:00.000000000,1583164800000000000,6305.0,6315.0,6260.0,6270.0,102972,201815,198083
2020-03-04 00:00:00.000000000,1583251200000000000,6265.0,6280.0,6245.0,6270.0,66245,198083,197989
2020-03-05 00:00:00.000000000,1583337600000000000,6265.0,6280.0,6235.0,6255.0,64639,197989,196251
2020-03-06 00:00:00.000000000,1583424000000000000,6245.0,6250.0,6210.0,6230.0,72274,196251,194415
2020-03-09 00:00:00.000000000,1583683200000000000,6015.0,6130.0,5995.0,6080.0,232734,194415,201070
2020-03-10 00:00:00.000000000,1583769600000000000,6120.0,6210.0,6075.0,6190.0,149668,201070,181072
2020-03-11 00:00:00.000000000,1583856000000000000,6220.0,6235.0,6190.0,6220.0,100262,181072,182217
2020-03-12 00:00:00.000000000,1583942400000000000,6195.0,6230.0,6175.0,6210.0,95366,182217,179099
2020-03-13 00:00:00.000000000,1584028800000000000,6180.0,6245.0,6155.0,6235.0,97572,179099,170586
2020-03-16 00:00:00.000000000,1584288000000000000,6240.0,6260.0,6190.0,6195.0,88307,170586,165942
2020-03-17 00:00:00.000000000,1584374400000000000,6180.0,6205.0,6165.0,6165.0,76081,165942,160100
2020-03-18 00:00:00.000000000,1584460800000000000,6140.0,6165.0,6050.0,6055.0,120748,160100,152462
2020-03-19 00:00:00.000000000,1584547200000000000,6035.0,6040.0,5875.0,5945.0,229275,152462,129037
2020-03-20 00:00:00.000000000,1584633600000000000,6030.0,6045.0,5895.0,5965.0,127020,129037,123589
2020-03-23 00:00:00.000000000,1584892800000000000,5840.0,5875.0,5730.0,5730.0,164152,123589,115635
2020-03-24 00:00:00.000000000,1584979200000000000,5780.0,5795.0,5575.0,5680.0,227756,115635,112483
2020-03-25 00:00:00.000000000,1585065600000000000,5690.0,5715.0,5520.0,5615.0,184613,112483,114748
2020-03-26 00:00:00.000000000,1585152000000000000,5600.0,5605.0,5450.0,5455.0,147931,114748,108417
2020-03-27 00:00:00.000000000,1585238400000000000,5420.0,5460.0,5320.0,5390.0,183737,108417,90481
2020-03-30 00:00:00.000000000,1585497600000000000,5240.0,5295.0,5115.0,5115.0,140194,90481,77101
2020-03-31 00:00:00.000000000,1585584000000000000,5175.0,5275.0,5010.0,5040.0,202082,77101,149433
2020-04-01 00:00:00.000000000,1585670400000000000,5000.0,5145.0,4950.0,5130.0,260890,149433,165993
2020-04-02 00:00:00.000000000,1585756800000000000,5115.0,5290.0,5095.0,5230.0,299537,165993,179194
2020-04-03 00:00:00.000000000,1585843200000000000,5280.0,5395.0,5240.0,5315.0,313033,179194,178565
2020-04-07 00:00:00.000000000,1586188800000000000,5425.0,5495.0,5390.0,5490.0,185067,178565,185225
2020-04-08 00:00:00.000000000,1586275200000000000,5420.0,5495.0,5355.0,5430.0,207101,185225,185292
2020-04-09 00:00:00.000000000,1586361600000000000,5520.0,5535.0,5385.0,5430.0,193613,185292,199164
2020-04-10 00:00:00.000000000,1586448000000000000,5320.0,5490.0,5305.0,5460.0,239085,199164,208043
2020-04-13 00:00:00.000000000,1586707200000000000,5595.0,5760.0,5455.0,5490.0,494300,208043,213159
2020-04-14 00:00:00.000000000,1586793600000000000,5480.0,5515.0,5355.0,5430.0,282745,213159,204397
2020-04-15 00:00:00.000000000,1586880000000000000,5380.0,5510.0,5370.0,5435.0,210218,204397,206435
2020-04-16 00:00:00.000000000,1586966400000000000,5430.0,5465.0,5380.0,5400.0,155036,206435,208639
2020-04-17 00:00:00.000000000,1587052800000000000,5435.0,5480.0,5350.0,5420.0,202405,208639,203888
2020-04-20 00:00:00.000000000,1587312000000000000,5400.0,5445.0,5350.0,5405.0,152731,203888,207010
2020-04-21 00:00:00.000000000,1587398400000000000,5355.0,5385.0,5250.0,5325.0,281651,207010,209001
2020-04-22 00:00:00.000000000,1587484800000000000,5255.0,5310.0,5190.0,5265.0,294886,209001,205339
2020-04-23 00:00:00.000000000,1587571200000000000,5330.0,5375.0,5295.0,5355.0,222731,205339,198522
2020-04-24 00:00:00.000000000,1587657600000000000,5400.0,5420.0,5330.0,5330.0,140998,198522,193436
2020-04-27 00:00:00.000000000,1587916800000000000,5360.0,5470.0,5345.0,5410.0,140917,193436,191321
2020-04-28 00:00:00.000000000,1588003200000000000,5390.0,5445.0,5375.0,5425.0,157204,191321,198777
2020-04-29 00:00:00.000000000,1588089600000000000,5460.0,5485.0,5375.0,5460.0,161862,198777,196130
2020-04-30 00:00:00.000000000,1588176000000000000,5500.0,5520.0,5440.0,5485.0,138635,196130,186242
2020-05-06 00:00:00.000000000,1588694400000000000,5595.0,5700.0,5555.0,5680.0,151907,186242,186485
2020-05-07 00:00:00.000000000,1588780800000000000,5640.0,5740.0,5635.0,5665.0,152303,186485,190288
2020-05-08 00:00:00.000000000,1588867200000000000,5700.0,5805.0,5660.0,5790.0,178009,190288,208760
2020-05-11 00:00:00.000000000,1589126400000000000,5780.0,5840.0,5720.0,5745.0,205002,208760,209222
2020-05-12 00:00:00.000000000,1589212800000000000,5755.0,5765.0,5650.0,5670.0,151928,209222,208395
2020-05-13 00:00:00.000000000,1589299200000000000,5685.0,5710.0,5630.0,5680.0,123690,208395,211205
2020-05-14 00:00:00.000000000,1589385600000000000,5695.0,5755.0,5665.0,5730.0,117562,211205,212204
2020-05-15 00:00:00.000000000,1589472000000000000,5735.0,5860.0,5720.0,5820.0,182211,212204,214548
2020-05-18 00:00:00.000000000,1589731200000000000,5820.0,5920.0,5795.0,5885.0,163501,214548,218482
2020-05-19 00:00:00.000000000,1589817600000000000,5905.0,5990.0,5865.0,5880.0,163747,218482,211571
2020-05-20 00:00:00.000000000,1589904000000000000,5905.0,5985.0,5850.0,5965.0,131319,211571,209613
2020-05-21 00:00:00.000000000,1589990400000000000,6000.0,6085.0,5970.0,6055.0,169480,209613,209604
2020-05-22 00:00:00.000000000,1590076800000000000,6055.0,6125.0,5950.0,6020.0,264147,209604,214644
2020-05-25 00:00:00.000000000,1590336000000000000,6030.0,6155.0,6005.0,6070.0,214136,214644,216808
2020-05-26 00:00:00.000000000,1590422400000000000,6080.0,6120.0,6050.0,6090.0,133363,216808,215509
2020-05-27 00:00:00.000000000,1590508800000000000,6085.0,6105.0,6040.0,6080.0,139800,215509,212912
2020-05-28 00:00:00.000000000,1590595200000000000,6085.0,6090.0,5960.0,6025.0,201914,212912,203441
2020-05-29 00:00:00.000000000,1590681600000000000,6030.0,6085.0,5995.0,6040.0,146221,203441,198264
2020-06-01 00:00:00.000000000,1590940800000000000,6045.0,6280.0,6035.0,6210.0,322730,198264,209341
2020-06-02 00:00:00.000000000,1591027200000000000,6210.0,6340.0,6190.0,6315.0,237320,209341,227864
2020-06-03 00:00:00.000000000,1591113600000000000,6335.0,6370.0,6290.0,6300.0,179367,227864,229290
2020-06-04 00:00:00.000000000,1591200000000000000,6280.0,6310.0,6215.0,6235.0,219684,229290,221964
2020-06-05 00:00:00.000000000,1591286400000000000,6250.0,6320.0,6245.0,6280.0,118011,221964,217334
2020-06-08 00:00:00.000000000,1591545600000000000,6320.0,6340.0,6235.0,6310.0,194578,217334,213575
2020-06-09 00:00:00.000000000,1591632000000000000,6310.0,6325.0,6260.0,6300.0,143944,213575,213868
2020-06-10 00:00:00.000000000,1591718400000000000,6300.0,6405.0,6285.0,6315.0,188373,213868,218118
2020-06-11 00:00:00.000000000,1591804800000000000,6335.0,6350.0,6255.0,6260.0,166919,218118,214016
2020-06-12 00:00:00.000000000,1591891200000000000,6215.0,6340.0,6150.0,6340.0,240142,214016,210795
2020-06-15 00:00:00.000000000,1592150400000000000,6325.0,6365.0,6255.0,6285.0,169145,210795,208846
2020-06-16 00:00:00.000000000,1592236800000000000,6305.0,6370.0,6260.0,6345.0,172434,208846,202991
2020-06-17 00:00:00.000000000,1592323200000000000,6380.0,6390.0,6265.0,6330.0,128183,202991,198324
2020-06-18 00:00:00.000000000,1592409600000000000,6330.0,6340.0,6230.0,6250.0,185827,198324,189173
2020-06-19 00:00:00.000000000,1592496000000000000,6245.0,6270.0,6185.0,6245.0,170502,189173,187487
2020-06-22 00:00:00.000000000,1592755200000000000,6235.0,6255.0,6130.0,6190.0,182564,187487,188416
2020-06-23 00:00:00.000000000,1592841600000000000,6185.0,6195.0,6140.0,6165.0,100685,188416,186771
2020-06-24 00:00:00.000000000,1592928000000000000,6160.0,6195.0,6130.0,6170.0,119084,186771,180797
2020-06-29 00:00:00.000000000,1593360000000000000,6160.0,6230.0,6060.0,6110.0,162284,180797,179852
2020-06-30 00:00:00.000000000,1593446400000000000,6135.0,6205.0,6110.0,6180.0,126766,179852,178267
2020-07-01 00:00:00.000000000,1593532800000000000,6165.0,6205.0,6130.0,6160.0,94626,178267,175781
2020-07-02 00:00:00.000000000,1593619200000000000,6175.0,6295.0,6125.0,6290.0,214774,175781,190668
2020-07-03 00:00:00.000000000,1593705600000000000,6260.0,6380.0,6260.0,6335.0,161464,190668,188605
2020-07-06 00:00:00.000000000,1593964800000000000,6310.0,6400.0,6295.0,6390.0,142411,188605,190035
2020-07-07 00:00:00.000000000,1594051200000000000,6385.0,6590.0,6370.0,6540.0,269154,190035,200601
2020-07-08 00:00:00.000000000,1594137600000000000,6525.0,6580.0,6485.0,6515.0,191302,200601,190645
2020-07-09 00:00:00.000000000,1594224000000000000,6545.0,6600.0,6500.0,6580.0,175855,190645,194683
2020-07-10 00:00:00.000000000,1594310400000000000,6565.0,6650.0,6510.0,6540.0,276417,194683,186916
2020-07-13 00:00:00.000000000,1594569600000000000,6575.0,6760.0,6545.0,6720.0,280174,186916,193405
2020-07-14 00:00:00.000000000,1594656000000000000,6715.0,6770.0,6625.0,6665.0,192943,193405,190089
2020-07-15 00:00:00.000000000,1594742400000000000,6690.0,6730.0,6550.0,6580.0,197768,190089,182645
2020-07-16 00:00:00.000000000,1594828800000000000,6610.0,6620.0,6525.0,6555.0,190176,182645,175118
2020-07-17 00:00:00.000000000,1594915200000000000,6530.0,6560.0,6470.0,6510.0,158912,175118,167652
2020-07-20 00:00:00.000000000,1595174400000000000,6530.0,6685.0,6480.0,6610.0,270024,167652,176727
2020-07-21 00:00:00.000000000,1595260800000000000,6595.0,6660.0,6490.0,6605.0,215572,176727,167783
2020-07-22 00:00:00.000000000,1595347200000000000,6630.0,6660.0,6545.0,6545.0,123302,167783,164787
2020-07-23 00:00:00.000000000,1595433600000000000,6525.0,6630.0,6520.0,6540.0,164217,164787,162347
2020-07-24 00:00:00.000000000,1595520000000000000,6535.0,6545.0,6410.0,6415.0,215560,162347,149603
2020-07-27 00:00:00.000000000,1595779200000000000,6430.0,6530.0,6425.0,6520.0,138884,149603,152718
2020-07-28 00:00:00.000000000,1595865600000000000,6495.0,6545.0,6455.0,6530.0,125001,152718,151889
2020-07-29 00:00:00.000000000,1595952000000000000,6525.0,6595.0,6505.0,6510.0,135159,151889,150198
2020-07-30 00:00:00.000000000,1596038400000000000,6545.0,6680.0,6525.0,6605.0,206199,150198,148442
2020-07-31 00:00:00.000000000,1596124800000000000,6595.0,6635.0,6520.0,6610.0,140965,148442,146560
2020-08-03 00:00:00.000000000,1596384000000000000,6605.0,6695.0,6580.0,6680.0,164493,146560,142740
2020-08-04 00:00:00.000000000,1596470400000000000,6690.0,6745.0,6650.0,6700.0,137190,142740,131737
2020-08-05 00:00:00.000000000,1596556800000000000,6695.0,6790.0,6655.0,6750.0,184647,131737,129099
2020-08-06 00:00:00.000000000,1596643200000000000,6755.0,6770.0,6585.0,6610.0,144719,129099,115643
2020-08-07 00:00:00.000000000,1596729600000000000,6640.0,6665.0,6535.0,6580.0,174918,115643,102705
2020-08-10 00:00:00.000000000,1596988800000000000,6575.0,6600.0,6455.0,6485.0,131547,102705,99848
2020-08-11 00:00:00.000000000,1597075200000000000,6495.0,6555.0,6480.0,6535.0,86013,99848,90251
2020-08-12 00:00:00.000000000,1597161600000000000,6530.0,6590.0,6470.0,6525.0,112902,90251,80448
2020-08-13 00:00:00.000000000,1597248000000000000,6540.0,6605.0,6490.0,6525.0,110772,80448,70023
2020-08-14 00:00:00.000000000,1597334400000000000,6505.0,6580.0,6490.0,6560.0,81266,70023,62825
2020-08-17 00:00:00.000000000,1597593600000000000,6455.0,6595.0,6435.0,6580.0,113518,62825,149387
2020-08-18 00:00:00.000000000,1597680000000000000,6575.0,6675.0,6550.0,6675.0,173758,149387,176444
2020-08-19 00:00:00.000000000,1597766400000000000,6660.0,6675.0,6595.0,6640.0,131210,176444,183145
2020-08-20 00:00:00.000000000,1597852800000000000,6645.0,6690.0,6585.0,6685.0,144526,183145,186791
2020-08-21 00:00:00.000000000,1597939200000000000,6655.0,6675.0,6600.0,6615.0,106352,186791,184130
2020-08-24 00:00:00.000000000,1598198400000000000,6605.0,6675.0,6530.0,6625.0,152106,184130,183046
2020-08-25 00:00:00.000000000,1598284800000000000,6620.0,6670.0,6585.0,6630.0,116475,183046,185575
2020-08-26 00:00:00.000000000,1598371200000000000,6640.0,6740.0,6610.0,6695.0,166636,185575,209032
2020-08-27 00:00:00.000000000,1598457600000000000,6690.0,6785.0,6635.0,6650.0,203254,209032,203929
2020-08-28 00:00:00.000000000,1598544000000000000,6655.0,6665.0,6590.0,6605.0,135501,203929,199039
2020-08-31 00:00:00.000000000,1598803200000000000,6600.0,6710.0,6590.0,6660.0,151929,199039,200968
2020-09-01 00:00:00.000000000,1598889600000000000,6665.0,6725.0,6650.0,6670.0,137023,200968,209229
2020-09-02 00:00:00.000000000,1598976000000000000,6680.0,6760.0,6670.0,6725.0,151683,209229,219549
2020-09-03 00:00:00.000000000,1599062400000000000,6705.0,6720.0,6650.0,6685.0,149938,219549,213344
2020-09-04 00:00:00.000000000,1599148800000000000,6680.0,6700.0,6595.0,6620.0,155519,213344,208901
2020-09-07 00:00:00.000000000,1599408000000000000,6620.0,6665.0,6580.0,6590.0,157950,208901,208391
2020-09-08 00:00:00.000000000,1599494400000000000,6605.0,6610.0,6510.0,6555.0,203689,208391,202449
2020-09-09 00:00:00.000000000,1599580800000000000,6540.0,6590.0,6490.0,6505.0,223509,202449,191763
2020-09-10 00:00:00.000000000,1599667200000000000,6540.0,6680.0,6525.0,6645.0,241440,191763,193074
2020-09-11 00:00:00.000000000,1599753600000000000,6625.0,6665.0,6590.0,6635.0,129959,193074,192738
2020-09-14 00:00:00.000000000,1600012800000000000,6630.0,6645.0,6535.0,6550.0,135603,192738,195495
2020-09-15 00:00:00.000000000,1600099200000000000,6570.0,6600.0,6515.0,6565.0,128627,195495,194418
2020-09-16 00:00:00.000000000,1600185600000000000,6570.0,6605.0,6540.0,6585.0,126156,194418,190384
2020-09-17 00:00:00.000000000,1600272000000000000,6600.0,6750.0,6600.0,6670.0,272216,190384,199436
2020-09-18 00:00:00.000000000,1600358400000000000,6665.0,6715.0,6645.0,6660.0,129993,199436,197148
2020-09-21 00:00:00.000000000,1600617600000000000,6665.0,6740.0,6620.0,6715.0,166973,197148,206619
2020-09-22 00:00:00.000000000,1600704000000000000,6710.0,6720.0,6630.0,6645.0,170780,206619,195254
2020-09-23 00:00:00.000000000,1600790400000000000,6650.0,6690.0,6620.0,6650.0,145559,195254,196412
2020-09-24 00:00:00.000000000,1600876800000000000,6660.0,6685.0,6520.0,6540.0,234871,196412,200728
2020-09-25 00:00:00.000000000,1600963200000000000,6535.0,6585.0,6445.0,6575.0,220396,200728,199324
2020-09-28 00:00:00.000000000,1601222400000000000,6575.0,6660.0,6555.0,6570.0,183671,199324,196146
2020-09-29 00:00:00.000000000,1601308800000000000,6585.0,6615.0,6555.0,6595.0,118576,196146,188254
2020-09-30 00:00:00.000000000,1601395200000000000,6595.0,6630.0,6555.0,6570.0,135761,188254,185358
2020-10-09 00:00:00.000000000,1602172800000000000,6650.0,6780.0,6625.0,6765.0,152637,185358,194944
2020-10-12 00:00:00.000000000,1602432000000000000,6755.0,6875.0,6730.0,6865.0,203074,194944,221442
2020-10-13 00:00:00.000000000,1602518400000000000,6870.0,6880.0,6795.0,6825.0,138092,221442,221240
2020-10-14 00:00:00.000000000,1602604800000000000,6840.0,6935.0,6840.0,6875.0,167597,221240,229338
2020-10-15 00:00:00.000000000,1602691200000000000,6895.0,6910.0,6825.0,6860.0,139130,229338,235183
2020-10-16 00:00:00.000000000,1602777600000000000,6840.0,6915.0,6820.0,6855.0,141923,235183,238878
2020-10-19 00:00:00.000000000,1603036800000000000,6855.0,6885.0,6795.0,6820.0,169637,238878,233597
2020-10-20 00:00:00.000000000,1603123200000000000,6820.0,6825.0,6745.0,6795.0,130853,233597,220147
2020-10-21 00:00:00.000000000,1603209600000000000,6805.0,6835.0,6715.0,6715.0,160022,220147,208208
2020-10-22 00:00:00.000000000,1603296000000000000,6715.0,6775.0,6710.0,6715.0,132989,208208,206286
2020-10-23 00:00:00.000000000,1603382400000000000,6720.0,6755.0,6685.0,6710.0,119706,206286,201956
2020-10-26 00:00:00.000000000,1603641600000000000,6725.0,6780.0,6645.0,6765.0,164142,201956,211040
2020-10-27 00:00:00.000000000,1603728000000000000,6775.0,6820.0,6750.0,6810.0,150816,211040,221095
2020-10-28 00:00:00.000000000,1603814400000000000,6815.0,6920.0,6810.0,6885.0,207957,221095,250450
2020-10-29 00:00:00.000000000,1603900800000000000,6875.0,6980.0,6845.0,6850.0,272124,250450,266554
