datetime,datetime_nano,KQ.m@DCE.l.open,KQ.m@DCE.l.high,KQ.m@DCE.l.low,KQ.m@DCE.l.close,KQ.m@DCE.l.volume,KQ.m@DCE.l.open_oi,KQ.m@DCE.l.close_oi
2019-09-23 00:00:00.000000000,1569168000000000000,7665.0,7745.0,7600.0,7630.0,444877,357572,357794
2019-09-24 00:00:00.000000000,1569254400000000000,7625.0,7665.0,7565.0,7625.0,343116,357794,360619
2019-09-25 00:00:00.000000000,1569340800000000000,7620.0,7655.0,7560.0,7575.0,351461,360619,350151
2019-09-26 00:00:00.000000000,1569427200000000000,7565.0,7600.0,7475.0,7530.0,380606,350151,326976
2019-09-27 00:00:00.000000000,1569513600000000000,7535.0,7540.0,7425.0,7470.0,192834,326976,310447
2019-09-30 00:00:00.000000000,1569772800000000000,7460.0,7545.0,7440.0,7535.0,203501,310447,303282
2019-10-08 00:00:00.000000000,1570464000000000000,7515.0,7535.0,7345.0,7410.0,240965,303282,303786
2019-10-09 00:00:00.000000000,1570550400000000000,7385.0,7480.0,7370.0,7390.0,195738,303786,312339
2019-10-10 00:00:00.000000000,1570636800000000000,7400.0,7435.0,7355.0,7385.0,211647,312339,316070
2019-10-11 00:00:00.000000000,1570723200000000000,7405.0,7475.0,7365.0,7430.0,296006,316070,315186
2019-10-14 00:00:00.000000000,1570982400000000000,7420.0,7575.0,7410.0,7520.0,349247,315186,317184
2019-10-15 00:00:00.000000000,1571068800000000000,7495.0,7510.0,7415.0,7450.0,199940,317184,314473
2019-10-16 00:00:00.000000000,1571155200000000000,7465.0,7485.0,7305.0,7310.0,276980,314473,322332
2019-10-17 00:00:00.000000000,1571241600000000000,7320.0,7325.0,7245.0,7295.0,298680,322332,326131
2019-10-18 00:00:00.000000000,1571328000000000000,7310.0,7360.0,7280.0,7340.0,195762,326131,315100
2019-10-21 00:00:00.000000000,1571587200000000000,7345.0,7350.0,7215.0,7255.0,228269,315100,322660
2019-10-22 00:00:00.000000000,1571673600000000000,7250.0,7275.0,7190.0,7260.0,220142,322660,335076
2019-10-23 00:00:00.000000000,1571760000000000000,7290.0,7345.0,7265.0,7320.0,212233,335076,323797
2019-10-24 00:00:00.000000000,1571846400000000000,7310.0,7395.0,7300.0,7345.0,210115,323797,312338
2019-10-25 00:00:00.000000000,1571932800000000000,7345.0,7375.0,7295.0,7305.0,162337,312338,311711
2019-10-28 00:00:00.000000000,1572192000000000000,7310.0,7340.0,7270.0,7305.0,185817,311711,310057
2019-10-29 00:00:00.000000000,1572278400000000000,7310.0,7325.0,7255.0,7270.0,152831,310057,307777
2019-10-30 00:00:00.000000000,1572364800000000000,7265.0,7335.0,7255.0,7270.0,194231,307777,309944
2019-10-31 00:00:00.000000000,1572451200000000000,7270.0,7295.0,7250.0,7290.0,140396,309944,305043
2019-11-01 00:00:00.000000000,1572537600000000000,7275.0,7285.0,7175.0,7255.0,271405,305043,314886
2019-11-04 00:00:00.000000000,1572796800000000000,7255.0,7315.0,7210.0,7290.0,198702,314886,321196
2019-11-05 00:00:00.000000000,1572883200000000000,7305.0,7345.0,7260.0,7260.0,229664,321196,309429
2019-11-06 00:00:00.000000000,1572969600000000000,7270.0,7320.0,7230.0,7235.0,189487,309429,315658
2019-11-07 00:00:00.000000000,1573056000000000000,7235.0,7280.0,7220.0,7255.0,169733,315658,311576
2019-11-08 00:00:00.000000000,1573142400000000000,7280.0,7295.0,7185.0,7200.0,254254,311576,315497
2019-11-11 00:00:00.000000000,1573401600000000000,7195.0,7205.0,7140.0,7165.0,230000,315497,298020
2019-11-12 00:00:00.000000000,1573488000000000000,7165.0,7190.0,7140.0,7175.0,156991,298020,297593
2019-11-13 00:00:00.000000000,1573574400000000000,7170.0,7225.0,7105.0,7145.0,245924,297593,310605
2019-11-14 00:00:00.000000000,1573660800000000000,7135.0,7150.0,7010.0,7085.0,303961,310605,315814
2019-11-15 00:00:00.000000000,1573747200000000000,7085.0,7120.0,7050.0,7075.0,211176,315814,290824
2019-11-18 00:00:00.000000000,1574006400000000000,7070.0,7130.0,7035.0,7090.0,169370,290824,282654
2019-11-19 00:00:00.000000000,1574092800000000000,7085.0,7125.0,7065.0,7080.0,158861,282654,274080
2019-11-20 00:00:00.000000000,1574179200000000000,7070.0,7105.0,7050.0,7100.0,149828,274080,267847
2019-11-21 00:00:00.000000000,1574265600000000000,7105.0,7200.0,7080.0,7180.0,273211,267847,253920
2019-11-22 00:00:00.000000000,1574352000000000000,7185.0,7240.0,7155.0,7170.0,195435,253920,235614
2019-11-25 00:00:00.000000000,1574611200000000000,7180.0,7250.0,7170.0,7225.0,181176,235614,229647
2019-11-26 00:00:00.000000000,1574697600000000000,7220.0,7250.0,7200.0,7210.0,152820,229647,219916
2019-11-27 00:00:00.000000000,1574784000000000000,7220.0,7245.0,7180.0,7190.0,161146,219916,216636
2019-11-28 00:00:00.000000000,1574870400000000000,7200.0,7235.0,7170.0,7220.0,145633,216636,215347
2019-11-29 00:00:00.000000000,1574956800000000000,7220.0,7310.0,7210.0,7305.0,203735,215347,219162
2019-12-02 00:00:00.000000000,1575216000000000000,7305.0,7340.0,7250.0,7330.0,166949,219162,213107
2019-12-03 00:00:00.000000000,1575302400000000000,7330.0,7365.0,7290.0,7290.0,157601,213107,202892
2019-12-04 00:00:00.000000000,1575388800000000000,7280.0,7310.0,7230.0,7250.0,134294,202892,192671
2019-12-05 00:00:00.000000000,1575475200000000000,7265.0,7275.0,7220.0,7230.0,109503,192671,175724
2019-12-06 00:00:00.000000000,1575561600000000000,7220.0,7275.0,7215.0,7270.0,112485,175724,247926
2019-12-09 00:00:00.000000000,1575820800000000000,7270.0,7375.0,7260.0,7275.0,356921,247926,292934
2019-12-10 00:00:00.000000000,1575907200000000000,7280.0,7300.0,7225.0,7245.0,209009,292934,298783
2019-12-11 00:00:00.000000000,1575993600000000000,7235.0,7255.0,7170.0,7175.0,222270,298783,311109
2019-12-12 00:00:00.000000000,1576080000000000000,7170.0,7235.0,7165.0,7210.0,209017,311109,324076
2019-12-13 00:00:00.000000000,1576166400000000000,7220.0,7280.0,7195.0,7275.0,246766,324076,330720
2019-12-16 00:00:00.000000000,1576425600000000000,7275.0,7330.0,7245.0,7290.0,308291,330720,337253
2019-12-17 00:00:00.000000000,1576512000000000000,7290.0,7330.0,7270.0,7275.0,224283,337253,342264
2019-12-18 00:00:00.000000000,1576598400000000000,7280.0,7325.0,7235.0,7245.0,222868,342264,351982
2019-12-19 00:00:00.000000000,1576684800000000000,7235.0,7275.0,7205.0,7270.0,220360,351982,346253
2019-12-20 00:00:00.000000000,1576771200000000000,7265.0,7370.0,7255.0,7330.0,292289,346253,362978
2019-12-23 00:00:00.000000000,1577030400000000000,7325.0,7355.0,7295.0,7335.0,218293,362978,368411
2019-12-24 00:00:00.000000000,1577116800000000000,7345.0,7360.0,7290.0,7300.0,203760,368411,354666
2019-12-25 00:00:00.000000000,1577203200000000000,7305.0,7360.0,7290.0,7350.0,221672,354666,377549
2019-12-26 00:00:00.000000000,1577289600000000000,7365.0,7395.0,7335.0,7380.0,189732,377549,381652
2019-12-27 00:00:00.000000000,1577376000000000000,7380.0,7420.0,7365.0,7375.0,230099,381652,380801
2019-12-30 00:00:00.000000000,1577635200000000000,7380.0,7445.0,7370.0,7405.0,210381,380801,373495
2019-12-31 00:00:00.000000000,1577721600000000000,7405.0,7415.0,7305.0,7310.0,266545,373495,366144
2020-01-02 00:00:00.000000000,1577894400000000000,7325.0,7335.0,7300.0,7310.0,139007,366144,371698
2020-01-03 00:00:00.000000000,1577980800000000000,7300.0,7360.0,7270.0,7350.0,272824,371698,363490
2020-01-06 00:00:00.000000000,1578240000000000000,7355.0,7470.0,7330.0,7440.0,356126,363490,354915
2020-01-07 00:00:00.000000000,1578326400000000000,7430.0,7445.0,7380.0,7400.0,222297,354915,352846
2020-01-08 00:00:00.000000000,1578412800000000000,7405.0,7570.0,7385.0,7480.0,368089,352846,341983
2020-01-09 00:00:00.000000000,1578499200000000000,7450.0,7500.0,7370.0,7380.0,298763,341983,328714
2020-01-10 00:00:00.000000000,1578585600000000000,7385.0,7450.0,7360.0,7450.0,160422,328714,332794
2020-01-13 00:00:00.000000000,1578844800000000000,7455.0,7505.0,7410.0,7485.0,272202,332794,337563
2020-01-14 00:00:00.000000000,1578931200000000000,7480.0,7490.0,7415.0,7420.0,176440,337563,331991
2020-01-15 00:00:00.000000000,1579017600000000000,7430.0,7435.0,7345.0,7365.0,202148,331991,328233
2020-01-16 00:00:00.000000000,1579104000000000000,7370.0,7390.0,7290.0,7295.0,205147,328233,338881
2020-01-17 00:00:00.000000000,1579190400000000000,7295.0,7330.0,7290.0,7305.0,133380,338881,336208
2020-01-20 00:00:00.000000000,1579449600000000000,7310.0,7310.0,7245.0,7260.0,188290,336208,332199
2020-01-21 00:00:00.000000000,1579536000000000000,7265.0,7280.0,7215.0,7230.0,158580,332199,325820
2020-01-22 00:00:00.000000000,1579622400000000000,7225.0,7235.0,7165.0,7185.0,228001,325820,311328
2020-01-23 00:00:00.000000000,1579708800000000000,7180.0,7195.0,7135.0,7155.0,162071,311328,299832
2020-02-03 00:00:00.000000000,1580659200000000000,6740.0,6800.0,6740.0,6740.0,136022,299832,292865
2020-02-04 00:00:00.000000000,1580745600000000000,6595.0,6830.0,6500.0,6805.0,231254,292865,280182
2020-02-05 00:00:00.000000000,1580832000000000000,6810.0,6890.0,6795.0,6830.0,178942,280182,299352
2020-02-06 00:00:00.000000000,1580918400000000000,6850.0,6860.0,6780.0,6845.0,122158,299352,300783
2020-02-07 00:00:00.000000000,1581004800000000000,6820.0,6835.0,6795.0,6810.0,95057,300783,305131
2020-02-10 00:00:00.000000000,1581264000000000000,6795.0,6845.0,6785.0,6825.0,93216,305131,307698
2020-02-11 00:00:00.000000000,1581350400000000000,6815.0,6850.0,6810.0,6820.0,112729,307698,310328
2020-02-12 00:00:00.000000000,1581436800000000000,6830.0,6850.0,6780.0,6820.0,114397,310328,309470
2020-02-13 00:00:00.000000000,1581523200000000000,6835.0,6840.0,6755.0,6805.0,131907,309470,313235
2020-02-14 00:00:00.000000000,1581609600000000000,6810.0,6825.0,6770.0,6820.0,110799,313235,315100
2020-02-17 00:00:00.000000000,1581868800000000000,6820.0,6865.0,6805.0,6865.0,144418,315100,315853
2020-02-18 00:00:00.000000000,1581955200000000000,6870.0,6960.0,6855.0,6885.0,218339,315853,311047
2020-02-19 00:00:00.000000000,1582041600000000000,6890.0,6975.0,6875.0,6960.0,133440,311047,308348
2020-02-20 00:00:00.000000000,1582128000000000000,6985.0,7040.0,6965.0,7035.0,173794,308348,305623
2020-02-21 00:00:00.000000000,1582214400000000000,7035.0,7045.0,6980.0,7000.0,124609,305623,304996
2020-02-24 00:00:00.000000000,1582473600000000000,6940.0,6980.0,6900.0,6935.0,148545,304996,300009
2020-02-25 00:00:00.000000000,1582560000000000000,6895.0,6960.0,6860.0,6955.0,137908,300009,299848
2020-02-26 00:00:00.000000000,1582646400000000000,6920.0,6935.0,6890.0,6920.0,131593,299848,298621
2020-02-27 00:00:00.000000000,1582732800000000000,6890.0,6910.0,6845.0,6890.0,140869,298621,302017
2020-02-28 00:00:00.000000000,1582819200000000000,6830.0,6845.0,6720.0,6725.0,267257,302017,297082
2020-03-02 00:00:00.000000000,1583078400000000000,6720.0,6885.0,6705.0,6875.0,205232,297082,290238
2020-03-03 00:00:00.000000000,1583164800000000000,6940.0,6985.0,6890.0,6935.0,184800,290238,289932
2020-03-04 00:00:00.000000000,1583251200000000000,6940.0,6960.0,6910.0,6940.0,150360,289932,287933
2020-03-05 00:00:00.000000000,1583337600000000000,6950.0,6985.0,6915.0,6945.0,148171,287933,289309
2020-03-06 00:00:00.000000000,1583424000000000000,6910.0,6925.0,6860.0,6900.0,189536,289309,279085
2020-03-09 00:00:00.000000000,1583683200000000000,6615.0,6680.0,6615.0,6615.0,133408,279085,284345
2020-03-10 00:00:00.000000000,1583769600000000000,6645.0,6800.0,6530.0,6755.0,326890,284345,246933
2020-03-11 00:00:00.000000000,1583856000000000000,6795.0,6825.0,6705.0,6720.0,177484,246933,245332
2020-03-12 00:00:00.000000000,1583942400000000000,6685.0,6715.0,6630.0,6675.0,218381,245332,241641
2020-03-13 00:00:00.000000000,1584028800000000000,6600.0,6690.0,6560.0,6665.0,289834,241641,233420
2020-03-16 00:00:00.000000000,1584288000000000000,6645.0,6670.0,6560.0,6565.0,197339,233420,235193
2020-03-17 00:00:00.000000000,1584374400000000000,6555.0,6575.0,6460.0,6515.0,261636,235193,237119
2020-03-18 00:00:00.000000000,1584460800000000000,6495.0,6540.0,6380.0,6385.0,210517,237119,235822
2020-03-19 00:00:00.000000000,1584547200000000000,6355.0,6365.0,6210.0,6340.0,248430,235822,205641
2020-03-20 00:00:00.000000000,1584633600000000000,6445.0,6465.0,6335.0,6380.0,200789,205641,194106
2020-03-23 00:00:00.000000000,1584892800000000000,6230.0,6290.0,6160.0,6270.0,197802,194106,185164
2020-03-24 00:00:00.000000000,1584979200000000000,6310.0,6330.0,6065.0,6185.0,310925,185164,168342
2020-03-25 00:00:00.000000000,1585065600000000000,6215.0,6225.0,6060.0,6110.0,267195,168342,172492
2020-03-26 00:00:00.000000000,1585152000000000000,6080.0,6110.0,5790.0,5820.0,382461,172492,170493
2020-03-27 00:00:00.000000000,1585238400000000000,5790.0,5820.0,5560.0,5650.0,418489,170493,152270
2020-03-30 00:00:00.000000000,1585497600000000000,5505.0,5535.0,5350.0,5370.0,349362,152270,137841
2020-03-31 00:00:00.000000000,1585584000000000000,5430.0,5630.0,5410.0,5505.0,433034,137841,318361
2020-04-01 00:00:00.000000000,1585670400000000000,5480.0,5620.0,5415.0,5565.0,470067,318361,325023
2020-04-02 00:00:00.000000000,1585756800000000000,5565.0,5845.0,5555.0,5805.0,597898,325023,322491
2020-04-03 00:00:00.000000000,1585843200000000000,5820.0,5915.0,5765.0,5905.0,496266,322491,307130
2020-04-07 00:00:00.000000000,1586188800000000000,5985.0,6150.0,5970.0,6115.0,463375,307130,321672
2020-04-08 00:00:00.000000000,1586275200000000000,6010.0,6100.0,5910.0,5920.0,615349,321672,364314
2020-04-09 00:00:00.000000000,1586361600000000000,6000.0,6070.0,5925.0,6045.0,601372,364314,365312
2020-04-10 00:00:00.000000000,1586448000000000000,5895.0,6305.0,5870.0,6260.0,811355,365312,346233
2020-04-13 00:00:00.000000000,1586707200000000000,6410.0,6555.0,6260.0,6330.0,1108658,346233,372534
2020-04-14 00:00:00.000000000,1586793600000000000,6300.0,6375.0,6105.0,6180.0,876707,372534,359620
2020-04-15 00:00:00.000000000,1586880000000000000,6080.0,6260.0,6045.0,6205.0,623747,359620,356391
2020-04-16 00:00:00.000000000,1586966400000000000,6200.0,6250.0,6120.0,6225.0,555530,356391,346010
2020-04-17 00:00:00.000000000,1587052800000000000,6280.0,6365.0,6125.0,6150.0,586866,346010,355495
2020-04-20 00:00:00.000000000,1587312000000000000,6090.0,6140.0,6025.0,6095.0,435087,355495,364010
2020-04-21 00:00:00.000000000,1587398400000000000,6005.0,6055.0,5730.0,5865.0,818647,364010,378551
2020-04-22 00:00:00.000000000,1587484800000000000,5715.0,5810.0,5640.0,5730.0,779041,378551,358788
2020-04-23 00:00:00.000000000,1587571200000000000,5825.0,6110.0,5800.0,6100.0,669397,358788,351940
2020-04-24 00:00:00.000000000,1587657600000000000,6135.0,6175.0,6020.0,6110.0,560181,351940,353346
2020-04-27 00:00:00.000000000,1587916800000000000,6100.0,6300.0,6070.0,6225.0,651184,353346,366881
2020-04-28 00:00:00.000000000,1588003200000000000,6155.0,6210.0,6110.0,6145.0,452116,366881,346682
2020-04-29 00:00:00.000000000,1588089600000000000,6235.0,6245.0,6055.0,6090.0,393838,346682,339300
2020-04-30 00:00:00.000000000,1588176000000000000,6125.0,6190.0,6020.0,6180.0,423283,339300,328375
2020-05-06 00:00:00.000000000,1588694400000000000,6270.0,6485.0,6260.0,6450.0,422975,328375,352872
2020-05-07 00:00:00.000000000,1588780800000000000,6410.0,6540.0,6335.0,6340.0,552622,352872,384828
2020-05-08 00:00:00.000000000,1588867200000000000,6385.0,6440.0,6300.0,6360.0,471173,384828,379205
2020-05-11 00:00:00.000000000,1589126400000000000,6365.0,6380.0,6215.0,6240.0,399756,379205,381787
2020-05-12 00:00:00.000000000,1589212800000000000,6230.0,6275.0,6185.0,6250.0,297392,381787,380547
2020-05-13 00:00:00.000000000,1589299200000000000,6255.0,6355.0,6170.0,6295.0,431042,380547,386751
2020-05-14 00:00:00.000000000,1589385600000000000,6300.0,6320.0,6230.0,6290.0,255953,386751,378952
2020-05-15 00:00:00.000000000,1589472000000000000,6300.0,6410.0,6270.0,6395.0,282673,378952,388007
2020-05-18 00:00:00.000000000,1589731200000000000,6375.0,6410.0,6320.0,6370.0,354804,388007,373941
2020-05-19 00:00:00.000000000,1589817600000000000,6405.0,6530.0,6340.0,6365.0,442521,373941,378240
2020-05-20 00:00:00.000000000,1589904000000000000,6370.0,6495.0,6330.0,6490.0,344371,378240,381128
2020-05-21 00:00:00.000000000,1589990400000000000,6515.0,6595.0,6460.0,6515.0,436253,381128,386687
2020-05-22 00:00:00.000000000,1590076800000000000,6520.0,6540.0,6390.0,6415.0,398959,386687,376418
2020-05-25 00:00:00.000000000,1590336000000000000,6445.0,6530.0,6415.0,6490.0,323878,376418,382452
2020-05-26 00:00:00.000000000,1590422400000000000,6465.0,6530.0,6450.0,6490.0,244312,382452,384428
2020-05-27 00:00:00.000000000,1590508800000000000,6505.0,6560.0,6430.0,6500.0,362041,384428,395752
2020-05-28 00:00:00.000000000,1590595200000000000,6515.0,6600.0,6450.0,6560.0,470775,395752,408115
2020-05-29 00:00:00.000000000,1590681600000000000,6580.0,6615.0,6515.0,6515.0,427849,408115,377239
2020-06-01 00:00:00.000000000,1590940800000000000,6520.0,6715.0,6515.0,6685.0,369881,377239,389985
2020-06-02 00:00:00.000000000,1591027200000000000,6680.0,6775.0,6650.0,6690.0,332085,389985,389045
2020-06-03 00:00:00.000000000,1591113600000000000,6690.0,6755.0,6670.0,6725.0,281384,389045,390025
2020-06-04 00:00:00.000000000,1591200000000000000,6690.0,6715.0,6550.0,6570.0,401320,390025,368435
2020-06-05 00:00:00.000000000,1591286400000000000,6590.0,6650.0,6570.0,6630.0,203128,368435,363302
2020-06-08 00:00:00.000000000,1591545600000000000,6675.0,6685.0,6585.0,6610.0,372266,363302,358411
2020-06-09 00:00:00.000000000,1591632000000000000,6595.0,6670.0,6535.0,6660.0,336783,358411,356177
2020-06-10 00:00:00.000000000,1591718400000000000,6645.0,6745.0,6625.0,6650.0,363599,356177,355677
2020-06-11 00:00:00.000000000,1591804800000000000,6670.0,6720.0,6610.0,6645.0,363202,355677,355655
2020-06-12 00:00:00.000000000,1591891200000000000,6590.0,6695.0,6480.0,6690.0,504272,355655,367290
2020-06-15 00:00:00.000000000,1592150400000000000,6695.0,6760.0,6635.0,6645.0,502588,367290,361727
2020-06-16 00:00:00.000000000,1592236800000000000,6650.0,6875.0,6620.0,6850.0,525698,361727,394658
2020-06-17 00:00:00.000000000,1592323200000000000,6880.0,6890.0,6780.0,6825.0,340600,394658,385736
2020-06-18 00:00:00.000000000,1592409600000000000,6825.0,6930.0,6790.0,6850.0,367765,385736,385743
2020-06-19 00:00:00.000000000,1592496000000000000,6860.0,6875.0,6760.0,6795.0,344639,385743,357908
2020-06-22 00:00:00.000000000,1592755200000000000,6815.0,6830.0,6745.0,6785.0,279572,357908,346818
2020-06-23 00:00:00.000000000,1592841600000000000,6785.0,6855.0,6775.0,6835.0,239772,346818,342126
2020-06-24 00:00:00.000000000,1592928000000000000,6845.0,6895.0,6805.0,6875.0,205508,342126,346938
2020-06-29 00:00:00.000000000,1593360000000000000,6845.0,6865.0,6725.0,6785.0,280990,346938,331267
2020-06-30 00:00:00.000000000,1593446400000000000,6800.0,6940.0,6785.0,6900.0,335769,331267,358005
2020-07-01 00:00:00.000000000,1593532800000000000,6900.0,6935.0,6865.0,6890.0,178228,358005,354685
2020-07-02 00:00:00.000000000,1593619200000000000,6880.0,6920.0,6820.0,6890.0,305120,354685,332353
2020-07-03 00:00:00.000000000,1593705600000000000,6895.0,7010.0,6890.0,7000.0,267692,332353,339938
2020-07-06 00:00:00.000000000,1593964800000000000,7010.0,7195.0,6960.0,7180.0,366319,339938,371680
2020-07-07 00:00:00.000000000,1594051200000000000,7170.0,7360.0,7135.0,7280.0,453984,371680,372045
2020-07-08 00:00:00.000000000,1594137600000000000,7275.0,7485.0,7265.0,7300.0,644608,372045,353324
2020-07-09 00:00:00.000000000,1594224000000000000,7305.0,7400.0,7225.0,7290.0,480833,353324,343316
2020-07-10 00:00:00.000000000,1594310400000000000,7305.0,7360.0,7150.0,7225.0,455103,343316,331100
2020-07-13 00:00:00.000000000,1594569600000000000,7265.0,7375.0,7230.0,7290.0,370778,331100,325092
2020-07-14 00:00:00.000000000,1594656000000000000,7310.0,7430.0,7225.0,7305.0,431840,325092,329654
2020-07-15 00:00:00.000000000,1594742400000000000,7300.0,7325.0,7215.0,7235.0,365815,329654,315885
2020-07-16 00:00:00.000000000,1594828800000000000,7255.0,7265.0,7105.0,7120.0,413048,315885,306753
2020-07-17 00:00:00.000000000,1594915200000000000,7120.0,7145.0,7050.0,7090.0,312623,306753,304579
2020-07-20 00:00:00.000000000,1595174400000000000,7080.0,7180.0,7015.0,7100.0,341708,304579,298304
2020-07-21 00:00:00.000000000,1595260800000000000,7090.0,7165.0,7035.0,7060.0,289912,298304,284030
2020-07-22 00:00:00.000000000,1595347200000000000,7075.0,7150.0,6975.0,6995.0,349306,284030,283472
2020-07-23 00:00:00.000000000,1595433600000000000,6980.0,7040.0,6940.0,7025.0,303700,283472,271453
2020-07-24 00:00:00.000000000,1595520000000000000,7015.0,7050.0,6905.0,6940.0,271796,271453,265178
2020-07-27 00:00:00.000000000,1595779200000000000,6950.0,7085.0,6915.0,7050.0,272318,265178,253268
2020-07-28 00:00:00.000000000,1595865600000000000,7050.0,7155.0,7025.0,7110.0,245049,253268,252008
2020-07-29 00:00:00.000000000,1595952000000000000,7100.0,7175.0,7065.0,7095.0,218083,252008,244928
2020-07-30 00:00:00.000000000,1596038400000000000,7100.0,7155.0,7035.0,7045.0,224379,244928,239017
2020-07-31 00:00:00.000000000,1596124800000000000,7040.0,7055.0,6930.0,6985.0,258032,239017,238967
2020-08-03 00:00:00.000000000,1596384000000000000,6970.0,7115.0,6965.0,7085.0,228392,238967,229952
2020-08-04 00:00:00.000000000,1596470400000000000,7095.0,7225.0,7070.0,7190.0,254709,229952,230194
2020-08-05 00:00:00.000000000,1596556800000000000,7175.0,7310.0,7135.0,7200.0,337953,230194,213271
2020-08-06 00:00:00.000000000,1596643200000000000,7235.0,7245.0,7145.0,7180.0,178942,213271,202441
2020-08-07 00:00:00.000000000,1596729600000000000,7205.0,7285.0,7120.0,7175.0,240948,202441,190267
2020-08-10 00:00:00.000000000,1596988800000000000,7165.0,7175.0,7005.0,7070.0,222978,190267,175929
2020-08-11 00:00:00.000000000,1597075200000000000,7065.0,7105.0,7035.0,7055.0,138000,175929,155064
2020-08-12 00:00:00.000000000,1597161600000000000,7065.0,7100.0,6990.0,7025.0,199259,155064,138254
2020-08-13 00:00:00.000000000,1597248000000000000,7035.0,7060.0,6935.0,6990.0,139694,138254,125648
2020-08-14 00:00:00.000000000,1597334400000000000,7000.0,7085.0,6960.0,7035.0,135504,125648,114540
2020-08-17 00:00:00.000000000,1597593600000000000,7035.0,7120.0,7000.0,7085.0,150302,114540,105596
2020-08-18 00:00:00.000000000,1597680000000000000,7055.0,7180.0,7025.0,7165.0,169888,105596,231379
2020-08-19 00:00:00.000000000,1597766400000000000,7180.0,7195.0,7095.0,7140.0,190061,231379,253148
2020-08-20 00:00:00.000000000,1597852800000000000,7150.0,7285.0,7115.0,7250.0,294948,253148,288345
2020-08-21 00:00:00.000000000,1597939200000000000,7235.0,7250.0,7110.0,7155.0,219721,288345,272953
2020-08-24 00:00:00.000000000,1598198400000000000,7160.0,7175.0,7115.0,7130.0,136511,272953,274421
2020-08-25 00:00:00.000000000,1598284800000000000,7150.0,7270.0,7140.0,7260.0,194109,274421,286682
2020-08-26 00:00:00.000000000,1598371200000000000,7255.0,7335.0,7215.0,7250.0,205651,286682,291170
2020-08-27 00:00:00.000000000,1598457600000000000,7270.0,7380.0,7255.0,7365.0,243125,291170,312735
2020-08-28 00:00:00.000000000,1598544000000000000,7370.0,7385.0,7280.0,7335.0,170551,312735,301692
2020-08-31 00:00:00.000000000,1598803200000000000,7350.0,7520.0,7330.0,7465.0,276487,301692,301943
2020-09-01 00:00:00.000000000,1598889600000000000,7480.0,7500.0,7420.0,7480.0,168014,301943,297644
2020-09-02 00:00:00.000000000,1598976000000000000,7490.0,7785.0,7480.0,7650.0,462035,297644,324368
2020-09-03 00:00:00.000000000,1599062400000000000,7645.0,7690.0,7580.0,7640.0,252788,324368,318669
2020-09-04 00:00:00.000000000,1599148800000000000,7640.0,7745.0,7565.0,7655.0,438442,318669,325822
2020-09-07 00:00:00.000000000,1599408000000000000,7675.0,7685.0,7570.0,7590.0,248104,325822,309245
2020-09-08 00:00:00.000000000,1599494400000000000,7580.0,7690.0,7550.0,7565.0,301068,309245,312944
2020-09-09 00:00:00.000000000,1599580800000000000,7495.0,7565.0,7380.0,7510.0,374103,312944,305976
2020-09-10 00:00:00.000000000,1599667200000000000,7545.0,7550.0,7405.0,7435.0,261123,305976,287777
2020-09-11 00:00:00.000000000,1599753600000000000,7415.0,7435.0,7300.0,7415.0,284259,287777,272103
2020-09-14 00:00:00.000000000,1600012800000000000,7415.0,7455.0,7375.0,7405.0,211981,272103,270249
2020-09-15 00:00:00.000000000,1600099200000000000,7385.0,7440.0,7330.0,7360.0,255220,270249,267167
2020-09-16 00:00:00.000000000,1600185600000000000,7370.0,7450.0,7305.0,7430.0,232321,267167,266645
2020-09-17 00:00:00.000000000,1600272000000000000,7425.0,7480.0,7275.0,7305.0,312648,266645,267763
2020-09-18 00:00:00.000000000,1600358400000000000,7310.0,7420.0,7300.0,7385.0,217419,267763,255320
2020-09-21 00:00:00.000000000,1600617600000000000,7380.0,7470.0,7330.0,7425.0,267189,255320,251755
2020-09-22 00:00:00.000000000,1600704000000000000,7405.0,7410.0,7240.0,7240.0,329541,251755,260891
2020-09-23 00:00:00.000000000,1600790400000000000,7255.0,7310.0,7180.0,7235.0,272585,260891,249773
2020-09-24 00:00:00.000000000,1600876800000000000,7250.0,7275.0,7130.0,7175.0,238676,249773,251205
2020-09-25 00:00:00.000000000,1600963200000000000,7175.0,7310.0,7140.0,7295.0,318327,251205,241153
2020-09-28 00:00:00.000000000,1601222400000000000,7275.0,7355.0,7245.0,7260.0,253109,241153,242441
2020-09-29 00:00:00.000000000,1601308800000000000,7270.0,7305.0,7195.0,7265.0,227146,242441,241157
2020-09-30 00:00:00.000000000,1601395200000000000,7265.0,7270.0,7075.0,7140.0,248746,241157,241029
2020-10-09 00:00:00.000000000,1602172800000000000,7200.0,7370.0,7165.0,7355.0,189381,241029,239527
2020-10-12 00:00:00.000000000,1602432000000000000,7340.0,7485.0,7330.0,7480.0,237059,239527,246446
2020-10-13 00:00:00.000000000,1602518400000000000,7470.0,7485.0,7385.0,7415.0,185552,246446,250830
2020-10-14 00:00:00.000000000,1602604800000000000,7430.0,7485.0,7410.0,7425.0,210585,250830,255804
2020-10-15 00:00:00.000000000,1602691200000000000,7425.0,7460.0,7310.0,7315.0,290885,255804,268423
2020-10-16 00:00:00.000000000,1602777600000000000,7295.0,7370.0,7250.0,7285.0,260978,268423,268216
2020-10-19 00:00:00.000000000,1603036800000000000,7290.0,7350.0,7200.0,7250.0,301615,268216,260681
